Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSRStatus,ROGTime,ROG,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
31/01/2010 23:15:52.420,0,3.9,-3276.8,-14,0.02,0.06,4.155,92,67.000,65535.000,255,0.000800,0.000960,1,65535,0,65535,0,1,-0.98,-0.96,0.21,0.27,-0.02,0.04,26.5,531,255,-128,-128,37.1,415,422,507
31/01/2010 23:15:53.420,0,3.9,-3276.8,-14,0.01,0.03,4.155,92,58.000,65535.000,255,0.000800,0.005120,1,65535,0,65535,0,0,-1.00,-0.96,0.21,0.28,-0.02,0.04,26.5,531,255,-128,-128,37.1,420,429,517
31/01/2010 23:15:54.420,0,3.8,-3276.8,-14,0.01,0.04,4.155,92,50.000,65535.000,255,0.000800,0.002360,1,65535,0,65535,0,0,-0.98,-0.95,0.22,0.31,-0.02,0.03,26.5,531,255,-128,-128,37.1,415,421,507
31/01/2010 23:15:55.420,0,3.8,-3276.8,-14,0.01,0.03,4.155,92,43.000,65535.000,255,0.000800,0.006540,1,65535,0,65535,0,0,-1.00,-0.96,0.22,0.30,-0.02,0.03,26.5,531,255,-128,-128,37.1,415,420,506
31/01/2010 23:15:56.420,0,4.0,-3276.8,-14,0.01,0.02,4.155,92,38.000,65535.000,255,0.000800,0.003000,1,65535,0,65535,0,0,-1.00,-0.95,0.22,0.28,-0.02,0.02,26.5,531,255,-128,-128,37.1,415,421,508
31/01/2010 23:15:57.420,0,4.0,-3276.8,-14,0.01,0.02,4.155,92,32.000,65535.000,255,0.000800,0.007200,1,65535,0,65535,0,0,-1.00,-0.96,0.22,0.28,-0.02,0.03,26.5,531,255,-128,-128,37.1,415,421,507
31/01/2010 23:15:58.420,60,4.2,-3276.8,-14,0.01,0.02,4.155,92,29.000,65535.000,255,0.000800,0.004020,1,65535,0,65535,3,0,-1.01,-0.97,0.21,0.27,-0.02,0.03,26.5,531,255,-128,-128,37.1,415,422,508
31/01/2010 23:15:59.420,54,4.2,-3276.8,13,0.01,0.03,4.155,92,25.000,65535.000,255,0.010524,0.004340,1,65535,0,65535,0,0,-1.01,-0.96,0.20,0.26,-0.03,0.03,26.5,528,255,-128,-128,37.1,416,420,507
31/01/2010 23:16:00.420,52,4.4,-3276.8,13,0.01,0.02,4.155,92,23.000,65535.000,255,0.010524,0.002000,1,65535,0,65535,0,1,-1.01,-0.97,0.20,0.27,-0.02,0.02,26.5,531,255,-128,-128,37.1,415,421,507
31/01/2010 23:16:01.420,51,4.4,-3276.8,14,0.01,0.04,4.155,92,20.000,65535.000,255,0.001180,0.000860,1,65535,0,65535,0,0,-1.00,-0.95,0.21,0.28,-0.02,0.02,26.5,531,255,-128,-128,37.1,415,422,507
31/01/2010 23:16:02.420,50,4.5,-3276.8,13,0.01,0.04,4.155,92,18.000,65535.000,255,0.001180,0.000380,1,65535,0,65535,0,0,-1.00,-0.96,0.21,0.27,-0.06,0.01,26.5,531,255,-128,-128,37.1,415,420,507
31/01/2010 23:16:03.420,50,4.5,-3276.8,14,0.01,0.03,4.155,92,16.000,65535.000,255,0.015060,0.001760,1,65535,0,65535,0,0,-1.01,-0.97,0.21,0.28,-0.04,0.01,26.5,528,255,-128,-128,37.1,415,421,507
31/01/2010 23:16:04.420,50,4.7,-3276.8,14,0.01,0.03,4.155,92,15.000,65535.000,255,0.015060,0.000800,1,65535,0,65535,0,0,-0.98,-0.95,0.21,0.27,-0.04,0.02,26.5,531,255,-128,-128,37.1,415,420,507
31/01/2010 23:16:05.420,50,4.7,-3276.8,14,0.01,0.03,4.155,92,13.000,65535.000,255,0.015060,0.005740,1,65535,0,65535,0,0,-1.01,-0.97,0.21,0.28,-0.03,0.01,26.5,531,255,-128,-128,37.1,408,415,500
31/01/2010 23:16:06.420,50,4.8,-3276.8,14,0.01,0.02,4.155,92,12.000,65535.000,255,0.015060,0.002640,1,65535,0,65535,0,0,-1.00,-0.95,0.21,0.27,-0.03,0.01,26.5,531,255,-128,-128,37.1,415,421,507
31/01/2010 23:16:07.420,50,4.8,-3276.8,13,0.01,0.03,4.155,92,11.000,65535.000,255,0.015060,0.002140,1,65535,0,65535,0,0,-1.00,-0.96,0.21,0.26,-0.03,0.02,26.5,528,255,-128,-128,37.1,405,409,481
