SeqNo,Year,Month,Day,ms,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
34,2016,09,26,60795273,2,86,12.5,-3276.8,-29,0.08,0.14,3.976,62,5,65535,255,2.26,7.2,1,65535,0,65535,0,0,-0.95,-0.79,0.48,0.59,-0.01,0.2,26.3,531,254,0,12,37.2,414,420,507,0
35,2016,09,26,60796272,2,86,12.5,-3276.8,-27,0.04,0.12,3.976,62,6,65535,255,2.26,6.28,1,65535,0,65535,3,0,-0.96,-0.84,0.38,0.5,0.18,0.27,26.3,528,254,0,12,37.2,415,420,507,0
36,2016,09,26,60797273,2,86,12.5,-3276.8,-27,0.02,0.07,3.976,62,5,65535,255,2.26,4.78,1,65535,0,65535,3,1,-0.96,-0.87,0.39,0.46,0.18,0.21,26.4,528,254,-75,12,37.2,415,420,507,0
37,2016,09,26,60798272,2,86,12.5,-3276.8,-26,0.02,0.04,3.976,62,5,65535,255,2.26,3.38,1,65535,0,65535,3,2,-0.96,-0.87,0.39,0.46,0.16,0.21,26.4,528,254,-75,12,37.2,415,422,507,0
38,2016,09,26,60799276,2,86,12.1,-3276.8,-26,0.02,0.12,3.976,62,5,65535,255,2.26,3.56,1,65535,0,65535,3,3,-0.96,-0.86,0.39,0.45,-0.01,0.19,26.4,528,254,0,12,37.2,415,422,507,0
39,2016,09,26,60800271,2,87,12.1,-3276.8,-22,0.22,0.18,3.976,62,5,65535,255,2.26,12,1,65535,0,65535,0,0,-0.96,-0.79,0.39,0.53,0,0.18,26.4,531,254,-75,12,37.2,405,413,487,0
40,2016,09,26,60801272,2,87,11.8,-3276.8,-26,0.14,0.54,3.976,62,5,65535,255,2.26,8.2,1,65535,0,65535,0,0,-1.15,-0.78,-0.08,0.51,0,0.38,26.4,531,254,-2,12,37.2,416,421,507,0
41,2016,09,26,60802274,2,87,11.8,-3276.8,-27,0.07,0.21,3.976,62,5,65535,255,2.26,4.3,1,65535,0,65535,0,1,-0.96,-0.8,0.42,0.57,0.03,0.13,26.4,528,135,0,12,37.2,415,423,508,0
42,2016,09,26,60803274,2,88,11.5,-3276.8,-26,0.04,0.12,3.976,62,4,65535,255,2.26,3.94,1,65535,0,65535,3,0,-0.96,-0.8,0.39,0.57,0.03,0.16,26.4,528,254,-75,12,37.2,415,422,508,0
43,2016,09,26,60804274,2,88,11.5,-3276.8,-26,0.02,0.07,3.976,62,4,65535,255,2.26,3.96,1,65535,0,65535,3,1,-0.96,-0.89,0.39,0.49,0.01,0.1,26.4,528,215,0,12,37.2,413,420,507,0
44,2016,09,26,60805273,2,88,11.3,-3276.8,-26,0.03,0.06,3.976,62,4,65535,255,2.26,4.82,1,65535,0,65535,3,2,-0.96,-0.89,0.42,0.51,0.04,0.12,26.4,528,235,-75,12,37.2,416,413,507,0
45,2016,09,26,60806273,2,88,11.3,-3276.8,-27,0.02,0.06,3.976,62,4,65535,255,2.26,4.74,1,65535,0,65535,3,3,-0.95,-0.85,0.45,0.51,0.02,0.13,26.4,528,235,-75,12,37.2,414,421,507,0
46,2016,09,26,60807275,2,88,11.4,-3276.8,-27,0.01,0.04,3.976,62,4,65535,255,2.26,4.52,1,65535,0,65535,3,4,-0.95,-0.86,0.43,0.51,0.03,0.1,26.4,528,254,0,12,37.2,414,421,507,0
47,2016,09,26,60808275,2,88,11.4,-3276.8,-27,0.05,0.04,3.976,62,3,65535,255,2.26,5.12,1,65535,0,65535,3,5,-0.96,-0.89,0.43,0.53,0.03,0.13,26.4,528,254,0,12,37.2,414,419,507,0
48,2016,09,26,60809272,2,88,11.4,-3276.8,-29,0.02,0.13,3.976,62,3,65535,255,2.26,4.86,1,65535,0,65535,3,6,-0.96,-0.8,0.45,0.59,0.07,0.18,26.4,528,254,0,12,37.2,415,421,507,0
49,2016,09,26,60810277,2,88,11.4,-3276.8,-29,0.02,0.06,3.976,62,3,65535,255,2.26,3.86,1,65535,0,65535,3,7,-0.95,-0.86,0.46,0.55,0.04,0.14,26.4,528,254,-1,12,37.2,416,420,506,0
50,2016,09,26,60811271,2,89,11.5,-3276.8,-29,0.02,0.04,3.975,62,3,65535,255,2.26,3.36,1,65535,0,65535,3,8,-0.93,-0.85,0.46,0.54,0.06,0.13,26.4,528,254,-17,12,37.2,415,419,507,0
51,2016,09,26,60812273,2,89,11.5,-3276.8,-29,0.02,0.04,3.975,62,2,65535,255,2.26,2.84,1,65535,0,65535,3,9,-0.93,-0.86,0.48,0.54,0.03,0.13,26.4,528,254,-9,12,37.2,405,411,490,0
52,2016,09,26,60813276,2,89,11.5,-3276.8,-29,0.02,0.04,3.975,62,2,65535,255,2.26,4.76,1,65535,0,65535,3,10,-0.95,-0.87,0.48,0.55,0.02,0.12,26.4,528,254,0,12,37.2,415,420,507,0
53,2016,09,26,60814276,2,89,11.5,-3276.8,-29,0.03,0.07,3.975,62,2,65535,255,2.26,4.58,1,65535,0,65535,3,11,-0.93,-0.81,0.46,0.56,0.04,0.15,26.4,528,254,0,12,37.2,414,421,507,0
54,2016,09,26,60815276,2,89,11.6,-3276.8,-29,0.02,0.06,3.975,62,2,65535,255,2.26,3.66,1,65535,0,65535,3,12,-0.96,-0.86,0.45,0.54,0.06,0.15,26.4,528,254,-12,12,37.2,415,420,506,0
55,2016,09,26,60816276,2,90,11.6,-3276.8,-29,0.02,0.04,3.975,62,2,65535,255,2.26,3.58,1,65535,0,65535,3,13,-0.96,-0.86,0.44,0.51,0.07,0.15,26.4,528,254,-75,12,37.2,415,420,507,0
56,2016,09,26,60817275,2,90,11.3,-3276.8,-29,0.02,0.06,3.975,62,1,65535,255,2.26,3.5,1,65535,0,65535,3,14,-0.95,-0.86,0.45,0.53,0.04,0.13,26.4,528,235,-11,12,37.2,414,421,507,0
57,2016,09,26,60818276,2,90,11.3,-3276.8,-29,0.02,0.06,3.975,62,1,65535,255,2.26,3.54,1,65535,0,65535,3,15,-0.95,-0.86,0.46,0.54,0.03,0.14,26.4,528,254,-1,12,37.2,414,421,507,0
58,2016,09,26,60819276,2,90,11.1,-3276.8,-29,0.02,0.06,3.975,62,2,65535,255,2.26,4,1,65535,0,65535,3,16,-0.95,-0.85,0.45,0.53,0.02,0.13,26.4,528,254,-75,12,37.2,411,410,489,0
59,2016,09,26,60820276,2,91,11.1,-3276.8,-29,0.02,0.06,3.975,62,2,65535,255,2.26,3.52,1,65535,0,65535,3,17,-0.96,-0.86,0.46,0.53,0.01,0.1,26.4,528,195,-13,12,37.2,415,420,507,0
60,2016,09,26,60821277,2,91,10.9,-3276.8,-29,0.03,0.06,3.975,62,2,65535,255,2.26,3.26,1,65535,0,65535,3,18,-0.93,-0.86,0.48,0.54,0,0.09,26.4,528,195,0,12,37.2,414,420,507,0
61,2016,09,26,60822275,2,91,10.9,-3276.8,-29,0.01,0.06,3.975,62,2,65535,255,2.26,3.08,1,65535,0,65535,3,19,-0.95,-0.86,0.48,0.54,0.01,0.08,26.4,528,130,-75,12,37.2,416,420,507,0
62,2016,09,26,60823277,2,92,10.7,-3276.8,-29,0.02,0.04,3.975,62,2,65535,255,2.26,2.52,1,65535,0,65535,3,20,-0.93,-0.85,0.48,0.55,0.02,0.08,26.4,528,254,-1,12,37.2,415,420,507,0
63,2016,09,26,60824277,2,92,10.7,-3276.8,-29,0.02,0.03,3.974,62,2,65535,255,2.26,1.98,1,65535,0,65535,3,21,-0.95,-0.85,0.46,0.54,0.02,0.09,26.4,528,135,-5,12,37.2,416,421,507,0
64,2016,09,26,60825275,2,92,10.5,-3276.8,-29,0.02,0.04,3.974,62,2,65535,255,2.26,2.14,1,65535,0,65535,3,22,-0.95,-0.86,0.46,0.54,0.02,0.1,26.4,528,254,-3,12,37.2,415,421,507,0
65,2016,09,26,60826277,2,92,10.5,-3276.8,-29,0.02,0.04,3.974,62,2,65535,255,2.26,2.2,1,65535,0,65535,3,23,-0.95,-0.86,0.46,0.54,0.01,0.09,26.4,528,175,-75,12,37.2,410,413,510,0
66,2016,09,26,60827275,2,91,10.1,-3276.8,-29,0.02,0.03,3.974,62,2,65535,255,2.26,1.96,1,65535,0,65535,3,24,-0.95,-0.85,0.45,0.53,0.02,0.1,26.4,528,254,-75,12,37.2,415,420,507,0
67,2016,09,26,60828275,2,91,10.1,-3276.8,-28,0.02,0.03,3.974,62,2,65535,255,2.26,1.82,1,65535,0,65535,3,25,-0.96,-0.86,0.45,0.54,0.02,0.08,26.4,528,235,0,12,37.2,415,421,507,0
68,2016,09,26,60829277,2,91,9.4,-3276.8,-28,0.02,0.04,3.974,62,2,65535,255,2.26,2.12,1,65535,0,65535,3,26,-0.95,-0.87,0.45,0.55,0.01,0.09,26.4,528,254,-4,12,37.2,415,420,507,0
69,2016,09,26,60830277,2,91,9.4,-3276.8,-28,0.01,0.06,3.974,62,2,65535,255,2.26,2.22,1,65535,0,65535,3,27,-0.93,-0.85,0.45,0.55,0.02,0.12,26.4,528,254,0,12,37.2,415,420,507,0
70,2016,09,26,60831275,2,90,8.8,-3276.8,-28,0.02,0.06,3.974,62,1,65535,255,2.26,2.78,14,65535,0,65535,3,28,-0.96,-0.84,0.45,0.51,0,0.08,26.4,528,195,0,12,37.2,415,420,507,0
71,2016,09,26,60832277,2,90,8.8,-3276.8,-28,0.02,0.04,3.974,62,1,65535,255,2.26,2.62,12,65535,0,65535,3,29,-0.95,-0.87,0.45,0.54,0.02,0.1,26.4,528,254,0,12,37.2,415,421,507,0
72,2016,09,26,60833277,2,90,8.2,-3276.8,-29,0.02,0.06,3.974,62,1,65535,255,2.26,2.02,11,65535,0,65535,3,30,-0.95,-0.85,0.45,0.54,0.01,0.1,26.4,528,254,-75,12,37.2,415,419,507,0
73,2016,09,26,60834277,2,89,8.2,-3276.8,-28,0.01,0.06,3.974,62,1,65535,255,2.26,1.92,9,65535,0,65535,3,31,-0.96,-0.85,0.44,0.54,0.02,0.09,26.4,528,254,0,12,37.2,416,420,507,0
74,2016,09,26,60835275,2,89,8,-3276.8,-27,0.02,0.04,3.974,62,1,65535,255,2.26,1.8,8,65535,0,65535,3,32,-0.96,-0.86,0.45,0.54,0.01,0.08,26.4,528,254,0,12,37.2,415,419,507,0
75,2016,09,26,60836276,2,89,8,-3276.8,-27,0.01,0.03,3.974,62,1,65535,255,2.26,1.46,7,65535,0,65535,3,33,-0.96,-0.87,0.44,0.53,0.02,0.08,26.4,528,254,-1,12,37.2,416,420,507,0
76,2016,09,26,60837275,2,89,7.8,-3276.8,-27,0.01,0.03,3.974,62,1,65535,255,2.26,1.22,7,65535,0,65535,3,34,-0.96,-0.86,0.44,0.53,0.02,0.09,26.4,528,254,0,12,37.2,414,420,508,0
77,2016,09,26,60838275,2,89,7.8,-3276.8,-27,0.02,0.03,3.974,62,1,65535,255,2.26,1,6,65535,0,65535,3,35,-0.95,-0.87,0.44,0.51,0.01,0.08,26.4,528,254,-75,12,37.2,404,409,509,0
78,2016,09,26,60839277,2,89,7.6,-3276.8,-27,0.02,0.04,3.974,62,1,65535,255,2.26,1.34,5,65535,0,65535,3,36,-0.95,-0.86,0.44,0.51,0.01,0.09,26.4,528,254,-75,12,37.2,416,421,507,0
79,2016,09,26,60840274,2,89,7.6,-3276.8,-27,0.02,0.04,3.974,62,1,65535,255,2.26,1.42,5,65535,0,65535,3,37,-0.95,-0.86,0.45,0.53,0.01,0.09,26.4,528,155,-75,12,37.2,416,420,507,0
80,2016,09,26,60841281,2,90,7.2,-3276.8,-28,0.02,0.04,3.974,62,2,65535,255,2.26,1.3,4,65535,0,65535,3,38,-0.95,-0.86,0.46,0.53,0.02,0.08,26.4,528,254,-2,12,37.2,414,420,507,0
81,2016,09,26,60842281,2,90,7.2,-3276.8,-28,0.02,0.06,3.974,62,1,65535,255,2.26,1.42,4,65535,0,65535,3,39,-0.95,-0.86,0.45,0.54,0.02,0.1,26.4,528,254,-15,12,37.2,415,420,507,0
82,2016,09,26,60843277,2,90,6.7,-3276.8,-28,0.02,0.04,3.974,62,2,65535,255,2.26,1.86,3,65535,0,65535,3,40,-0.93,-0.86,0.45,0.53,0.01,0.1,26.4,528,190,0,12,37.2,410,413,491,0
83,2016,09,26,60844276,2,90,6.7,-3276.8,-28,0.02,0.04,3.974,62,2,65535,255,2.26,2.44,3,65535,0,65535,3,41,-0.95,-0.86,0.45,0.54,0.02,0.12,26.4,528,254,-13,12,37.2,414,420,507,0
84,2016,09,26,60845276,2,90,6.7,-3276.8,-28,0.01,0.04,3.974,62,2,65535,255,2.26,2.26,3,65535,0,65535,3,42,-0.93,-0.86,0.45,0.54,0.02,0.09,26.4,528,254,0,12,37.2,415,419,507,0
85,2016,09,26,60846278,2,90,6.7,-3276.8,-28,0.01,0.04,3.974,62,2,65535,255,2.26,1.68,3,65535,0,65535,3,43,-0.96,-0.85,0.46,0.53,0.01,0.08,26.4,528,254,-75,12,37.2,415,420,506,0
86,2016,09,26,60847277,2,90,6.6,-3276.8,-27,0.02,0.03,3.974,62,2,65535,255,2.26,1.38,2,65535,0,65535,3,44,-0.95,-0.87,0.45,0.54,0.02,0.09,26.4,528,195,-6,12,37.2,415,420,507,0
87,2016,09,26,60848281,2,90,6.6,-3276.8,-27,0.02,0.04,3.974,62,1,65535,255,2.26,2.04,2,65535,0,65535,0,0,-0.95,-0.86,0.45,0.53,0.01,0.09,26.4,531,135,-75,12,37.2,414,420,507,0
88,2016,09,26,60849276,2,90,6.6,-3276.8,-27,0.02,0.06,3.974,62,1,65535,255,2.26,2.18,2,65535,0,65535,3,0,-0.96,-0.85,0.43,0.55,0,0.1,26.4,528,254,0,12,37.2,415,420,507,0
89,2016,09,26,60850281,2,90,6.6,-3276.8,-27,0.02,0.08,3.973,62,2,65535,255,2.26,2.44,2,65535,0,65535,3,1,-0.95,-0.87,0.44,0.56,0.02,0.09,26.4,528,254,0,12,37.2,413,419,504,0
90,2016,09,26,60851278,2,90,6.5,-3276.8,-27,0.02,0.03,3.973,62,4,65535,255,2.26,2.36,2,65535,0,65535,3,2,-0.96,-0.87,0.44,0.51,0.02,0.09,26.4,528,254,0,12,37.2,416,422,507,0
91,2016,09,26,60852278,2,90,6.5,-3276.8,-27,0.02,0.04,3.973,62,4,65535,255,2.26,2.7,2,65535,0,65535,3,3,-0.96,-0.87,0.45,0.51,0.01,0.12,26.4,528,254,-75,12,37.2,413,421,507,0
92,2016,09,26,60853278,2,90,6.8,-3276.8,-27,0.02,0.04,3.973,62,3,65535,255,2.26,4.32,2,65535,0,65535,3,4,-0.96,-0.89,0.43,0.51,0.02,0.12,26.4,528,254,0,12,37.2,414,419,507,0
93,2016,09,26,60854278,2,90,6.8,-3276.8,-27,0.01,0.04,3.973,62,4,65535,255,2.26,2.78,1,65535,0,65535,3,5,-0.96,-0.87,0.44,0.5,0.02,0.1,26.4,528,254,-75,12,37.2,415,420,507,0
94,2016,09,26,60855281,2,89,6.7,-3276.8,-27,0.01,0.04,3.973,62,4,65535,255,2.26,2.42,1,65535,0,65535,3,6,-0.95,-0.87,0.43,0.5,0.01,0.09,26.4,528,254,-13,12,37.2,410,411,479,0
95,2016,09,26,60856281,2,89,6.7,-3276.8,-27,0.01,0.03,3.973,62,4,65535,255,2.26,1.86,1,65535,0,65535,3,7,-0.96,-0.87,0.43,0.51,0.02,0.1,26.4,528,254,0,12,37.2,415,420,507,0
96,2016,09,26,60857281,2,89,6.6,-3276.8,-27,0.04,0.07,3.973,62,3,65535,255,2.26,3.4,1,65535,0,65535,3,8,-0.96,-0.85,0.43,0.51,-0.03,0.13,26.4,528,254,-75,12,37.2,416,422,508,0
97,2016,09,26,60858281,2,89,6.6,-3276.8,29,0.22,0.31,3.973,62,4,65535,255,2.26,9.1,1,65535,0,65535,0,0,-0.96,-0.74,0.42,0.63,-0.33,0.06,26.4,531,254,-75,12,37.2,415,419,507,0
98,2016,09,26,60859279,2,89,7.2,-3276.8,31,0.1,0.3,3.973,62,5,65535,255,2.26,5.36,1,65535,0,65535,0,0,-0.91,-0.78,0.46,0.6,-0.36,-0.13,26.4,531,254,0,12,37.2,414,419,507,0
99,2016,09,26,60860282,2,89,7.2,-3276.8,29,0.07,0.13,3.973,62,5,65535,255,2.26,5.72,1,65535,0,65535,3,0,-0.96,-0.86,0.44,0.56,-0.16,-0.02,26.4,528,254,-75,12,37.2,407,423,506,0
100,2016,09,26,60861281,2,89,7.6,-3276.8,27,0.06,0.09,3.973,62,5,65535,255,2.26,4.38,1,65535,0,65535,3,1,-0.96,-0.87,0.42,0.5,-0.04,0,26.4,528,254,-8,12,37.2,416,420,507,0
101,2016,09,26,60862282,2,89,7.6,-3276.8,27,0.06,0.2,3.973,62,4,65535,255,2.26,2.94,1,65535,0,65535,3,2,-0.96,-0.83,0.44,0.54,-0.04,0.16,26.4,528,254,-75,12,37.2,418,427,508,0
102,2016,09,26,60863282,2,89,8.1,-3276.8,-26,0.13,0.16,3.973,62,7,65535,255,2.26,2.48,1,65535,0,65535,0,0,-0.96,-0.87,0.42,0.49,0,0.19,26.4,531,254,-3,12,37.2,415,420,507,0
103,2016,09,26,60864282,2,89,8.1,-3276.8,-27,0.07,0.12,3.973,62,8,65535,255,2.26,5.04,1,65535,0,65535,0,1,-0.96,-0.84,0.39,0.53,0.12,0.18,26.4,528,254,0,12,37.2,417,421,507,0
104,2016,09,26,60865283,2,89,8.2,-3276.8,-26,0.02,0.07,3.973,62,7,65535,255,2.26,4.08,1,65535,0,65535,0,2,-0.96,-0.84,0.42,0.51,0.07,0.18,26.4,528,254,-3,12,37.2,415,419,507,0
105,2016,09,26,60866282,2,89,8.2,-3276.8,-26,0.03,0.06,3.973,62,7,65535,255,2.26,4.54,1,65535,0,65535,3,0,-0.96,-0.9,0.4,0.5,0.03,0.13,26.4,528,254,0,12,37.2,415,420,507,0
106,2016,09,26,60867283,2,89,8.5,-3276.8,-26,0.02,0.08,3.973,62,6,65535,255,2.26,5.28,1,65535,0,65535,3,1,-0.96,-0.86,0.4,0.51,0.01,0.12,26.4,528,254,-8,12,37.2,415,420,510,0
107,2016,09,26,60868283,2,89,8.5,-3276.8,-26,0.01,0.03,3.973,62,6,65535,255,2.26,3.9,1,65535,0,65535,3,2,-0.96,-0.9,0.42,0.5,0.03,0.12,26.4,528,254,0,12,37.2,415,420,507,0
108,2016,09,26,60869284,2,89,8.9,-3276.8,-26,0.01,0.03,3.973,62,6,65535,255,2.26,3.74,1,65535,0,65535,3,3,-0.96,-0.9,0.43,0.49,0.03,0.12,26.4,528,254,-75,12,37.2,414,420,507,0
109,2016,09,26,60870285,2,89,8.9,-3276.8,-26,0.02,0.04,3.973,62,5,65535,255,2.26,2.9,1,65535,0,65535,3,4,-0.95,-0.87,0.43,0.5,0.02,0.13,26.4,528,254,0,12,37.2,415,420,507,0
110,2016,09,26,60871283,2,89,9.2,-3276.8,-26,0.01,0.04,3.973,62,5,65535,255,2.26,2.46,1,65535,0,65535,3,5,-0.96,-0.9,0.42,0.51,0.06,0.13,26.4,528,75,-4,12,37.2,416,420,507,0
111,2016,09,26,60872287,2,90,9.2,-3276.8,-26,0.02,0.04,3.973,62,4,65535,255,2.26,2.18,1,65535,0,65535,3,6,-0.96,-0.89,0.42,0.5,0.06,0.14,26.4,528,254,-9,12,37.2,416,415,479,0
112,2016,09,26,60873286,2,90,9.5,-3276.8,-26,0.01,0.04,3.973,62,4,65535,255,2.26,2.16,1,65535,0,65535,3,7,-0.96,-0.89,0.42,0.5,0.07,0.14,26.4,528,254,-75,12,37.2,414,421,507,0
113,2016,09,26,60874285,2,90,9.5,-3276.8,-26,0.02,0.04,3.973,62,4,65535,255,2.26,1.74,1,65535,0,65535,3,8,-0.96,-0.89,0.42,0.49,0.04,0.13,26.4,528,254,0,12,37.2,415,420,507,0
114,2016,09,26,60875285,2,89,9.7,-3276.8,-27,0.03,0.06,3.972,62,4,65535,255,2.26,2.32,14,65535,0,65535,3,9,-0.95,-0.86,0.44,0.54,0.04,0.13,26.4,528,254,0,12,37.2,415,420,507,0
115,2016,09,26,60876285,2,88,9.7,-3276.8,-27,0.04,0.09,3.972,62,4,65535,255,2.26,6.24,24,65535,100,65535,3,10,-0.96,-0.8,0.4,0.54,0.02,0.18,26.4,512,254,0,12,37.2,414,418,507,0
116,2016,09,26,60877285,2,88,9.9,-3276.8,-26,0.08,0.13,3.972,62,3,65535,255,2.26,7.3,21,65535,0,65535,0,0,-0.96,-0.85,0.36,0.48,0.03,0.25,26.4,531,254,-5,12,37.2,416,422,507,0
117,2016,09,26,60878284,2,88,9.9,-3276.8,-27,0.09,0.19,3.972,62,3,65535,255,2.26,5.74,19,65535,0,65535,0,0,-0.96,-0.8,0.38,0.51,0.18,0.33,26.4,531,254,0,12,37.2,415,421,507,0
118,2016,09,26,60879285,2,87,9.5,-3276.8,-27,0.03,0.09,3.972,62,4,65535,255,2.26,5.66,17,65535,0,65535,0,0,-0.96,-0.84,0.37,0.49,0.13,0.25,26.4,531,254,-4,12,37.2,410,413,517,0
119,2016,09,26,60880287,2,87,9.5,-3276.8,-27,0.03,0.08,3.972,62,5,65535,255,2.26,8.56,15,65535,0,65535,0,0,-0.96,-0.86,0.37,0.51,0.09,0.27,26.4,531,235,0,12,37.2,415,419,507,0
120,2016,09,26,60881285,2,87,9.2,-3276.8,-26,0.03,0.08,3.972,62,5,65535,255,2.26,7.62,13,65535,0,65535,3,0,-0.96,-0.85,0.36,0.44,0.1,0.25,26.4,528,235,-8,12,37.2,414,421,508,0
121,2016,09,26,60882288,2,87,9.2,-3276.8,-25,0.02,0.08,3.972,62,4,65535,255,2.26,6.34,11,65535,0,65535,3,1,-0.96,-0.85,0.36,0.44,0.1,0.25,26.4,528,254,0,12,37.2,415,421,507,0
122,2016,09,26,60883291,2,88,9.2,-3276.8,-24,0.03,0.06,3.972,62,4,65535,255,2.26,5.22,10,65535,0,65535,3,2,-0.96,-0.9,0.39,0.45,0.08,0.16,26.4,528,254,0,12,37.2,415,421,507,0
123,2016,09,26,60884288,2,88,9.2,-3276.8,-25,0.03,0.08,3.972,62,4,65535,255,2.26,3.76,9,65535,0,65535,3,3,-0.96,-0.89,0.4,0.48,0.06,0.16,26.4,528,254,-75,12,37.2,408,415,492,0
124,2016,09,26,60885287,2,88,9.2,-3276.8,-25,0.03,0.07,3.972,62,4,65535,255,2.26,4.86,8,65535,0,65535,3,4,-0.96,-0.9,0.4,0.49,0.04,0.15,26.4,528,254,-75,12,37.2,414,419,507,0
125,2016,09,26,60886287,2,88,9.2,-3276.8,-26,0.04,0.06,3.972,62,5,65535,255,2.26,3.9,7,65535,0,65535,3,5,-0.96,-0.9,0.4,0.49,0.04,0.19,26.4,528,254,0,12,37.2,414,420,507,0
126,2016,09,26,60887288,2,87,8.9,-3276.8,-26,0.03,0.07,3.972,62,6,65535,255,2.26,4.2,6,65535,0,65535,3,6,-0.97,-0.87,0.37,0.49,0.13,0.21,26.4,528,254,0,12,37.2,415,420,508,0
127,2016,09,26,60888288,2,87,8.9,-3276.8,-27,0.07,0.06,3.972,62,7,65535,255,2.26,4.56,5,65535,0,65535,0,0,-0.96,-0.89,0.38,0.48,0.18,0.22,26.4,531,254,0,12,37.2,415,421,507,0
128,2016,09,26,60889288,2,87,8.9,-3276.8,-29,0.06,0.13,3.972,62,6,65535,255,2.26,7.12,5,65535,0,65535,0,0,-0.95,-0.83,0.43,0.56,-0.01,0.18,26.4,531,195,0,12,37.2,415,419,507,0
129,2016,09,26,60890287,2,87,8.9,-3276.8,-29,0.07,0.14,3.972,62,6,65535,255,2.26,6.42,4,65535,0,65535,3,0,-0.96,-0.78,0.43,0.61,0.04,0.21,26.4,528,254,0,12,37.2,415,420,507,0
130,2016,09,26,60891287,2,88,8.9,-3276.8,-29,0.03,0.13,3.972,62,6,65535,255,2.26,5.34,4,65535,0,65535,3,1,-0.96,-0.85,0.44,0.55,0.01,0.1,26.4,528,254,0,12,37.2,419,419,507,0
131,2016,09,26,60892289,2,88,8.9,-3276.8,-28,0.02,0.1,3.972,62,7,65535,255,2.26,3.92,4,65535,0,65535,3,2,-0.95,-0.86,0.44,0.56,0.04,0.2,26.4,528,254,-9,12,37.2,415,421,507,0
132,2016,09,26,60893288,2,89,8.6,-3276.8,-29,0.06,0.1,3.972,62,7,65535,255,2.26,2.66,3,65535,0,65535,0,0,-0.96,-0.83,0.44,0.55,0,0.18,26.4,531,235,0,12,37.2,415,420,507,0
