SeqNo, Year, Month, Day, ms, ECG Data
54,2016,09,26,60784783,627
,,,,,624
,,,,,623
,,,,,626
,,,,,632
,,,,,637
,,,,,640
,,,,,643
,,,,,648
,,,,,654
,,,,,659
,,,,,669
,,,,,682
,,,,,695
,,,,,705
,,,,,712
,,,,,718
,,,,,723
,,,,,727
,,,,,730
,,,,,736
,,,,,744
,,,,,752
,,,,,760
,,,,,768
,,,,,774
,,,,,774
,,,,,767
,,,,,757
,,,,,748
,,,,,742
,,,,,740
,,,,,745
,,,,,755
,,,,,765
,,,,,767
,,,,,763
,,,,,752
,,,,,731
,,,,,701
,,,,,667
,,,,,637
,,,,,612
,,,,,592
,,,,,575
,,,,,559
,,,,,540
,,,,,515
,,,,,489
,,,,,471
,,,,,466
,,,,,472
,,,,,488
,,,,,510
,,,,,533
,,,,,552
,,,,,565
,,,,,576
,,,,,589
,,,,,603
,,,,,617
,,,,,635
,,,,,658
55,2016,09,26,60785035,681
,,,,,698
,,,,,707
,,,,,709
,,,,,703
,,,,,687
,,,,,667
,,,,,649
,,,,,634
,,,,,622
,,,,,612
,,,,,606
,,,,,604
,,,,,601
,,,,,597
,,,,,593
,,,,,591
,,,,,589
,,,,,585
,,,,,583
,,,,,584
,,,,,585
,,,,,585
,,,,,585
,,,,,587
,,,,,590
,,,,,590
,,,,,591
,,,,,594
,,,,,600
,,,,,603
,,,,,604
,,,,,604
,,,,,602
,,,,,595
,,,,,584
,,,,,574
,,,,,567
,,,,,559
,,,,,553
,,,,,547
,,,,,539
,,,,,524
,,,,,501
,,,,,475
,,,,,456
,,,,,447
,,,,,447
,,,,,457
,,,,,475
,,,,,494
,,,,,508
,,,,,520
,,,,,530
,,,,,538
,,,,,541
,,,,,541
,,,,,543
,,,,,545
,,,,,546
,,,,,546
,,,,,548
,,,,,553
56,2016,09,26,60785287,560
,,,,,569
,,,,,583
,,,,,603
,,,,,623
,,,,,640
,,,,,657
,,,,,672
,,,,,683
,,,,,688
,,,,,691
,,,,,693
,,,,,693
,,,,,689
,,,,,686
,,,,,685
,,,,,687
,,,,,686
,,,,,684
,,,,,682
,,,,,679
,,,,,673
,,,,,664
,,,,,657
,,,,,652
,,,,,646
,,,,,640
,,,,,637
,,,,,637
,,,,,637
,,,,,635
,,,,,633
,,,,,634
,,,,,635
,,,,,635
,,,,,638
,,,,,645
,,,,,654
,,,,,660
,,,,,665
,,,,,670
,,,,,671
,,,,,667
,,,,,659
,,,,,651
,,,,,645
,,,,,638
,,,,,631
,,,,,628
,,,,,627
,,,,,623
,,,,,616
,,,,,610
,,,,,605
,,,,,599
,,,,,591
,,,,,586
,,,,,584
,,,,,583
,,,,,580
,,,,,577
,,,,,577
,,,,,577
57,2016,09,26,60785539,575
,,,,,575
,,,,,577
,,,,,580
,,,,,581
,,,,,581
,,,,,582
,,,,,584
,,,,,583
,,,,,580
,,,,,579
,,,,,579
,,,,,580
,,,,,583
,,,,,590
,,,,,603
,,,,,616
,,,,,629
,,,,,640
,,,,,651
,,,,,658
,,,,,660
,,,,,661
,,,,,662
,,,,,662
,,,,,658
,,,,,653
,,,,,649
,,,,,642
,,,,,630
,,,,,615
,,,,,602
,,,,,595
,,,,,593
,,,,,596
,,,,,604
,,,,,613
,,,,,618
,,,,,615
,,,,,607
,,,,,595
,,,,,579
,,,,,562
,,,,,552
,,,,,551
,,,,,553
,,,,,552
,,,,,542
,,,,,525
,,,,,501
,,,,,474
,,,,,454
,,,,,449
,,,,,458
,,,,,476
,,,,,500
,,,,,528
,,,,,555
,,,,,574
,,,,,586
,,,,,598
,,,,,612
,,,,,627
58,2016,09,26,60785791,644
,,,,,664
,,,,,684
,,,,,700
,,,,,706
,,,,,704
,,,,,695
,,,,,677
,,,,,654
,,,,,630
,,,,,611
,,,,,597
,,,,,585
,,,,,579
,,,,,577
,,,,,576
,,,,,571
,,,,,562
,,,,,554
,,,,,546
,,,,,536
,,,,,528
,,,,,523
,,,,,521
,,,,,520
,,,,,517
,,,,,515
,,,,,514
,,,,,512
,,,,,507
,,,,,504
,,,,,504
,,,,,504
,,,,,502
,,,,,501
,,,,,501
,,,,,500
,,,,,496
,,,,,492
,,,,,491
,,,,,493
,,,,,493
,,,,,494
,,,,,497
,,,,,502
,,,,,505
,,,,,506
,,,,,510
,,,,,515
,,,,,520
,,,,,524
,,,,,529
,,,,,537
,,,,,542
,,,,,543
,,,,,543
,,,,,543
,,,,,540
,,,,,534
,,,,,526
,,,,,522
,,,,,518
,,,,,513
59,2016,09,26,60786043,507
,,,,,502
,,,,,497
,,,,,490
,,,,,483
,,,,,481
,,,,,482
,,,,,482
,,,,,481
,,,,,480
,,,,,480
,,,,,476
,,,,,466
,,,,,453
,,,,,439
,,,,,424
,,,,,411
,,,,,405
,,,,,407
,,,,,414
,,,,,421
,,,,,428
,,,,,435
,,,,,438
,,,,,436
,,,,,432
,,,,,432
,,,,,433
,,,,,433
,,,,,433
,,,,,433
,,,,,432
,,,,,428
,,,,,420
,,,,,412
,,,,,406
,,,,,397
,,,,,387
,,,,,376
,,,,,362
,,,,,343
,,,,,311
,,,,,264
,,,,,207
,,,,,150
,,,,,101
,,,,,71
,,,,,61
,,,,,64
,,,,,70
,,,,,73
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
60,2016,09,26,60786295,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,77
,,,,,75
,,,,,65
,,,,,53
,,,,,48
,,,,,66
,,,,,115
,,,,,190
,,,,,268
,,,,,320
,,,,,334
,,,,,315
,,,,,282
,,,,,249
,,,,,229
,,,,,220
,,,,,216
,,,,,212
,,,,,206
,,,,,197
,,,,,189
,,,,,182
,,,,,176
,,,,,171
,,,,,171
,,,,,176
,,,,,180
,,,,,181
,,,,,182
,,,,,182
,,,,,181
,,,,,180
,,,,,185
,,,,,196
,,,,,209
,,,,,221
,,,,,231
,,,,,240
,,,,,245
,,,,,241
,,,,,235
61,2016,09,26,60786547,232
,,,,,235
,,,,,242
,,,,,251
,,,,,259
,,,,,260
,,,,,250
,,,,,232
,,,,,217
,,,,,210
,,,,,212
,,,,,223
,,,,,242
,,,,,266
,,,,,290
,,,,,307
,,,,,322
,,,,,334
,,,,,345
