SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
19,2016,9,26,44665203,2016_9_26-12_24_25,2,156,6.3,-3276.8,-7,0.01,0.03,4.067,77,0,65535,255,0.64,0.26,6,65535,0,65535,2,20,-1,-0.97,0,0.06,0.1,0.16,24.7,528,254,-75,12,37.8,415,420,508,0
20,2016,9,26,44666203,2016_9_26-12_24_26,2,156,6,-3276.8,-7,0.01,0.03,4.067,77,0,65535,255,0.64,0.3,6,65535,0,65535,2,21,-1.02,-0.97,0.01,0.07,0.1,0.16,24.7,528,254,-75,12,37.8,415,421,507,0
21,2016,9,26,44667204,2016_9_26-12_24_27,2,156,6,-3276.8,-7,0.01,0.03,4.066,77,0,65535,255,0.64,0.3,6,65535,0,65535,2,22,-1,-0.96,0,0.07,0.1,0.18,24.7,528,254,-75,12,37.8,415,421,507,0
22,2016,9,26,44668203,2016_9_26-12_24_28,2,155,5.7,-3276.8,-7,0.01,0.02,4.066,77,0,65535,255,0.64,0.26,9,65535,0,65535,2,23,-1.01,-0.96,0,0.06,0.1,0.16,24.7,528,254,0,12,37.8,407,412,497,0
23,2016,9,26,44669203,2016_9_26-12_24_29,2,155,5.7,-3276.8,-7,0.04,0.02,4.066,77,0,65535,255,0.56,0.56,8,65535,0,65535,2,24,-1.01,-0.96,0,0.06,0.1,0.16,24.7,528,254,-75,12,37.8,415,421,507,0
24,2016,9,26,44670203,2016_9_26-12_24_30,2,155,5.7,-3276.8,-8,0.08,0.12,4.066,77,1,65535,255,0.56,6.38,7,65535,0,65535,0,0,-1.01,-0.97,0.01,0.14,0,0.16,24.7,531,254,-75,12,37.8,423,425,510,0
25,2016,9,26,44671204,2016_9_26-12_24_31,2,155,5.7,-3276.8,-8,0.05,0.15,4.066,77,1,65535,255,0.56,3.74,6,65535,0,65535,2,0,-1.03,-0.95,-0.08,0.18,0,0.24,24.7,528,254,0,12,37.8,415,421,507,0
26,2016,9,26,44672204,2016_9_26-12_24_32,2,155,5.8,-3276.8,-9,0.01,0.09,4.066,77,1,65535,255,0.56,3.24,6,65535,0,65535,2,1,-1,-0.97,-0.08,0.01,0.1,0.19,24.7,528,254,-75,12,37.8,416,421,508,0
27,2016,9,26,44673203,2016_9_26-12_24_33,2,155,5.8,-3276.8,-7,0.05,0.03,4.066,77,2,65535,255,0.56,3.04,5,65535,0,65535,2,2,-1.01,-0.97,-0.04,0.01,0.12,0.19,24.7,528,254,-75,12,37.8,420,425,510,0
28,2016,9,26,44674203,2016_9_26-12_24_34,2,155,5.8,-3276.8,-7,0.02,0.12,4.066,77,3,65535,255,0.56,3.94,5,65535,0,65535,2,3,-1.01,-0.96,-0.01,0.13,0.02,0.19,24.7,528,254,0,12,37.8,415,421,507,0
