SeqNo, Year, Month, Day, ms, ECG Data
0,2016,09,16,3168617,502
,,,,,504
,,,,,506
,,,,,507
,,,,,508
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,512
,,,,,514
,,,,,516
,,,,,518
,,,,,519
,,,,,519
,,,,,518
,,,,,516
,,,,,515
,,,,,514
,,,,,515
,,,,,516
,,,,,516
,,,,,517
,,,,,516
,,,,,515
,,,,,514
,,,,,514
,,,,,514
,,,,,515
,,,,,516
,,,,,517
,,,,,519
,,,,,520
,,,,,521
,,,,,521
,,,,,521
,,,,,521
,,,,,521
,,,,,522
,,,,,523
,,,,,524
,,,,,525
,,,,,526
,,,,,526
,,,,,526
,,,,,525
,,,,,525
,,,,,525
,,,,,524
,,,,,524
,,,,,524
,,,,,524
,,,,,523
,,,,,521
,,,,,519
,,,,,516
,,,,,514
,,,,,512
,,,,,510
,,,,,510
,,,,,510
,,,,,510
1,2016,09,16,3168869,510
,,,,,510
,,,,,508
,,,,,507
,,,,,506
,,,,,505
,,,,,505
,,,,,505
,,,,,506
,,,,,507
,,,,,507
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,509
,,,,,510
,,,,,511
,,,,,512
,,,,,513
,,,,,513
,,,,,513
,,,,,512
,,,,,511
,,,,,509
,,,,,508
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,506
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,506
,,,,,507
,,,,,508
,,,,,510
,,,,,511
,,,,,511
,,,,,511
,,,,,510
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,511
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,510
,,,,,509
,,,,,509
,,,,,510
,,,,,511
,,,,,511
,,,,,512
,,,,,511
,,,,,511
2,2016,09,16,3169121,510
,,,,,509
,,,,,509
,,,,,510
,,,,,511
,,,,,512
,,,,,514
,,,,,515
,,,,,515
,,,,,514
,,,,,513
,,,,,512
,,,,,512
,,,,,512
,,,,,513
,,,,,514
,,,,,515
,,,,,515
,,,,,515
,,,,,515
,,,,,513
,,,,,512
,,,,,511
,,,,,510
,,,,,510
,,,,,511
,,,,,512
,,,,,512
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,514
,,,,,515
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,515
,,,,,514
,,,,,512
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,510
,,,,,509
,,,,,508
,,,,,508
