SeqNo, Year, Month, Day, ms, ECG Data
0,2016,09,20,48443013,531
,,,,,518
,,,,,506
,,,,,495
,,,,,489
,,,,,485
,,,,,483
,,,,,483
,,,,,486
,,,,,491
,,,,,499
,,,,,508
,,,,,515
,,,,,521
,,,,,524
,,,,,527
,,,,,531
,,,,,536
,,,,,542
,,,,,544
,,,,,544
,,,,,543
,,,,,542
,,,,,544
,,,,,549
,,,,,555
,,,,,560
,,,,,562
,,,,,562
,,,,,561
,,,,,559
,,,,,557
,,,,,554
,,,,,549
,,,,,543
,,,,,537
,,,,,531
,,,,,526
,,,,,523
,,,,,522
,,,,,523
,,,,,526
,,,,,528
,,,,,530
,,,,,530
,,,,,529
,,,,,527
,,,,,524
,,,,,521
,,,,,519
,,,,,518
,,,,,518
,,,,,518
,,,,,519
,,,,,519
,,,,,519
,,,,,519
,,,,,520
,,,,,521
,,,,,522
,,,,,524
,,,,,526
,,,,,528
1,2016,09,20,48443265,529
,,,,,529
,,,,,530
,,,,,529
,,,,,529
,,,,,528
,,,,,528
,,,,,528
,,,,,527
,,,,,527
,,,,,526
,,,,,524
,,,,,521
,,,,,517
,,,,,514
,,,,,511
,,,,,508
,,,,,506
,,,,,503
,,,,,499
,,,,,496
,,,,,492
,,,,,487
,,,,,483
,,,,,478
,,,,,473
,,,,,469
,,,,,467
,,,,,467
,,,,,467
,,,,,467
,,,,,466
,,,,,464
,,,,,462
,,,,,459
,,,,,456
,,,,,454
,,,,,451
,,,,,449
,,,,,448
,,,,,448
,,,,,451
,,,,,455
,,,,,460
,,,,,465
,,,,,470
,,,,,476
,,,,,481
,,,,,485
,,,,,487
,,,,,487
,,,,,485
,,,,,482
,,,,,478
,,,,,475
,,,,,473
,,,,,474
,,,,,476
,,,,,479
,,,,,482
,,,,,484
,,,,,485
,,,,,485
2,2016,09,20,48443517,485
,,,,,484
,,,,,483
,,,,,483
,,,,,483
,,,,,484
,,,,,484
,,,,,484
,,,,,483
,,,,,481
,,,,,478
,,,,,475
,,,,,473
,,,,,471
,,,,,470
,,,,,470
,,,,,470
,,,,,471
,,,,,470
,,,,,469
,,,,,468
,,,,,466
,,,,,466
,,,,,466
,,,,,468
,,,,,471
,,,,,475
,,,,,478
,,,,,482
,,,,,486
,,,,,488
,,,,,491
,,,,,493
,,,,,494
,,,,,495
,,,,,496
,,,,,496
,,,,,496
,,,,,495
,,,,,493
,,,,,491
,,,,,489
,,,,,486
,,,,,485
,,,,,484
,,,,,484
,,,,,484
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,486
,,,,,486
,,,,,488
,,,,,489
,,,,,490
,,,,,491
,,,,,491
,,,,,491
,,,,,490
,,,,,489
,,,,,488
,,,,,488
3,2016,09,20,48443769,488
,,,,,488
,,,,,488
,,,,,489
,,,,,489
