Time, Type, Data
20/09/2016 18:27:31.373,RX,02-14-00-00-06
20/09/2016 18:27:31.471,RX,02-BD-00-00-06-02-15-00-00-06-02-19-00-00-06
20/09/2016 18:27:31.571,RX,02-16-00-00-06-02-1E-00-00-06-02-20-35-00-E0-07-09-14-B5-2E-E3-02-6C-00-32-00-00-80-F6-FF-02-00-06-00-18-10-B1-01-38-04-A4-0B-99-FF-A0-FF-F0-FF-F8-FF-08-00-12-00-00-00-FF-FF-00-00-00-00-01-00-56-A0-C7-03-02-2B-47-00-E0-07-09-14-B5-2E-E3-02-02-6C-00-32-00-00-80-F6-FF-02-00-06-00-18-10-56-B1-01-FF-FF-FF-38-04-A4-0B-04-FF-FF-00-FF-FF-A9-00-99-FF-A0-FF-F0-FF-F8-FF-08-00-12-00-08-01-10-02-FE-00-0C-FF-FF-9F-01-A4-01-FB-01-00-00-2B-03-02-BC-00-00-06
20/09/2016 18:27:31.745,RX,02-22-58-00-E0-07-09-14-85-2E-E3-02-13-1A-A8-DF-7B-E9-95-37-DE-78-E6-AD-37-1F-7F-03-26-C8-E0-83-13-62-E8-21-88-20-7E-E8-21-88-25-AE-08-A3-8C-32-C6-F8-62-8B-2A-96-F8-61-86-13-3A-B8-A0-82-0B-3A-08-A1-84-12-46-F8-20-83-09-1E-68-A0-81-06-1E-78-E0-81-07-22-98-A0-82-0C-3A-08-21-FE-03
20/09/2016 18:27:31.991,RX,02-22-58-01-E0-07-09-14-81-2F-E3-02-11-46-28-61-84-11-42-08-21-84-0F-3E-E8-20-83-09-16-28-E0-7F-FC-E9-77-DF-7C-F0-B1-77-DE-78-DE-65-57-DD-74-D3-4D-37-9D-74-D0-39-B7-1C-72-C6-0D-17-1C-70-C0-0D-77-1C-73-D1-59-C7-5D-78-E5-9D-77-5E-79-E2-79-B7-5D-76-DA-71-F7-9D-78-E4-95-57-1E-6E-03
20/09/2016 18:27:32.238,RX,02-23-00-00-03
20/09/2016 18:27:32.354,RX,02-22-58-02-E0-07-09-14-7D-30-E3-02-E5-91-37-DE-78-E3-91-47-1E-79-E3-85-E7-DD-76-D9-5D-67-9D-75-D6-5D-67-5D-75-D4-49-27-9D-74-D4-5D-B7-9D-77-E2-99-87-DE-7A-ED-B9-F7-1E-7C-F0-C1-F7-5E-7B-EB-A5-67-5E-79-E4-91-47-5E-79-E5-95-57-9E-79-E6-A1-97-9E-7A-EB-AD-B7-9E-7A-E9-A1-87-1E-75-03
20/09/2016 18:27:32.354,TX,02-23-00-00-03
20/09/2016 18:27:32.462,RX,02-21-20-00-E0-07-09-14-8D-2E-E3-02-FE-F9-E7-9F-7F-FE-F9-E7-9F-7F-FE-F9-E7-9F-7F-FE-F9-E7-9F-7F-FE-F9-07-69-03-02-24-2D-00-E0-07-09-14-8D-2E-E3-02-7F-01-F5-F6-F5-F6-F5-F6-F5-F6-F5-F6-F5-F6-F5-F6-F5-F6-F5-F6-C8-01-C8-01-C8-01-C8-01-C8-01-4D-FF-4D-FF-4D-FF-72-03
20/09/2016 18:27:32.576,RX,02-22-58-03-E0-07-09-14-79-31-E3-02-E8-A1-87-5E-7A-E9-A5-87-DE-79-E7-9D-77-1E-7A-E9-AD-C7-9E-7B-F0-C5-27-DF-7C-F5-D9-87-5F-7E-F9-DD-47-1F-7C-EC-A1-67-DE-79-EC-C9-87-5F-7F-FF-F5-77-9F-7B-E5-75-87-DD-75-DA-81-87-DE-7B-F4-E1-97-5F-7E-F7-D9-47-9F-7C-F2-C5-07-1F-7C-F0-C9-87-1F-05-03-02-20-35-01-E0-07-09-14-9A-32-E3-02-6C-00-2D-00-00-80-F5-FF-01-00-04-00-18-10-74-01-38-04-A0-0A-9C-FF-A0-FF-F0-FF-F8-FF-0A-00-12-00-00-00-FF-FF-00-00-00-00-01-00-56-A0-0B-03-02-2B-47-01-E0-07-09-14-9A-32-E3-02-02-6C-00-2D-00-00-80-F5-FF-01-00-04-00-18-10-56-74-01-FF-FF-FF-38-04-A0-0A-04-FF-FF-00-FF-FF-B1-00-9C-FF-A0-FF-F0-FF-F8-FF-0A-00-12-00-08-01-10-02-FE-00-0C-FF-FF-9F-01-A5-01-FC-01-00-00-7D-03
20/09/2016 18:27:32.733,RX,02-22-58-04-E0-07-09-14-72-32-E3-02-00-2A-38-61-86-1B-6E-B8-E1-86-1B-76-F8-61-88-22-8A-28-A2-88-21-86-28-E2-88-23-8A-18-A2-87-1B-66-78-A1-85-15-56-48-E1-84-11-3A-B8-20-82-05-12-58-A0-81-08-2A-B8-60-83-0E-42-28-E1-84-15-5E-98-A1-86-1A-6A-88-A1-85-15-52-48-21-85-13-46-F8-20-CB-03
