SeqNo,Year,Month,Day,ms,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
11,2016,09,16,57938079,2,79,6.4,-3276.8,-37,0.01,0.04,3.851,41,6,65535,255,1.98,0.82,5,65535,0,65535,1,13,-0.83,-0.77,0.59,0.65,0.02,0.13,26.4,528,254,0,12,-0.1,424,428,513,0
12,2016,09,16,57939078,2,80,6.1,-3276.8,-37,0.01,0.03,3.851,41,5,65535,255,1.98,0.84,5,65535,0,65535,1,14,-0.83,-0.77,0.57,0.66,0.04,0.12,26.4,528,254,0,12,-0.1,415,420,506,0
13,2016,09,16,57940081,2,80,6.1,-3276.8,-37,0.01,0.04,3.851,41,5,65535,255,1.98,0.82,4,65535,0,65535,1,15,-0.83,-0.77,0.59,0.67,0.02,0.1,26.4,528,254,-75,12,-0.1,416,420,507,0
14,2016,09,16,57941079,2,80,5.8,-3276.8,-37,0.01,0.03,3.851,41,4,65535,255,1.98,0.96,4,65535,0,65535,1,16,-0.83,-0.78,0.59,0.66,0.03,0.1,26.4,528,254,-75,12,37.1,417,417,506,0
15,2016,09,16,57942082,2,80,5.8,-3276.8,-37,0.01,0.03,3.851,41,4,65535,255,1.98,0.94,3,65535,0,65535,1,17,-0.81,-0.77,0.57,0.66,0.02,0.12,26.4,528,254,4,12,37.1,415,419,507,0
16,2016,09,16,57943082,2,80,5.8,-3276.8,-37,0.01,0.03,3.851,41,4,65535,255,1.98,1,3,65535,0,65535,1,18,-0.85,-0.78,0.59,0.65,0.03,0.1,26.4,528,254,0,12,37.1,423,431,516,0
17,2016,09,16,57944079,2,80,5.8,-3276.8,-37,0.01,0.03,3.851,41,3,65535,255,1.98,1.02,3,65535,0,65535,1,19,-0.83,-0.77,0.59,0.65,0.03,0.1,26.4,528,254,-75,12,37.1,416,419,507,0
18,2016,09,16,57945082,2,80,5.8,-3276.8,-37,0.01,0.03,3.851,41,3,65535,255,1.98,1.16,11,65535,0,65535,1,20,-0.83,-0.78,0.57,0.65,0.04,0.1,26.4,528,254,4,12,37.1,416,421,507,0
19,2016,09,16,57946082,2,80,5.8,-3276.8,-37,0.02,0.04,3.851,41,4,65535,255,1.98,1.2,16,65535,0,65535,1,21,-0.81,-0.77,0.59,0.66,0.03,0.13,26.4,528,254,0,12,37.1,416,419,507,0
20,2016,09,16,57947082,2,80,6.1,-3276.8,-37,0.01,0.03,3.851,41,4,65535,255,1.98,1.08,23,65535,100,65535,1,22,-0.83,-0.77,0.59,0.65,0.03,0.1,26.4,512,254,-75,12,37.1,414,419,507,0
21,2016,09,16,57948081,2,79,6.1,-3276.8,-37,0.01,0.04,3.849,41,4,65535,255,1.98,1.04,27,65535,100,65535,1,23,-0.83,-0.75,0.59,0.66,0.02,0.1,26.4,512,254,0,12,37.1,402,408,501,0
22,2016,09,16,57949077,2,79,6.4,-3276.8,-37,0.01,0.03,3.848,41,3,65535,255,1.98,1.02,30,65535,100,65535,1,24,-0.83,-0.77,0.59,0.66,0.03,0.09,26.4,512,254,0,12,37.1,415,419,507,0
23,2016,09,16,57950082,2,80,6.4,-3276.8,-37,0.01,0.03,3.848,41,3,65535,255,1.98,1.02,26,65535,100,65535,1,25,-0.81,-0.77,0.57,0.66,0.04,0.12,26.4,512,254,-75,12,37.1,420,431,518,0
24,2016,09,16,57951082,2,80,6.7,-3276.8,-37,0.01,0.03,3.848,41,3,65535,255,1.98,0.96,23,65535,100,65535,1,26,-0.84,-0.78,0.6,0.67,0.02,0.1,26.4,512,254,4,12,37.1,415,420,507,0
25,2016,09,16,57952078,2,80,6.7,-3276.8,-37,0.01,0.03,3.848,41,3,65535,255,1.98,0.96,20,65535,100,65535,1,27,-0.83,-0.78,0.57,0.66,0.03,0.1,26.4,512,254,4,12,37.1,415,420,507,0
26,2016,09,16,57953083,2,81,6.9,-3276.8,-37,0.01,0.04,3.848,41,3,65535,255,1.98,1.36,19,65535,0,65535,1,28,-0.83,-0.77,0.59,0.67,0.03,0.1,26.4,528,254,0,12,37.1,414,420,507,0
27,2016,09,16,57954083,2,81,6.9,-3276.8,-37,0.01,0.04,3.848,41,3,65535,255,1.98,2.24,19,65535,0,65535,1,29,-0.84,-0.75,0.59,0.66,0.02,0.12,26.4,528,254,4,12,37.1,414,420,507,0
28,2016,09,16,57955082,2,81,7.4,-3276.8,-37,0.01,0.04,3.848,41,3,65535,255,1.98,1.66,16,65535,0,65535,1,30,-0.83,-0.78,0.57,0.65,0.02,0.12,26.4,528,254,0,12,37.1,415,420,507,0
29,2016,09,16,57956083,2,81,7.4,-3276.8,-37,0.01,0.03,3.848,41,3,65535,255,1.98,1.44,16,65535,0,65535,1,31,-0.83,-0.77,0.56,0.63,0.03,0.1,26.4,528,254,0,12,37.1,415,420,507,0
30,2016,09,16,57957083,2,82,7.9,-3276.8,-37,0.01,0.03,3.848,41,3,65535,255,1.98,1.14,24,65535,100,65535,1,32,-0.81,-0.77,0.59,0.65,0.02,0.1,26.4,512,254,0,12,37.1,415,420,506,0
31,2016,09,16,57958084,2,82,7.9,-3276.8,-37,0.01,0.03,3.848,41,3,65535,255,1.98,1,34,65535,100,65535,1,33,-0.84,-0.77,0.59,0.65,0.02,0.1,26.4,512,254,0,12,37.1,415,420,507,0
32,2016,09,16,57959083,2,82,8,-3276.8,-37,0.01,0.04,3.848,41,2,65535,255,1.98,0.98,34,65535,100,65535,1,34,-0.84,-0.77,0.57,0.65,0.01,0.1,26.4,512,254,4,12,37.1,415,420,507,0
33,2016,09,16,57960085,2,82,8,-3276.8,-37,0.01,0.04,3.848,41,2,65535,255,1.98,0.96,30,65535,100,65535,1,35,-0.84,-0.77,0.6,0.66,0.02,0.12,26.5,512,254,0,12,37.1,415,419,507,0
34,2016,09,16,57961085,2,82,8.4,-3276.8,-37,0.01,0.03,3.847,41,2,65535,255,1.98,0.98,26,65535,100,65535,1,36,-0.84,-0.78,0.57,0.63,0.03,0.1,26.5,512,254,0,12,37.1,416,420,507,0
35,2016,09,16,57962085,2,82,8.4,-3276.8,-37,0.01,0.03,3.847,41,2,65535,255,1.98,0.92,23,65535,100,65535,1,37,-0.84,-0.77,0.57,0.63,0.03,0.1,26.5,512,254,0,12,37.1,415,420,508,0
36,2016,09,16,57963085,2,82,8.7,-3276.8,-37,0.01,0.04,3.847,41,2,65535,255,1.98,1.1,20,65535,100,65535,1,38,-0.84,-0.77,0.59,0.65,0.02,0.1,26.5,512,254,-75,12,37.1,415,419,507,0
37,2016,09,16,57964086,2,82,8.7,-3276.8,-37,0.01,0.03,3.847,41,2,65535,255,1.98,1.04,18,65535,0,65535,1,39,-0.83,-0.77,0.59,0.66,0.04,0.1,26.5,528,254,0,12,37.1,415,419,507,0
38,2016,09,16,57965085,2,82,9.1,-3276.8,-37,0.01,0.03,3.847,41,2,65535,255,1.98,0.98,16,65535,0,65535,1,40,-0.84,-0.78,0.59,0.65,0.03,0.12,26.5,528,254,0,12,37.1,407,409,497,0
39,2016,09,16,57966085,2,81,9.1,-3276.8,-37,0.01,0.03,3.847,41,2,65535,255,1.98,0.94,14,65535,0,65535,1,41,-0.84,-0.77,0.59,0.65,0.02,0.1,26.5,528,254,-75,12,37.1,414,420,507,0
40,2016,09,16,57967083,2,81,9.3,-3276.8,-37,0.01,0.03,3.847,41,2,65535,255,2.52,0.92,12,65535,0,65535,1,42,-0.84,-0.78,0.57,0.63,0.03,0.1,26.5,528,254,3,12,37.1,421,423,509,0
41,2016,09,16,57968083,2,81,9.3,-3276.8,-37,0.01,0.04,3.847,41,2,65535,255,2.52,0.92,13,65535,0,65535,1,43,-0.84,-0.78,0.56,0.63,0.01,0.1,26.5,528,254,0,12,37.1,414,420,506,0
42,2016,09,16,57969085,2,81,9.9,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,2.52,1,15,65535,0,65535,1,44,-0.84,-0.78,0.57,0.66,0.03,0.12,26.5,528,254,-75,12,37.1,415,419,507,0
43,2016,09,16,57970083,2,81,9.9,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,2.52,1,18,65535,0,65535,1,45,-0.84,-0.78,0.59,0.63,0.03,0.12,26.5,528,254,0,12,37.1,411,422,495,0
44,2016,09,16,57971084,2,82,10.7,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,2.68,1.04,20,65535,0,65535,1,46,-0.84,-0.78,0.57,0.65,0.02,0.12,26.5,528,254,0,12,37.1,415,419,507,0
45,2016,09,16,57972085,2,81,10.7,-3276.8,-37,0.01,0.06,3.847,41,1,65535,255,2.68,1,22,65535,100,65535,1,47,-0.83,-0.78,0.57,0.66,0.03,0.13,26.5,512,254,3,12,37.1,422,432,518,0
46,2016,09,16,57973083,2,81,11.4,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,2.58,0.92,25,65535,100,65535,1,48,-0.83,-0.78,0.57,0.65,0.03,0.12,26.5,512,254,0,12,37.1,415,420,507,0
47,2016,09,16,57974084,2,80,11.4,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,2.58,0.9,27,65535,100,65535,1,49,-0.83,-0.78,0.59,0.66,0.03,0.1,26.5,512,254,4,12,37.1,414,420,508,0
48,2016,09,16,57975084,2,79,12.1,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,2.44,0.96,28,65535,100,65535,1,50,-0.83,-0.78,0.59,0.63,0.03,0.1,26.5,512,254,0,12,37.1,415,414,493,0
49,2016,09,16,57976085,2,78,12.1,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,2.44,0.86,30,65535,100,65535,1,51,-0.84,-0.77,0.59,0.65,0.03,0.12,26.5,512,254,0,12,37.1,415,420,507,0
50,2016,09,16,57977086,2,77,13,-3276.8,-37,0.02,0.04,3.847,41,2,65535,255,2.04,0.82,30,65535,100,65535,1,52,-0.83,-0.77,0.59,0.68,0.02,0.1,26.5,512,254,0,12,37.1,414,420,507,0
51,2016,09,16,57978087,2,75,13,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,2.04,0.86,30,65535,100,65535,1,53,-0.84,-0.78,0.57,0.65,0.03,0.12,26.5,512,254,0,12,37.1,415,421,507,0
52,2016,09,16,57979087,2,76,14.1,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,1.94,0.84,30,65535,100,65535,1,54,-0.84,-0.78,0.57,0.65,0.03,0.1,26.5,512,254,0,12,37.1,415,419,507,0
53,2016,09,16,57980084,2,76,14.1,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,1.94,0.9,29,65535,100,65535,1,55,-0.84,-0.78,0.57,0.65,0.03,0.1,26.5,512,254,-75,12,37.1,419,427,497,0
54,2016,09,16,57981085,2,76,15.1,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,1.88,0.9,29,65535,100,65535,1,56,-0.83,-0.78,0.57,0.66,0.03,0.13,26.5,512,254,0,12,37.1,415,420,507,0
55,2016,09,16,57982085,2,76,15.1,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,1.88,0.84,28,65535,100,65535,1,57,-0.83,-0.77,0.57,0.65,0.02,0.1,26.5,512,254,-75,12,37.1,421,425,516,0
56,2016,09,16,57983085,2,77,16,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,1.76,0.76,27,65535,100,65535,1,58,-0.85,-0.78,0.57,0.63,0.02,0.12,26.5,512,254,0,12,37.1,414,419,507,0
57,2016,09,16,57984087,2,78,16,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,1.76,0.82,26,65535,100,65535,1,59,-0.84,-0.78,0.57,0.63,0.02,0.12,26.5,512,254,5,12,37.1,415,420,507,0
58,2016,09,16,57985085,2,78,17.1,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,2.42,0.76,26,65535,100,65535,1,60,-0.84,-0.78,0.57,0.66,0.03,0.1,26.5,512,254,0,12,37.1,414,421,507,0
59,2016,09,16,57986085,2,79,17.1,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,2.42,0.84,26,65535,100,65535,1,61,-0.84,-0.78,0.57,0.66,0.03,0.12,26.6,512,254,0,12,37.1,415,420,507,0
60,2016,09,16,57987086,2,79,18,-3276.8,-37,0.01,0.04,3.846,41,1,65535,255,2.44,0.82,26,65535,100,65535,1,62,-0.83,-0.78,0.57,0.65,0.03,0.1,26.6,512,254,3,12,37.1,414,419,506,0
61,2016,09,16,57988086,2,79,18,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.44,0.82,25,65535,100,65535,1,63,-0.81,-0.78,0.57,0.65,0.03,0.1,26.6,512,254,0,12,37.1,414,420,507,0
62,2016,09,16,57989086,2,79,18.9,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.5,1,23,65535,100,65535,1,64,-0.84,-0.78,0.57,0.63,0.02,0.1,26.6,512,254,0,12,37.1,414,420,507,0
63,2016,09,16,57990086,2,79,18.9,-3276.8,-37,0.01,0.04,3.846,41,1,65535,255,2.5,1.26,21,65535,100,65535,1,65,-0.84,-0.78,0.56,0.63,0.02,0.12,26.6,512,254,0,12,37.1,415,420,507,0
64,2016,09,16,57991086,2,79,19.7,-3276.8,-37,0.01,0.03,3.846,41,2,65535,255,2.4,1.06,20,65535,0,65535,1,66,-0.84,-0.78,0.59,0.66,0.02,0.1,26.6,528,254,-75,12,37.1,414,420,507,0
65,2016,09,16,57992086,2,79,19.7,-3276.8,-37,0.02,0.04,3.846,41,2,65535,255,2.4,0.96,19,65535,0,65535,1,67,-0.84,-0.78,0.57,0.66,0.03,0.12,26.6,528,254,4,12,37.1,415,420,507,0
66,2016,09,16,57993086,2,79,20.8,-3276.8,-37,0.01,0.06,3.846,41,2,65535,255,2.4,1,17,65535,0,65535,1,68,-0.84,-0.78,0.59,0.63,0.02,0.12,26.6,528,254,3,12,37.1,414,417,491,0
67,2016,09,16,57994087,2,79,20.8,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.4,1.02,15,65535,0,65535,1,69,-0.85,-0.78,0.57,0.65,0.02,0.1,26.6,528,254,5,12,37.1,415,420,507,0
68,2016,09,16,57995087,2,79,21.7,-3276.8,-37,0.01,0.04,3.846,41,2,65535,255,2.12,0.96,13,65535,0,65535,1,70,-0.84,-0.78,0.57,0.63,0.01,0.12,26.6,528,254,0,12,37.1,415,420,507,0
69,2016,09,16,57996088,2,79,21.7,-3276.8,-37,0.01,0.04,3.846,41,1,65535,255,2.12,1.02,11,65535,0,65535,1,71,-0.84,-0.78,0.59,0.63,0.03,0.1,26.6,528,254,0,12,37.1,416,419,507,0
70,2016,09,16,57997088,2,79,22.5,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.12,1,10,65535,0,65535,1,72,-0.83,-0.78,0.56,0.65,0.03,0.1,26.6,528,254,4,12,37.1,415,421,507,0
71,2016,09,16,57998088,2,78,22.5,-3276.8,-37,0.02,0.04,3.846,41,2,65535,255,2.12,0.98,15,65535,0,65535,1,73,-0.83,-0.78,0.57,0.63,0.02,0.12,26.6,528,254,-75,12,37.1,418,421,512,0
72,2016,09,16,57999088,2,78,23,-3276.8,-37,0.01,0.03,3.846,41,2,65535,255,2.12,0.94,19,65535,0,65535,1,74,-0.85,-0.78,0.57,0.63,0.02,0.1,26.6,528,254,-75,12,37.1,415,420,506,0
73,2016,09,16,58000088,2,77,23,-3276.8,-37,0.01,0.03,3.846,41,2,65535,255,2.12,0.82,26,65535,100,65535,1,75,-0.84,-0.77,0.57,0.63,0.03,0.1,26.6,512,254,0,12,37.1,414,420,507,0
74,2016,09,16,58001088,2,76,23.4,-3276.8,-37,0.01,0.04,3.846,41,2,65535,255,2.42,0.94,32,65535,100,65535,1,76,-0.84,-0.77,0.57,0.63,0.02,0.12,26.6,512,254,3,12,37.2,415,420,507,0
75,2016,09,16,58002091,2,75,23.4,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.42,0.92,38,65535,100,65535,1,77,-0.84,-0.77,0.57,0.63,0.03,0.1,26.6,512,254,-75,12,37.2,414,420,507,0
76,2016,09,16,58003089,2,75,23.4,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.78,1,38,65535,100,65535,1,78,-0.84,-0.78,0.57,0.62,0.02,0.12,26.6,512,254,4,12,37.2,415,413,502,0
77,2016,09,16,58004092,2,75,23.4,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.78,1.02,38,65535,100,65535,1,79,-0.84,-0.78,0.57,0.63,0.03,0.12,26.7,512,254,0,12,37.2,415,419,507,0
78,2016,09,16,58005092,2,75,23.5,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.64,1.04,38,65535,100,65535,1,80,-0.84,-0.78,0.57,0.65,0.03,0.12,26.7,512,254,0,12,37.2,414,420,507,0
79,2016,09,16,58006090,2,74,23.5,-3276.8,-37,0.01,0.04,3.846,41,1,65535,255,2.64,0.94,38,65535,100,65535,1,81,-0.85,-0.78,0.56,0.65,0.04,0.13,26.7,512,254,3,12,37.2,414,420,507,0
80,2016,09,16,58007091,2,74,23.5,-3276.8,-37,0.01,0.03,3.846,41,1,65535,255,2.5,0.92,39,65535,100,65535,1,82,-0.83,-0.78,0.57,0.63,0.03,0.1,26.7,512,254,-75,12,37.2,415,420,507,0
81,2016,09,16,58008093,2,73,23.5,-3276.8,-37,0.01,0.04,3.846,41,1,65535,255,2.5,0.84,39,65535,100,65535,1,83,-0.85,-0.78,0.57,0.65,0.03,0.12,26.7,512,254,0,12,37.2,420,420,514,0
82,2016,09,16,58009093,2,73,23.3,-3276.8,-37,0.01,0.04,3.846,41,1,65535,255,2.38,0.92,39,65535,100,65535,1,84,-0.84,-0.78,0.55,0.63,0.03,0.12,26.7,512,254,0,12,37.2,414,420,507,0
83,2016,09,16,58010093,2,72,23.3,-3276.8,-37,0.02,0.04,3.846,41,2,65535,255,2.38,0.9,39,65535,100,65535,1,85,-0.86,-0.78,0.57,0.63,0.02,0.12,26.7,512,254,-75,12,37.2,415,420,508,0
84,2016,09,16,58011093,2,71,22.7,-3276.8,-37,0.01,0.04,3.845,40,2,65535,255,2.32,0.88,39,65535,100,65535,1,86,-0.83,-0.78,0.57,0.65,0.04,0.13,26.7,512,254,0,12,37.2,415,420,507,0
85,2016,09,16,58012095,2,70,22.7,-3276.8,-37,0.01,0.03,3.845,40,2,65535,255,2.32,0.86,39,65535,100,65535,1,87,-0.83,-0.78,0.57,0.63,0.04,0.12,26.7,512,254,0,12,37.2,415,420,507,0
86,2016,09,16,58013093,2,68,22.3,-3276.8,-37,0.01,0.03,3.845,40,1,65535,255,2.28,0.86,39,65535,0,65535,0,0,-0.83,-0.77,0.57,0.63,0.02,0.12,26.7,531,254,0,12,37.2,415,411,505,0
87,2016,09,16,58014093,2,66,22.3,-3276.8,-37,0.01,0.03,3.845,40,1,65535,255,2.28,0.84,39,65535,100,65535,1,0,-0.84,-0.78,0.56,0.63,0.03,0.12,26.7,512,254,-75,12,37.2,415,420,508,0
88,2016,09,16,58015092,2,65,21.9,-3276.8,-37,0.01,0.03,3.845,40,1,65535,255,2.24,1.02,37,65535,100,65535,1,1,-0.85,-0.78,0.57,0.65,0.04,0.1,26.7,512,254,0,12,37.2,416,420,507,0
89,2016,09,16,58016093,2,63,21.9,-3276.8,-37,0.01,0.03,3.845,40,1,65535,255,2.24,0.96,36,65535,100,65535,1,2,-0.84,-0.78,0.56,0.63,0.03,0.13,26.7,512,254,0,12,37.2,414,420,507,0
90,2016,09,16,58017094,2,62,21.5,-3276.8,-37,0.01,0.04,3.845,40,1,65535,255,2.02,1.12,34,65535,100,65535,1,3,-0.85,-0.78,0.57,0.63,0.02,0.1,26.7,512,254,0,12,37.2,416,419,507,0
91,2016,09,16,58018092,2,61,21.5,-3276.8,-37,0.01,0.03,3.845,40,1,65535,255,2.02,1.02,32,65535,100,65535,1,4,-0.85,-0.78,0.57,0.63,0.04,0.12,26.7,512,254,-75,12,37.2,419,419,510,0
92,2016,09,16,58019093,2,61,21.4,-3276.8,-36,0.01,0.03,3.845,40,1,65535,255,1.98,0.98,31,65535,100,65535,1,5,-0.84,-0.78,0.57,0.62,0.03,0.1,26.7,512,254,3,12,37.2,415,419,507,0
93,2016,09,16,58020093,2,62,21.4,-3276.8,-36,0.01,0.03,3.845,40,1,65535,255,1.98,1.06,29,65535,100,65535,1,6,-0.83,-0.78,0.56,0.63,0.04,0.12,26.7,512,254,0,12,37.2,419,426,519,0
94,2016,09,16,58021093,2,62,21.1,-3276.8,-36,0.02,0.06,3.845,40,1,65535,255,1.92,0.98,28,65535,100,65535,1,7,-0.86,-0.78,0.57,0.62,0.02,0.1,26.7,512,254,-75,12,37.2,415,420,507,0
95,2016,09,16,58022095,2,61,21.1,-3276.8,-36,0.01,0.03,3.845,40,2,65535,255,1.92,0.98,27,65535,100,65535,1,8,-0.85,-0.78,0.57,0.63,0.03,0.1,26.7,512,254,0,12,37.2,414,419,507,0
96,2016,09,16,58023093,2,61,21.1,-3276.8,-36,0.01,0.04,3.844,40,2,65535,255,1.82,0.82,27,65535,100,65535,1,9,-0.86,-0.78,0.57,0.62,0.02,0.12,26.7,512,254,0,12,37.2,413,422,502,0
97,2016,09,16,58024093,2,62,21.1,-3276.8,-36,0.01,0.04,3.844,40,1,65535,255,1.82,0.84,27,65535,100,65535,1,10,-0.85,-0.78,0.57,0.63,0.02,0.12,26.7,512,254,0,12,37.2,415,420,507,0
98,2016,09,16,58025093,2,63,21.1,-3276.8,-36,0.01,0.04,3.844,40,1,65535,255,1.74,0.74,27,65535,100,65535,1,11,-0.85,-0.78,0.56,0.62,0.03,0.1,26.8,512,254,4,12,37.2,422,428,521,0
99,2016,09,16,58026093,2,69,21.1,-3276.8,-36,0.01,0.03,3.844,40,1,65535,255,1.74,0.82,25,65535,100,65535,1,12,-0.85,-0.78,0.57,0.62,0.03,0.1,26.8,512,254,0,12,37.2,414,420,507,0
100,2016,09,16,58027094,2,75,21.1,-3276.8,-36,0.02,0.04,3.844,40,1,65535,255,1.54,0.84,22,65535,100,65535,1,13,-0.86,-0.78,0.55,0.62,0.02,0.1,26.8,512,254,0,12,37.2,415,419,506,0
101,2016,09,16,58028096,2,78,21.1,-3276.8,-37,0.02,0.03,3.844,40,1,65535,255,1.54,0.8,20,65535,0,65535,1,14,-0.84,-0.78,0.56,0.63,0.02,0.12,26.8,528,254,0,12,37.2,408,406,490,0
102,2016,09,16,58029097,2,79,21.1,-3276.8,-37,0.01,0.03,3.844,40,1,65535,255,2.22,0.7,18,65535,0,65535,1,15,-0.84,-0.78,0.59,0.65,0.03,0.1,26.8,528,254,-75,12,37.2,415,420,506,0
103,2016,09,16,58030095,2,81,21.1,-3276.8,-37,0.02,0.03,3.844,40,1,65535,255,2.22,0.74,22,65535,100,65535,1,16,-0.84,-0.78,0.57,0.65,0.03,0.1,26.8,512,254,-75,12,37.2,421,423,510,0
104,2016,09,16,58031095,2,81,21.1,-3276.8,-37,0.01,0.03,3.844,40,1,65535,255,2.42,0.78,25,65535,100,65535,1,17,-0.84,-0.78,0.59,0.63,0.03,0.12,26.8,512,254,0,12,37.2,415,420,507,0
105,2016,09,16,58032095,2,82,21.1,-3276.8,-37,0.02,0.14,3.844,40,1,65535,255,2.42,0.7,29,65535,100,65535,1,18,-0.85,-0.78,0.39,0.63,0.04,0.12,26.8,512,254,-75,12,37.2,415,420,508,0
106,2016,09,16,58033095,2,82,21.1,-3276.8,-37,0.01,0.04,3.844,40,1,65535,255,2.16,0.76,31,65535,100,65535,1,19,-0.85,-0.78,0.57,0.63,0.02,0.13,26.8,512,254,4,12,37.2,405,416,494,0
107,2016,09,16,58034100,2,84,21.1,-3276.8,-37,0.01,0.03,3.844,40,1,65535,255,2.16,0.9,28,65535,100,65535,1,20,-0.84,-0.78,0.57,0.63,0.04,0.12,26.8,512,254,-75,12,37.2,414,420,507,0
108,2016,09,16,58035095,2,85,21.4,-3276.8,-37,0.01,0.04,3.844,40,1,65535,255,2.06,0.8,26,65535,100,65535,1,21,-0.85,-0.78,0.56,0.63,0.03,0.12,26.8,512,254,0,12,37.2,415,421,507,0
