0.0,0.367727029745,1.50203704834e-05,-0.1738643,2016_9_26-20_16_22,True,1
5.0,2.87697723909,10.4896500111,-0.1933619,2016_9_26-20_16_37,True,1
2.0,1.06121720286,12.6533820629,-0.1838752,2016_9_26-20_16_44,True,1
3.0,1.62986095448,16.5106260777,-0.2222220,2016_9_26-20_16_51,True,1
1.0,0.522533500671,18.2603440285,-0.2129938,2016_9_26-20_16_57,True,1
5.0,3.05679644567,20.713392973,-0.2119483,2016_9_26-20_17_16,True,1
3.0,1.79543414432,21.3531610966,-0.2387939,2016_9_26-20_17_27,True,1
3.0,1.09607368449,23.5670990944,-0.2083111,2016_9_26-20_17_34,True,1
2.0,1.39630252579,26.0647501946,-0.2577799,2016_9_26-20_17_43,True,1
1.0,0.700929767647,27.6395230293,-0.2462065,2016_9_26-20_17_49,True,1
3.0,1.44358456173,29.299751997,-0.2530971,2016_9_26-20_17_54,True,1
1.0,0.054328233712,30.049672842,-0.2462065,2016_9_26-20_17_59,True,1
5.0,4.11639927689,34.6606428623,-0.2299134,2016_9_26-20_18_15,True,1
4.0,1.71468166491,35.4529929161,-0.2830110,2016_9_26-20_18_24,True,1
3.0,1.57435310565,37.0976109505,-0.3454341,2016_9_26-20_18_30,True,1
4.0,1.82569736413,37.4238021374,-0.3986616,2016_9_26-20_18_34,True,1
3.0,1.39041383257,38.8609580994,-0.3384742,2016_9_26-20_18_40,True,1
4.0,2.2072420313,43.0581231117,-0.4788553,2016_9_26-20_18_48,True,1
3.0,1.92151857156,43.5230500698,-0.5005577,2016_9_26-20_18_57,True,1
4.0,1.84290349173,44.4596660137,-0.4545078,2016_9_26-20_19_6,True,1
3.0,1.51302042536,46.6558887959,-0.3909016,2016_9_26-20_19_12,True,1
5.0,2.27401460879,48.34730196,-0.3848112,2016_9_26-20_19_20,True,1
2.0,0.815779619013,49.3082318306,-0.3840110,2016_9_26-20_19_22,True,1
2.0,1.09262560076,51.2030129433,-0.3840110,2016_9_26-20_19_28,True,1
4.0,2.13893741768,55.7656929493,-0.5000350,2016_9_26-20_19_39,True,1
4.0,1.87736171939,56.3611729145,-0.4756876,2016_9_26-20_19_47,True,1
3.0,1.0284432149,57.6429018974,-0.3793282,2016_9_26-20_19_53,True,1
3.0,1.87336311643,57.831597805,-0.5372208,2016_9_26-20_19_58,True,1
6.0,3.68017546763,59.7316997051,-0.2647253,2016_9_26-20_20_15,True,1
2.0,1.05478852476,60.621850729,-0.3840110,2016_9_26-20_20_25,True,1
5.0,2.38474754847,63.3687267304,-0.4387566,2016_9_26-20_20_41,True,1
9.0,3.0471126475,68.3882067204,-0.3193498,2016_9_26-20_20_53,True,1
8.0,3.54505348086,69.463193655,-0.2213520,2016_9_26-20_21_12,True,1
8.0,3.53507649333,71.2071585655,-0.2281965,2016_9_26-20_21_34,True,1
2.0,2.02335286096,72.4607594013,-0.5060872,2016_9_26-20_21_51,True,1
1.0,0.620975071154,72.8876934052,-0.3415335,2016_9_26-20_22_15,True,1
0,0.4860043654,1.90734863281e-05,-0.1738643,2016_09_16-20_1_49,True,1
2,1.2875745915,9.45882010459,-0.1854377,2016_09_16-20_2_2,True,1
2,1.98562156,16.0977101326,-0.2264795,2016_09_16-20_2_17,True,1
4,1.8483814543,31.0559880734,-0.3371486,2016_09_16-20_2_35,True,1
4,2.1835687992,44.4497191906,-0.4788553,2016_09_16-20_2_49,True,1
2,1.7725058601,52.261190176,-0.4025442,2016_09_16-20_3_1,True,1
2,1.4238347193,58.0322260857,-0.3955844,2016_09_16-20_3_10,True,1
