3,1.7409278039,46.1514339449,-0.4228298,2016_09_16-20_12_25,1
2,1.4269395177,48.1668508055,-0.4228298,2016_09_16-20_12_34,1
2,1.2166881291,53.7847399714,-0.4363934,2016_09_16-20_12_47,1
1,0.0504753603,57.8370649817,-0.4363934,2016_09_16-20_12_54,1
3,2.7758398062,68.9504210951,-0.4121526,2016_09_16-20_13_19,1
2,0.9149609018,76.0607850554,-0.3899425,2016_09_16-20_13_30,1
2,1.5231989698,77.8244380953,-0.3899425,2016_09_16-20_13_38,1
2,1.0057282325,81.3393769266,-0.3899425,2016_09_16-20_13_45,1
2,1.066712997,85.7314300539,-0.3899425,2016_09_16-20_13_53,1
2,1.7131745637,89.3859820368,-0.3963065,2016_09_16-20_14_1,1
2,0.1736975676,92.9431710245,-0.3877902,2016_09_16-20_14_9,1
3,2.5947956775,101.776744127,-0.3983583,2016_09_16-20_14_32,1
2,1.299209213,105.923980951,-0.3798416,2016_09_16-20_14_41,1
1,0.5962324718,111.006418944,-0.3798416,2016_09_16-20_14_51,1
3,1.317003392,115.740988016,-0.3853068,2016_09_16-20_14_59,1
1,0.2275713765,118.757281065,-0.3853068,2016_09_16-20_15_7,1
3,1.8669552421,125.690515995,-0.4385627,2016_09_16-20_15_25,1
2,1.3739020428,128.200906038,-0.4385627,2016_09_16-20_15_32,1
2,1.1770448082,134.392075062,-0.4385627,2016_09_16-20_15_42,1
2,0.933305444,138.749456167,-0.4385627,2016_09_16-20_15_52,1
2,0.8684085441,142.330224276,-0.4385627,2016_09_16-20_16_2,1
3,1.6054420085,147.529199124,-0.5617946,2016_09_16-20_16_28,1
0,0.0499638563,148.235015154,-0.5617946,2016_09_16-20_16_48,1
0.0,0.0,1.50203704834e-05,-0.1428805,2016_9_26-12_13_10,1
3.0,3.8192753462,11.1126191616,-0.2071584,2016_9_26-12_13_28,1
6.0,4.19236893714,15.409402132,-0.2256010,2016_9_26-12_13_54,1
1.0,0.719737750137,15.4440820217,-0.2437813,2016_9_26-12_14_5,1
2.0,1.23521351046,18.7362170219,-0.2437813,2016_9_26-12_14_18,1
3.0,2.07683883482,25.8072309494,-0.3191670,2016_9_26-12_14_29,1
2.0,0.665028536646,27.8381328582,-0.2998872,2016_9_26-12_14_45,1
3.0,1.92999473486,32.4259548187,-0.3846326,2016_9_26-12_15_4,1
2.0,0.800097981925,33.5960829258,-0.3846326,2016_9_26-12_15_12,1
1.0,1.1423707895,35.2530379295,-0.3846326,2016_9_26-12_15_23,1
2.0,2.33751025308,46.2092359066,-0.4331135,2016_9_26-12_16_2,1
0,0.7174170413,1.28746032715e-05,-0.1428805,2016_9_26-14_52_57,1
3,3.8095402247,7.8698768616,-0.1832948,2016_9_26-14_53_15,1
3,1.8257990778,13.9317078591,-0.2749188,2016_9_26-14_53_38,1
1,0.7243231485,16.9487240315,-0.2437813,2016_9_26-14_53_45,1
3,1.7118596757,20.1117100716,-0.2749188,2016_9_26-14_54_1,1
1,0.127026789,21.8798940182,-0.2998872,2016_9_26-14_54_10,1
2,1.9229439688,26.9646561146,-0.3191670,2016_9_26-14_54_24,1
2,0.726851951,29.5087502003,-0.3214437,2016_9_26-14_54_31,1
3,1.9177428168,33.5166933537,-0.3846326,2016_9_26-14_54_47,1
0.0,0.731232067631,1.21593475342e-05,-0.1428805,2016_9_26-16_31_17,1
2.0,1.74320764045,3.93946504593,-0.1740181,2016_9_26-16_31_25,1
11.0,1.80435276028,21.4856450557,-0.2219054,2016_9_26-16_32_2,1
3.0,1.23567439896,27.1610891819,-0.2998872,2016_9_26-16_32_10,1
3.0,0.987762109217,30.6271991729,-0.3292530,2016_9_26-16_32_21,1
4.0,1.04765164451,36.1345350742,-0.3656459,2016_9_26-16_32_29,1
4.0,2.85534824408,39.7718770504,-0.4260532,2016_9_26-16_32_46,1
4.0,3.37698342553,46.9147529602,-0.4260532,2016_9_26-16_33_8,1
0.0,0.367727029745,1.50203704834e-05,-0.1177894,2016_9_26-20_16_22,True,1
5.0,2.87697723909,10.4896500111,-0.1796013,2016_9_26-20_16_37,True,1
2.0,1.06121720286,12.6533820629,-0.1497244,2016_9_26-20_16_44,True,1
3.0,1.62986095448,16.5106260777,-0.2435227,2016_9_26-20_16_51,True,1
1.0,0.522533500671,18.2603440285,-0.2126801,2016_9_26-20_16_57,True,1
5.0,3.05679644567,20.713392973,-0.4534149,2016_9_26-20_17_16,True,1
3.0,1.79543414432,21.3531610966,-0.2967545,2016_9_26-20_17_27,True,1
3.0,1.09607368449,23.5670990944,-0.3318883,2016_9_26-20_17_34,True,1
2.0,1.39630252579,26.0647501946,-0.3983721,2016_9_26-20_17_43,True,1
1.0,0.700929767647,27.6395230293,-0.3989248,2016_9_26-20_17_49,True,1
3.0,1.44358456173,29.299751997,-0.3793625,2016_9_26-20_17_54,True,1
1.0,0.054328233712,30.049672842,-0.4367304,2016_9_26-20_17_59,True,1
5.0,4.11639927689,34.6606428623,-0.4756891,2016_9_26-20_18_15,True,1
4.0,1.71468166491,35.4529929161,-0.4656631,2016_9_26-20_18_24,True,1
3.0,1.57435310565,37.0976109505,-0.5086389,2016_9_26-20_18_30,True,1
4.0,1.82569736413,37.4238021374,-0.5629933,2016_9_26-20_18_34,True,1
3.0,1.39041383257,38.8609580994,-0.5558813,2016_9_26-20_18_40,True,1
4.0,2.2072420313,43.0581231117,-0.6087838,2016_9_26-20_18_48,True,1
3.0,1.92151857156,43.5230500698,-0.6486039,2016_9_26-20_18_57,True,1
4.0,1.84290349173,44.4596660137,-0.6087838,2016_9_26-20_19_6,True,1
3.0,1.51302042536,46.6558887959,-0.6742093,2016_9_26-20_19_12,True,1
5.0,2.27401460879,48.34730196,-0.4971351,2016_9_26-20_19_20,True,1
2.0,0.815779619013,49.3082318306,-0.6457767,2016_9_26-20_19_22,True,1
2.0,1.09262560076,51.2030129433,-0.6664312,2016_9_26-20_19_28,True,1
4.0,2.13893741768,55.7656929493,-0.7038960,2016_9_26-20_19_39,True,1
4.0,1.87736171939,56.3611729145,-0.7038960,2016_9_26-20_19_47,True,1
3.0,1.0284432149,57.6429018974,-0.7725708,2016_9_26-20_19_53,True,1
3.0,1.87336311643,57.831597805,-0.7725708,2016_9_26-20_19_58,True,1
6.0,3.68017546763,59.7316997051,-0.4974937,2016_9_26-20_20_15,True,1
2.0,1.05478852476,60.621850729,-0.6749926,2016_9_26-20_20_25,True,1
5.0,2.38474754847,63.3687267304,-0.7025163,2016_9_26-20_20_41,True,1
9.0,3.0471126475,68.3882067204,-0.4974937,2016_9_26-20_20_53,True,1
8.0,3.54505348086,69.463193655,-0.4974937,2016_9_26-20_21_12,True,1
8.0,3.53507649333,71.2071585655,-0.4974937,2016_9_26-20_21_34,True,1
2.0,2.02335286096,72.4607594013,-0.7429306,2016_9_26-20_21_51,True,1
1.0,0.620975071154,72.8876934052,-0.6746279,2016_9_26-20_22_15,True,1
0,0.4860043654,1.90734863281e-05,-0.1177894,2016_09_16-20_1_49,True,1
2,1.2875745915,9.45882010459,-0.1497244,2016_09_16-20_2_2,True,1
2,1.98562156,16.0977101326,-0.1494406,2016_09_16-20_2_17,True,1
4,1.8483814543,31.0559880734,-0.4650234,2016_09_16-20_2_35,True,1
4,2.1835687992,44.4497191906,-0.6087838,2016_09_16-20_2_49,True,1
2,1.7725058601,52.261190176,-0.6749748,2016_09_16-20_3_1,True,1
2,1.4238347193,58.0322260857,-0.6749926,2016_09_16-20_3_10,True,1
2,0.6246374376,65.9400181771,-0.7342624,2016_09_16-20_3_20,True,1
4,2.3137856001,74.1396470071,-0.7181582,2016_09_16-20_3_39,True,1
6,3.2097801296,83.5225110055,-0.6383258,2016_09_16-20_4_3,True,1
0,0.0053987396,1.00135803223e-05,-0.1177894,2016_09_16-20_10_56,True,1
2,2.3435666551,6.57640600208,-0.0908862,2016_09_16-20_11_8,True,1
2,0.9985707446,12.3784699441,-0.1497244,2016_09_16-20_11_18,True,1
2,1.9240530984,17.4926631452,-0.2091104,2016_09_16-20_11_25,True,1
3,1.8196199225,22.6228590013,-0.3318883,2016_09_16-20_11_34,True,1
2,1.3211697876,25.3726370336,-0.3983721,2016_09_16-20_11_41,True,1
1,0.6400926841,30.5559310915,-0.4367304,2016_09_16-20_12_0,True,1
2,2.0783056788,39.1660730841,-0.4948103,2016_09_16-20_12_12,True,1
3,1.7409278039,46.1514339449,-0.6741757,2016_09_16-20_12_25,True,1
2,1.4269395177,48.1668508055,-0.6455408,2016_09_16-20_12_34,True,1
2,1.2166881291,53.7847399714,-0.6749748,2016_09_16-20_12_47,True,1
1,0.0504753603,57.8370649817,-0.6474007,2016_09_16-20_12_54,True,1
3,2.7758398062,68.9504210951,-0.7746967,2016_09_16-20_13_19,True,1
2,0.9149609018,76.0607850554,-0.7429306,2016_09_16-20_13_30,True,1
2,1.5231989698,77.8244380953,-0.7429306,2016_09_16-20_13_38,True,1
2,1.0057282325,81.3393769266,-0.7429306,2016_09_16-20_13_45,True,1
2,1.066712997,85.7314300539,-0.7443368,2016_09_16-20_13_53,True,1
2,1.7131745637,89.3859820368,-0.7443368,2016_09_16-20_14_1,True,1
2,0.1736975676,92.9431710245,-0.7443368,2016_09_16-20_14_9,True,1
3,2.5947956775,101.776744127,-0.7790890,2016_09_16-20_14_32,True,1
2,1.299209213,105.923980951,-0.7879273,2016_09_16-20_14_41,True,1
1,0.5962324718,111.006418944,-0.7342624,2016_09_16-20_14_51,True,1
3,1.317003392,115.740988016,-0.7790890,2016_09_16-20_14_59,True,1
1,0.2275713765,118.757281065,-0.7429306,2016_09_16-20_15_7,True,1
3,1.8669552421,125.690515995,-0.7869533,2016_09_16-20_15_25,True,1
2,1.3739020428,128.200906038,-0.7881907,2016_09_16-20_15_32,True,1
2,1.1770448082,134.392075062,-0.7882136,2016_09_16-20_15_42,True,1
2,0.933305444,138.749456167,-0.7888891,2016_09_16-20_15_52,True,1
2,0.8684085441,142.330224276,-0.7888891,2016_09_16-20_16_2,True,1
3,1.6054420085,147.529199124,-0.7869533,2016_09_16-20_16_28,True,1
0,0.0499638563,148.235015154,-0.7342447,2016_09_16-20_16_48,True,1
0.0,0.0,1.50203704834e-05,-0.1177894,2016_9_26-12_13_10,True,1
3.0,3.8192753462,11.1126191616,-0.2521935,2016_9_26-12_13_28,True,1
6.0,4.19236893714,15.409402132,-0.4533788,2016_9_26-12_13_54,True,1
1.0,0.719737750137,15.4440820217,-0.1534314,2016_9_26-12_14_5,True,1
2.0,1.23521351046,18.7362170219,-0.2120506,2016_9_26-12_14_18,True,1
3.0,2.07683883482,25.8072309494,-0.3395465,2016_9_26-12_14_29,True,1
2.0,0.665028536646,27.8381328582,-0.4015255,2016_9_26-12_14_45,True,1
3.0,1.92999473486,32.4259548187,-0.4281264,2016_9_26-12_15_4,True,1
2.0,0.800097981925,33.5960829258,-0.4402650,2016_9_26-12_15_12,True,1
1.0,1.1423707895,35.2530379295,-0.4895013,2016_9_26-12_15_23,True,1
2.0,2.33751025308,46.2092359066,-0.6455408,2016_9_26-12_16_2,True,1
0,0.7174170413,1.28746032715e-05,-0.1177894,2016_9_26-14_52_57,True,1
3,3.8095402247,7.8698768616,-0.1957612,2016_9_26-14_53_15,True,1
3,1.8257990778,13.9317078591,-0.2526504,2016_9_26-14_53_38,True,1
1,0.7243231485,16.9487240315,-0.2126779,2016_9_26-14_53_45,True,1
3,1.7118596757,20.1117100716,-0.2822144,2016_9_26-14_54_1,True,1
1,0.127026789,21.8798940182,-0.3071320,2016_9_26-14_54_10,True,1
2,1.9229439688,26.9646561146,-0.4015255,2016_9_26-14_54_24,True,1
2,0.726851951,29.5087502003,-0.4061689,2016_9_26-14_54_31,True,1
3,1.9177428168,33.5166933537,-0.4281722,2016_9_26-14_54_47,True,1
0.0,0.731232067631,1.21593475342e-05,-0.1177894,2016_9_26-16_31_17,True,1
2.0,1.74320764045,3.93946504593,-0.0906837,2016_9_26-16_31_25,True,1
11.0,1.80435276028,21.4856450557,-0.4534149,2016_9_26-16_32_2,True,1
3.0,1.23567439896,27.1610891819,-0.3395825,2016_9_26-16_32_10,True,1
3.0,0.987762109217,30.6271991729,-0.3793625,2016_9_26-16_32_21,True,1
4.0,1.04765164451,36.1345350742,-0.4656631,2016_9_26-16_32_29,True,1
4.0,2.85534824408,39.7718770504,-0.5744014,2016_9_26-16_32_46,True,1
4.0,3.37698342553,46.9147529602,-0.6476722,2016_9_26-16_33_8,True,1
0.0,0.367727029745,1.50203704834e-05,-0.1177894,2016_9_26-20_16_22,True,1
5.0,2.87697723909,10.4896500111,-0.1796013,2016_9_26-20_16_37,True,1
2.0,1.06121720286,12.6533820629,-0.1497244,2016_9_26-20_16_44,True,1
3.0,1.62986095448,16.5106260777,-0.2435227,2016_9_26-20_16_51,True,1
1.0,0.522533500671,18.2603440285,-0.2126801,2016_9_26-20_16_57,True,1
5.0,3.05679644567,20.713392973,-0.4534149,2016_9_26-20_17_16,True,1
3.0,1.79543414432,21.3531610966,-0.2967545,2016_9_26-20_17_27,True,1
3.0,1.09607368449,23.5670990944,-0.3318883,2016_9_26-20_17_34,True,1
2.0,1.39630252579,26.0647501946,-0.3983721,2016_9_26-20_17_43,True,1
1.0,0.700929767647,27.6395230293,-0.3989248,2016_9_26-20_17_49,True,1
3.0,1.44358456173,29.299751997,-0.3793625,2016_9_26-20_17_54,True,1
1.0,0.054328233712,30.049672842,-0.4367304,2016_9_26-20_17_59,True,1
5.0,4.11639927689,34.6606428623,-0.4756891,2016_9_26-20_18_15,True,1
4.0,1.71468166491,35.4529929161,-0.4656631,2016_9_26-20_18_24,True,1
3.0,1.57435310565,37.0976109505,-0.5086389,2016_9_26-20_18_30,True,1
4.0,1.82569736413,37.4238021374,-0.5629933,2016_9_26-20_18_34,True,1
3.0,1.39041383257,38.8609580994,-0.5558813,2016_9_26-20_18_40,True,1
4.0,2.2072420313,43.0581231117,-0.6087838,2016_9_26-20_18_48,True,1
3.0,1.92151857156,43.5230500698,-0.6486039,2016_9_26-20_18_57,True,1
4.0,1.84290349173,44.4596660137,-0.6087838,2016_9_26-20_19_6,True,1
3.0,1.51302042536,46.6558887959,-0.6742093,2016_9_26-20_19_12,True,1
5.0,2.27401460879,48.34730196,-0.4971351,2016_9_26-20_19_20,True,1
2.0,0.815779619013,49.3082318306,-0.6457767,2016_9_26-20_19_22,True,1
2.0,1.09262560076,51.2030129433,-0.6664312,2016_9_26-20_19_28,True,1
4.0,2.13893741768,55.7656929493,-0.7038960,2016_9_26-20_19_39,True,1
4.0,1.87736171939,56.3611729145,-0.7038960,2016_9_26-20_19_47,True,1
3.0,1.0284432149,57.6429018974,-0.7725708,2016_9_26-20_19_53,True,1
3.0,1.87336311643,57.831597805,-0.7725708,2016_9_26-20_19_58,True,1
6.0,3.68017546763,59.7316997051,-0.4974937,2016_9_26-20_20_15,True,1
2.0,1.05478852476,60.621850729,-0.6749926,2016_9_26-20_20_25,True,1
5.0,2.38474754847,63.3687267304,-0.7025163,2016_9_26-20_20_41,True,1
9.0,3.0471126475,68.3882067204,-0.4974937,2016_9_26-20_20_53,True,1
8.0,3.54505348086,69.463193655,-0.4974937,2016_9_26-20_21_12,True,1
8.0,3.53507649333,71.2071585655,-0.4974937,2016_9_26-20_21_34,True,1
2.0,2.02335286096,72.4607594013,-0.7429306,2016_9_26-20_21_51,True,1
1.0,0.620975071154,72.8876934052,-0.6746279,2016_9_26-20_22_15,True,1
0,0.4860043654,1.90734863281e-05,-0.1177894,2016_09_16-20_1_49,True,1
2,1.2875745915,9.45882010459,-0.1497244,2016_09_16-20_2_2,True,1
2,1.98562156,16.0977101326,-0.1494406,2016_09_16-20_2_17,True,1
4,1.8483814543,31.0559880734,-0.4650234,2016_09_16-20_2_35,True,1
4,2.1835687992,44.4497191906,-0.6087838,2016_09_16-20_2_49,True,1
2,1.7725058601,52.261190176,-0.6749748,2016_09_16-20_3_1,True,1
2,1.4238347193,58.0322260857,-0.6749926,2016_09_16-20_3_10,True,1
2,0.6246374376,65.9400181771,-0.7342624,2016_09_16-20_3_20,True,1
4,2.3137856001,74.1396470071,-0.7181582,2016_09_16-20_3_39,True,1
6,3.2097801296,83.5225110055,-0.6383258,2016_09_16-20_4_3,True,1
0,0.0053987396,1.00135803223e-05,-0.1177894,2016_09_16-20_10_56,True,1
2,2.3435666551,6.57640600208,-0.0908862,2016_09_16-20_11_8,True,1
2,0.9985707446,12.3784699441,-0.1497244,2016_09_16-20_11_18,True,1
2,1.9240530984,17.4926631452,-0.2091104,2016_09_16-20_11_25,True,1
3,1.8196199225,22.6228590013,-0.3318883,2016_09_16-20_11_34,True,1
2,1.3211697876,25.3726370336,-0.3983721,2016_09_16-20_11_41,True,1
1,0.6400926841,30.5559310915,-0.4367304,2016_09_16-20_12_0,True,1
2,2.0783056788,39.1660730841,-0.4948103,2016_09_16-20_12_12,True,1
3,1.7409278039,46.1514339449,-0.6741757,2016_09_16-20_12_25,True,1
2,1.4269395177,48.1668508055,-0.6455408,2016_09_16-20_12_34,True,1
2,1.2166881291,53.7847399714,-0.6749748,2016_09_16-20_12_47,True,1
1,0.0504753603,57.8370649817,-0.6474007,2016_09_16-20_12_54,True,1
3,2.7758398062,68.9504210951,-0.7746967,2016_09_16-20_13_19,True,1
2,0.9149609018,76.0607850554,-0.7429306,2016_09_16-20_13_30,True,1
2,1.5231989698,77.8244380953,-0.7429306,2016_09_16-20_13_38,True,1
2,1.0057282325,81.3393769266,-0.7429306,2016_09_16-20_13_45,True,1
2,1.066712997,85.7314300539,-0.7443368,2016_09_16-20_13_53,True,1
2,1.7131745637,89.3859820368,-0.7443368,2016_09_16-20_14_1,True,1
2,0.1736975676,92.9431710245,-0.7443368,2016_09_16-20_14_9,True,1
3,2.5947956775,101.776744127,-0.7790890,2016_09_16-20_14_32,True,1
2,1.299209213,105.923980951,-0.7879273,2016_09_16-20_14_41,True,1
1,0.5962324718,111.006418944,-0.7342624,2016_09_16-20_14_51,True,1
3,1.317003392,115.740988016,-0.7790890,2016_09_16-20_14_59,True,1
1,0.2275713765,118.757281065,-0.7429306,2016_09_16-20_15_7,True,1
3,1.8669552421,125.690515995,-0.7869533,2016_09_16-20_15_25,True,1
2,1.3739020428,128.200906038,-0.7881907,2016_09_16-20_15_32,True,1
2,1.1770448082,134.392075062,-0.7882136,2016_09_16-20_15_42,True,1
2,0.933305444,138.749456167,-0.7888891,2016_09_16-20_15_52,True,1
2,0.8684085441,142.330224276,-0.7888891,2016_09_16-20_16_2,True,1
3,1.6054420085,147.529199124,-0.7869533,2016_09_16-20_16_28,True,1
0,0.0499638563,148.235015154,-0.7342447,2016_09_16-20_16_48,True,1
0.0,0.0,1.50203704834e-05,-0.1177894,2016_9_26-12_13_10,True,1
3.0,3.8192753462,11.1126191616,-0.2521935,2016_9_26-12_13_28,True,1
6.0,4.19236893714,15.409402132,-0.4533788,2016_9_26-12_13_54,True,1
1.0,0.719737750137,15.4440820217,-0.1534314,2016_9_26-12_14_5,True,1
2.0,1.23521351046,18.7362170219,-0.2120506,2016_9_26-12_14_18,True,1
3.0,2.07683883482,25.8072309494,-0.3395465,2016_9_26-12_14_29,True,1
2.0,0.665028536646,27.8381328582,-0.4015255,2016_9_26-12_14_45,True,1
3.0,1.92999473486,32.4259548187,-0.4281264,2016_9_26-12_15_4,True,1
2.0,0.800097981925,33.5960829258,-0.4402650,2016_9_26-12_15_12,True,1
1.0,1.1423707895,35.2530379295,-0.4895013,2016_9_26-12_15_23,True,1
2.0,2.33751025308,46.2092359066,-0.6455408,2016_9_26-12_16_2,True,1
0,0.7174170413,1.28746032715e-05,-0.1177894,2016_9_26-14_52_57,True,1
3,3.8095402247,7.8698768616,-0.1957612,2016_9_26-14_53_15,True,1
3,1.8257990778,13.9317078591,-0.2526504,2016_9_26-14_53_38,True,1
1,0.7243231485,16.9487240315,-0.2126779,2016_9_26-14_53_45,True,1
3,1.7118596757,20.1117100716,-0.2822144,2016_9_26-14_54_1,True,1
1,0.127026789,21.8798940182,-0.3071320,2016_9_26-14_54_10,True,1
2,1.9229439688,26.9646561146,-0.4015255,2016_9_26-14_54_24,True,1
2,0.726851951,29.5087502003,-0.4061689,2016_9_26-14_54_31,True,1
3,1.9177428168,33.5166933537,-0.4281722,2016_9_26-14_54_47,True,1
0.0,0.731232067631,1.21593475342e-05,-0.1177894,2016_9_26-16_31_17,True,1
2.0,1.74320764045,3.93946504593,-0.0906837,2016_9_26-16_31_25,True,1
11.0,1.80435276028,21.4856450557,-0.4534149,2016_9_26-16_32_2,True,1
3.0,1.23567439896,27.1610891819,-0.3395825,2016_9_26-16_32_10,True,1
3.0,0.987762109217,30.6271991729,-0.3793625,2016_9_26-16_32_21,True,1
4.0,1.04765164451,36.1345350742,-0.4656631,2016_9_26-16_32_29,True,1
4.0,2.85534824408,39.7718770504,-0.5744014,2016_9_26-16_32_46,True,1
4.0,3.37698342553,46.9147529602,-0.6476722,2016_9_26-16_33_8,True,1
