SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
176,2016,9,16,5419112,20:30:19,2,83,6.1,-3276.8,-25,0.04,0.07,3.888,48,5,65535,255,3.84,1.36,14,65535,0,65535,1,19,-0.97,-0.85,0.37,0.44,0.13,0.25,28.4,528,235,-75,12,37.3,415,419,507,0
177,2016,9,16,5420112,20:30:20,2,83,6.1,-3276.8,-24,0.05,0.12,3.888,48,6,65535,255,3.5,1.32,12,65535,0,65535,1,20,-0.96,-0.9,0.37,0.46,0.01,0.16,28.4,528,254,0,12,37.3,409,422,496,0
178,2016,9,16,5421111,20:30:21,2,83,6.1,-3276.8,-24,0.02,0.07,3.888,48,5,65535,255,3.5,1.06,11,65535,0,65535,1,21,-0.96,-0.91,0.38,0.45,0.04,0.14,28.4,528,254,-75,12,37.3,415,419,507,0
179,2016,9,16,5422112,20:30:22,2,82,6.1,-3276.8,-23,0.03,0.06,3.888,48,4,65535,255,3.5,0.9,20,65535,100,65535,1,22,-0.96,-0.91,0.37,0.44,0.09,0.18,28.4,512,254,0,12,37.3,415,419,506,0
180,2016,9,16,5423112,20:30:23,2,73,6.4,-3276.8,-22,0.03,0.09,3.887,47,4,65535,255,3.5,1.78,30,65535,100,65535,1,23,-0.96,-0.91,0.33,0.39,0.02,0.18,28.4,512,254,0,12,37.3,415,420,507,0
181,2016,9,16,5424111,20:30:24,2,72,6.4,-3276.8,-22,0.02,0.08,3.887,47,4,65535,255,3.5,1.68,39,65535,100,65535,1,24,-0.97,-0.93,0.31,0.42,0.03,0.13,28.4,512,254,-75,12,37.3,415,424,516,0
182,2016,9,16,5425113,20:30:25,2,71,6.6,-3276.8,-22,0.04,0.13,3.887,47,4,65535,255,3.5,1.68,34,65535,100,65535,1,25,-0.97,-0.92,0.3,0.57,0.07,0.16,28.4,512,254,0,12,37.3,414,419,506,0
183,2016,9,16,5426114,20:30:26,2,72,6.6,-3276.8,-23,0.04,0.09,3.887,47,4,65535,255,3.5,1.96,30,65535,100,65535,1,26,-0.96,-0.89,0.33,0.44,0.12,0.21,28.4,512,55,0,12,37.3,416,421,508,0
184,2016,9,16,5427114,20:30:27,2,72,6.9,-3276.8,-23,0.03,0.06,3.887,47,4,65535,255,3.5,1.74,26,65535,100,65535,1,27,-0.96,-0.9,0.36,0.43,0.13,0.21,28.4,512,254,-75,12,37.3,414,419,507,0
185,2016,9,16,5428114,20:30:28,2,73,6.9,-3276.8,-22,0.02,0.07,3.887,47,4,65535,255,3.42,1.28,23,65535,100,65535,1,28,-0.97,-0.91,0.32,0.38,0.18,0.24,28.4,512,254,0,12,37.3,414,419,507,0
186,2016,9,16,5429114,20:30:29,2,73,7.1,-3276.8,-22,0.02,0.07,3.887,47,4,65535,255,3.42,1,20,65535,100,65535,1,29,-0.96,-0.92,0.27,0.39,0.18,0.24,28.4,512,254,-75,12,37.3,414,419,507,0
187,2016,9,16,5430113,20:30:30,2,74,7.1,-3276.8,-22,0.02,0.03,3.887,47,3,65535,255,3.42,0.94,18,65535,0,65535,1,30,-0.97,-0.92,0.31,0.39,0.14,0.2,28.4,528,254,-4,12,37.3,415,419,507,0
188,2016,9,16,5431116,20:30:31,2,75,7.6,-3276.8,-23,0.03,0.07,3.887,47,3,65535,255,3.42,0.74,16,65535,0,65535,1,31,-0.96,-0.87,0.31,0.43,0.16,0.21,28.4,528,254,0,12,37.3,399,407,510,0
189,2016,9,16,5432115,20:30:32,2,75,7.6,-3276.8,-23,0.01,0.06,3.887,47,3,65535,255,2.88,0.54,14,65535,0,65535,1,32,-0.96,-0.87,0.34,0.43,0.18,0.22,28.4,528,175,-75,12,37.3,415,419,507,0
190,2016,9,16,5433116,20:30:33,2,75,8,-3276.8,-22,0.02,0.06,3.887,47,3,65535,255,2.88,0.48,12,65535,0,65535,1,33,-0.97,-0.91,0.32,0.42,0.1,0.2,28.4,528,254,0,12,37.3,414,419,507,0
191,2016,9,16,5434117,20:30:34,2,75,8,-3276.8,-22,0.05,0.12,3.887,47,3,65535,255,2.88,0.66,11,65535,0,65535,1,34,-1.14,-0.92,0.32,0.4,0.09,0.18,28.4,528,254,0,12,37.3,414,420,506,0
192,2016,9,16,5435114,20:30:35,2,74,8.7,-3276.8,-21,0.03,0.14,3.887,47,4,65535,255,2.88,0.9,20,65535,0,65535,1,35,-1,-0.8,0.26,0.44,0.01,0.19,28.4,528,215,-75,12,37.3,419,422,509,0
193,2016,9,16,5436115,20:30:36,2,70,8.7,-3276.8,-21,0.04,0.09,3.886,47,5,65535,255,2.88,1.72,30,65535,100,65535,1,36,-0.98,-0.92,0.24,0.37,0.14,0.2,28.4,512,254,0,12,37.3,415,419,507,0
194,2016,9,16,5437115,20:30:37,2,70,9.3,-3276.8,-23,0.05,0.08,3.885,47,5,65535,255,2.88,1.58,26,65535,100,65535,1,37,-0.96,-0.87,0.31,0.46,0.14,0.24,28.4,512,254,0,12,37.3,415,419,507,0
195,2016,9,16,5438115,20:30:38,2,70,9.3,-3276.8,-23,0.03,0.07,3.885,47,5,65535,255,2.88,1.6,23,65535,100,65535,1,38,-0.96,-0.9,0.36,0.45,0.15,0.2,28.4,512,254,-75,12,37.3,415,419,507,0
196,2016,9,16,5439114,20:30:39,2,71,9.6,-3276.8,-25,0.04,0.07,3.885,47,6,65535,255,2.88,2.04,20,65535,100,65535,1,39,-0.96,-0.87,0.38,0.46,0.13,0.2,28.4,512,254,-11,12,37.3,415,420,507,0
197,2016,9,16,5440114,20:30:40,2,71,9.6,-3276.8,-26,0.02,0.07,3.885,47,9,65535,255,2.88,1.34,18,65535,0,65535,1,40,-0.96,-0.87,0.4,0.5,0.12,0.18,28.4,528,254,-75,12,37.3,403,407,492,0
198,2016,9,16,5441116,20:30:41,2,71,9.8,-3276.8,-25,0.02,0.06,3.885,47,10,65535,255,2.88,1.02,16,65535,0,65535,1,41,-0.96,-0.89,0.36,0.45,0.1,0.18,28.4,528,254,-5,12,37.3,415,419,507,0
199,2016,9,16,5442115,20:30:42,2,71,9.8,-3276.8,-24,0.02,0.04,3.885,47,10,65535,255,2.88,0.92,14,65535,0,65535,0,0,-0.96,-0.91,0.36,0.43,0.1,0.18,28.4,531,254,-1,12,37.3,414,418,507,0
200,2016,9,16,5443116,20:30:43,2,71,10,-3276.8,-24,0.01,0.03,3.885,47,10,65535,255,2.88,0.86,12,65535,0,65535,1,0,-0.97,-0.91,0.36,0.44,0.12,0.18,28.4,528,254,-75,12,37.3,415,420,507,0
201,2016,9,16,5444119,20:30:44,2,71,10,-3276.8,-24,0.01,0.13,3.885,47,10,65535,255,2.88,0.78,19,65535,0,65535,1,1,-0.96,-0.91,0.37,0.43,0.13,0.36,28.4,528,254,0,12,37.3,415,419,507,0
202,2016,9,16,5445116,20:30:45,2,72,10.2,-3276.8,-23,0.04,0.07,3.885,47,10,65535,255,2.88,0.66,25,65535,100,65535,1,2,-0.97,-0.91,0.32,0.44,0.07,0.18,28.4,512,254,0,12,37.3,415,419,508,0
203,2016,9,16,5446115,20:30:46,2,73,10.2,-3276.8,-25,0.07,0.13,3.885,47,9,65535,255,2.88,0.76,29,65535,100,65535,1,3,-0.96,-0.86,0.38,0.48,0,0.15,28.4,512,254,0,12,37.3,421,422,521,0
204,2016,9,16,5447116,20:30:47,2,75,10.4,-3276.8,-25,0.04,0.09,3.885,47,9,65535,255,2.88,1.62,25,65535,0,65535,0,0,-0.96,-0.84,0.4,0.5,0.1,0.18,28.4,531,254,0,12,37.3,415,420,507,0
205,2016,9,16,5448116,20:30:48,2,76,10.4,-3276.8,-25,0.07,0.12,3.885,47,11,65535,255,2.88,2.62,22,65535,100,65535,0,1,-0.96,-0.81,0.36,0.45,0.13,0.24,28.4,512,254,-75,12,37.3,415,419,508,0
206,2016,9,16,5449117,20:30:49,2,76,10.3,-3276.8,-23,0.06,0.15,3.885,47,12,65535,255,2.88,2.48,19,65535,0,65535,1,0,-0.96,-0.89,0.27,0.39,0.18,0.31,28.4,528,254,-75,12,37.3,415,419,507,0
207,2016,9,16,5450117,20:30:50,2,77,10.3,-3276.8,-23,0.02,0.1,3.885,47,11,65535,255,2.88,2.08,17,65535,0,65535,0,0,-0.96,-0.77,0.31,0.4,0.1,0.2,28.4,531,215,-6,12,37.3,414,419,507,0
208,2016,9,16,5451117,20:30:51,2,77,9.8,-3276.8,-24,0.02,0.07,3.885,47,12,65535,255,2.88,2.2,15,65535,0,65535,0,1,-0.97,-0.87,0.32,0.45,0.15,0.22,28.4,528,115,-75,12,37.3,412,411,485,0
209,2016,9,16,5452120,20:30:52,2,77,9.8,-3276.8,-24,0.03,0.06,3.885,47,12,65535,255,2.88,1.94,13,65535,0,65535,0,2,-0.96,-0.89,0.36,0.45,0.14,0.19,28.4,528,254,-9,12,37.3,414,419,507,0
210,2016,9,16,5453117,20:30:53,2,77,9.5,-3276.8,-25,0.02,0.08,3.885,47,11,65535,255,2.88,1.88,12,65535,0,65535,0,3,-0.96,-0.85,0.39,0.46,0.12,0.19,28.4,528,254,0,12,37.3,421,426,515,0
211,2016,9,16,5454117,20:30:54,2,77,9.5,-3276.8,-25,0.02,0.07,3.885,47,10,65535,255,2.88,2.96,10,65535,0,65535,0,4,-0.96,-0.85,0.36,0.43,0.14,0.22,28.4,528,195,-75,12,37.3,415,418,507,0
212,2016,9,16,5455117,20:30:55,2,77,9.1,-3276.8,-25,0.04,0.08,3.885,47,9,65535,255,2.88,2.16,9,65535,0,65535,1,0,-0.96,-0.86,0.34,0.44,0.19,0.28,28.4,528,254,-2,12,37.3,415,419,506,0
213,2016,9,16,5456118,20:30:56,2,77,9.1,-3276.8,-25,0.05,0.08,3.885,47,8,65535,255,2.88,1.38,15,65535,0,65535,1,1,-0.96,-0.9,0.31,0.39,0.21,0.3,28.4,528,254,-1,12,37.3,414,419,507,0
214,2016,9,16,5457121,20:30:57,2,79,8.8,-3276.8,-26,0.03,0.12,3.885,47,7,65535,255,2.88,1.1,14,65535,0,65535,1,2,-0.96,-0.86,0.36,0.43,0.19,0.34,28.4,528,195,-75,12,37.3,415,419,507,0
215,2016,9,16,5458121,20:30:58,2,79,8.8,-3276.8,-25,0.03,0.07,3.885,47,7,65535,255,2.88,0.82,13,65535,0,65535,1,3,-0.96,-0.89,0.32,0.39,0.2,0.31,28.4,528,254,0,12,37.3,404,411,504,0
216,2016,9,16,5459119,20:30:59,2,80,8.5,-3276.8,-23,0.02,0.04,3.885,47,6,65535,255,2.88,0.64,12,65535,0,65535,1,4,-0.96,-0.9,0.31,0.4,0.19,0.27,28.4,528,254,-75,12,37.3,415,419,507,0
217,2016,9,16,5460121,20:31:0,2,79,8.5,-3276.8,-24,0.02,0.04,3.885,47,6,65535,255,2.88,0.54,20,65535,0,65535,1,5,-0.96,-0.9,0.31,0.39,0.19,0.28,28.4,528,254,-75,12,37.3,426,429,510,0
218,2016,9,16,5461119,20:31:1,2,77,8.3,-3276.8,-25,0.02,0.04,3.885,47,5,65535,255,2.88,0.48,30,65535,100,65535,1,6,-0.96,-0.9,0.33,0.39,0.21,0.28,28.4,512,254,0,12,37.3,415,419,507,0
219,2016,9,16,5462121,20:31:2,2,76,8.3,-3276.8,-24,0.02,0.04,3.885,47,4,65535,255,2.88,0.5,38,65535,100,65535,1,7,-0.96,-0.9,0.33,0.39,0.2,0.3,28.4,512,254,-75,12,37.3,415,418,507,0
220,2016,9,16,5463121,20:31:3,2,72,8.1,-3276.8,-24,0.01,0.03,3.885,47,4,65535,255,2.88,0.54,46,65535,100,65535,1,8,-0.96,-0.9,0.32,0.39,0.2,0.27,28.4,512,254,0,12,37.3,415,419,507,0
221,2016,9,16,5464121,20:31:4,2,69,8.1,-3276.8,-25,0.02,0.06,3.885,47,3,65535,255,2.88,0.6,53,65535,100,65535,1,9,-0.96,-0.89,0.33,0.42,0.19,0.26,28.4,512,254,0,12,37.3,415,419,507,0
222,2016,9,16,5465124,20:31:5,2,70,7.9,-3276.8,-25,0.04,0.08,3.885,47,6,65535,255,2.88,0.62,48,65535,100,65535,1,10,-0.95,-0.85,0.38,0.45,0.19,0.24,28.4,512,254,-75,12,37.3,415,419,507,0
223,2016,9,16,5466121,20:31:6,2,71,7.9,-3276.8,-26,0.02,0.12,3.885,47,12,65535,255,2.88,0.52,42,65535,100,65535,1,11,-0.95,-0.85,0.2,0.57,0.19,0.22,28.4,512,254,0,12,37.3,415,419,507,0
224,2016,9,16,5467121,20:31:7,2,72,7.7,-3276.8,-27,0.02,0.04,3.885,47,16,65535,255,2.88,0.42,37,65535,100,65535,1,12,-0.96,-0.85,0.38,0.46,0.19,0.24,28.4,512,254,0,12,37.3,420,420,494,0
225,2016,9,16,5468121,20:31:8,2,72,7.7,-3276.8,-26,0.02,0.04,3.885,47,18,65535,255,2.88,0.4,32,65535,100,65535,1,13,-0.96,-0.86,0.38,0.46,0.18,0.22,28.4,512,254,-75,12,37.3,414,419,507,0
226,2016,9,16,5469121,20:31:9,2,76,7.5,-3276.8,-25,0.02,0.04,3.885,47,18,65535,255,2.88,0.34,41,65535,100,65535,1,14,-0.96,-0.89,0.36,0.43,0.18,0.2,28.4,512,254,0,12,37.3,415,420,507,0
227,2016,9,16,5470121,20:31:10,2,81,7.5,-3276.8,-25,0.01,0.04,3.885,47,17,65535,255,2.88,0.56,48,65535,100,65535,1,15,-0.96,-0.9,0.34,0.42,0.19,0.22,28.4,512,75,0,12,37.3,415,418,507,0
228,2016,9,16,5471121,20:31:11,2,83,7.7,-3276.8,-25,0.01,0.04,3.885,47,18,65535,255,2.88,0.64,55,65535,100,65535,1,16,-0.96,-0.87,0.37,0.44,0.18,0.25,28.4,512,254,-75,12,37.3,417,421,511,0
229,2016,9,16,5472121,20:31:12,2,85,7.7,-3276.8,-26,0.02,0.04,3.885,47,18,65535,255,2.88,0.56,60,65535,100,65535,1,17,-0.96,-0.89,0.38,0.45,0.19,0.24,28.4,512,254,0,12,37.3,414,420,507,0
230,2016,9,16,5473121,20:31:13,2,86,7.8,-3276.8,-27,0.02,0.06,3.885,47,18,65535,255,2.88,0.48,65,65535,100,65535,1,18,-0.96,-0.86,0.38,0.44,0.19,0.28,28.4,512,254,-75,12,37.3,417,422,508,0
231,2016,9,16,5474122,20:31:14,2,84,7.8,-3276.8,-26,0.01,0.03,3.885,47,18,65535,255,3.62,0.5,70,65535,100,65535,1,19,-0.96,-0.89,0.36,0.44,0.19,0.24,28.4,512,254,0,12,37.3,415,420,507,0
232,2016,9,16,5475121,20:31:15,2,80,7.6,-3276.8,-25,0.02,0.04,3.885,47,17,65535,255,3.62,0.56,74,65535,100,65535,1,20,-0.96,-0.9,0.33,0.42,0.19,0.24,28.4,512,215,-4,12,37.3,432,426,509,0
233,2016,9,16,5476123,20:31:16,2,77,7.6,-3276.8,-24,0.04,0.08,3.885,47,16,65535,255,3.62,0.62,77,65535,100,65535,1,21,-0.96,-0.85,0.31,0.45,0.16,0.26,28.4,512,254,-75,12,37.3,414,420,507,0
234,2016,9,16,5477121,20:31:17,2,74,7.5,-3276.8,-25,0.02,0.08,3.885,47,16,65535,255,3.62,2.34,80,65535,100,65535,1,22,-0.96,-0.87,0.37,0.46,0.18,0.22,28.4,512,254,0,12,37.3,415,419,507,0
235,2016,9,16,5478122,20:31:18,2,73,7.5,-3276.8,-25,0.01,0.04,3.885,47,15,65535,255,3.62,2.62,80,65535,100,65535,1,23,-0.96,-0.89,0.37,0.45,0.15,0.22,28.4,512,254,-8,12,37.3,414,420,507,0
236,2016,9,16,5479123,20:31:19,2,71,7.3,-3276.8,-25,0.02,0.04,3.885,47,14,65535,255,3.62,2.24,82,65535,100,65535,1,24,-0.96,-0.89,0.37,0.45,0.15,0.22,28.4,512,254,-75,12,37.3,415,419,507,0
237,2016,9,16,5480121,20:31:20,2,70,7.3,-3276.8,-26,0.02,0.06,3.885,47,13,65535,255,3.62,3.04,84,65535,100,65535,1,25,-0.96,-0.86,0.36,0.45,0.15,0.2,28.4,512,254,0,12,37.3,414,418,507,0
238,2016,9,16,5481124,20:31:21,2,70,7.5,-3276.8,-26,0.02,0.04,3.885,47,12,65535,255,3.62,2.44,83,65535,100,65535,1,26,-0.96,-0.85,0.38,0.46,0.16,0.22,28.4,512,254,-75,12,37.3,415,419,507,0
239,2016,9,16,5482125,20:31:22,2,69,7.5,-3276.8,-26,0.03,0.04,3.885,47,11,65535,255,3.62,3.18,82,65535,100,65535,1,27,-0.96,-0.87,0.36,0.45,0.18,0.22,28.4,512,254,-75,12,37.3,415,419,507,0
240,2016,9,16,5483125,20:31:23,2,69,7.6,-3276.8,-26,0.02,0.07,3.885,47,9,65535,255,3.62,4.76,83,65535,100,65535,1,28,-0.96,-0.85,0.39,0.48,0.16,0.21,28.4,512,254,0,12,37.3,414,419,507,0
241,2016,9,16,5484124,20:31:24,2,69,7.6,-3276.8,-26,0.06,0.08,3.885,47,8,65535,255,3.62,4.14,83,65535,100,65535,1,29,-0.97,-0.86,0.36,0.48,0.16,0.21,28.4,512,215,-75,12,37.3,418,424,506,0
242,2016,9,16,5485125,20:31:25,2,69,7.8,-3276.8,-27,0.02,0.15,3.885,47,8,65535,255,3.62,4.02,72,65535,100,65535,1,30,-0.96,-0.8,0.37,0.57,0.04,0.25,28.4,512,254,0,12,37.3,414,419,507,0
243,2016,9,16,5486124,20:31:26,2,69,7.8,-3276.8,-26,0.05,0.06,3.884,47,7,65535,255,3.62,3.62,63,65535,100,65535,1,31,-0.95,-0.87,0.4,0.53,0.13,0.18,28.4,512,254,-75,12,37.3,409,408,495,0
244,2016,9,16,5487125,20:31:27,2,70,7.9,-3276.8,-26,0.04,0.16,3.884,47,63,65535,255,3.62,3.48,63,65535,100,65535,1,32,-0.96,-0.79,0.33,0.55,-0.01,0.18,28.4,512,254,-75,12,37.3,414,418,507,0
245,2016,9,16,5488126,20:31:28,2,71,7.9,-3276.8,-25,0.04,0.08,3.884,47,274,65535,255,3.62,3.4,55,65535,100,65535,1,33,-0.96,-0.84,0.39,0.51,0.06,0.18,28.4,516,254,0,12,37.3,414,419,507,0
246,2016,9,16,5489125,20:31:29,2,72,8.3,-3276.8,-23,0.07,0.12,3.884,47,286,65535,255,3.62,3.02,48,65535,100,65535,1,34,-0.97,-0.81,0.33,0.49,0.01,0.19,28.4,512,254,-75,12,37.3,414,417,506,0
247,2016,9,16,5490125,20:31:30,2,73,8.3,-3276.8,-22,0.07,0.1,3.884,47,294,65535,255,3.62,6.34,42,65535,100,65535,1,35,-0.97,-0.91,0.38,0.45,-0.01,0.13,28.4,512,254,-75,12,37.3,427,427,514,0
248,2016,9,16,5491128,20:31:31,2,73,8.4,-3276.8,-23,0.05,0.21,3.884,47,514,65535,255,3.62,5.18,37,65535,100,65535,1,36,-1.01,-0.81,0.12,0.44,0.08,0.26,28.4,512,254,0,12,37.3,414,419,507,0
249,2016,9,16,5492124,20:31:32,2,73,8.4,-3276.8,-22,0.02,0.42,3.884,47,565,65535,255,3.62,4.7,33,65535,100,65535,1,37,-1.14,-0.83,0.26,0.98,0.12,0.2,28.4,516,254,-75,12,37.3,414,416,506,0
250,2016,9,16,5493130,20:31:33,2,73,8.7,-3276.8,-23,0.04,0.12,3.884,47,567,65535,255,3.62,5.32,29,65535,100,65535,1,38,-0.97,-0.85,0.31,0.44,-0.03,0.18,28.4,512,254,-75,12,37.3,415,419,507,0
251,2016,9,16,5494129,20:31:34,2,73,8.7,-3276.8,-22,0.06,0.22,3.884,47,613,65535,255,3.62,6.4,25,65535,0,65535,0,0,-1.1,-0.72,0.21,0.55,0.04,0.27,28.4,535,254,-75,12,37.3,414,417,507,0
252,2016,9,16,5495126,20:31:35,2,73,9.3,-3276.8,-24,0.02,0.13,3.884,47,858,65535,255,3.62,6.48,22,65535,100,65535,1,0,-1.08,-0.83,0.24,0.48,0.13,0.2,28.4,512,254,-75,12,37.3,407,413,513,0
253,2016,9,16,5496128,20:31:36,2,73,9.3,-3276.8,-25,0.03,0.08,3.884,47,934,65535,255,3.62,5.1,19,65535,0,65535,1,1,-0.96,-0.9,0.37,0.48,0.12,0.18,28.4,528,254,0,12,37.3,414,418,507,0
254,2016,9,16,5497127,20:31:37,2,73,10.2,-3276.8,-25,0.01,0.12,3.884,47,1000,65535,255,3.62,4.94,17,65535,0,65535,1,2,-1.06,-0.85,0.36,0.49,0.12,0.18,28.5,532,254,-75,12,37.3,414,416,506,0
255,2016,9,16,5498127,20:31:38,2,74,10.2,-3276.8,-24,0.04,0.1,3.884,47,1058,65535,255,3.62,5.42,20,65535,0,65535,1,3,-0.97,-0.91,0.37,0.44,-0.01,0.18,28.5,528,254,-75,12,37.3,415,417,508,0
0,2016,9,16,5499127,20:31:39,2,75,11,-3276.8,-22,0.06,0.3,3.883,47,1188,65535,255,3.62,5.4,18,65535,0,65535,0,0,-1.26,-0.8,0.25,0.46,-0.19,0.2,28.5,531,254,-5,12,37.3,421,424,515,0
1,2016,9,16,5500126,20:31:40,2,75,11,-3276.8,-22,0.06,0.12,3.883,47,1316,65535,255,3.62,4.12,15,65535,0,65535,0,1,-1,-0.9,0.25,0.4,0.13,0.19,28.5,532,254,-75,12,37.3,414,417,507,0
2,2016,9,16,5501128,20:31:41,2,75,11.7,-3276.8,-22,0.02,0.34,3.883,47,1365,65535,255,3.62,4.12,14,65535,0,65535,0,0,-1.13,-0.78,0.22,0.59,0.07,0.68,28.5,531,254,0,12,37.3,419,422,510,0
3,2016,9,16,5502128,20:31:42,2,76,11.7,-3276.8,-22,0.04,0.21,3.883,47,1335,65535,255,3.62,4.48,12,65535,0,65535,0,0,-0.97,-0.66,0.22,0.57,0.08,0.31,28.5,531,254,0,12,37.3,413,418,507,0
4,2016,9,16,5503128,20:31:43,2,76,12,-3276.8,-21,0.04,0.12,3.883,47,1499,65535,255,3.62,3.6,11,65535,0,65535,1,0,-1,-0.87,0.27,0.4,0.04,0.18,28.5,528,254,-75,12,37.3,414,420,508,0
5,2016,9,16,5504129,20:31:44,2,76,12,-3276.8,-21,0.03,0.09,3.883,47,1551,65535,255,3.62,2.84,9,65535,0,65535,1,1,-0.98,-0.93,0.3,0.39,0.04,0.15,28.5,528,254,-75,12,37.3,415,421,507,0
