clicks,mouse movements,decision intervals,Cognitive Stress Prediction(rf),h:m:s
0.0,0.0,1.19209289551e-05,-0.6044302,2016_9_26-12_22_8
2.0,2.66053592285,4.90262699127,-0.4240700,2016_9_26-12_22_16
8.0,7.4068714495,42.1794819832,-0.3699688,2016_9_26-12_23_13
6.0,4.46460597904,53.0748791695,-0.4982992,2016_9_26-12_24_15
2.0,1.7694339849,17.7333350182,-0.6502451,2016_9_26-12_24_40
4.0,1.46003697714,11.5976860523,-0.6115857,2016_9_26-12_25_2
7.0,4.39022204908,17.5525019169,-0.4114837,2016_9_26-12_25_32
1.0,0.870397353921,0.484827041626,-0.6017857,2016_9_26-12_25_56
