SeqNo, Year, Month, Day, ms, RtoR Data
122,2016,09,26,44517343,685
,,,,,685
,,,,,685
,,,,,685
,,,,,685
,,,,,685
,,,,,685
,,,,,685
,,,,,685
,,,,,685
,,,,,685
,,,,,-1046
,,,,,-1046
,,,,,-1046
,,,,,-1046
,,,,,97
,,,,,97
,,,,,97
123,2016,09,26,44518351,97
,,,,,97
,,,,,97
,,,,,97
,,,,,97
,,,,,97
,,,,,-470
,,,,,-470
,,,,,-470
,,,,,-470
,,,,,-470
,,,,,211
,,,,,211
,,,,,211
,,,,,211
,,,,,-208
,,,,,-208
,,,,,-208
124,2016,09,26,44519359,-208
,,,,,-208
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,431
,,,,,-751
,,,,,-751
,,,,,-751
125,2016,09,26,44520367,-751
,,,,,-751
,,,,,165
,,,,,165
,,,,,165
,,,,,165
,,,,,-415
,,,,,-415
,,,,,-415
,,,,,-415
,,,,,-415
,,,,,-415
,,,,,-415
,,,,,-415
,,,,,-415
,,,,,295
,,,,,295
,,,,,295
126,2016,09,26,44521375,295
,,,,,295
,,,,,295
,,,,,295
,,,,,295
,,,,,295
,,,,,295
,,,,,295
,,,,,295
,,,,,295
,,,,,-724
,,,,,-724
,,,,,-724
,,,,,-724
,,,,,-724
,,,,,-724
,,,,,-724
,,,,,-724
127,2016,09,26,44522385,-724
,,,,,-724
,,,,,-724
,,,,,-724
,,,,,-724
,,,,,-724
,,,,,795
,,,,,795
,,,,,795
,,,,,795
,,,,,795
,,,,,795
,,,,,795
,,,,,795
,,,,,795
,,,,,-639
,,,,,-639
,,,,,-639
128,2016,09,26,44523394,-639
,,,,,-639
,,,,,-639
,,,,,-639
,,,,,-639
,,,,,-639
,,,,,451
,,,,,451
,,,,,451
,,,,,451
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
129,2016,09,26,44524402,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,-150
,,,,,1130
,,,,,1130
,,,,,1130
,,,,,1130
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
130,2016,09,26,44525410,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
131,2016,09,26,44526419,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
132,2016,09,26,44527427,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
133,2016,09,26,44528435,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
134,2016,09,26,44529443,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,-279
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
135,2016,09,26,44530452,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
,,,,,4996
136,2016,09,26,44531459,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,-1253
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
137,2016,09,26,44532467,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
,,,,,649
138,2016,09,26,44533476,649
,,,,,649
,,,,,649
,,,,,649
,,,,,-1591
,,,,,-1591
,,,,,-1591
,,,,,-1591
,,,,,-1591
,,,,,215
,,,,,215
,,,,,215
,,,,,215
,,,,,-245
,,,,,-245
,,,,,-245
,,,,,-245
,,,,,-245
139,2016,09,26,44534483,233
,,,,,233
,,,,,233
,,,,,233
,,,,,233
,,,,,233
,,,,,233
,,,,,233
,,,,,233
,,,,,-536
,,,,,-536
,,,,,-536
,,,,,-536
,,,,,-536
,,,,,-536
,,,,,-536
,,,,,-536
,,,,,-536
140,2016,09,26,44535490,495
,,,,,495
,,,,,495
,,,,,495
,,,,,-258
,,,,,-258
,,,,,-258
,,,,,-258
,,,,,-258
,,,,,-258
,,,,,-258
,,,,,-258
,,,,,-258
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
141,2016,09,26,44536501,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
142,2016,09,26,44537503,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,361
,,,,,-1978
,,,,,-1978
,,,,,-1978
,,,,,-1978
,,,,,-1978
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
143,2016,09,26,44538515,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
144,2016,09,26,44539523,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
145,2016,09,26,44540531,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
146,2016,09,26,44541539,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
,,,,,90
147,2016,09,26,44542548,90
,,,,,90
,,,,,90
,,,,,-4644
,,,,,-4644
,,,,,-4644
,,,,,-4644
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
148,2016,09,26,44543555,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
149,2016,09,26,44544563,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
150,2016,09,26,44545572,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
,,,,,168
