SeqNo, Year, Month, Day, ms, ECG Data
233,2016,09,26,44517591,475
,,,,,470
,,,,,464
,,,,,459
,,,,,456
,,,,,454
,,,,,453
,,,,,451
,,,,,449
,,,,,447
,,,,,445
,,,,,444
,,,,,443
,,,,,441
,,,,,439
,,,,,436
,,,,,434
,,,,,433
,,,,,432
,,,,,431
,,,,,429
,,,,,427
,,,,,426
,,,,,424
,,,,,425
,,,,,427
,,,,,431
,,,,,434
,,,,,436
,,,,,439
,,,,,443
,,,,,446
,,,,,449
,,,,,451
,,,,,454
,,,,,456
,,,,,456
,,,,,454
,,,,,451
,,,,,447
,,,,,442
,,,,,440
,,,,,440
,,,,,441
,,,,,442
,,,,,443
,,,,,444
,,,,,445
,,,,,446
,,,,,449
,,,,,454
,,,,,459
,,,,,464
,,,,,469
,,,,,476
,,,,,483
,,,,,490
,,,,,495
,,,,,499
,,,,,501
,,,,,501
,,,,,500
,,,,,498
234,2016,09,26,44517843,498
,,,,,499
,,,,,501
,,,,,503
,,,,,507
,,,,,509
,,,,,509
,,,,,508
,,,,,505
,,,,,504
,,,,,503
,,,,,506
,,,,,510
,,,,,514
,,,,,514
,,,,,511
,,,,,505
,,,,,501
,,,,,498
,,,,,497
,,,,,498
,,,,,499
,,,,,499
,,,,,497
,,,,,495
,,,,,493
,,,,,490
,,,,,488
,,,,,486
,,,,,484
,,,,,482
,,,,,479
,,,,,476
,,,,,476
,,,,,477
,,,,,479
,,,,,482
,,,,,485
,,,,,486
,,,,,485
,,,,,485
,,,,,487
,,,,,493
,,,,,500
,,,,,506
,,,,,513
,,,,,519
,,,,,524
,,,,,529
,,,,,534
,,,,,540
,,,,,546
,,,,,551
,,,,,557
,,,,,564
,,,,,570
,,,,,575
,,,,,580
,,,,,585
,,,,,589
,,,,,591
,,,,,594
,,,,,596
235,2016,09,26,44518095,597
,,,,,596
,,,,,595
,,,,,593
,,,,,592
,,,,,589
,,,,,587
,,,,,586
,,,,,586
,,,,,585
,,,,,583
,,,,,581
,,,,,577
,,,,,572
,,,,,567
,,,,,561
,,,,,557
,,,,,554
,,,,,551
,,,,,549
,,,,,549
,,,,,550
,,,,,551
,,,,,551
,,,,,550
,,,,,548
,,,,,545
,,,,,543
,,,,,542
,,,,,543
,,,,,543
,,,,,544
,,,,,545
,,,,,545
,,,,,544
,,,,,542
,,,,,539
,,,,,538
,,,,,536
,,,,,534
,,,,,532
,,,,,532
,,,,,531
,,,,,530
,,,,,527
,,,,,526
,,,,,525
,,,,,525
,,,,,525
,,,,,527
,,,,,530
,,,,,531
,,,,,532
,,,,,533
,,,,,533
,,,,,533
,,,,,532
,,,,,532
,,,,,534
,,,,,535
,,,,,535
,,,,,536
,,,,,537
236,2016,09,26,44518347,537
,,,,,536
,,,,,535
,,,,,535
,,,,,535
,,,,,534
,,,,,534
,,,,,534
,,,,,533
,,,,,531
,,,,,528
,,,,,525
,,,,,521
,,,,,516
,,,,,511
,,,,,508
,,,,,505
,,,,,502
,,,,,499
,,,,,496
,,,,,493
,,,,,489
,,,,,486
,,,,,485
,,,,,486
,,,,,488
,,,,,491
,,,,,494
,,,,,497
,,,,,500
,,,,,501
,,,,,502
,,,,,503
,,,,,504
,,,,,506
,,,,,508
,,,,,510
,,,,,513
,,,,,514
,,,,,515
,,,,,516
,,,,,517
,,,,,515
,,,,,513
,,,,,510
,,,,,509
,,,,,509
,,,,,511
,,,,,513
,,,,,516
,,,,,517
,,,,,515
,,,,,512
,,,,,510
,,,,,508
,,,,,506
,,,,,503
,,,,,501
,,,,,499
,,,,,497
,,,,,495
,,,,,496
,,,,,499
237,2016,09,26,44518599,503
,,,,,509
,,,,,517
,,,,,525
,,,,,532
,,,,,537
,,,,,541
,,,,,543
,,,,,543
,,,,,541
,,,,,538
,,,,,537
,,,,,534
,,,,,533
,,,,,533
,,,,,538
,,,,,545
,,,,,553
,,,,,561
,,,,,566
,,,,,567
,,,,,567
,,,,,567
,,,,,569
,,,,,573
,,,,,575
,,,,,576
,,,,,575
,,,,,574
,,,,,573
,,,,,570
,,,,,569
,,,,,568
,,,,,567
,,,,,565
,,,,,565
,,,,,565
,,,,,564
,,,,,563
,,,,,563
,,,,,564
,,,,,565
,,,,,566
,,,,,565
,,,,,566
,,,,,567
,,,,,569
,,,,,574
,,,,,579
,,,,,582
,,,,,582
,,,,,579
,,,,,576
,,,,,571
,,,,,566
,,,,,559
,,,,,552
,,,,,544
,,,,,535
,,,,,526
,,,,,519
,,,,,513
,,,,,510
238,2016,09,26,44518851,507
,,,,,508
,,,,,510
,,,,,512
,,,,,514
,,,,,516
,,,,,518
,,,,,521
,,,,,524
,,,,,525
,,,,,525
,,,,,522
,,,,,518
,,,,,512
,,,,,508
,,,,,506
,,,,,503
,,,,,502
,,,,,501
,,,,,500
,,,,,499
,,,,,498
,,,,,497
,,,,,497
,,,,,496
,,,,,493
,,,,,491
,,,,,489
,,,,,487
,,,,,484
,,,,,481
,,,,,479
,,,,,477
,,,,,473
,,,,,469
,,,,,466
,,,,,462
,,,,,458
,,,,,454
,,,,,451
,,,,,448
,,,,,444
,,,,,438
,,,,,431
,,,,,424
,,,,,416
,,,,,407
,,,,,399
,,,,,392
,,,,,387
,,,,,383
,,,,,381
,,,,,381
,,,,,382
,,,,,383
,,,,,384
,,,,,387
,,,,,391
,,,,,396
,,,,,402
,,,,,410
,,,,,418
,,,,,424
239,2016,09,26,44519103,429
,,,,,434
,,,,,437
,,,,,439
,,,,,440
,,,,,442
,,,,,445
,,,,,449
,,,,,451
,,,,,452
,,,,,450
,,,,,442
,,,,,429
,,,,,415
,,,,,403
,,,,,393
,,,,,386
,,,,,381
,,,,,380
,,,,,380
,,,,,380
,,,,,380
,,,,,380
,,,,,380
,,,,,379
,,,,,379
,,,,,380
,,,,,383
,,,,,386
,,,,,387
,,,,,389
,,,,,390
,,,,,391
,,,,,393
,,,,,397
,,,,,403
,,,,,409
,,,,,413
,,,,,417
,,,,,420
,,,,,422
,,,,,422
,,,,,420
,,,,,417
,,,,,414
,,,,,411
,,,,,409
,,,,,409
,,,,,412
,,,,,415
,,,,,419
,,,,,423
,,,,,428
,,,,,431
,,,,,433
,,,,,435
,,,,,436
,,,,,437
,,,,,436
,,,,,435
,,,,,434
,,,,,432
,,,,,429
240,2016,09,26,44519355,427
,,,,,426
,,,,,425
,,,,,425
,,,,,426
,,,,,429
,,,,,432
,,,,,434
,,,,,435
,,,,,436
,,,,,437
,,,,,438
,,,,,439
,,,,,443
,,,,,449
,,,,,455
,,,,,461
,,,,,467
,,,,,473
,,,,,478
,,,,,481
,,,,,484
,,,,,487
,,,,,488
,,,,,489
,,,,,489
,,,,,490
,,,,,490
,,,,,489
,,,,,488
,,,,,488
,,,,,488
,,,,,488
,,,,,489
,,,,,491
,,,,,494
,,,,,497
,,,,,499
,,,,,503
,,,,,507
,,,,,510
,,,,,512
,,,,,515
,,,,,517
,,,,,518
,,,,,517
,,,,,517
,,,,,518
,,,,,517
,,,,,517
,,,,,518
,,,,,520
,,,,,523
,,,,,527
,,,,,531
,,,,,536
,,,,,539
,,,,,540
,,,,,539
,,,,,540
,,,,,540
,,,,,541
,,,,,542
241,2016,09,26,44519607,544
,,,,,546
,,,,,547
,,,,,546
,,,,,547
,,,,,547
,,,,,547
,,,,,547
,,,,,548
,,,,,549
,,,,,549
,,,,,549
,,,,,550
,,,,,551
,,,,,552
,,,,,552
,,,,,551
,,,,,549
,,,,,548
,,,,,545
,,,,,543
,,,,,543
,,,,,542
,,,,,541
,,,,,540
,,,,,540
,,,,,540
,,,,,539
,,,,,538
,,,,,538
,,,,,540
,,,,,541
,,,,,543
,,,,,545
,,,,,546
,,,,,547
,,,,,546
,,,,,544
,,,,,544
,,,,,543
,,,,,541
