SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
140,2016,9,16,5894108,2016_9_16-1_38_14,2,75,12.7,-3276.8,-31,0.01,0.04,3.88,46,2,65535,255,3.44,0.42,97,65535,100,65535,3,9,-0.93,-0.84,0.46,0.53,0.15,0.19,28.7,512,254,0,12,37.3,407,408,493,0
141,2016,9,16,5895108,2016_9_16-1_38_15,2,77,12.7,-3276.8,-31,0.01,0.03,3.88,46,2,65535,255,3.44,0.62,97,65535,100,65535,3,10,-0.92,-0.84,0.45,0.53,0.15,0.2,28.7,512,254,0,12,37.3,415,420,507,0
142,2016,9,16,5896108,2016_9_16-1_38_16,2,75,13,-3276.8,-31,0.02,0.04,3.88,46,3,65535,255,3.38,0.72,97,65535,100,65535,3,11,-0.93,-0.85,0.46,0.55,0.15,0.2,28.7,512,254,0,12,37.3,414,420,507,0
143,2016,9,16,5897109,2016_9_16-1_38_17,2,76,13,-3276.8,-31,0.01,0.04,3.88,46,3,65535,255,3.38,0.64,97,65535,100,65535,3,12,-0.93,-0.84,0.45,0.54,0.16,0.2,28.7,512,254,0,12,37.3,415,419,507,0
144,2016,9,16,5898109,2016_9_16-1_38_18,2,76,13.2,-3276.8,-31,0.01,0.04,3.88,46,3,65535,255,3.24,0.62,98,65535,100,65535,3,13,-0.92,-0.83,0.46,0.53,0.16,0.2,28.7,512,254,1,12,37.3,414,420,507,0
145,2016,9,16,5899108,2016_9_16-1_38_19,2,74,13.2,-3276.8,-31,0.01,0.04,3.88,46,3,65535,255,3.24,0.54,98,65535,100,65535,3,14,-0.92,-0.84,0.44,0.54,0.16,0.21,28.7,512,254,2,12,37.3,415,420,506,0
146,2016,9,16,5900110,2016_9_16-1_38_20,2,71,13.3,-3276.8,-31,0.02,0.03,3.88,46,3,65535,255,3.2,0.58,98,65535,100,65535,3,15,-0.91,-0.84,0.45,0.53,0.16,0.2,28.7,512,254,0,12,37.3,415,419,507,0
147,2016,9,16,5901110,2016_9_16-1_38_21,2,73,13.3,-3276.8,-31,0.01,0.1,3.88,46,3,65535,255,3.2,0.54,98,65535,100,65535,3,16,-0.92,-0.81,0.45,0.55,0.16,0.36,28.7,512,254,3,12,37.3,415,419,507,0
148,2016,9,16,5902109,2016_9_16-1_38_22,2,75,13.5,-3276.8,-31,0.02,0.03,3.88,46,3,65535,255,3.04,0.56,99,65535,100,65535,3,17,-0.92,-0.83,0.46,0.55,0.16,0.21,28.7,512,254,2,12,37.3,416,425,508,0
149,2016,9,16,5903111,2016_9_16-1_38_23,2,76,13.5,-3276.8,-31,0.02,0.04,3.88,46,3,65535,255,3.04,0.56,99,65535,100,65535,3,18,-0.93,-0.84,0.45,0.53,0.14,0.2,28.7,512,254,2,12,37.3,416,419,507,0
150,2016,9,16,5904111,2016_9_16-1_38_24,2,74,13.6,-3276.8,-31,0.02,0.06,3.88,46,3,65535,255,3.46,0.58,99,65535,100,65535,3,19,-0.95,-0.81,0.46,0.54,0.16,0.2,28.7,512,254,0,12,37.3,423,426,517,0
151,2016,9,16,5905110,2016_9_16-1_38_25,2,75,13.6,-3276.8,-31,0.01,0.04,3.88,46,3,65535,255,3.46,0.6,99,65535,100,65535,3,20,-0.92,-0.83,0.48,0.55,0.16,0.19,28.7,512,254,0,12,37.3,415,418,507,0
152,2016,9,16,5906111,2016_9_16-1_38_26,2,80,13.5,-3276.8,-31,0.01,0.03,3.88,46,4,65535,255,3.32,0.58,99,65535,100,65535,3,21,-0.92,-0.83,0.46,0.53,0.16,0.19,28.7,512,254,0,12,37.3,431,432,511,0
153,2016,9,16,5907111,2016_9_16-1_38_27,2,82,13.5,-3276.8,-29,0.01,0.03,3.88,46,6,65535,255,3.32,0.58,99,65535,100,65535,3,22,-0.93,-0.85,0.45,0.53,0.16,0.2,28.7,512,254,0,12,37.3,414,420,507,0
154,2016,9,16,5908112,2016_9_16-1_38_28,2,80,13.3,-3276.8,-29,0.01,0.03,3.88,46,7,65535,255,3.36,0.52,99,65535,100,65535,3,23,-0.92,-0.84,0.45,0.51,0.16,0.2,28.7,512,254,0,12,37.3,416,421,508,0
155,2016,9,16,5909111,2016_9_16-1_38_29,2,76,13.3,-3276.8,-29,0.01,0.04,3.88,46,8,65535,255,3.36,0.46,99,65535,100,65535,3,24,-0.93,-0.84,0.45,0.54,0.16,0.19,28.7,512,254,0,12,37.3,414,420,506,0
156,2016,9,16,5910111,2016_9_16-1_38_30,2,73,12.9,-3276.8,-29,0.01,0.04,3.88,46,8,65535,255,3.38,0.4,100,65535,100,65535,3,25,-0.92,-0.84,0.45,0.53,0.15,0.2,28.7,512,254,0,12,37.3,418,421,509,0
157,2016,9,16,5911112,2016_9_16-1_38_31,2,71,12.9,-3276.8,-29,0.01,0.06,3.88,46,7,65535,255,3.38,0.42,100,65535,100,65535,3,26,-0.95,-0.84,0.45,0.53,0.15,0.2,28.7,512,254,0,12,37.3,414,419,507,0
158,2016,9,16,5912117,2016_9_16-1_38_32,2,73,12.8,-3276.8,-29,0.01,0.03,3.88,46,7,65535,255,3.34,0.42,100,65535,100,65535,3,27,-0.93,-0.85,0.44,0.51,0.16,0.19,28.7,512,254,3,12,37.3,416,421,508,0
159,2016,9,16,5913112,2016_9_16-1_38_33,2,76,12.8,-3276.8,-29,0.01,0.03,3.88,46,6,65535,255,3.34,0.46,100,65535,100,65535,3,28,-0.92,-0.85,0.44,0.51,0.15,0.21,28.7,512,254,0,12,37.3,416,419,507,0
160,2016,9,16,5914118,2016_9_16-1_38_34,2,80,12.7,-3276.8,-29,0.02,0.04,3.88,46,5,65535,255,3.34,0.44,100,65535,100,65535,3,29,-0.95,-0.84,0.44,0.54,0.16,0.21,28.8,512,254,0,12,37.3,426,425,515,0
161,2016,9,16,5915118,2016_9_16-1_38_35,2,81,12.7,-3276.8,-29,0.01,0.06,3.88,46,5,65535,255,3.34,0.48,100,65535,100,65535,3,30,-0.93,-0.83,0.45,0.53,0.16,0.19,28.8,512,254,0,12,37.3,415,419,507,0
162,2016,9,16,5916112,2016_9_16-1_38_36,2,80,12.7,-3276.8,-29,0.01,0.06,3.88,46,6,65535,255,3.28,0.46,100,65535,100,65535,3,31,-0.93,-0.83,0.44,0.53,0.16,0.21,28.8,512,254,-75,12,37.3,417,423,508,0
163,2016,9,16,5917120,2016_9_16-1_38_37,2,78,12.7,-3276.8,-29,0.02,0.04,3.88,46,6,65535,255,3.28,0.48,100,65535,100,65535,3,32,-0.93,-0.84,0.45,0.53,0.15,0.2,28.8,512,254,0,12,37.3,415,420,507,0
164,2016,9,16,5918112,2016_9_16-1_38_38,2,77,12.6,-3276.8,-29,0.01,0.03,3.88,46,5,65535,255,3.16,0.48,100,65535,100,65535,3,33,-0.93,-0.84,0.44,0.53,0.15,0.2,28.8,512,254,-75,12,37.3,415,419,507,0
165,2016,9,16,5919120,2016_9_16-1_38_39,2,75,12.6,-3276.8,-29,0.02,0.03,3.88,46,5,65535,255,3.16,0.52,100,65535,100,65535,3,34,-0.93,-0.83,0.45,0.53,0.15,0.2,28.8,512,254,-75,12,37.3,414,419,506,0
166,2016,9,16,5920120,2016_9_16-1_38_40,2,73,12.6,-3276.8,-29,0.01,0.04,3.88,46,5,65535,255,3.16,0.54,100,65535,100,65535,3,35,-0.95,-0.85,0.44,0.54,0.16,0.19,28.8,512,254,0,12,37.3,414,420,507,0
167,2016,9,16,5921121,2016_9_16-1_38_41,2,73,12.6,-3276.8,-29,0.01,0.04,3.88,46,5,65535,255,3.16,0.56,100,65535,100,65535,3,36,-0.93,-0.84,0.44,0.54,0.15,0.19,28.8,512,254,-75,12,37.3,414,419,507,0
168,2016,9,16,5922121,2016_9_16-1_38_42,2,73,12.5,-3276.8,-29,0.02,0.04,3.88,46,5,65535,255,3.18,0.5,100,65535,100,65535,3,37,-0.93,-0.84,0.45,0.54,0.15,0.2,28.8,512,254,0,12,37.3,415,418,507,0
169,2016,9,16,5923119,2016_9_16-1_38_43,2,74,12.5,-3276.8,-29,0.01,0.04,3.88,46,5,65535,255,3.18,0.48,100,67,100,65535,3,38,-0.93,-0.83,0.45,0.53,0.15,0.19,28.8,0,254,0,12,37.3,415,419,507,0
170,2016,9,16,5924121,2016_9_16-1_38_44,2,78,12.2,-3276.8,-29,0.01,0.04,3.88,46,5,65535,255,3.14,0.52,100,67,100,65535,3,39,-0.92,-0.84,0.45,0.53,0.15,0.18,28.8,0,254,-75,12,37.3,415,420,507,0
171,2016,9,16,5925121,2016_9_16-1_38_45,2,83,12.2,-3276.8,-29,0.01,0.03,3.88,46,5,65535,255,3.14,0.48,100,67,100,65535,3,40,-0.93,-0.85,0.45,0.53,0.16,0.19,28.8,0,254,0,12,37.3,414,418,507,0
172,2016,9,16,5926121,2016_9_16-1_38_46,2,84,11.8,-3276.8,-29,0.01,0.04,3.879,46,5,65535,255,3.06,0.48,100,67,100,65535,3,41,-0.93,-0.84,0.45,0.53,0.16,0.19,28.8,0,254,0,12,37.3,415,419,506,0
173,2016,9,16,5927121,2016_9_16-1_38_47,2,80,11.8,-3276.8,-29,0.01,0.04,3.879,46,5,65535,255,3.06,0.46,100,67,100,65535,3,42,-0.93,-0.83,0.45,0.51,0.16,0.2,28.8,0,254,-75,12,37.3,415,419,507,0
174,2016,9,16,5928121,2016_9_16-1_38_48,2,76,11.6,-3276.8,-29,0.01,0.04,3.879,46,5,65535,255,3.26,0.44,100,67,100,65535,3,43,-0.93,-0.85,0.45,0.54,0.16,0.19,28.8,0,254,2,12,37.3,416,420,507,0
175,2016,9,16,5929121,2016_9_16-1_38_49,2,72,11.6,-3276.8,-29,0.01,0.04,3.879,46,5,65535,255,3.26,0.4,100,67,100,65535,3,44,-0.92,-0.84,0.45,0.53,0.15,0.19,28.8,0,254,-75,12,37.3,414,418,507,0
176,2016,9,16,5930121,2016_9_16-1_38_50,2,71,11.6,-3276.8,-29,0.02,0.12,3.879,46,5,65535,255,3.4,0.4,100,67,100,65535,3,45,-0.93,-0.84,0.45,0.53,-0.01,0.19,28.8,0,254,-75,12,37.3,414,418,507,0
177,2016,9,16,5931121,2016_9_16-1_38_51,2,73,11.6,-3276.8,-29,0.01,0.04,3.879,46,4,65535,255,3.4,0.46,100,65,100,65535,3,46,-0.93,-0.84,0.45,0.53,0.15,0.19,28.8,0,254,0,12,37.3,415,418,507,0
178,2016,9,16,5932121,2016_9_16-1_38_52,2,76,11.3,-3276.8,-29,0.02,0.12,3.879,46,4,65535,255,3.34,0.48,100,65,100,65535,3,47,-0.92,-0.84,0.44,0.53,0.15,0.36,28.8,0,215,-75,12,37.3,415,419,507,0
179,2016,9,16,5933121,2016_9_16-1_38_53,2,80,11.3,-3276.8,-29,0.01,0.04,3.879,46,4,65535,255,3.34,0.44,100,66,100,65535,3,48,-0.95,-0.84,0.45,0.54,0.15,0.2,28.8,0,254,0,12,37.3,415,418,507,0
180,2016,9,16,5934124,2016_9_16-1_38_54,2,81,11.1,-3276.8,-29,0.01,0.03,3.879,46,4,65535,255,3.36,0.42,100,66,100,65535,3,49,-0.93,-0.84,0.44,0.53,0.15,0.19,28.8,0,254,0,12,37.3,415,419,507,0
181,2016,9,16,5935120,2016_9_16-1_38_55,2,76,11.1,-3276.8,-29,0.01,0.03,3.879,46,4,65535,255,3.36,0.42,100,66,100,65535,3,50,-0.93,-0.85,0.44,0.53,0.16,0.2,28.8,0,254,-75,12,37.3,415,419,507,0
182,2016,9,16,5936121,2016_9_16-1_38_56,2,72,10.9,-3276.8,-29,0.01,0.04,3.879,46,5,65535,255,3.24,0.42,100,66,100,65535,3,51,-0.95,-0.84,0.44,0.51,0.15,0.19,28.8,0,254,0,12,37.3,414,419,507,0
183,2016,9,16,5937121,2016_9_16-1_38_57,2,69,10.9,-3276.8,-29,0.01,0.04,3.879,46,6,65535,255,3.24,0.38,100,66,100,65535,3,52,-0.92,-0.84,0.44,0.51,0.14,0.18,28.8,0,254,0,12,37.3,414,419,506,0
184,2016,9,16,5938121,2016_9_16-1_38_58,2,66,10.7,-3276.8,-29,0.02,0.06,3.879,46,6,65535,255,3.2,0.38,100,67,100,65535,3,53,-0.92,-0.83,0.46,0.53,0.15,0.19,28.8,0,254,-75,12,37.3,415,419,507,0
185,2016,9,16,5939121,2016_9_16-1_38_59,2,67,10.7,-3276.8,-29,0.01,0.03,3.878,46,5,65535,255,3.2,0.36,100,67,100,65535,3,54,-0.92,-0.85,0.44,0.53,0.15,0.2,28.8,0,254,0,12,37.3,415,418,507,0
186,2016,9,16,5940122,2016_9_16-1_39_0,2,67,10.2,-3276.8,-31,0.04,0.06,3.878,46,5,65535,255,3.3,0.6,100,67,100,65535,3,55,-0.95,-0.83,0.45,0.56,0.15,0.18,28.8,0,254,-75,12,37.3,415,420,507,0
187,2016,9,16,5941123,2016_9_16-1_39_1,2,70,10.2,-3276.8,-33,0.05,0.1,3.878,46,7,65535,255,3.3,0.72,91,67,100,65535,3,56,-0.9,-0.78,0.48,0.61,0.14,0.18,28.8,0,254,-75,12,37.3,415,420,507,0
188,2016,9,16,5942123,2016_9_16-1_39_2,2,72,10.1,-3276.8,-31,0.07,0.09,3.878,46,10,65535,255,3.24,7.52,80,67,100,65535,3,57,-0.93,-0.78,0.46,0.59,0.12,0.28,28.8,0,254,0,12,37.3,415,419,507,0
189,2016,9,16,5943124,2016_9_16-1_39_3,2,72,10.1,-3276.8,-27,0.09,0.14,3.878,46,14,65535,255,3.24,4.26,70,67,100,65535,3,58,-0.97,-0.85,0.36,0.5,0.15,0.27,28.8,0,254,-75,12,37.3,414,419,507,0
190,2016,9,16,5944123,2016_9_16-1_39_4,2,73,10,-3276.8,-27,0.05,0.1,3.878,46,17,65535,255,2.88,2.68,61,68,100,65535,3,59,-0.96,-0.9,0.36,0.43,0.16,0.2,28.8,0,215,1,12,37.3,415,417,507,0
191,2016,9,16,5945124,2016_9_16-1_39_5,2,73,10,-3276.8,-27,0.06,0.15,3.878,46,18,65535,255,2.88,2.38,54,65535,100,65535,3,60,-0.97,-0.78,0.33,0.54,0.15,0.26,28.8,512,254,0,12,37.3,415,419,493,0
192,2016,9,16,5946124,2016_9_16-1_39_6,2,73,9.9,-3276.8,-29,0.09,0.15,3.878,46,18,65535,255,3.04,5.02,47,65535,100,65535,3,61,-0.98,-0.78,0.36,0.56,0.15,0.34,28.8,512,254,-75,12,37.3,415,419,507,0
193,2016,9,16,5947124,2016_9_16-1_39_7,2,73,9.9,-3276.8,-33,0.07,0.13,3.878,46,18,65535,255,3.04,9.94,41,65535,100,65535,3,62,-0.9,-0.75,0.5,0.61,0.18,0.31,28.8,512,254,0,12,37.3,408,416,514,0
194,2016,9,16,5948125,2016_9_16-1_39_8,2,73,10.1,-3276.8,-29,0.09,0.19,3.878,46,25,65535,255,3.04,11.48,36,65535,100,65535,3,63,-0.97,-0.78,0.33,0.57,-0.01,0.32,28.8,512,95,0,12,37.3,415,418,507,0
195,2016,9,16,5949123,2016_9_16-1_39_9,2,73,10.1,-3276.8,-27,0.06,0.14,3.878,46,26,65535,255,3.04,7.56,32,65535,100,65535,3,64,-0.96,-0.89,0.34,0.42,0.18,0.27,28.8,512,254,0,12,37.3,418,424,488,0
196,2016,9,16,5950124,2016_9_16-1_39_10,2,73,10,-3276.8,-27,0.04,0.09,3.878,46,25,65535,255,2.72,4.7,28,65535,100,65535,3,65,-0.96,-0.9,0.34,0.43,0.19,0.24,28.8,512,254,0,12,37.3,414,417,507,0
197,2016,9,16,5951126,2016_9_16-1_39_11,2,74,10,-3276.8,-26,0.01,0.06,3.878,46,24,65535,255,2.72,2.64,24,65535,100,65535,3,66,-0.96,-0.9,0.36,0.43,0.18,0.24,28.8,512,254,-75,12,37.3,418,423,501,0
198,2016,9,16,5952123,2016_9_16-1_39_12,2,74,9.9,-3276.8,-24,0.01,0.03,3.878,46,23,65535,255,2.72,1.68,23,65535,100,65535,3,67,-0.96,-0.89,0.34,0.43,0.19,0.24,28.8,512,254,-75,12,37.3,415,419,507,0
199,2016,9,16,5953127,2016_9_16-1_39_13,2,73,9.9,-3276.8,-24,0.1,0.22,3.878,46,22,65535,255,2.72,6.44,20,65535,100,65535,3,68,-0.98,-0.8,0.22,0.45,0.18,0.44,28.8,512,254,-10,12,37.3,414,423,510,0
200,2016,9,16,5954121,2016_9_16-1_39_14,2,71,10.4,-3276.8,-25,0.03,0.12,3.878,46,19,65535,255,2.7,6.76,18,65535,0,65535,3,69,-0.97,-0.84,0.28,0.42,0.18,0.34,28.8,528,235,-75,12,37.3,414,420,507,0
201,2016,9,16,5955125,2016_9_16-1_39_15,2,70,10.4,-3276.8,-25,0.03,0.07,3.878,46,18,65535,255,2.7,5.64,16,65535,0,65535,3,70,-0.96,-0.9,0.32,0.42,0.21,0.32,28.8,528,235,-1,12,37.3,417,421,507,0
202,2016,9,16,5956125,2016_9_16-1_39_16,2,70,10.6,-3276.8,-22,0.07,0.08,3.878,46,16,65535,255,2.8,5.1,14,65535,0,65535,3,71,-0.98,-0.86,0.31,0.42,0.14,0.28,28.8,528,254,0,12,37.3,415,420,507,0
203,2016,9,16,5957125,2016_9_16-1_39_17,2,70,10.6,-3276.8,-18,0.18,0.22,3.878,46,15,65535,255,2.8,5.1,12,65535,0,65535,3,72,-1.04,-0.91,0.21,0.34,-0.04,0.18,28.8,528,254,-75,12,37.3,415,421,507,0
204,2016,9,16,5958125,2016_9_16-1_39_18,2,69,11,-3276.8,-16,0.15,0.25,3.878,46,22,65535,255,2.9,7.1,11,65535,0,65535,0,0,-1.06,-0.8,0.2,0.48,-0.12,0.19,28.8,531,254,3,12,37.3,415,420,507,0
205,2016,9,16,5959125,2016_9_16-1_39_19,2,69,11,-3276.8,-8,0.46,0.81,3.878,46,24,65535,255,2.9,9.66,10,65535,0,65535,0,0,-1.65,-0.6,-0.49,0.2,-0.18,0.4,28.8,531,254,0,12,37.3,405,407,513,0
206,2016,9,16,5960125,2016_9_16-1_39_20,2,69,11.7,-3276.8,-11,0.16,0.27,3.878,46,26,65535,255,2.9,11.36,8,65535,0,65535,1,0,-1.13,-0.79,0.03,0.25,-0.03,0.38,28.8,528,254,-75,12,37.3,414,419,507,0
207,2016,9,16,5961125,2016_9_16-1_39_21,2,68,11.7,-3276.8,-18,0.21,0.27,3.878,46,25,65535,255,2.9,8.56,7,65535,0,65535,1,1,-1.15,-0.78,0.2,0.48,-0.06,0.33,28.8,528,254,0,12,37.3,414,419,507,0
208,2016,9,16,5962125,2016_9_16-1_39_22,2,68,12.7,-3276.8,-24,0.18,0.27,3.878,46,24,65535,255,3.12,7.98,7,65535,0,65535,1,2,-0.97,-0.65,0.39,0.57,-0.08,0.28,28.8,528,254,-75,12,37.3,415,420,506,0
209,2016,9,16,5963124,2016_9_16-1_39_23,2,68,12.7,-3276.8,-25,0.06,0.13,3.878,46,21,65535,255,3.12,7.72,6,65535,0,65535,0,0,-0.96,-0.8,0.38,0.5,0.13,0.25,28.8,531,254,-75,12,37.3,434,445,515,0
210,2016,9,16,5964125,2016_9_16-1_39_24,2,68,13.6,-3276.8,-25,0.03,0.19,3.878,46,21,65535,255,3.12,12.9,5,65535,0,65535,0,0,-1,-0.77,0.08,0.55,0.1,0.24,28.8,531,254,0,12,37.3,416,421,507,0
211,2016,9,16,5965125,2016_9_16-1_39_25,2,68,13.6,-3276.8,-27,0.05,0.1,3.878,46,22,65535,255,3.12,13.12,5,65535,0,65535,0,0,-0.96,-0.79,0.34,0.5,0.12,0.27,28.8,531,254,-75,12,37.3,416,421,507,0
212,2016,9,16,5966125,2016_9_16-1_39_26,2,68,14.4,-3276.8,-25,0.04,0.12,3.878,46,21,65535,255,3.12,13.34,7,65535,0,65535,0,0,-0.98,-0.84,0.34,0.49,0.08,0.28,28.8,531,254,0,12,37.3,415,420,508,0
213,2016,9,16,5967125,2016_9_16-1_39_27,2,68,14.4,-3276.8,-25,0.03,0.08,3.878,46,21,65535,255,3.12,15.82,8,65535,0,65535,0,0,-0.96,-0.91,0.37,0.44,0.07,0.19,28.8,531,254,0,12,37.3,415,420,507,0
214,2016,9,16,5968126,2016_9_16-1_39_28,2,68,15.2,-3276.8,-24,0.04,0.13,3.878,46,20,65535,255,3.12,17.74,10,65535,0,65535,0,0,-0.96,-0.87,0.31,0.45,0.02,0.27,28.8,531,254,-75,12,37.3,416,420,507,0
215,2016,9,16,5969126,2016_9_16-1_39_29,2,68,15.2,-3276.8,-22,0.04,0.1,3.878,46,18,65535,255,3.12,14.36,11,65535,0,65535,0,0,-0.97,-0.89,0.25,0.4,0.1,0.22,28.8,531,254,0,12,37.3,415,420,507,0
216,2016,9,16,5970126,2016_9_16-1_39_30,2,68,15.8,-3276.8,-22,0.03,0.08,3.878,46,16,65535,255,3.12,11.4,10,65535,0,65535,0,1,-0.97,-0.9,0.27,0.42,0.1,0.2,28.8,528,254,-75,12,37.3,415,420,507,0
217,2016,9,16,5971126,2016_9_16-1_39_31,2,68,15.8,-3276.8,-21,0.02,0.1,3.878,46,15,65535,255,3.12,8.52,9,65535,0,65535,0,2,-0.97,-0.77,0.3,0.4,0.1,0.19,28.8,528,254,-75,12,37.3,415,420,507,0
218,2016,9,16,5972126,2016_9_16-1_39_32,2,68,14.2,-3276.8,-21,0.01,0.06,3.878,46,14,65535,255,3.12,6.66,8,65535,0,65535,1,0,-0.97,-0.89,0.3,0.39,0.12,0.18,28.8,528,254,0,12,37.3,415,420,507,0
219,2016,9,16,5973126,2016_9_16-1_39_33,2,68,14.2,-3276.8,-22,0.02,0.04,3.878,46,13,65535,255,3.12,4.18,7,65535,0,65535,1,1,-0.97,-0.91,0.31,0.39,0.15,0.21,28.8,528,254,-75,12,37.3,414,419,507,0
220,2016,9,16,5974126,2016_9_16-1_39_34,2,68,12.8,-3276.8,-22,0.03,0.12,3.878,46,13,65535,255,3.12,4.08,6,65535,0,65535,0,0,-0.98,-0.81,0.27,0.42,0.15,0.2,28.8,531,254,-75,12,37.3,427,420,490,0
221,2016,9,16,5975126,2016_9_16-1_39_35,2,68,12.8,-3276.8,-22,0.05,0.22,3.878,46,12,65535,255,3.12,4.1,5,65535,0,65535,0,1,-1.03,-0.73,0.24,0.56,0.15,0.24,28.8,528,254,0,12,37.3,415,419,506,0
222,2016,9,16,5976126,2016_9_16-1_39_36,2,68,12.1,-3276.8,-22,0.01,0.03,3.878,46,11,65535,255,3.12,4.42,5,65535,0,65535,0,2,-0.97,-0.92,0.3,0.39,0.16,0.21,28.8,528,254,-75,12,37.3,414,420,507,0
223,2016,9,16,5977126,2016_9_16-1_39_37,2,68,12.1,-3276.8,-22,0.04,0.1,3.877,46,10,65535,255,3.12,3.92,4,65535,0,65535,0,0,-1.03,-0.83,0.3,0.46,0.14,0.22,28.8,531,254,0,12,37.3,415,419,507,0
