clicks,mouse movements,decision intervals,Cognitive Stress Prediction(rf),h:m:s
0.0,0.50596858771,1.81198120117e-05,-0.6003211,2016_9_26-14_36_39
2.0,3.95613726469,8.35779809952,-0.4987488,2016_9_26-14_36_50
16.0,9.29673103199,74.4081091881,-0.4268053,2016_9_26-14_38_14
13.0,11.188070249,60.6484360695,-0.4097495,2016_9_26-14_39_28
4.0,2.66042355333,12.6214988232,-0.5781158,2016_9_26-14_39_55
8.0,7.15946134711,47.611456871,-0.3699688,2016_9_26-14_41_0
3.0,4.15867413767,0.290439128876,-0.4548198,2016_9_26-14_41_21
