Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins
False,0.3858625443975286,64.0,1.9017531048382255,0.0,0
True,0.006484684437817402,64.0,-1.131238639105284,0.5,1
True,0.009307351832066832,64.0,-1.0505605594612097,0.6666666666666666,1
True,0.010489577206424263,55.0,-0.3390437038145868,0.75,1
True,0.012748295797257364,54.0,-0.4973644695047219,0.8,1
True,0.00937796544465317,49.0,0.5547442638723297,0.8333333333333334,1
True,0.01236965970889385,49.0,0.08629446324434742,0.8571428571428571,2
False,0.38015615363466,41.0,0.6956702258689802,0.75,2
