SeqNo, Year, Month, Day, ms, ECG Data
69,2016,09,16,6351703,499
,,,,,497
,,,,,496
,,,,,496
,,,,,496
,,,,,496
,,,,,496
,,,,,496
,,,,,495
,,,,,494
,,,,,494
,,,,,495
,,,,,496
,,,,,497
,,,,,498
,,,,,499
,,,,,499
,,,,,498
,,,,,496
,,,,,495
,,,,,494
,,,,,493
,,,,,494
,,,,,495
,,,,,497
,,,,,497
,,,,,497
,,,,,496
,,,,,495
,,,,,494
,,,,,494
,,,,,495
,,,,,497
,,,,,498
,,,,,500
,,,,,501
,,,,,501
,,,,,501
,,,,,501
,,,,,502
,,,,,503
,,,,,505
,,,,,506
,,,,,506
,,,,,505
,,,,,504
,,,,,502
,,,,,500
,,,,,498
,,,,,496
,,,,,494
,,,,,494
,,,,,493
,,,,,493
,,,,,494
,,,,,494
,,,,,495
,,,,,496
,,,,,496
,,,,,496
,,,,,498
,,,,,500
,,,,,502
70,2016,09,16,6351955,504
,,,,,506
,,,,,507
,,,,,507
,,,,,509
,,,,,512
,,,,,517
,,,,,521
,,,,,524
,,,,,523
,,,,,520
,,,,,515
,,,,,509
,,,,,502
,,,,,497
,,,,,492
,,,,,488
,,,,,487
,,,,,489
,,,,,494
,,,,,501
,,,,,509
,,,,,515
,,,,,520
,,,,,521
,,,,,520
,,,,,516
,,,,,512
,,,,,510
,,,,,511
,,,,,515
,,,,,522
,,,,,529
,,,,,534
,,,,,536
,,,,,535
,,,,,532
,,,,,530
,,,,,529
,,,,,531
,,,,,535
,,,,,539
,,,,,541
,,,,,542
,,,,,540
,,,,,537
,,,,,533
,,,,,528
,,,,,525
,,,,,523
,,,,,521
,,,,,521
,,,,,521
,,,,,522
,,,,,522
,,,,,522
,,,,,524
,,,,,526
,,,,,529
,,,,,532
,,,,,536
,,,,,539
,,,,,540
71,2016,09,16,6352207,540
,,,,,539
,,,,,537
,,,,,534
,,,,,531
,,,,,529
,,,,,528
,,,,,527
,,,,,525
,,,,,524
,,,,,522
,,,,,520
,,,,,518
,,,,,516
,,,,,515
,,,,,515
,,,,,516
,,,,,517
,,,,,519
,,,,,519
,,,,,518
,,,,,517
,,,,,516
,,,,,515
,,,,,515
,,,,,514
,,,,,514
,,,,,513
,,,,,512
,,,,,510
,,,,,508
,,,,,505
,,,,,501
,,,,,498
,,,,,495
,,,,,494
,,,,,493
,,,,,493
,,,,,492
,,,,,491
,,,,,489
,,,,,488
,,,,,488
,,,,,491
,,,,,495
,,,,,499
,,,,,502
,,,,,504
,,,,,505
,,,,,505
,,,,,504
,,,,,503
,,,,,501
,,,,,498
,,,,,496
,,,,,495
,,,,,495
,,,,,495
,,,,,496
,,,,,497
,,,,,498
,,,,,499
,,,,,500
72,2016,09,16,6352459,501
,,,,,502
,,,,,505
,,,,,508
,,,,,512
,,,,,515
,,,,,517
,,,,,518
,,,,,518
,,,,,519
,,,,,519
,,,,,520
,,,,,520
,,,,,521
,,,,,521
,,,,,521
,,,,,521
,,,,,520
,,,,,518
,,,,,516
,,,,,513
,,,,,512
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,510
,,,,,509
,,,,,508
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,508
,,,,,509
,,,,,509
,,,,,508
,,,,,507
,,,,,506
,,,,,504
,,,,,503
,,,,,503
,,,,,504
,,,,,505
,,,,,506
,,,,,508
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,511
,,,,,512
,,,,,513
,,,,,514
,,,,,513
,,,,,512
,,,,,511
,,,,,510
,,,,,509
,,,,,510
73,2016,09,16,6352711,512
,,,,,514
,,,,,516
,,,,,518
,,,,,518
,,,,,517
,,,,,515
,,,,,513
,,,,,512
,,,,,513
,,,,,514
,,,,,514
,,,,,515
,,,,,514
,,,,,513
,,,,,511
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,512
,,,,,514
,,,,,518
,,,,,520
,,,,,522
,,,,,523
,,,,,523
,,,,,523
,,,,,525
,,,,,528
,,,,,533
,,,,,539
,,,,,546
,,,,,549
,,,,,549
,,,,,545
,,,,,536
,,,,,527
,,,,,519
,,,,,513
,,,,,510
,,,,,507
,,,,,507
,,,,,508
,,,,,510
,,,,,515
,,,,,521
,,,,,527
,,,,,531
,,,,,535
,,,,,537
,,,,,537
,,,,,535
,,,,,532
,,,,,530
,,,,,531
,,,,,534
,,,,,539
,,,,,543
,,,,,546
,,,,,546
,,,,,543
,,,,,540
74,2016,09,16,6352963,537
,,,,,536
,,,,,536
,,,,,538
,,,,,539
,,,,,540
,,,,,540
,,,,,539
,,,,,537
,,,,,535
,,,,,532
,,,,,529
,,,,,526
,,,,,523
,,,,,522
,,,,,522
,,,,,523
,,,,,525
,,,,,528
,,,,,531
,,,,,533
,,,,,535
,,,,,537
,,,,,537
,,,,,538
,,,,,538
,,,,,539
,,,,,539
,,,,,539
,,,,,538
,,,,,535
,,,,,532
,,,,,528
,,,,,524
,,,,,521
,,,,,518
,,,,,516
,,,,,514
,,,,,514
,,,,,513
,,,,,512
,,,,,510
,,,,,509
,,,,,506
,,,,,503
,,,,,500
,,,,,499
,,,,,497
,,,,,497
,,,,,496
,,,,,495
,,,,,493
,,,,,490
,,,,,487
,,,,,485
,,,,,483
,,,,,481
,,,,,481
,,,,,480
,,,,,481
,,,,,481
,,,,,482
,,,,,482
75,2016,09,16,6353215,482
,,,,,479
,,,,,476
,,,,,474
,,,,,475
,,,,,477
,,,,,482
,,,,,487
,,,,,491
,,,,,493
,,,,,492
,,,,,491
,,,,,490
,,,,,490
,,,,,490
,,,,,491
,,,,,491
,,,,,490
,,,,,488
,,,,,485
,,,,,483
,,,,,481
,,,,,479
,,,,,479
,,,,,479
,,,,,479
,,,,,480
,,,,,481
,,,,,481
,,,,,482
,,,,,482
,,,,,483
,,,,,483
,,,,,485
,,,,,487
,,,,,489
,,,,,491
,,,,,493
,,,,,494
,,,,,494
,,,,,494
,,,,,494
,,,,,495
,,,,,496
,,,,,498
,,,,,501
,,,,,503
,,,,,503
,,,,,503
,,,,,502
,,,,,500
,,,,,499
,,,,,499
,,,,,500
,,,,,501
,,,,,502
,,,,,502
,,,,,501
,,,,,500
,,,,,498
,,,,,496
,,,,,494
,,,,,494
76,2016,09,16,6353467,494
,,,,,495
,,,,,497
,,,,,499
,,,,,500
,,,,,500
,,,,,500
,,,,,501
,,,,,501
,,,,,501
,,,,,502
,,,,,503
,,,,,504
,,,,,506
,,,,,507
,,,,,508
,,,,,508
,,,,,507
,,,,,505
,,,,,505
,,,,,505
,,,,,506
,,,,,507
,,,,,507
,,,,,508
,,,,,508
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,509
,,,,,511
,,,,,512
,,,,,513
,,,,,513
,,,,,512
,,,,,511
,,,,,509
,,,,,508
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,506
,,,,,505
,,,,,505
,,,,,505
,,,,,506
,,,,,506
,,,,,507
,,,,,509
,,,,,511
,,,,,514
,,,,,518
,,,,,522
,,,,,525
,,,,,524
,,,,,520
,,,,,514
,,,,,508
77,2016,09,16,6353719,501
,,,,,496
,,,,,492
,,,,,488
,,,,,485
,,,,,484
,,,,,485
,,,,,490
,,,,,496
,,,,,504
,,,,,510
,,,,,515
,,,,,518
,,,,,518
,,,,,517
,,,,,516
,,,,,517
,,,,,521
,,,,,527
,,,,,534
,,,,,541
,,,,,546
,,,,,549
,,,,,550
,,,,,549
,,,,,548
,,,,,549
,,,,,551
,,,,,553
,,,,,555
,,,,,556
,,,,,555
,,,,,552
,,,,,548
,,,,,543
,,,,,537
,,,,,533
,,,,,529
,,,,,527
,,,,,526
,,,,,526
,,,,,525
,,,,,524
,,,,,523
,,,,,522
,,,,,521
,,,,,522
,,,,,523
,,,,,526
,,,,,530
,,,,,533
,,,,,535
,,,,,536
,,,,,537
,,,,,537
,,,,,537
,,,,,537
,,,,,538
,,,,,538
,,,,,539
,,,,,539
,,,,,539
,,,,,537
78,2016,09,16,6353971,535
,,,,,534
,,,,,532
,,,,,531
,,,,,531
,,,,,531
,,,,,531
,,,,,530
,,,,,529
,,,,,527
,,,,,524
,,,,,520
,,,,,517
,,,,,514
,,,,,511
,,,,,508
,,,,,505
,,,,,502
,,,,,499
,,,,,496
,,,,,493
,,,,,492
,,,,,492
,,,,,494
,,,,,496
,,,,,498
,,,,,500
,,,,,502
,,,,,504
,,,,,506
,,,,,509
,,,,,512
,,,,,516
,,,,,518
,,,,,520
,,,,,521
,,,,,521
,,,,,519
,,,,,517
,,,,,513
,,,,,510
,,,,,506
,,,,,503
,,,,,502
,,,,,502
,,,,,504
,,,,,506
,,,,,509
,,,,,512
,,,,,514
,,,,,516
,,,,,519
,,,,,520
,,,,,522
,,,,,523
,,,,,525
,,,,,526
,,,,,528
,,,,,528
,,,,,526
,,,,,524
,,,,,520
,,,,,516
79,2016,09,16,6354223,513
,,,,,512
,,,,,511
,,,,,510
,,,,,509
,,,,,508
,,,,,508
,,,,,507
,,,,,506
,,,,,506
,,,,,507
,,,,,508
,,,,,509
,,,,,511
,,,,,512
,,,,,513
,,,,,512
,,,,,512
,,,,,511
,,,,,511
,,,,,511
,,,,,512
,,,,,513
,,,,,515
,,,,,516
,,,,,516
,,,,,516
,,,,,515
,,,,,514
,,,,,512
,,,,,510
,,,,,509
,,,,,507
,,,,,506
,,,,,505
,,,,,504
,,,,,503
,,,,,500
,,,,,498
,,,,,495
,,,,,493
,,,,,491
,,,,,489
,,,,,488
,,,,,486
,,,,,483
,,,,,481
,,,,,478
,,,,,475
,,,,,473
,,,,,471
,,,,,470
,,,,,471
,,,,,473
,,,,,475
,,,,,477
,,,,,478
,,,,,478
,,,,,478
,,,,,478
,,,,,480
,,,,,483
,,,,,488
80,2016,09,16,6354475,495
,,,,,503
,,,,,510
,,,,,513
,,,,,511
,,,,,505
,,,,,497
,,,,,489
,,,,,483
,,,,,478
,,,,,476
,,,,,475
,,,,,475
,,,,,477
,,,,,481
,,,,,486
,,,,,491
,,,,,497
,,,,,503
,,,,,508
,,,,,510
,,,,,509
,,,,,506
,,,,,502
,,,,,499
,,,,,499
,,,,,502
,,,,,507
,,,,,512
,,,,,515
,,,,,515
,,,,,514
,,,,,512
,,,,,511
,,,,,512
,,,,,513
,,,,,515
,,,,,518
,,,,,520
,,,,,522
,,,,,522
,,,,,520
,,,,,518
,,,,,514
,,,,,510
,,,,,506
,,,,,503
,,,,,501
,,,,,499
,,,,,499
,,,,,499
,,,,,499
,,,,,499
,,,,,499
,,,,,498
,,,,,498
,,,,,498
,,,,,498
,,,,,499
,,,,,500
,,,,,501
,,,,,501
,,,,,500
81,2016,09,16,6354727,498
,,,,,496
,,,,,493
,,,,,490
,,,,,488
,,,,,487
,,,,,487
,,,,,487
,,,,,488
,,,,,489
,,,,,489
,,,,,489
,,,,,489
,,,,,489
,,,,,491
,,,,,493
,,,,,496
,,,,,499
,,,,,503
,,,,,506
,,,,,508
,,,,,509
,,,,,509
,,,,,508
,,,,,507
,,,,,506
,,,,,504
,,,,,503
,,,,,501
,,,,,499
,,,,,498
,,,,,497
,,,,,495
,,,,,493
,,,,,490
,,,,,487
,,,,,484
,,,,,483
,,,,,485
,,,,,489
,,,,,494
,,,,,497
,,,,,499
,,,,,499
,,,,,498
,,,,,495
,,,,,493
,,,,,492
,,,,,490
,,,,,489
,,,,,487
,,,,,485
,,,,,484
,,,,,482
,,,,,482
,,,,,483
,,,,,485
,,,,,488
,,,,,491
,,,,,493
,,,,,495
,,,,,496
,,,,,497
82,2016,09,16,6354979,498
,,,,,500
,,,,,501
,,,,,503
,,,,,505
,,,,,506
,,,,,507
,,,,,507
,,,,,506
,,,,,504
,,,,,502
,,,,,501
,,,,,500
,,,,,500
,,,,,499
,,,,,499
,,,,,499
,,,,,499
,,,,,498
,,,,,497
,,,,,496
,,,,,495
,,,,,495
,,,,,496
,,,,,497
,,,,,498
,,,,,497
,,,,,496
,,,,,494
,,,,,493
,,,,,491
,,,,,490
,,,,,490
,,,,,490
,,,,,491
,,,,,492
,,,,,492
,,,,,491
,,,,,490
,,,,,489
,,,,,488
,,,,,488
,,,,,489
,,,,,490
,,,,,492
,,,,,493
,,,,,493
,,,,,493
,,,,,492
,,,,,491
,,,,,490
,,,,,490
,,,,,490
,,,,,491
,,,,,493
,,,,,494
,,,,,495
,,,,,494
,,,,,493
,,,,,491
,,,,,489
,,,,,489
,,,,,489
83,2016,09,16,6355225,490
,,,,,492
,,,,,493
,,,,,494
,,,,,494
,,,,,494
,,,,,493
,,,,,493
,,,,,493
,,,,,494
,,,,,495
,,,,,497
,,,,,499
,,,,,500
,,,,,500
,,,,,499
,,,,,498
,,,,,498
,,,,,499
,,,,,503
,,,,,508
,,,,,515
,,,,,521
,,,,,525
,,,,,524
,,,,,521
,,,,,514
,,,,,507
,,,,,502
,,,,,498
,,,,,497
,,,,,496
,,,,,498
,,,,,501
,,,,,505
,,,,,510
,,,,,514
,,,,,519
,,,,,522
,,,,,524
,,,,,523
,,,,,521
,,,,,519
,,,,,517
,,,,,517
,,,,,520
,,,,,526
,,,,,532
,,,,,536
,,,,,539
,,,,,539
,,,,,537
,,,,,535
,,,,,535
,,,,,537
,,,,,540
,,,,,543
,,,,,544
,,,,,544
,,,,,544
,,,,,541
,,,,,539
,,,,,536
84,2016,09,16,6355477,533
,,,,,529
,,,,,526
,,,,,524
,,,,,523
,,,,,523
,,,,,524
,,,,,526
,,,,,530
,,,,,533
,,,,,537
,,,,,540
,,,,,543
,,,,,545
,,,,,546
,,,,,547
,,,,,549
,,,,,550
,,,,,551
,,,,,550
,,,,,548
,,,,,545
,,,,,542
,,,,,538
,,,,,534
,,,,,532
,,,,,530
,,,,,529
,,,,,529
,,,,,529
,,,,,529
,,,,,527
,,,,,525
,,,,,523
,,,,,521
,,,,,518
,,,,,517
,,,,,516
,,,,,515
,,,,,514
,,,,,513
,,,,,511
,,,,,509
,,,,,506
,,,,,503
,,,,,501
,,,,,499
,,,,,497
,,,,,496
,,,,,494
,,,,,493
,,,,,491
,,,,,490
,,,,,487
,,,,,484
,,,,,481
,,,,,479
,,,,,480
,,,,,484
,,,,,489
,,,,,495
,,,,,498
,,,,,499
85,2016,09,16,6355729,498
,,,,,497
,,,,,496
,,,,,496
,,,,,497
,,,,,498
,,,,,498
,,,,,499
,,,,,498
,,,,,498
,,,,,498
,,,,,499
,,,,,500
,,,,,501
,,,,,503
,,,,,506
,,,,,508
,,,,,510
,,,,,511
,,,,,511
,,,,,511
,,,,,510
,,,,,509
,,,,,509
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,509
,,,,,507
,,,,,505
,,,,,504
,,,,,503
,,,,,503
,,,,,502
,,,,,502
,,,,,502
,,,,,501
,,,,,500
,,,,,499
,,,,,499
,,,,,499
,,,,,499
,,,,,501
,,,,,503
,,,,,505
,,,,,507
,,,,,509
,,,,,509
,,,,,510
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,511
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,511
,,,,,511
86,2016,09,16,6355981,512
,,,,,513
,,,,,514
,,,,,516
,,,,,518
,,,,,518
,,,,,519
,,,,,519
,,,,,519
,,,,,520
,,,,,520
,,,,,521
,,,,,521
,,,,,521
,,,,,521
,,,,,521
,,,,,520
,,,,,519
,,,,,517
,,,,,516
,,,,,515
,,,,,514
,,,,,514
,,,,,515
,,,,,515
,,,,,514
,,,,,513
,,,,,512
,,,,,511
,,,,,510
,,,,,509
,,,,,509
,,,,,509
,,,,,508
,,,,,507
,,,,,506
,,,,,504
,,,,,503
,,,,,502
,,,,,502
,,,,,503
,,,,,503
,,,,,504
,,,,,505
,,,,,507
,,,,,509
,,,,,512
,,,,,516
,,,,,520
,,,,,521
,,,,,518
,,,,,512
,,,,,506
,,,,,499
,,,,,492
,,,,,487
,,,,,482
,,,,,480
,,,,,479
,,,,,481
,,,,,486
,,,,,492
,,,,,497
87,2016,09,16,6356238,501
,,,,,504
,,,,,505
,,,,,504
,,,,,501
,,,,,499
,,,,,498
,,,,,500
,,,,,505
,,,,,512
,,,,,519
,,,,,523
,,,,,523
,,,,,520
,,,,,516
,,,,,513
,,,,,512
,,,,,514
,,,,,519
,,,,,524
,,,,,528
,,,,,531
,,,,,531
,,,,,530
,,,,,528
,,,,,524
,,,,,521
,,,,,519
,,,,,518
,,,,,517
,,,,,517
,,,,,518
,,,,,518
,,,,,518
,,,,,518
,,,,,519
,,,,,521
,,,,,523
,,,,,525
,,,,,527
,,,,,529
,,,,,529
,,,,,527
,,,,,525
,,,,,523
,,,,,520
,,,,,518
,,,,,516
,,,,,516
,,,,,515
,,,,,514
,,,,,514
,,,,,512
,,,,,511
,,,,,508
,,,,,505
,,,,,503
,,,,,502
,,,,,502
,,,,,502
,,,,,503
,,,,,502
,,,,,501
88,2016,09,16,6356490,500
,,,,,499
,,,,,498
,,,,,497
,,,,,497
,,,,,497
,,,,,497
,,,,,496
,,,,,494
,,,,,492
,,,,,489
,,,,,486
,,,,,484
,,,,,483
,,,,,484
,,,,,485
,,,,,485
,,,,,484
,,,,,482
,,,,,481
,,,,,481
,,,,,483
,,,,,488
,,,,,492
,,,,,495
,,,,,497
,,,,,497
,,,,,497
,,,,,496
,,,,,494
,,,,,493
,,,,,491
,,,,,490
,,,,,490
,,,,,491
,,,,,493
,,,,,495
,,,,,497
,,,,,500
,,,,,502
,,,,,504
,,,,,505
,,,,,506
,,,,,509
,,,,,512
,,,,,515
,,,,,518
,,,,,521
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,522
,,,,,522
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,522
,,,,,521
,,,,,519
,,,,,518
89,2016,09,16,6356742,517
,,,,,518
,,,,,519
,,,,,520
,,,,,521
,,,,,521
,,,,,521
,,,,,520
,,,,,519
,,,,,518
,,,,,517
,,,,,517
,,,,,518
,,,,,520
,,,,,522
,,,,,523
,,,,,524
,,,,,525
,,,,,524
,,,,,524
,,,,,523
,,,,,522
,,,,,521
,,,,,520
,,,,,519
,,,,,517
,,,,,515
,,,,,512
,,,,,510
,,,,,508
,,,,,507
,,,,,508
,,,,,509
,,,,,511
,,,,,512
,,,,,514
,,,,,514
,,,,,515
,,,,,516
,,,,,518
,,,,,520
,,,,,522
,,,,,523
,,,,,525
,,,,,526
,,,,,526
,,,,,526
,,,,,525
,,,,,524
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,523
,,,,,524
,,,,,524
,,,,,525
90,2016,09,16,6356994,525
,,,,,526
,,,,,527
,,,,,528
,,,,,531
,,,,,534
,,,,,539
,,,,,543
,,,,,545
,,,,,543
,,,,,538
,,,,,531
,,,,,524
,,,,,518
,,,,,512
,,,,,508
,,,,,504
,,,,,502
,,,,,501
,,,,,504
,,,,,508
,,,,,514
