Trusted?,Disparity,Health,Time Remaining,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
False,0.0,100.0,120,0.0,0,3.83,5.029978905039238,3.83,5.029978905039238
False,0.04188002934257405,96.0,106,0.0,0,3.83,5.029978905039238,3.83,5.029978905039238
False,0.03153635050103894,83.0,84,0.0,0,3.83,5.029978905039238,3.83,5.029978905039238
False,0.040079357618325415,77.0,56,0.0,0,3.83,5.029978905039238,3.83,5.029978905039238
False,0.05887852769360899,47.0,86,0.0,1,2.6,3.488495311454062,2.6,3.488495311454062
False,0.27630432935523525,44.0,88,0.0,2,2.1,3.6545948242391684,2.1,3.6545948242391684
False,0.27403622752211043,54.0,71,0.0,4,6.0994143633469955,4.6,6.0994143633469955,4.6
False,0.10466676734570828,54.0,63,0.0,4,6.0994143633469955,4.6,6.0994143633469955,4.6
