Trusted?,Disparity,Health,Time Remaining,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
False,0.0,100.0,119,0.0,0,3.2063279484085205,2.8,3.2063279484085205,2.8
False,0.012793077443658972,100.0,109,0.0,0,3.2063279484085205,2.8,3.2063279484085205,2.8
False,0.48138627036185777,100,96,0.0,2,5.436422324365677,2.8,5.436422324365677,2.8
False,0.20662024455695685,99,84,0.0,3,6.190544621600956,4.6,6.190544621600956,4.6
False,0.0673353136801946,96,74,0.0,3,6.190544621600956,4.6,6.190544621600956,4.6
False,0.008606138337390991,100,62,0.0,4,6.2166682167636065,4.1,6.2166682167636065,4.1
