Trusted?,Disparity,Health,Time Remaining,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
False,0.0,99.0,120,0.0,0,2.1,4.399558761937805,2.1,4.399558761937805
False,0.18798654562193798,70.0,102,0.0,0,2.1,4.399558761937805,2.1,4.399558761937805
False,0.014477860131376497,49.0,89,0.0,1,4.0,2.950071188277704,4.0,2.950071188277704
False,0.11540702713039354,59.0,95,0.0,2,6.118284475052095,4.1,6.118284475052095,4.1
False,0.1445495185342223,52.0,85,0.0,2,6.118284475052095,4.1,6.118284475052095,4.1
False,0.5579365958825506,61.0,65,0.0,3,2.7054101813902385,4.6,2.7054101813902385,4.6
False,0.1070844289889825,65.0,56,0.0,4,3.83,4.994242196462042,3.83,4.994242196462042
