SeqNo, Year, Month, Day, ms, RtoR Data
218,2016,09,26,53974213,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
219,2016,09,26,53975217,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
220,2016,09,26,53976229,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
221,2016,09,26,53977231,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
222,2016,09,26,53978243,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
223,2016,09,26,53979251,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
224,2016,09,26,53980259,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
225,2016,09,26,53981267,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
,,,,,-1886
