Trusted?,Disparity,Health,Time Remaining,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
False,0.0,100.0,119,0.0,0,6.23,5.478756279364246,6.23,5.478756279364246
False,0.1815337649230953,98.0,80,0.0,0,6.23,5.478756279364246,6.23,5.478756279364246
False,0.04225496692932372,98.0,71,0.0,0,6.23,5.478756279364246,6.23,5.478756279364246
False,0.052934186006862734,97.0,62,0.0,0,6.23,5.478756279364246,6.23,5.478756279364246
False,0.03755290548540135,97.0,57,0.0,0,6.23,5.478756279364246,6.23,5.478756279364246
False,0.0970906899052088,99,73,0.0,1,3.0926918066781717,5.1,3.0926918066781717,5.1
False,0.08412387858458562,99,59,0.0,1,3.0926918066781717,5.1,3.0926918066781717,5.1
False,0.03711354528186944,99,51,0.0,1,3.0926918066781717,5.1,3.0926918066781717,5.1
False,0.6963225211615356,100,95,0.0,2,6.23,5.220652357495351,6.23,5.220652357495351
False,0.11036969558893547,98,68,0.0,2,6.23,5.220652357495351,6.23,5.220652357495351
False,0.013872890717983498,98,60,0.0,2,6.23,5.220652357495351,6.23,5.220652357495351
False,0.09026805507826505,98,43,0.0,2,6.23,5.220652357495351,6.23,5.220652357495351
