clicks,mouse movements,decision intervals,Cognitive Stress Prediction(rf),h:m:s
0.0,0.0,5.96046447754e-06,-0.6044302,14:49:59
4.0,2.6473270291,5.71762299538,-0.4043694,14:50:10
7.0,3.57785617087,10.290941,-0.5360059,14:50:25
7.0,3.35362471716,10.9988241196,-0.5064441,14:50:43
7.0,5.27007030494,12.1065709591,-0.4332699,14:51:4
