Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins
True,0.010330896356307122,92.0,-0.2900096846739775,1.0,0
True,0.026325249188401643,88.0,0.0785091691991715,1.0,0
True,0.040929081745738,88.0,-1.052331907923409,1.0,0
True,0.11445682082195932,84.0,0.7772499083527711,1.0,0
True,0.0795678118316583,64.0,1.2001473267439073,1.0,1
False,0.25291812430006033,58.0,1.368515678359988,0.8333333333333334,2
False,0.5341152703637195,31.0,0.0510592980334037,0.7142857142857143,3
False,0.8125006362046768,27.0,-0.24896176968630535,0.625,4
