SeqNo, Year, Month, Day, ms, ECG Data
0,2016,09,18,48829808,518
,,,,,517
,,,,,521
,,,,,522
,,,,,518
,,,,,513
,,,,,514
,,,,,518
,,,,,517
,,,,,514
,,,,,515
,,,,,519
,,,,,520
,,,,,518
,,,,,519
,,,,,522
,,,,,520
,,,,,514
,,,,,512
,,,,,516
,,,,,520
,,,,,520
,,,,,519
,,,,,521
,,,,,520
,,,,,514
,,,,,510
,,,,,513
,,,,,518
,,,,,517
,,,,,514
,,,,,516
,,,,,518
,,,,,517
,,,,,514
,,,,,515
,,,,,518
,,,,,517
,,,,,513
,,,,,513
,,,,,517
,,,,,518
,,,,,514
,,,,,512
,,,,,515
,,,,,517
,,,,,514
,,,,,512
,,,,,516
,,,,,518
,,,,,515
,,,,,512
,,,,,515
,,,,,517
,,,,,515
,,,,,512
,,,,,513
,,,,,516
,,,,,515
,,,,,512
,,,,,513
,,,,,515
,,,,,514
1,2016,09,18,48830061,511
,,,,,512
,,,,,519
,,,,,522
,,,,,521
,,,,,521
,,,,,525
,,,,,528
,,,,,526
,,,,,526
,,,,,529
,,,,,529
,,,,,522
,,,,,515
,,,,,515
,,,,,518
,,,,,518
,,,,,516
,,,,,518
,,,,,521
,,,,,519
,,,,,515
,,,,,515
,,,,,518
,,,,,517
,,,,,513
,,,,,513
,,,,,518
,,,,,518
,,,,,513
,,,,,511
,,,,,515
,,,,,519
,,,,,519
,,,,,521
,,,,,527
,,,,,531
,,,,,527
,,,,,524
,,,,,525
,,,,,528
,,,,,526
,,,,,522
,,,,,524
,,,,,528
,,,,,526
,,,,,519
,,,,,516
,,,,,514
,,,,,511
,,,,,508
,,,,,512
,,,,,522
,,,,,526
,,,,,524
,,,,,522
,,,,,524
,,,,,526
,,,,,522
,,,,,520
,,,,,523
,,,,,525
,,,,,523
2,2016,09,18,48830313,520
,,,,,522
,,,,,522
,,,,,516
,,,,,508
,,,,,506
,,,,,509
,,,,,509
,,,,,508
,,,,,511
,,,,,514
,,,,,513
,,,,,509
,,,,,508
,,,,,512
,,,,,512
,,,,,509
,,,,,508
,,,,,512
,,,,,513
,,,,,510
,,,,,508
,,,,,511
,,,,,513
,,,,,511
,,,,,508
,,,,,511
,,,,,513
,,,,,511
,,,,,508
,,,,,509
,,,,,511
,,,,,511
,,,,,510
,,,,,514
,,,,,520
,,,,,519
,,,,,513
,,,,,511
,,,,,513
,,,,,514
,,,,,511
,,,,,510
,,,,,512
,,,,,514
,,,,,511
