Time, Type, Data
26/09/2016 17:02:44.355,RX,02-22-58-79-E0-07-09-1A-F5-9E-A8-03-87-22-6A-A8-A0-7E-F6-F9-67-A0-82-02-CA-67-9E-79-EE-D9-A7-9F-7D-EE-99-67-9E-7A-F2-D9-67-9F-7B-EA-A9-67-9E-79-E6-99-67-9E-7A-F6-19-68-A1-8A-42-5A-E9-A6-A3-B6-AA-2B-B2-D4-72-3B-2E-BA-EE-DE-1B-30-C2-0E-4F-8C-B1-C7-23-93-0C-B2-C6-15-57-9C-31-BC-03
26/09/2016 17:02:44.602,RX,02-22-58-7A-E0-07-09-1A-F1-9F-A8-03-20-97-5C-72-C8-1A-4B-AC-70-C1-03-13-9C-B0-C3-11-43-BC-F0-C1-09-4B-FC-F1-CB-3C-17-AD-F4-D3-56-7F-AD-F6-DD-83-3B-7E-B9-E7-A1-8B-1E-7A-E7-9A-67-AE-39-E7-9D-6F-7E-79-E4-89-07-AE-B7-DC-6C-97-DD-75-D5-4B-0B-BD-33-CD-30-BB-DC-32-CB-2C-AF-9C-32-07-03
26/09/2016 17:02:44.686,TX,02-23-00-00-03
26/09/2016 17:02:44.739,RX,02-21-20-5E-E0-07-09-1A-D9-9D-A8-03-FF-FD-F7-DF-7F-FF-FD-F7-1F-80-00-02-F8-DF-7F-FF-FD-07-20-80-00-02-08-23-03
26/09/2016 17:02:44.855,RX,02-24-2D-5E-E0-07-09-1A-D9-9D-A8-03-F3-08-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-F9-03-02-22-58-7B-E0-07-09-1A-ED-A0-A8-03-26-8B-EC-B1-C6-17-5B-7C-31-C6-18-57-0C-B1-C2-05-07-0C-B0-C0-05-17-4C-30-C0-FA-CE-DB-6E-BA-E8-9E-4B-EE-B7-D8-42-8B-EC-B0-C3-1A-BB-EC-B3-D1-46-FB-AC-B3-D1-5A-BB-AD-B8-E8-BA-3B-EF-BD-F9-E6-8B-2F-BE-F9-EA-BB-AF-BE-F8-D2-EB-2E-BA-E3-7E-DB-2D-BE-03
26/09/2016 17:02:45.087,RX,02-20-35-06-E0-07-09-1A-D9-A2-A8-03-33-00-70-00-00-80-DE-FF-01-00-03-00-7A-0F-05-00-FC-0D-08-07-A7-FF-B0-FF-36-00-3B-00-FE-FF-03-00-00-00-FF-FF-00-00-00-00-01-00-3C-A0-59-03
26/09/2016 17:02:45.202,RX,02-2B-47-6E-E0-07-09-1A-D9-A2-A8-03-02-33-00-70-00-00-80-DE-FF-01-00-03-00-7A-0F-3C-05-00-FF-FF-FF-FC-0D-08-07-01-FF-FF-00-FF-FF-29-00-A7-FF-B0-FF-36-00-3B-00-FE-FF-03-00-0E-01-10-02-FE-FE-0C-74-01-94-01-9F-01-F4-01-00-00-10-03-02-22-58-7C-E0-07-09-1A-E9-A1-A8-03-DC-6A-9B-ED-B5-D3-3A-9B-2C-B1-BE-EE-9A-AB-AE-BB-F2-BA-EB-AD-B1-9E-DA-29-A5-8C-16-EA-A7-9D-6E-8E-A9-A5-94-4C-1E-39-24-90-3F-FE-F8-E3-8F-3F-FA-D8-23-8F-3B-EA-98-A3-8E-3B-F2-B8-63-8E-37-DA-88-63-8F-44-32-19-65-94-4D-1E-09-E4-8E-39-E6-98-23-7A-03
26/09/2016 17:02:45.355,RX,02-22-58-7D-E0-07-09-1A-E5-A2-A8-03-39-DA-18-63-8A-1F-52-88-A0-7F-F3-A5-E7-DD-74-C6-E5-C6-DA-67-92-19-96-D7-5A-5D-35-E5-93-4B-1F-41-24-10-3D-E4-48-C3-4B-29-8C-D4-01-46-14-49-14-61-04-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-04-6E-03
26/09/2016 17:02:45.571,RX,02-23-00-00-03
26/09/2016 17:02:45.686,RX,02-22-58-7E-E0-07-09-1A-E1-A3-A8-03-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-04-26-03
