SeqNo,Year,Month,Day,ms,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
10,2016,09,26,59491062,2,87,6.2,-3276.8,-25,0.01,0.03,4.016,69,609,65535,255,20.5,1.92,0,65535,0,65535,0,0,-0.96,-0.91,0.38,0.44,0.13,0.18,20.8,531,215,-4,12,-0.1,415,422,508,0
11,2016,09,26,59492063,2,87,6.2,-3276.8,-25,0.01,0.03,4.016,69,529,65535,255,7.92,1.34,0,65535,0,65535,1,0,-0.96,-0.91,0.39,0.46,0.12,0.18,20.8,528,254,-8,12,-0.1,410,414,507,0
12,2016,09,26,59493059,2,87,6.2,-3276.8,-26,0.04,0.06,4.016,69,455,65535,255,7.92,0.62,0,65535,0,65535,0,0,-0.96,-0.9,0.4,0.49,0.09,0.18,20.8,531,254,0,12,-0.1,416,421,508,0
13,2016,09,26,59494063,2,87,6.2,-3276.8,-27,0.02,0.07,4.016,69,397,65535,255,7.92,2.86,0,65535,0,65535,0,0,-0.96,-0.86,0.43,0.51,0.12,0.18,20.8,531,254,-75,12,-0.1,415,422,508,0
14,2016,09,26,59495063,2,87,6.5,-3276.8,-27,0.01,0.04,4.016,69,344,65535,255,7.92,1.92,0,65535,0,65535,0,1,-0.96,-0.87,0.4,0.49,0.13,0.18,20.8,528,254,0,12,-0.1,411,424,502,0
15,2016,09,26,59496063,2,87,6.5,-3276.8,-27,0.01,0.04,4.016,69,299,65535,255,7.92,0.82,0,65535,0,65535,0,0,-0.96,-0.87,0.42,0.49,0.12,0.18,20.8,531,254,0,12,-0.1,423,435,510,0
16,2016,09,26,59497064,2,87,7,-3276.8,-27,0.02,0.04,4.016,69,259,65535,255,7.92,4.52,0,65535,0,65535,0,0,-0.96,-0.87,0.42,0.5,0.09,0.18,20.8,531,254,-75,12,-0.1,409,415,509,0
17,2016,09,26,59498063,2,87,7,-3276.8,-27,0.01,0.06,4.016,69,226,65535,255,7.92,3.38,0,65535,0,65535,0,1,-0.96,-0.9,0.42,0.5,0.08,0.18,20.8,528,254,-12,12,-0.1,415,422,508,0
18,2016,09,26,59499063,2,87,7.8,-3276.8,-27,0.02,0.03,4.015,69,194,65535,255,7.92,4.26,0,65535,0,65535,0,2,-0.96,-0.91,0.43,0.49,0.1,0.18,20.8,528,254,0,12,-0.1,415,422,508,0
19,2016,09,26,59500064,2,87,7.8,-3276.8,-27,0.02,0.06,4.014,69,170,65535,255,7.92,3.68,0,65535,0,65535,0,3,-0.96,-0.87,0.43,0.51,0.09,0.16,20.8,528,254,-75,12,-0.1,416,423,507,0
20,2016,09,26,59501064,2,87,8.5,-3276.8,-27,0.01,0.04,4.013,68,146,65535,255,7.92,3.14,0,65535,0,65535,1,0,-0.96,-0.87,0.43,0.5,0.07,0.16,20.8,528,254,-8,12,-0.1,414,422,508,0
21,2016,09,26,59502063,2,87,8.5,-3276.8,-27,0.02,0.04,4.013,68,128,65535,255,7.92,2.92,0,65535,0,65535,1,1,-0.95,-0.87,0.42,0.49,0.08,0.16,20.8,528,254,-4,12,-0.1,416,421,508,0
22,2016,09,26,59503064,2,87,9.5,-3276.8,-27,0.01,0.04,4.013,68,110,65535,255,7.92,2.74,0,65535,0,65535,1,2,-0.95,-0.86,0.43,0.51,0.08,0.16,20.8,528,254,-75,12,-0.1,415,422,507,0
23,2016,09,26,59504063,2,87,9.5,-3276.8,-27,0.01,0.04,4.013,68,96,65535,255,5.4,2.78,0,65535,0,65535,1,3,-0.96,-0.89,0.42,0.51,0.08,0.15,20.8,528,254,-75,12,-0.1,416,422,507,0
24,2016,09,26,59505063,2,87,10.6,-3276.8,-27,0.01,0.04,4.013,68,83,65535,255,5.4,2.62,0,65535,0,65535,1,4,-0.96,-0.89,0.43,0.51,0.07,0.15,20.8,528,254,-75,12,-0.1,416,422,508,0
25,2016,09,26,59506064,2,87,10.6,-3276.8,-27,0.01,0.03,4.013,68,73,65535,255,5.4,2.6,0,65535,0,65535,1,5,-0.96,-0.89,0.43,0.5,0.08,0.15,20.8,528,254,0,12,-0.1,407,412,495,0
26,2016,09,26,59507064,2,87,11.9,-3276.8,-27,0.02,0.04,4.013,68,63,65535,255,5.4,2.36,0,65535,0,65535,1,6,-0.96,-0.89,0.42,0.5,0.07,0.15,20.8,528,254,-18,12,-0.1,415,422,507,0
27,2016,09,26,59508063,2,86,11.9,-3276.8,-27,0.02,0.06,4.013,68,55,65535,255,5.4,2.28,0,65535,0,65535,1,7,-0.96,-0.87,0.43,0.51,0.06,0.14,20.8,528,254,-5,12,-0.1,417,421,510,0
28,2016,09,26,59509064,2,86,12.8,-3276.8,-26,0.02,0.03,4.013,68,48,65535,255,5.4,2.24,0,65535,0,65535,1,8,-0.96,-0.89,0.43,0.5,0.07,0.15,20.8,528,190,0,12,-0.1,416,421,507,0
29,2016,09,26,59510063,2,86,12.8,-3276.8,-27,0.01,0.06,4.013,68,42,65535,255,5.18,2.48,0,65535,0,65535,1,9,-0.96,-0.86,0.44,0.5,0.04,0.12,20.8,528,235,0,12,-0.1,415,422,509,0
30,2016,09,26,59511064,2,86,14,-3276.8,-27,0.01,0.04,4.013,68,37,65535,255,5.18,2.32,0,65535,0,65535,1,10,-0.96,-0.87,0.44,0.51,0.06,0.14,20.9,528,254,-75,12,-0.1,416,423,508,0
31,2016,09,26,59512064,2,86,14,-3276.8,-27,0.01,0.03,4.013,68,32,65535,255,5.18,2.46,0,65535,0,65535,1,11,-0.96,-0.89,0.43,0.5,0.06,0.14,20.9,528,254,-2,12,-0.1,415,422,507,0
32,2016,09,26,59513061,2,86,14.7,-3276.8,-27,0.01,0.04,4.013,68,28,65535,255,5.18,2.24,0,65535,0,65535,1,12,-0.96,-0.89,0.43,0.51,0.06,0.15,20.9,528,254,-75,12,-0.1,415,421,507,0
33,2016,09,26,59514064,2,86,14.7,-3276.8,-27,0.03,0.04,4.013,68,26,65535,255,5.18,2.84,0,65535,0,65535,0,0,-0.96,-0.87,0.44,0.5,0.06,0.14,20.9,531,254,-75,12,-0.1,415,422,508,0
34,2016,09,26,59515060,2,86,15,-3276.8,-27,0.03,0.1,4.013,68,23,65535,255,5.18,5.28,0,65535,0,65535,0,0,-0.95,-0.81,0.44,0.55,0.01,0.13,20.9,531,254,0,12,-0.1,416,422,508,0
35,2016,09,26,59516063,2,86,15,-3276.8,-27,0.02,0.04,4.013,68,22,65535,255,5.18,5.78,0,65535,0,65535,1,0,-0.96,-0.86,0.44,0.51,0.03,0.13,20.9,528,254,-75,12,-0.1,416,421,508,0
36,2016,09,26,59517063,2,86,15,-3276.8,-27,0.02,0.03,4.013,68,19,65535,255,5.18,4.68,0,65535,0,65535,1,1,-0.96,-0.89,0.45,0.53,0.04,0.1,20.9,528,254,-2,12,-0.1,410,422,503,0
37,2016,09,26,59518063,2,86,15,-3276.8,-27,0.01,0.04,4.013,68,16,65535,255,5.18,4.14,0,65535,0,65535,1,2,-0.95,-0.85,0.44,0.51,0.04,0.13,20.9,528,254,-11,12,-0.1,416,421,509,0
38,2016,09,26,59519065,2,86,14.7,-3276.8,-27,0.02,0.04,4.013,68,15,65535,255,5.18,4.4,0,65535,0,65535,1,3,-0.96,-0.86,0.44,0.53,0.02,0.1,20.9,528,215,-75,12,-0.1,415,421,510,0
39,2016,09,26,59520063,2,86,14.7,-3276.8,-27,0.02,0.06,4.013,68,14,65535,255,5.18,5.22,0,65535,0,65535,1,4,-0.96,-0.87,0.44,0.51,0.02,0.14,20.9,528,254,0,12,-0.1,415,423,508,0
40,2016,09,26,59521062,2,86,14.4,-3276.8,-27,0.02,0.04,4.013,68,12,65535,255,5.18,3.44,0,65535,0,65535,1,5,-0.96,-0.86,0.43,0.5,0.06,0.14,20.9,528,254,0,12,-0.1,417,424,508,0
41,2016,09,26,59522063,2,86,14.4,-3276.8,-27,0.01,0.04,4.013,68,11,65535,255,5.18,1.9,0,65535,0,65535,1,6,-0.96,-0.89,0.43,0.51,0.06,0.14,20.9,528,254,0,12,-0.1,414,423,507,0
42,2016,09,26,59523061,2,86,14.2,-3276.8,-27,0.01,0.03,4.013,68,10,65535,255,5.18,2.04,0,65535,0,65535,1,7,-0.96,-0.9,0.44,0.5,0.04,0.12,20.9,528,254,0,12,-0.1,414,422,508,0
43,2016,09,26,59524064,2,86,14.2,-3276.8,-27,0.02,0.03,4.013,68,9,65535,255,5.18,2.32,0,65535,0,65535,1,8,-0.96,-0.89,0.43,0.5,0.04,0.13,20.9,528,254,0,12,-0.1,415,421,507,0
44,2016,09,26,59525062,2,86,14,-3276.8,-27,0.01,0.04,4.013,68,8,65535,255,5.18,2.12,0,65535,0,65535,1,9,-0.96,-0.89,0.42,0.51,0.06,0.12,20.9,528,254,0,12,-0.1,414,422,508,0
45,2016,09,26,59526062,2,86,14,-3276.8,-27,0.01,0.03,4.013,68,7,65535,255,5.18,2.16,0,65535,0,65535,1,10,-0.96,-0.9,0.43,0.51,0.04,0.13,20.9,528,254,-6,12,-0.1,417,422,508,0
46,2016,09,26,59527065,2,86,13.5,-3276.8,-27,0.02,0.04,4.013,68,7,65535,255,5.18,7.82,0,65535,0,65535,0,0,-0.96,-0.87,0.42,0.53,0.04,0.13,20.9,531,254,0,12,-0.1,416,423,508,0
47,2016,09,26,59528065,2,86,13.5,-3276.8,-27,0.02,0.06,4.013,68,7,65535,255,5.18,25.7,0,65535,0,65535,0,0,-0.96,-0.89,0.42,0.5,0.03,0.13,20.9,531,254,0,12,-0.1,405,411,494,0
48,2016,09,26,59529065,2,86,13.1,-3276.8,-27,0.02,0.06,4.013,68,8,65535,255,5.18,33.5,0,65535,0,65535,0,0,-0.96,-0.86,0.42,0.51,0.03,0.13,20.9,531,254,0,12,-0.1,416,422,508,0
49,2016,09,26,59530063,2,86,13.1,-3276.8,-26,0.02,0.06,4.013,68,9,65535,255,5.18,21.12,0,65535,0,65535,0,0,-0.96,-0.87,0.4,0.5,0.03,0.12,20.9,531,235,-75,12,-0.1,416,422,508,0
50,2016,09,26,59531065,2,86,12.4,-3276.8,-26,0.03,0.06,4.013,68,8,65535,255,5.18,34.08,0,65535,0,65535,0,0,-0.96,-0.87,0.42,0.51,0.02,0.13,20.9,531,254,0,12,37.1,416,423,508,0
51,2016,09,26,59532065,2,86,12.4,-3276.8,-26,0.05,0.07,4.013,68,8,65535,255,5.18,24.98,0,65535,0,65535,0,0,-0.96,-0.87,0.4,0.53,0.02,0.15,20.9,531,254,0,12,37.1,414,415,507,0
52,2016,09,26,59533065,2,86,12,-3276.8,-29,0.08,0.21,4.013,68,8,65535,255,5.18,15.62,0,65535,0,65535,0,0,-0.97,-0.81,0.38,0.56,-0.15,0.09,21,531,215,-75,12,37.1,415,422,507,0
53,2016,09,26,59534065,2,86,12,-3276.8,-31,0.08,0.15,4.013,68,8,65535,255,5.18,18.58,0,65535,0,65535,0,0,-0.93,-0.8,0.51,0.62,0.01,0.18,21,531,254,0,12,37.1,417,424,508,0
54,2016,09,26,59535065,2,86,11.7,-3276.8,-30,0.09,0.16,4.013,68,9,65535,255,5.18,12.7,0,65535,0,65535,0,0,-0.96,-0.78,0.45,0.59,-0.12,0.14,21,531,254,0,12,37.1,416,420,508,0
55,2016,09,26,59536065,2,86,11.7,-3276.8,-29,0.02,0.14,4.013,68,9,65535,255,5.18,9.02,0,65535,0,65535,0,0,-0.96,-0.86,0.43,0.54,-0.1,0.06,21,531,254,-2,12,37.1,415,422,508,0
56,2016,09,26,59537062,2,86,11.5,-3276.8,-29,0.02,0.03,4.012,68,8,65535,255,5.18,6.88,0,65535,0,65535,0,0,-0.95,-0.86,0.46,0.55,0,0.04,21,531,215,-1,12,37.1,399,408,478,0
57,2016,09,26,59538065,2,86,11.5,-3276.8,-30,0.05,0.08,4.011,68,7,65535,255,5.18,11.24,0,65535,0,65535,0,0,-0.93,-0.83,0.46,0.57,-0.03,0.1,21,531,254,-75,12,37.1,415,420,508,0
58,2016,09,26,59539061,2,86,11.2,-3276.8,-31,0.07,0.1,4.01,68,9,65535,255,5.18,14.68,0,65535,0,65535,0,0,-0.96,-0.78,0.48,0.6,-0.08,0.13,21,531,195,0,12,37.1,422,433,509,0
59,2016,09,26,59540063,2,86,11.2,-3276.8,-31,0.08,0.15,4.01,68,10,65535,255,5.18,10.76,0,65535,0,65535,0,0,-0.96,-0.78,0.48,0.61,0,0.18,21,531,254,-14,12,37.1,416,422,508,0
60,2016,09,26,59541066,2,86,11.3,-3276.8,-29,0.06,0.13,4.01,68,10,65535,255,5.18,6.44,0,65535,0,65535,1,0,-0.96,-0.85,0.4,0.51,0.06,0.15,21,528,254,0,12,37.1,417,423,507,0
61,2016,09,26,59542065,2,86,11.3,-3276.8,-27,0.02,0.06,4.01,68,10,65535,255,5.18,3.14,0,65535,0,65535,1,1,-0.96,-0.87,0.44,0.51,0.06,0.13,21,528,254,0,12,37.1,414,423,508,0
62,2016,09,26,59543063,2,86,11.1,-3276.8,-27,0.02,0.04,4.01,68,11,65535,255,5.18,2.92,0,65535,0,65535,1,2,-0.96,-0.87,0.43,0.51,0.03,0.1,21,528,254,0,12,37.1,415,421,508,0
63,2016,09,26,59544061,2,85,11.1,-3276.8,-27,0.01,0.03,4.01,68,11,65535,255,4.96,1.74,0,65535,0,65535,1,3,-0.96,-0.89,0.44,0.51,0.03,0.12,21,528,254,-75,12,37.1,415,422,508,0
64,2016,09,26,59545064,2,85,10.6,-3276.8,-27,0.02,0.07,4.01,68,10,65535,255,4.96,1.28,0,65535,0,65535,1,4,-0.95,-0.87,0.44,0.51,0.04,0.15,21,528,254,0,12,37.1,415,422,508,0
65,2016,09,26,59546065,2,85,10.6,-3276.8,-27,0.01,0.06,4.01,68,9,65535,255,4.96,0.56,0,65535,0,65535,0,0,-0.95,-0.89,0.44,0.51,0.06,0.14,21,531,254,-2,12,37.1,408,416,486,0
66,2016,09,26,59547065,2,85,10.4,-3276.8,-27,0.02,0.06,4.01,68,8,65535,255,4.96,1.3,0,65535,0,65535,1,0,-0.95,-0.87,0.44,0.53,0.03,0.13,21,528,254,0,12,37.1,416,421,508,0
67,2016,09,26,59548063,2,85,10.4,-3276.8,-27,0.01,0.04,4.01,68,8,65535,255,4.96,1.9,0,65535,0,65535,1,1,-0.95,-0.86,0.44,0.51,0.03,0.13,21,528,254,-1,12,37.1,414,420,504,0
68,2016,09,26,59549065,2,85,10.3,-3276.8,-27,0.01,0.04,4.01,68,7,65535,255,4.96,1.7,0,65535,0,65535,1,2,-0.96,-0.87,0.44,0.53,0.03,0.1,21.1,528,254,-75,12,37.1,415,422,508,0
69,2016,09,26,59550065,2,84,10.3,-3276.8,-27,0.01,0.04,4.01,68,8,65535,255,4.96,2.82,5,65535,0,65535,1,3,-0.96,-0.86,0.44,0.53,0.03,0.12,21.1,528,254,-9,12,37.1,414,419,507,0
70,2016,09,26,59551063,2,84,10.4,-3276.8,-27,0.02,0.03,4.009,68,8,65535,255,4.96,4.02,8,65535,0,65535,1,4,-0.96,-0.89,0.44,0.53,0.03,0.13,21.1,528,254,0,12,37.1,419,427,509,0
71,2016,09,26,59552063,2,84,10.4,-3276.8,-27,0.02,0.06,4.009,68,8,65535,255,4.96,2.52,12,65535,0,65535,1,5,-0.96,-0.86,0.42,0.51,0.02,0.12,21.1,528,254,0,12,37.1,416,422,507,0
72,2016,09,26,59553065,2,84,10.3,-3276.8,-27,0.01,0.03,4.009,68,7,65535,255,4.96,1.98,16,65535,0,65535,1,6,-0.96,-0.9,0.44,0.5,0.02,0.09,21.1,528,254,0,12,37.1,416,422,508,0
73,2016,09,26,59554065,2,83,10.3,-3276.8,-27,0.02,0.06,4.009,68,8,65535,255,4.96,0.86,20,65535,100,65535,1,7,-0.96,-0.87,0.43,0.51,0.03,0.13,21.1,512,215,0,12,37.1,416,422,509,0
74,2016,09,26,59555064,2,83,10.2,-3276.8,-27,0.02,0.06,4.009,68,9,65535,255,4.96,0.5,18,65535,0,65535,0,0,-0.96,-0.87,0.44,0.53,0.01,0.09,21.1,531,175,-75,12,37.1,399,421,502,0
75,2016,09,26,59556063,2,83,10.2,-3276.8,-27,0.04,0.07,4.009,68,8,65535,255,4.96,10.42,16,65535,0,65535,0,0,-0.97,-0.84,0.39,0.54,0.01,0.13,21.1,531,254,0,12,37.1,415,422,507,0
76,2016,09,26,59557065,2,83,10.4,-3276.8,-27,0.04,0.08,4.009,68,8,65535,255,4.96,10.64,14,65535,0,65535,0,0,-0.96,-0.83,0.43,0.54,-0.02,0.09,21.1,531,254,0,12,37.1,413,418,504,0
77,2016,09,26,59558062,2,83,10.4,-3276.8,-27,0.02,0.06,4.009,68,8,65535,255,4.96,5.58,12,65535,0,65535,1,0,-0.95,-0.89,0.44,0.53,0.02,0.13,21.1,528,0,-75,12,37.1,417,423,508,0
78,2016,09,26,59559065,2,83,10.5,-3276.8,-27,0.02,0.06,4.009,68,8,65535,255,4.96,3.62,11,65535,0,65535,0,0,-0.96,-0.87,0.44,0.54,0.06,0.14,21.1,531,254,0,12,37.1,416,422,508,0
79,2016,09,26,59560065,2,83,10.5,-3276.8,-28,0.01,0.04,4.009,68,7,65535,255,4.96,2.92,10,65535,0,65535,0,1,-0.96,-0.87,0.46,0.54,0.04,0.13,21.1,528,235,-75,12,37.1,416,422,507,0
80,2016,09,26,59561065,2,83,10.4,-3276.8,-28,0.02,0.03,4.009,68,7,65535,255,4.96,2.24,9,65535,0,65535,0,2,-0.95,-0.86,0.45,0.51,0.02,0.13,21.1,528,254,0,12,37.1,416,422,507,0
81,2016,09,26,59562063,2,82,10.4,-3276.8,-27,0.02,0.03,4.009,68,6,65535,255,4.96,2.3,8,65535,0,65535,0,3,-0.96,-0.87,0.45,0.51,0.04,0.13,21.2,528,195,-5,12,37.1,414,422,508,0
82,2016,09,26,59563063,2,82,10.5,-3276.8,-27,0.01,0.03,4.009,68,6,65535,255,4.96,2.22,7,65535,0,65535,0,4,-0.96,-0.87,0.45,0.51,0.04,0.12,21.2,528,254,-75,12,37.1,416,422,509,0
83,2016,09,26,59564065,2,82,10.5,-3276.8,-27,0.02,0.04,4.009,68,5,65535,255,4.96,2.48,6,65535,0,65535,1,0,-0.96,-0.89,0.45,0.51,0.02,0.13,21.2,528,254,-8,12,37.1,415,421,507,0
84,2016,09,26,59565065,2,82,10.7,-3276.8,-27,0.01,0.04,4.009,68,5,65535,255,4.96,2.2,5,65535,0,65535,1,1,-0.95,-0.87,0.44,0.51,0.03,0.13,21.2,528,254,0,12,37.1,415,421,508,0
85,2016,09,26,59566065,2,82,10.7,-3276.8,-27,0.02,0.03,4.009,68,5,65535,255,4.96,2.42,5,65535,0,65535,1,2,-0.96,-0.89,0.44,0.53,0.03,0.12,21.2,528,254,-75,12,37.1,408,427,493,0
86,2016,09,26,59567065,2,82,10.8,-3276.8,-27,0.01,0.04,4.009,68,4,65535,255,4.96,2.86,4,65535,0,65535,1,3,-0.96,-0.89,0.45,0.51,0.02,0.13,21.2,528,254,-2,12,37.1,416,421,508,0
87,2016,09,26,59568065,2,82,10.8,-3276.8,-27,0.01,0.04,4.009,68,4,65535,255,4.96,2.38,4,65535,0,65535,1,4,-0.95,-0.86,0.43,0.53,0.02,0.1,21.2,528,254,0,12,37.1,412,418,506,0
88,2016,09,26,59569066,2,82,11.2,-3276.8,-27,0.02,0.04,4.009,68,4,65535,255,4.96,2.66,3,65535,0,65535,1,5,-0.95,-0.86,0.43,0.53,0.02,0.1,21.2,528,254,-9,12,37.1,413,418,507,0
89,2016,09,26,59570066,2,82,11.2,-3276.8,-27,0.02,0.06,4.009,68,4,65535,255,4.96,3.74,3,65535,0,65535,1,6,-0.95,-0.86,0.45,0.53,0.04,0.14,21.2,528,254,-21,12,37.1,418,424,508,0
90,2016,09,26,59571066,2,82,11.6,-3276.8,-27,0.02,0.04,4.009,68,4,65535,255,4.96,2.98,3,65535,0,65535,1,7,-0.95,-0.87,0.45,0.53,0.02,0.12,21.2,528,215,-75,12,37.1,415,422,507,0
91,2016,09,26,59572066,2,82,11.6,-3276.8,-27,0.01,0.06,4.009,68,3,65535,255,4.96,2.98,3,65535,0,65535,1,8,-0.96,-0.89,0.44,0.53,0.03,0.14,21.2,528,254,-13,12,37.1,415,422,508,0
92,2016,09,26,59573066,2,82,12.2,-3276.8,-27,0.01,0.03,4.009,68,3,65535,255,4.96,2.44,2,65535,0,65535,1,9,-0.96,-0.89,0.45,0.51,0.03,0.1,21.2,528,254,-4,12,37.1,416,422,507,0
93,2016,09,26,59574067,2,82,12.2,-3276.8,-27,0.01,0.04,4.009,68,3,65535,255,4.96,2.12,2,65535,0,65535,1,10,-0.96,-0.89,0.45,0.51,0.02,0.12,21.2,528,254,-15,12,37.1,416,421,508,0
94,2016,09,26,59575065,2,81,12.8,-3276.8,-27,0.01,0.03,4.009,68,3,65535,255,4.96,2.28,2,65535,0,65535,1,11,-0.96,-0.89,0.45,0.5,0.02,0.12,21.2,528,254,0,12,37.1,416,423,507,0
95,2016,09,26,59576068,2,81,12.8,-3276.8,-26,0.02,0.03,4.009,68,3,65535,255,4.96,2.4,2,65535,0,65535,1,12,-0.96,-0.89,0.43,0.5,0.02,0.1,21.2,528,254,0,12,37.1,416,422,508,0
96,2016,09,26,59577069,2,81,13,-3276.8,-26,0.01,0.04,4.008,68,4,65535,255,4.96,2.14,6,65535,0,65535,1,13,-0.96,-0.89,0.42,0.49,0.02,0.08,21.3,528,254,-75,12,37.1,403,408,485,0
97,2016,09,26,59578068,2,81,13,-3276.8,-26,0.01,0.03,4.008,68,6,65535,255,4.78,2.02,5,65535,0,65535,1,14,-0.96,-0.9,0.42,0.49,0.01,0.09,21.3,528,254,0,12,37.1,415,421,507,0
98,2016,09,26,59579067,2,81,13.2,-3276.8,-26,0.01,0.03,4.008,68,7,65535,255,4.78,1.92,5,65535,0,65535,1,15,-0.96,-0.9,0.43,0.49,0.01,0.09,21.3,528,254,-75,12,37.1,415,422,507,0
99,2016,09,26,59580067,2,81,13.2,-3276.8,-26,0.01,0.03,4.008,68,7,65535,255,4.78,1.9,4,65535,0,65535,1,16,-0.96,-0.89,0.42,0.49,0.01,0.1,21.3,528,254,-6,12,37.1,414,421,508,0
100,2016,09,26,59581067,2,81,13.4,-3276.8,-26,0.02,0.04,4.008,68,7,65535,255,4.78,1.46,4,65535,0,65535,1,17,-0.96,-0.91,0.42,0.49,0.01,0.1,21.3,528,254,0,12,37.1,416,423,508,0
101,2016,09,26,59582067,2,81,13.4,-3276.8,-26,0.02,0.06,4.008,68,7,65535,255,4.78,1.38,3,65535,0,65535,1,18,-0.96,-0.9,0.4,0.5,0.03,0.12,21.3,528,254,-75,12,37.1,415,421,508,0
102,2016,09,26,59583067,2,81,13.5,-3276.8,-26,0.01,0.06,4.008,68,8,65535,255,4.78,2.76,3,65535,0,65535,1,19,-0.96,-0.89,0.43,0.51,0.03,0.12,21.3,528,254,0,12,37.1,416,421,509,0
103,2016,09,26,59584067,2,81,13.5,-3276.8,-26,0.02,0.04,4.008,68,8,65535,255,4.78,2.54,3,65535,0,65535,1,20,-0.96,-0.9,0.43,0.5,0.02,0.1,21.3,528,254,0,12,37.1,416,421,508,0
104,2016,09,26,59585067,2,80,13.7,-3276.8,-26,0.01,0.06,4.008,68,8,65535,255,4.78,2.2,7,65535,0,65535,1,21,-0.96,-0.9,0.43,0.5,0.03,0.13,21.3,528,254,0,12,37.1,414,422,508,0
105,2016,09,26,59586067,2,79,13.7,-3276.8,-26,0.01,0.04,4.008,68,9,65535,255,4.78,2.2,13,65535,0,65535,1,22,-0.96,-0.89,0.43,0.49,0.02,0.1,21.3,528,254,0,12,37.1,417,414,493,0
106,2016,09,26,59587067,2,79,13.5,-3276.8,-26,0.01,0.03,4.008,68,8,65535,255,4.78,2.04,17,65535,0,65535,1,23,-0.96,-0.9,0.43,0.5,0.03,0.1,21.4,528,254,-1,12,37.1,415,422,508,0
107,2016,09,26,59588067,2,78,13.5,-3276.8,-27,0.01,0.04,4.008,68,8,65535,255,4.78,1.7,27,65535,100,65535,1,24,-0.96,-0.89,0.43,0.51,0.01,0.12,21.4,512,215,-75,12,37.1,416,420,520,0
108,2016,09,26,59589067,2,77,13.1,-3276.8,-26,0.01,0.03,4.008,68,8,65535,255,4.78,1.7,35,65535,100,65535,1,25,-0.96,-0.89,0.44,0.5,0.02,0.1,21.4,512,254,-13,12,37.1,414,418,507,0
