SeqNo, Year, Month, Day, ms, RtoR Data
0,2016,09,26,59480689,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
1,2016,09,26,59481698,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
2,2016,09,26,59482703,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
3,2016,09,26,59483715,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
4,2016,09,26,59484717,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
5,2016,09,26,59485730,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,157
,,,,,-11367
,,,,,-11367
,,,,,-11367
,,,,,-11367
,,,,,163
,,,,,163
,,,,,163
6,2016,09,26,59486738,163
,,,,,163
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,-270
,,,,,687
,,,,,687
,,,,,687
7,2016,09,26,59487745,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
8,2016,09,26,59488754,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
9,2016,09,26,59489765,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
10,2016,09,26,59490770,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
11,2016,09,26,59491782,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
12,2016,09,26,59492791,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
13,2016,09,26,59493795,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,687
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
14,2016,09,26,59494807,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
15,2016,09,26,59495815,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
16,2016,09,26,59496823,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
17,2016,09,26,59497832,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
18,2016,09,26,59498839,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
19,2016,09,26,59499847,-7125
,,,,,-7125
,,,,,-7125
,,,,,-7125
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,5543
20,2016,09,26,59500856,5543
,,,,,5543
,,,,,5543
,,,,,5543
,,,,,-977
,,,,,-977
,,,,,-977
,,,,,-977
,,,,,-977
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
21,2016,09,26,59501864,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
,,,,,266
