Time, Type, Data
26/09/2016 15:05:02.393,RX,02-22-58-C8-E0-07-09-1A-87-DF-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-81-03
26/09/2016 15:05:02.646,RX,02-20-35-01-E0-07-09-1A-6F-E1-3C-03-7D-00-B7-00-00-80-07-00-01-00-04-00-C4-0F-05-00-00-00-70-03-99-FF-A0-FF-08-00-10-00-FE-FF-03-00-00-00-FF-FF-00-00-00-00-00-00-48-20-FF-03
26/09/2016 15:05:02.746,RX,02-2B-47-47-E0-07-09-1A-6F-E1-3C-03-02-7D-00-B7-00-00-80-07-00-01-00-04-00-C4-0F-48-05-00-FF-FF-FF-00-00-70-03-01-FF-FF-00-FF-FF-00-00-99-FF-A0-FF-08-00-10-00-FE-FF-03-00-F6-00-13-02-FE-B5-0C-73-01-A4-01-AB-01-00-02-00-00-40-03-02-22-58-C9-E0-07-09-1A-83-E0-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-C0-03
26/09/2016 15:05:02.908,RX,02-22-58-CA-E0-07-09-1A-7F-E1-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-31-03
26/09/2016 15:05:03.078,RX,02-21-20-32-E0-07-09-1A-77-DF-3C-03-00-02-F8-DF-7F-FF-FD-F7-1F-80-00-02-08-20-80-00-02-08-20-80-00-02-08-02-03
26/09/2016 15:05:03.125,TX,02-23-00-00-03
26/09/2016 15:05:03.193,RX,02-24-2D-32-E0-07-09-1A-77-DF-3C-03-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-73-03-02-22-58-CB-E0-07-09-1A-7B-E2-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-73-03
26/09/2016 15:05:03.409,RX,02-22-58-CC-E0-07-09-1A-7A-E3-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-C0-03
26/09/2016 15:05:03.649,RX,02-20-35-02-E0-07-09-1A-5A-E5-3C-03-7D-00-B4-00-00-80-06-00-02-00-04-00-C4-0F-05-00-00-00-90-01-9C-FF-A0-FF-06-00-0F-00-FA-FF-02-00-00-00-FF-FF-00-00-00-00-00-00-48-20-88-03
26/09/2016 15:05:03.750,RX,02-2B-47-48-E0-07-09-1A-5A-E5-3C-03-02-7D-00-B4-00-00-80-06-00-02-00-04-00-C4-0F-48-05-00-FF-FF-FF-00-00-90-01-01-FF-FF-00-FF-FF-00-00-9C-FF-A0-FF-06-00-0F-00-FA-FF-02-00-F6-00-13-02-FE-FD-0C-73-01-9F-01-A3-01-FC-01-00-00-75-03-02-22-58-CD-E0-07-09-1A-76-E4-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-DE-BA-EA-CA-FF-0F-C2-FB-45-E3-98-91-10-E5-BB-2F-02-13-5A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-04-19-03
26/09/2016 15:05:03.912,RX,02-22-58-CE-E0-07-09-1A-72-E5-3C-03-4A-28-A1-C4-12-59-FC-C0-40-F8-FB-2B-72-18-AB-99-47-A0-41-FA-B9-93-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-7F-03
26/09/2016 15:05:04.084,RX,02-21-20-33-E0-07-09-1A-6A-E3-3C-03-FF-FD-F7-DF-7F-FF-FD-F7-DF-7F-FF-FD-F7-DF-7F-FF-FD-F7-DF-7F-FF-FD-07-8D-03
26/09/2016 15:05:04.131,TX,02-23-00-00-03
26/09/2016 15:05:04.189,RX,02-24-2D-33-E0-07-09-1A-6A-E3-3C-03-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-D8-03-02-22-58-CF-E0-07-09-1A-6E-E6-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-3F-03
26/09/2016 15:05:04.424,RX,02-22-58-D0-E0-07-09-1A-64-E7-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-3F-03
26/09/2016 15:05:04.637,RX,02-20-35-03-E0-07-09-1A-3C-E9-3C-03-7D-00-B4-00-00-80-06-00-02-00-06-00-C4-0F-04-00-00-00-6C-16-9B-FF-A0-FF-06-00-10-00-F8-FF-03-00-00-00-FF-FF-00-00-00-00-00-00-48-20-9D-03
26/09/2016 15:05:04.753,RX,02-2B-47-49-E0-07-09-1A-3C-E9-3C-03-02-7D-00-B4-00-00-80-06-00-02-00-06-00-C4-0F-48-04-00-FF-FF-FF-00-00-6C-16-01-FF-FF-00-FF-FF-00-00-9B-FF-A0-FF-06-00-10-00-F8-FF-03-00-F6-00-13-02-FE-00-0C-73-01-9F-01-A5-01-FB-01-00-00-0F-03-02-22-58-D1-E0-07-09-1A-60-E8-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-D8-03
26/09/2016 15:05:04.926,RX,02-22-58-D2-E0-07-09-1A-5C-E9-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-F8-03
26/09/2016 15:05:05.045,RX,02-23-00-00-03
26/09/2016 15:05:05.145,TX,02-23-00-00-03
26/09/2016 15:05:05.161,RX,02-21-20-34-E0-07-09-1A-54-E7-3C-03-FF-FD-F7-DF-7F-FF-01-08-20-80-00-02-08-20-80-00-02-08-60-80-01-06-08-50-03-02-24-2D-34-E0-07-09-1A-54-E7-3C-03-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-29-03
26/09/2016 15:05:05.261,RX,02-22-58-D3-E0-07-09-1A-58-EA-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-BA-03
26/09/2016 15:05:05.430,RX,02-22-58-D4-E0-07-09-1A-5A-EB-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-2D-03
26/09/2016 15:05:05.623,RX,02-20-35-04-E0-07-09-1A-2A-ED-3C-03-00-00-B2-00-00-80-06-00-01-00-04-00-C4-0F-04-00-20-03-50-0A-9B-FF-A0-FF-06-00-0F-00-F9-FF-00-00-00-00-FF-FF-00-00-00-00-00-00-48-20-86-03
26/09/2016 15:05:05.739,RX,02-2B-47-4A-E0-07-09-1A-2A-ED-3C-03-02-00-00-B2-00-00-80-06-00-01-00-04-00-C4-0F-48-04-00-FF-FF-FF-20-03-50-0A-01-FF-FF-00-FF-FF-00-00-9B-FF-A0-FF-06-00-0F-00-F9-FF-00-00-F6-00-13-02-FE-00-0C-73-01-A0-01-A4-01-FA-01-00-00-9D-03-02-22-58-D5-E0-07-09-1A-56-EC-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-1B-03
26/09/2016 15:05:05.927,RX,02-22-58-D6-E0-07-09-1A-52-ED-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-A9-03
26/09/2016 15:05:06.111,RX,02-21-20-35-E0-07-09-1A-4A-EB-3C-03-01-06-18-60-80-01-06-18-60-80-01-06-18-60-80-01-06-18-60-80-01-06-08-DB-03
26/09/2016 15:05:06.158,TX,02-23-00-00-03
26/09/2016 15:05:06.227,RX,02-24-2D-35-E0-07-09-1A-4A-EB-3C-03-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-F0-03-02-22-58-D7-E0-07-09-1A-4E-EE-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-D2-03
26/09/2016 15:05:06.427,RX,02-22-58-D8-E0-07-09-1A-44-EF-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-7F-03
26/09/2016 15:05:06.642,RX,02-20-35-05-E0-07-09-1A-0C-F1-3C-03-00-00-B2-00-00-80-06-00-02-00-06-00-C4-0F-04-00-20-03-74-04-9B-FF-9F-FF-04-00-0F-00-F9-FF-00-00-00-00-FF-FF-00-00-00-00-00-00-48-20-EC-03
26/09/2016 15:05:06.758,RX,02-2B-47-4B-E0-07-09-1A-0C-F1-3C-03-02-00-00-B2-00-00-80-06-00-02-00-06-00-C4-0F-48-04-00-FF-FF-FF-20-03-74-04-01-FF-FF-00-FF-FF-00-00-9B-FF-9F-FF-04-00-0F-00-F9-FF-00-00-F6-00-13-02-FE-00-0C-73-01-9F-01-A5-01-FB-01-00-00-C8-03-02-22-58-D9-E0-07-09-1A-40-F0-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-FA-03
26/09/2016 15:05:06.943,RX,02-22-58-DA-E0-07-09-1A-3C-F1-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-95-03
26/09/2016 15:05:07.112,RX,02-21-20-36-E0-07-09-1A-34-EF-3C-03-01-06-18-60-80-01-06-18-20-80-00-02-08-20-80-FF-FD-F7-9F-7F-FE-FD-07-F6-03
26/09/2016 15:05:07.159,TX,02-23-00-00-03
26/09/2016 15:05:07.228,RX,02-24-2D-36-E0-07-09-1A-34-EF-3C-03-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-F2-03-02-22-58-DB-E0-07-09-1A-38-F2-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-D7-03
26/09/2016 15:05:07.443,RX,02-22-58-DC-E0-07-09-1A-35-F3-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-F4-03
26/09/2016 15:05:07.646,RX,02-20-35-06-E0-07-09-1A-F5-F4-3C-03-00-00-A3-00-00-80-04-00-02-00-06-00-C4-0F-04-00-20-03-08-02-9A-FF-9F-FF-03-00-0D-00-F9-FF-FF-FF-00-00-FF-FF-00-00-00-00-00-00-48-20-0F-03
26/09/2016 15:05:07.764,RX,02-2B-47-4C-E0-07-09-1A-F5-F4-3C-03-02-00-00-A3-00-00-80-04-00-02-00-06-00-C4-0F-48-04-00-FF-FF-FF-20-03-08-02-01-FF-FF-00-FF-FF-00-00-9A-FF-9F-FF-03-00-0D-00-F9-FF-FF-FF-F6-00-13-02-FE-B5-0C-73-01-9F-01-A4-01-FB-01-00-00-EF-03-02-22-58-DD-E0-07-09-1A-31-F4-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-22-03
26/09/2016 15:05:07.948,RX,02-22-58-DE-E0-07-09-1A-2D-F5-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-A9-03
26/09/2016 15:05:08.068,RX,02-23-00-00-03
26/09/2016 15:05:08.169,TX,02-23-00-00-03
26/09/2016 15:05:08.169,RX,02-21-20-37-E0-07-09-1A-25-F3-3C-03-FF-FD-07-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-10-03-02-24-2D-37-E0-07-09-1A-25-F3-3C-03-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-EE-FE-6D-03
26/09/2016 15:05:08.284,RX,02-22-58-DF-E0-07-09-1A-29-F6-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-EB-03
26/09/2016 15:05:08.443,RX,02-22-58-E0-E0-07-09-1A-27-F7-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-D8-03
26/09/2016 15:05:08.644,RX,02-20-35-07-E0-07-09-1A-DF-F8-3C-03-00-00-A3-00-00-80-04-00-02-00-06-00-C4-0F-04-00-20-03-DC-00-9C-FF-9F-FF-03-00-0C-00-F8-FF-FF-FF-00-00-FF-FF-00-00-00-00-00-00-48-20-FE-03
26/09/2016 15:05:08.759,RX,02-2B-47-4D-E0-07-09-1A-DF-F8-3C-03-02-00-00-A3-00-00-80-04-00-02-00-06-00-C4-0F-48-04-00-FF-FF-FF-20-03-DC-00-01-FF-FF-00-FF-FF-00-00-9C-FF-9F-FF-03-00-0C-00-F8-FF-FF-FF-F6-00-13-02-FE-00-0C-73-01-9F-01-A5-01-FD-01-00-00-C0-03-02-22-58-E1-E0-07-09-1A-23-F8-3C-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-3F-03
