SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
12,2016,09,26,54332519,52,14.1,-3276.8,-14,0.06,0.12,4.036,5,9.644,0.38,-1,-0.95,0.25,0.32,0,0.06,0,65535,,,3,-24504
13,2016,09,26,54333523,51,14.1,-3276.8,-15,0.03,0.07,4.036,5,1.38,0.34,-0.98,-0.95,0.25,0.32,0,0.08,0,65535,,,3,-24504
14,2016,09,26,54334523,50,13.6,-3276.8,-15,0.02,0.04,4.036,6,1.38,0.32,-0.98,-0.93,0.21,0.3,-0.01,0.07,0,65535,,,3,-24504
15,2016,09,26,54335524,50,13.6,-3276.8,-13,0.02,0.04,4.036,6,0.82,0.28,-1,-0.95,0.19,0.27,-0.02,0.03,0,65535,,,1,-24504
16,2016,09,26,54336523,55,13.1,-3276.8,-12,0.02,0.03,4.036,6,0.82,0.26,-1.01,-0.96,0.18,0.22,-0.01,0.04,0,65535,,,1,-24504
17,2016,09,26,54337523,61,13.1,-3276.8,-12,0.01,0.03,4.036,5,0.74,0.2,-1.01,-0.96,0.18,0.24,-0.01,0.04,0,65535,,,1,-24504
18,2016,09,26,54338523,64,12.7,-3276.8,-12,0.01,0.03,4.036,5,0.74,0.22,-1,-0.96,0.19,0.24,-0.02,0.06,0,65535,,,1,-24504
19,2016,09,26,54339523,65,12.7,-3276.8,-12,0.02,0.04,4.036,5,0.82,0.2,-1,-0.95,0.18,0.22,-0.03,0.07,0,65535,,,0,8264
20,2016,09,26,54340523,65,12.7,-3276.8,-11,0.02,0.06,4.036,4,0.82,0.24,-1,-0.96,0.16,0.22,0.02,0.09,0,65535,,,0,-24504
21,2016,09,26,54341523,65,12.7,-3276.8,-11,0.01,0.03,4.036,4,1.06,0.22,-1.01,-0.96,0.18,0.22,0,0.07,0,65535,,,1,-24504
22,2016,09,26,54342525,65,12.9,-3276.8,-11,0.01,0.02,4.036,4,1.06,0.26,-1.01,-0.96,0.18,0.22,0,0.06,0,65535,,,1,-24504
23,2016,09,26,54343523,65,12.9,-3276.8,-11,0.01,0.03,4.036,4,0.92,0.26,-1,-0.95,0.18,0.21,0,0.07,0,65535,,,1,-24504
24,2016,09,26,54344525,65,13.4,-3276.8,-11,0.02,0.06,4.036,3,0.92,0.24,-1.01,-0.95,0.14,0.21,0,0.1,0,65535,,,1,-32696
25,2016,09,26,54345521,64,13.4,-3276.8,-10,0.04,0.09,4.036,3,0.86,0.28,-1.01,-0.96,0.1,0.2,0.04,0.14,0,65535,,,1,-32696
26,2016,09,26,54346522,64,13.6,-3276.8,-9,0.02,0.06,4.036,3,0.86,0.12,-1.01,-0.96,0.1,0.18,0.03,0.12,0,65535,,,0,8264
27,2016,09,26,54347525,64,13.6,-3276.8,-9,0.01,0.04,4.036,3,0,0.04,-1,-0.96,0.12,0.19,0.03,0.12,0,65535,,,0,8264
28,2016,09,26,54348519,64,13.7,-3276.8,-9,0.02,0.04,4.036,3,0,0.02,-1,-0.96,0.12,0.2,0.03,0.12,0,65535,,,0,8264
29,2016,09,26,54349523,64,13.7,-3276.8,-9,0.02,0.04,4.036,3,0,2.66,-1.01,-0.97,0.12,0.2,0.01,0.09,0,65535,,,1,-32696
30,2016,09,26,54350525,64,13.8,-3276.8,-10,0.03,0.06,4.036,3,0,1.22,-1.01,-0.96,0.13,0.2,0,0.07,0,65535,,,0,8264
31,2016,09,26,54351525,64,13.8,-3276.8,-10,0.01,0.06,4.036,3,0,0.52,-1.01,-0.96,0.13,0.2,0,0.07,0,65535,,,0,-32696
32,2016,09,26,54352524,64,14.2,-3276.8,-10,0.01,0.03,4.036,3,0,0.96,-1,-0.96,0.15,0.21,0.01,0.08,0,65535,,,0,8264
33,2016,09,26,54353525,64,14.2,-3276.8,-10,0.01,0.03,4.036,2,0,2.4,-1.01,-0.97,0.14,0.2,0.01,0.09,0,65535,,,0,-24504
34,2016,09,26,54354525,64,14.9,-3276.8,-10,0.04,0.03,4.036,2,0,2.72,-1.01,-0.95,0.15,0.21,0.01,0.08,0,65535,,,0,-24504
35,2016,09,26,54355525,0,14.9,-3276.8,10,0.04,0.09,4.036,2,0.8,4.24,-1.01,-0.95,0.09,0.2,-0.07,0.06,0,65535,,,0,-24504
36,2016,09,26,54356525,0,15.5,-3276.8,10,0.01,0.09,4.036,2,0.8,1.96,-1,-0.96,0.13,0.2,-0.09,0.01,0,65535,,,0,8264
37,2016,09,26,54357525,0,15.5,-3276.8,10,0.01,0.03,4.036,2,0.8,0.84,-1.01,-0.96,0.13,0.2,-0.04,0,0,65535,,,0,8264
38,2016,09,26,54358525,0,16.4,-3276.8,10,0.03,0.06,4.036,3,0.8,0.9,-1.01,-0.96,0.13,0.2,-0.08,0,0,65535,,,0,8264
39,2016,09,26,54359525,0,16.4,-3276.8,-10,0.04,0.09,4.036,2,0.8,1.22,-1,-0.97,0.13,0.22,-0.04,0.08,0,65535,,,3,-24504
40,2016,09,26,54360525,0,16.8,-3276.8,-10,0.03,0.08,4.036,2,0.8,0.56,-1,-0.96,0.13,0.2,0,0.08,0,65535,,,0,8264
41,2016,09,26,54361525,0,16.8,-3276.8,-10,0.01,0.06,4.036,2,0.8,0.24,-1,-0.96,0.13,0.2,0,0.09,0,65535,,,0,8264
42,2016,09,26,54362525,0,16.9,-3276.8,-10,0.01,0.03,4.036,2,0.8,0.1,-1.01,-0.97,0.14,0.2,0.01,0.08,0,65535,,,0,8264
43,2016,09,26,54363526,0,16.9,-3276.8,-10,0.01,0.04,4.036,2,0.8,5.8,-1.01,-0.96,0.14,0.2,0.02,0.1,0,65535,,,0,8264
44,2016,09,26,54364526,0,16.7,-3276.8,-10,0.01,0.03,4.036,2,0.8,4.78,-1,-0.97,0.16,0.21,0,0.08,0,65535,,,0,8264
45,2016,09,26,54365526,65,16.7,-3276.8,-10,0.01,0.03,4.036,2,0.8,4.32,-1.01,-0.95,0.15,0.21,0,0.07,0,65535,,,0,-24504
46,2016,09,26,54366526,82,16.9,-3276.8,-10,0.02,0.04,4.036,2,3.704,4.1,-1,-0.97,0.14,0.2,-0.01,0.08,0,65535,,,0,-24504
47,2016,09,26,54367526,89,16.9,-3276.8,-10,0.03,0.06,4.036,2,3.704,4.22,-1.01,-0.96,0.13,0.2,-0.02,0.1,0,65535,,,0,8264
48,2016,09,26,54368526,92,17.3,-3276.8,-10,0.01,0.13,4.036,2,3.704,2.34,-1.14,-0.91,0.02,0.25,-0.03,0.08,0,65535,,,0,8264
49,2016,09,26,54369526,94,17.3,-3276.8,-11,0.01,0.03,4.036,2,3.704,1,-1.01,-0.96,0.16,0.22,-0.02,0.04,0,65535,,,0,8264
50,2016,09,26,54370526,94,17.3,-3276.8,-11,0.01,0.03,4.036,2,43.88,4.02,-1,-0.95,0.18,0.21,-0.01,0.06,0,65535,,,0,8264
51,2016,09,26,54371526,94,17.3,-3276.8,-11,0.01,0.03,4.036,2,43.88,5.42,-1,-0.96,0.16,0.21,-0.01,0.06,0,65535,,,0,-24504
52,2016,09,26,54372526,95,17.1,-3276.8,-10,0.01,0.02,4.036,2,34.96,2.68,-1,-0.96,0.16,0.21,-0.01,0.04,0,65535,,,0,8264
53,2016,09,26,54373525,95,17.1,-3276.8,-10,0.01,0.03,4.036,1,34.96,3.9,-1.01,-0.97,0.15,0.2,-0.01,0.06,0,65535,,,0,8264
54,2016,09,26,54374526,95,16.9,-3276.8,-10,0.01,0.03,4.036,1,34.56,2.96,-1,-0.97,0.14,0.2,0,0.06,0,65535,,,0,-24504
55,2016,09,26,54375526,95,16.9,-3276.8,-10,0.01,0.02,4.036,1,34.56,4.64,-1,-0.96,0.16,0.2,-0.01,0.04,0,65535,,,1,-24504
56,2016,09,26,54376527,95,16.7,-3276.8,-10,0.01,0.02,4.036,1,34.56,3.22,-1.01,-0.95,0.15,0.21,0,0.04,0,65535,,,1,-24504
57,2016,09,26,54377526,95,16.7,-3276.8,-11,0.01,0.04,4.036,1,34.56,2.22,-1.01,-0.97,0.14,0.2,0,0.07,0,65535,,,0,8264
58,2016,09,26,54378529,95,16.2,-3276.8,-11,0.01,0.03,4.036,1,34.56,3.38,-1,-0.97,0.15,0.21,0,0.06,0,65535,,,0,-24504
59,2016,09,26,54379526,94,16.2,-3276.8,-11,0.01,0.03,4.036,1,34.56,5.76,-1,-0.96,0.16,0.21,0,0.07,0,65535,,,0,8264
60,2016,09,26,54380527,94,16.1,-3276.8,-10,0.01,0.03,4.036,1,34.56,4.32,-1.01,-0.97,0.15,0.21,0,0.06,0,65535,,,0,8264
61,2016,09,26,54381528,94,16.1,-3276.8,-11,0.01,0.03,4.036,1,34.56,2.28,-1.01,-0.96,0.16,0.21,0,0.07,0,65535,,,0,-24504
62,2016,09,26,54382528,94,16.3,-3276.8,-11,0.01,0.02,4.036,1,33.34,3.26,-1,-0.97,0.16,0.21,-0.01,0.06,0,65535,,,0,-24504
63,2016,09,26,54383529,94,16.3,-3276.8,-11,0.01,0.03,4.036,1,33.34,1.88,-1,-0.96,0.14,0.21,0,0.07,0,65535,,,1,-24504
64,2016,09,26,54384529,94,16.5,-3276.8,-10,0.01,0.12,4.036,1,6,0.86,-1,-0.96,0.01,0.21,0,0.07,0,65535,,,0,8264
65,2016,09,26,54385529,94,16.5,-3276.8,-11,0.01,0.03,4.036,1,6,5.54,-1,-0.96,0.15,0.21,0,0.08,0,65535,,,0,-24504
66,2016,09,26,54386529,94,16.6,-3276.8,-11,0.01,0.03,4.036,1,6,4.26,-1,-0.96,0.15,0.21,0.01,0.06,0,65535,,,0,-24504
67,2016,09,26,54387528,94,16.6,-3276.8,-10,0.01,0.04,4.036,1,6,3.26,-1.01,-0.97,0.15,0.2,0,0.08,0,65535,,,0,-24504
68,2016,09,26,54388529,93,16.2,-3276.8,-10,0.01,0.03,4.036,1,6,2.84,-1,-0.96,0.15,0.21,0,0.07,0,65535,,,0,-24504
69,2016,09,26,54389531,93,16.2,-3276.8,-10,0.01,0.04,4.036,1,6,2.1,-1,-0.96,0.15,0.21,0,0.08,0,65535,,,1,-32696
70,2016,09,26,54390531,92,15.8,-3276.8,-10,0.01,0.03,4.036,1,6,3.94,-1.01,-0.96,0.15,0.2,0,0.07,0,65535,,,1,-32696
71,2016,09,26,54391531,91,15.8,-3276.8,-10,0.01,0.03,4.036,1,6,3.1,-1,-0.97,0.14,0.21,0,0.07,0,65535,,,1,-32696
72,2016,09,26,54392531,89,15.7,-3276.8,-10,0.01,0.03,4.036,1,6,1.72,-1,-0.97,0.14,0.2,-0.01,0.06,0,65535,,,1,-32696
73,2016,09,26,54393529,87,15.7,-3276.8,-10,0.01,0.03,4.036,1,6,1.1,-1.02,-0.96,0.16,0.21,0,0.06,0,65535,,,1,-32696
74,2016,09,26,54394531,86,15.6,-3276.8,-11,0.01,0.03,4.036,1,6,2.68,-1,-0.97,0.16,0.21,0,0.07,0,65535,,,1,-32696
75,2016,09,26,54395532,85,15.6,-3276.8,-11,0.01,0.02,4.036,1,6,2.22,-1.01,-0.96,0.16,0.21,0,0.06,0,65535,,,1,-32696
76,2016,09,26,54396531,83,15.9,-3276.8,-10,0.01,0.03,4.036,1,5.42,1.16,-1,-0.96,0.15,0.2,-0.01,0.07,0,65535,,,1,-32696
77,2016,09,26,54397532,81,15.9,-3276.8,-11,0.01,0.03,4.036,1,5.42,1.98,-1.01,-0.97,0.16,0.21,0.01,0.07,0,65535,,,1,-32696
78,2016,09,26,54398534,80,16.4,-3276.8,-11,0.01,0.03,4.036,1,5.42,1.3,-1.01,-0.96,0.15,0.21,0,0.06,0,65535,,,1,-32696
79,2016,09,26,54399531,80,16.4,-3276.8,-11,0.01,0.04,4.036,1,5.42,1.92,-1.01,-0.97,0.16,0.21,-0.01,0.08,0,65535,,,1,-32696
80,2016,09,26,54400533,80,16.8,-3276.8,-11,0.01,0.04,4.036,1,5.42,1.1,-1,-0.96,0.16,0.21,0,0.08,0,65535,,,1,-32696
81,2016,09,26,54401534,80,16.8,-3276.8,-11,0.01,0.03,4.036,1,5.42,1.76,-1,-0.96,0.15,0.21,0,0.07,0,65535,,,1,-32696
82,2016,09,26,54402533,80,17.2,-3276.8,-11,0.01,0.03,4.036,1,5.42,1.5,-1,-0.96,0.16,0.21,0,0.07,0,65535,,,1,-32696
83,2016,09,26,54403533,80,17.2,-3276.8,-11,0.01,0.03,4.036,1,5.42,1.74,-1,-0.95,0.16,0.21,0,0.07,0,65535,,,1,-32696
84,2016,09,26,54404532,80,17.9,-3276.8,-11,0.01,0.03,4.036,1,5.42,2.88,-1,-0.96,0.15,0.21,0,0.07,0,65535,,,1,-32696
85,2016,09,26,54405533,80,17.9,-3276.8,-11,0.01,0.12,4.036,1,5.42,4.44,-1.01,-0.96,0.16,0.38,0,0.08,0,65535,,,1,-32696
86,2016,09,26,54406535,80,18.8,-3276.8,-11,0.01,0.02,4.036,1,5.42,3.88,-1.01,-0.96,0.16,0.21,0,0.06,0,65535,,,1,-32696
87,2016,09,26,54407531,80,18.8,-3276.8,-11,0.01,0.03,4.036,1,5.42,2.62,-1,-0.96,0.16,0.21,0.01,0.07,0,65535,,,1,-24504
88,2016,09,26,54408532,81,19.6,-3276.8,-11,0.01,0.02,4.036,1,5.42,2.44,-1,-0.97,0.16,0.21,0,0.06,0,65535,,,1,-32696
89,2016,09,26,54409535,81,19.6,-3276.8,-11,0.01,0.03,4.036,1,5.42,1.74,-1,-0.96,0.15,0.21,0.01,0.07,0,65535,,,1,-32696
90,2016,09,26,54410534,81,20.7,-3276.8,-10,0.01,0.03,4.036,1,5.42,1.4,-1,-0.97,0.16,0.21,0,0.07,0,65535,,,1,-32696
91,2016,09,26,54411533,81,20.7,-3276.8,-10,0.01,0.02,4.036,1,5.42,1.66,-1,-0.96,0.15,0.21,0,0.06,0,65535,,,1,-32696
92,2016,09,26,54412533,81,21.6,-3276.8,-11,0.01,0.03,4.036,1,5.42,2.86,-1.01,-0.97,0.16,0.22,-0.01,0.07,0,65535,,,1,-32696
93,2016,09,26,54413534,81,21.6,-3276.8,-10,0.01,0.03,4.036,1,5.42,2.54,-0.98,-0.96,0.15,0.21,-0.01,0.06,0,65535,,,1,-24504
94,2016,09,26,54414534,81,22.4,-3276.8,-10,0.01,0.02,4.036,1,5.42,2.64,-1,-0.96,0.16,0.2,0,0.07,0,65535,,,1,-24504
95,2016,09,26,54415535,81,22.4,-3276.8,-10,0.01,0.02,4.036,1,5.42,2.56,-1,-0.96,0.16,0.21,0,0.04,0,65535,,,1,-24504
96,2016,09,26,54416534,81,23.2,-3276.8,-11,0.01,0.04,4.036,1,5.42,2.3,-1,-0.97,0.15,0.21,0,0.08,0,65535,,,1,-24504
97,2016,09,26,54417535,81,23.2,-3276.8,-11,0.01,0.03,4.036,1,5.42,2.26,-1,-0.97,0.15,0.21,0,0.07,0,65535,,,1,-24504
98,2016,09,26,54418536,82,23.9,-3276.8,-11,0.01,0.06,4.036,1,5.42,2.52,-1,-0.96,0.18,0.21,0.01,0.09,0,65535,,,1,-24504
99,2016,09,26,54419535,83,23.9,-3276.8,-11,0.01,0.03,4.036,1,5.42,1.24,-1,-0.95,0.16,0.21,0,0.07,0,65535,,,0,8264
100,2016,09,26,54420536,83,24.5,-3276.8,-11,0.01,0.03,4.036,1,3.94,2.84,-1,-0.96,0.15,0.21,0.01,0.07,0,65535,,,1,-24504
101,2016,09,26,54421536,83,24.5,-3276.8,-11,0.01,0.04,4.036,1,3.94,2.56,-1,-0.96,0.16,0.21,0,0.08,0,65535,,,1,-24504
102,2016,09,26,54422535,83,24.7,-3276.8,-11,0.01,0.03,4.036,1,3.94,2.16,-1.01,-0.96,0.16,0.21,0.01,0.07,0,65535,,,1,-24504
103,2016,09,26,54423537,83,24.7,-3276.8,-11,0.01,0.03,4.036,1,3.94,2.28,-1,-0.96,0.16,0.21,0,0.07,0,65535,,,1,-24504
104,2016,09,26,54424537,84,24.6,-3276.8,-11,0.01,0.12,4.036,1,3.94,2.94,-1,-0.96,0.01,0.2,0,0.07,0,65535,,,1,-24504
105,2016,09,26,54425538,84,24.6,-3276.8,-11,0.01,0.02,4.036,1,3.94,2.28,-1.01,-0.96,0.16,0.2,0,0.06,0,65535,,,1,-24504
106,2016,09,26,54426539,85,24.6,-3276.8,-11,0.01,0.03,4.036,1,3.94,2.58,-1,-0.96,0.16,0.21,0,0.07,0,65535,,,1,-24504
107,2016,09,26,54427539,85,24.6,-3276.8,-10,0.01,0.03,4.036,1,3.94,2.22,-1.01,-0.97,0.16,0.2,0,0.07,0,65535,,,1,-24504
108,2016,09,26,54428539,85,24.8,-3276.8,-11,0.01,0.04,4.035,1,3.94,2.88,-1,-0.96,0.16,0.2,0,0.08,0,65535,,,0,8264
109,2016,09,26,54429539,85,24.8,-3276.8,-11,0.01,0.03,4.035,1,3.94,3.32,-1.01,-0.95,0.16,0.22,0,0.07,0,65535,,,1,-24504
110,2016,09,26,54430541,85,25,-3276.8,-11,0.01,0.06,4.035,1,3.94,2.92,-1.02,-0.97,0.18,0.2,0,0.09,0,65535,,,1,-24504
111,2016,09,26,54431539,85,25,-3276.8,-11,0.01,0.03,4.035,1,3.94,2.38,-1,-0.97,0.15,0.21,0.01,0.08,0,65535,,,1,-24504
112,2016,09,26,54432541,86,24.9,-3276.8,-11,0.01,0.03,4.035,1,3.94,2.16,-1.02,-0.96,0.15,0.22,0,0.08,0,65535,,,1,-24504
113,2016,09,26,54433539,86,24.9,-3276.8,-11,0.01,0.03,4.035,1,3.94,2.58,-1,-0.96,0.16,0.21,0,0.07,0,65535,,,1,-24504
114,2016,09,26,54434542,86,24.8,-3276.8,-11,0.01,0.03,4.035,1,3.94,2.8,-1.01,-0.97,0.15,0.2,0,0.07,0,65535,,,1,-24504
115,2016,09,26,54435543,87,24.8,-3276.8,-11,0.01,0.04,4.035,1,3.94,3.16,-1,-0.96,0.15,0.2,-0.01,0.08,0,65535,,,1,-24504
116,2016,09,26,54436541,88,24.8,-3276.8,-11,0.01,0.04,4.035,1,3.94,2.88,-1,-0.96,0.16,0.21,0.01,0.08,0,65535,,,1,-24504
117,2016,09,26,54437542,90,24.8,-3276.8,-11,0.01,0.04,4.035,1,3.94,3.36,-1,-0.97,0.16,0.22,0.02,0.08,0,65535,,,1,-24504
118,2016,09,26,54438542,92,24.7,-3276.8,-11,0.01,0.02,4.035,1,3.94,3.24,-1.01,-0.95,0.18,0.21,0.01,0.08,0,65535,,,1,-24504
119,2016,09,26,54439542,93,24.7,-3276.8,-10,0.01,0.1,4.035,1,3.94,2.14,-1,-0.96,0.01,0.38,-0.01,0.07,0,65535,,,1,-24504
120,2016,09,26,54440543,93,24.6,-3276.8,-11,0.01,0.03,4.035,1,3.44,2.38,-1.01,-0.96,0.15,0.21,0,0.07,0,65535,,,1,-24504
121,2016,09,26,54441543,94,24.6,-3276.8,-11,0.01,0.03,4.035,1,3.44,1.7,-1.01,-0.97,0.15,0.22,0,0.07,0,65535,,,1,-24504
122,2016,09,26,54442544,94,24.9,-3276.8,-11,0.01,0.04,4.035,1,3.44,1.24,-1,-0.96,0.15,0.2,0,0.08,0,65535,,,1,-24504
123,2016,09,26,54443544,95,24.9,-3276.8,-11,0,0.02,4.035,1,3.44,1.02,-1.01,-0.97,0.16,0.21,0,0.06,0,65535,,,1,-24504
124,2016,09,26,54444543,95,25.4,-3276.8,-10,0.01,0.1,4.035,1,3.44,1.38,-1.01,-0.96,0.01,0.21,-0.01,0.04,0,65535,,,1,-24504
125,2016,09,26,54445544,96,25.4,-3276.8,-10,0.01,0.02,4.035,1,3.44,2.36,-1.01,-0.96,0.15,0.21,0,0.06,0,65535,,,0,8264
126,2016,09,26,54446546,96,25.2,-3276.8,-11,0.01,0.02,4.035,1,3.4,2.12,-0.98,-0.97,0.18,0.21,0,0.06,0,65535,,,1,-24504
127,2016,09,26,54447543,96,25.2,-3276.8,-11,0.01,0.03,4.035,1,3.4,3.08,-1,-0.96,0.15,0.21,0,0.07,0,65535,,,1,-24504
128,2016,09,26,54448552,96,25.1,-3276.8,-11,0.01,0.03,4.035,1,3.4,3.44,-1,-0.96,0.18,0.24,0,0.07,0,65535,,,1,-24504
129,2016,09,26,54449544,97,25.1,-3276.8,-11,0.01,0.03,4.035,1,3.4,3.46,-1,-0.96,0.16,0.21,0,0.07,0,65535,,,1,-24504
130,2016,09,26,54450544,98,24.7,-3276.8,-11,0.01,0.03,4.035,1,3.4,3.16,-1.01,-0.97,0.15,0.21,0,0.06,0,65535,,,1,-24504
131,2016,09,26,54451545,98,24.7,-3276.8,-10,0.01,0.03,4.035,1,3.4,3.14,-1,-0.95,0.15,0.21,0,0.08,0,65535,,,1,-24504
132,2016,09,26,54452546,98,24.3,-3276.8,-11,0.02,0.03,4.035,1,3.4,3.32,-1,-0.95,0.15,0.21,0,0.08,0,65535,,,0,8264
133,2016,09,26,54453546,98,24.3,-3276.8,13,0.08,0.12,4.035,1,3.4,7.82,-1.12,-0.95,0.16,0.28,-0.03,0.08,0,65535,,,0,8264
134,2016,09,26,54454547,98,23.7,-3276.8,13,0.04,0.13,4.035,1,3.4,3.6,-1,-0.93,0.21,0.33,-0.1,-0.01,0,65535,,,0,8264
135,2016,09,26,54455547,98,23.7,-3276.8,12,0.02,0.1,4.035,2,3.4,6.26,-1,-0.93,0.19,0.28,-0.14,-0.01,0,65535,,,0,8264
136,2016,09,26,54456547,98,22.8,-3276.8,12,0.01,0.06,4.035,2,3.4,7.7,-1.01,-0.95,0.15,0.25,-0.07,-0.01,0,65535,,,0,8264
137,2016,09,26,54457550,98,22.8,-3276.8,12,0.01,0.03,4.035,2,3.4,4.42,-1,-0.96,0.2,0.24,-0.08,-0.01,0,65535,,,1,-24504
138,2016,09,26,54458550,98,21.8,-3276.8,12,0.01,0.03,4.035,2,0,2.04,-0.98,-0.95,0.19,0.24,-0.08,-0.01,0,65535,,,0,8264
139,2016,09,26,54459548,98,21.8,-3276.8,12,0.01,0.03,4.035,2,0,0.88,-0.98,-0.95,0.19,0.25,-0.07,-0.01,0,65535,,,0,8264
140,2016,09,26,54460547,98,20.5,-3276.8,12,0.03,0.03,4.035,2,0,10.9,-1,-0.96,0.2,0.24,-0.09,-0.01,0,65535,,,0,8264
141,2016,09,26,54461549,98,20.5,-3276.8,11,0.03,0.12,4.035,2,0,13.58,-1.1,-0.89,0.14,0.38,-0.07,0.03,0,65535,,,0,8264
142,2016,09,26,54462550,0,19.4,-3276.8,11,0.02,0.12,4.035,2,0.8,9.88,-1.09,-0.89,0.09,0.21,-0.06,0.01,0,65535,,,0,8264
143,2016,09,26,54463549,0,19.4,-3276.8,11,0.03,0.08,4.035,2,0.8,7.06,-1.03,-0.93,0.14,0.24,-0.12,0.01,0,65535,,,0,-24504
144,2016,09,26,54464549,0,18.3,-3276.8,-11,0.05,0.14,4.035,3,0.8,3.24,-1.01,-0.95,0.14,0.24,-0.12,0.16,0,65535,,,0,8264
145,2016,09,26,54465551,0,18.3,-3276.8,-10,0.02,0.09,4.035,3,0.8,1.4,-1,-0.96,0.15,0.21,-0.01,0.1,0,65535,,,0,8264
146,2016,09,26,54466550,0,17.4,-3276.8,-10,0.02,0.06,4.035,3,0.8,0.64,-1,-0.96,0.13,0.21,0,0.07,0,65535,,,0,8264
