SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
159,2016,9,16,37577,10:26:17,2,0,11.4,-3276.8,-41,0.01,0.1,3.849,41,1,65535,255,0.8,1.64,5,65535,0,65535,1,62,-0.95,-0.75,0.62,0.69,0.1,0.16,23.8,528,254,1,12,37,415,420,508,0
160,2016,9,16,37578,10:26:18,2,57,11.2,-3276.8,-41,0.01,0.03,3.849,41,1,65535,255,0.8,1.5,5,65535,0,65535,3,0,-0.79,-0.74,0.63,0.69,0.09,0.18,23.8,528,254,0,12,37,402,407,509,0
161,2016,9,16,37579,10:26:19,2,70,11.2,-3276.8,-41,0.01,0.04,3.849,41,1,65535,255,4.32,1.44,4,65535,0,65535,0,0,-0.79,-0.74,0.62,0.72,0.09,0.16,23.8,531,254,-75,12,37,415,420,508,0
162,2016,9,16,37580,10:26:20,2,75,11.3,-3276.8,-41,0.01,0.03,3.849,41,1,65535,255,4.32,1.56,4,65535,0,65535,0,0,-0.79,-0.75,0.63,0.71,0.1,0.16,23.8,531,254,2,12,37,421,425,511,0
163,2016,9,16,37581,10:26:21,2,78,11.3,-3276.8,-41,0.01,0.06,3.849,41,1,65535,255,4.32,1.48,3,65535,0,65535,0,1,-0.8,-0.74,0.61,0.73,0.1,0.18,23.8,528,254,0,12,37,415,422,507,0
164,2016,9,16,37582,10:26:22,2,79,11.3,-3276.8,-41,0.01,0.06,3.849,41,1,65535,255,4.32,1.6,3,65535,0,65535,0,2,-0.8,-0.74,0.61,0.73,0.1,0.18,23.8,528,254,-75,12,37,415,422,507,0
165,2016,9,16,37583,10:26:23,2,80,11.3,-3276.8,-41,0.01,0.04,3.849,41,1,65535,255,4.52,1.64,3,65535,0,65535,0,3,-0.79,-0.75,0.61,0.71,0.09,0.16,23.8,528,254,0,12,37,412,419,512,0
166,2016,9,16,37584,10:26:24,2,80,11.4,-3276.8,-41,0.01,0.03,3.849,41,1,65535,255,4.52,1.74,3,65535,0,65535,0,4,-0.79,-0.74,0.62,0.71,0.1,0.16,23.8,528,254,2,12,37,415,421,508,0
167,2016,9,16,37585,10:26:25,2,80,11.4,-3276.8,-41,0.01,0.03,3.849,41,1,65535,255,4.38,1.66,2,65535,0,65535,1,0,-0.8,-0.75,0.61,0.71,0.1,0.16,23.8,528,254,0,12,37,415,421,508,0
168,2016,9,16,37586,10:26:26,2,72,11.2,-3276.8,-41,0.03,0.03,3.849,41,1,65535,255,4.38,2.74,2,65535,0,65535,1,1,-0.79,-0.74,0.63,0.69,0.1,0.16,23.8,528,254,0,12,37,415,421,507,0
169,2016,9,16,37587,10:26:27,2,68,11.2,-3276.8,-40,0.03,0.07,3.849,41,1,65535,255,4.38,2.28,2,65535,0,65535,1,2,-0.79,-0.73,0.61,0.72,0.06,0.19,23.9,528,254,-75,12,37,414,421,507,0
170,2016,9,16,37588,10:26:28,2,66,11.2,-3276.8,-41,0.03,0.07,3.848,41,1,65535,255,4.38,2.5,2,65535,0,65535,1,3,-0.79,-0.74,0.62,0.74,0.04,0.16,23.9,528,254,0,12,37,415,422,507,0
171,2016,9,16,37589,10:26:29,2,65,11.2,-3276.8,-42,0.04,0.06,3.848,41,1,65535,255,4.38,1.96,2,65535,0,65535,1,4,-0.79,-0.74,0.62,0.73,0.06,0.18,23.9,528,254,0,12,37,414,421,507,0
172,2016,9,16,37590,10:26:30,2,65,11.3,-3276.8,-42,0.04,0.13,3.848,41,1,65535,255,4.38,1.66,2,65535,0,65535,1,5,-0.79,-0.57,0.62,0.77,0.09,0.19,23.9,528,254,-75,12,37,417,420,508,0
173,2016,9,16,37591,10:26:31,2,65,11.3,-3276.8,-41,0.04,0.09,3.848,41,1,65535,255,4.26,1.64,2,65535,0,65535,1,6,-0.8,-0.69,0.6,0.77,0.08,0.15,23.9,528,254,0,12,37,414,421,507,0
174,2016,9,16,37592,10:26:32,2,65,11.7,-3276.8,-42,0.02,0.08,3.848,41,1,65535,255,4.26,1.9,1,65535,0,65535,1,7,-0.81,-0.74,0.59,0.74,0.1,0.18,23.9,528,254,3,12,37,419,431,511,0
175,2016,9,16,37593,10:26:33,2,64,11.7,-3276.8,-42,0.03,0.04,3.848,41,1,65535,255,4.26,2.22,1,65535,0,65535,1,8,-0.79,-0.74,0.62,0.73,0.1,0.18,23.9,528,254,-75,12,37,415,421,507,0
176,2016,9,16,37594,10:26:34,2,64,11.7,-3276.8,-41,0.04,0.08,3.848,41,1,65535,255,4.26,2.86,1,65535,0,65535,1,9,-0.79,-0.69,0.6,0.75,0.09,0.18,23.9,528,254,0,12,37,415,421,508,0
177,2016,9,16,37595,10:26:35,2,64,11.7,-3276.8,-43,0.03,0.09,3.848,41,1,65535,255,4.26,2.02,1,65535,0,65535,1,10,-0.83,-0.73,0.59,0.73,0.08,0.18,23.9,528,254,0,12,37,417,427,502,0
178,2016,9,16,37596,10:26:36,2,64,12,-3276.8,-41,0.03,0.07,3.848,41,1,65535,255,4.26,1.72,1,65535,0,65535,1,11,-0.78,-0.72,0.65,0.75,0.1,0.18,23.9,528,254,0,12,37,415,421,507,0
179,2016,9,16,37597,10:26:37,2,64,12,-3276.8,-41,0.02,0.07,3.848,41,1,65535,255,4.26,1.76,1,65535,0,65535,1,12,-0.8,-0.75,0.6,0.69,0.09,0.18,23.9,528,254,0,12,37,416,420,508,0
180,2016,9,16,37598,10:26:38,2,64,12.3,-3276.8,-42,0.03,0.07,3.848,41,1,65535,255,4.26,1.76,1,65535,0,65535,1,13,-0.8,-0.75,0.62,0.69,0.06,0.16,23.9,528,254,-75,12,37,416,420,508,0
181,2016,9,16,37599,10:26:39,2,64,12.3,-3276.8,-42,0.02,0.08,3.848,41,1,65535,255,4.26,1.9,1,65535,0,65535,1,14,-0.78,-0.72,0.63,0.75,0.1,0.18,23.9,528,254,0,12,37,415,421,508,0
182,2016,9,16,37600,10:26:40,2,64,12.9,-3276.8,-41,0.03,0.04,3.848,41,1,65535,255,4.26,1.7,1,65535,0,65535,1,15,-0.79,-0.73,0.62,0.73,0.09,0.18,23.9,528,254,0,12,37,415,421,507,0
183,2016,9,16,37601,10:26:41,2,64,12.9,-3276.8,-43,0.02,0.06,3.848,41,1,65535,255,4,1.64,1,65535,0,65535,1,16,-0.78,-0.73,0.65,0.73,0.07,0.15,24,528,254,0,12,37,415,421,508,0
184,2016,9,16,37602,10:26:42,2,64,13.1,-3276.8,-43,0.02,0.07,3.848,41,1,65535,255,4,1.56,1,65535,0,65535,1,17,-0.79,-0.72,0.66,0.77,0.08,0.16,24,528,254,0,12,37,415,421,507,0
185,2016,9,16,37603,10:26:43,2,63,13.1,-3276.8,-42,0.02,0.04,3.848,41,1,65535,255,3.94,1.5,11,65535,0,65535,1,18,-0.79,-0.72,0.62,0.72,0.1,0.18,24,528,254,2,12,37,416,422,508,0
186,2016,9,16,37604,10:26:44,2,63,13.3,-3276.8,-43,0.01,0.04,3.848,41,1,65535,255,3.94,1.4,19,65535,0,65535,1,19,-0.79,-0.74,0.62,0.73,0.09,0.16,24,528,254,-75,12,37,415,421,508,0
187,2016,9,16,37605,10:26:45,2,63,13.3,-3276.8,-42,0.01,0.03,3.848,41,1,65535,255,3.64,1.42,26,65535,100,65535,1,20,-0.78,-0.73,0.65,0.73,0.1,0.18,24,512,254,2,12,37,414,421,508,0
188,2016,9,16,37606,10:26:46,2,63,13.5,-3276.8,-43,0.01,0.03,3.848,41,1,65535,255,3.64,1.5,32,65535,100,65535,1,21,-0.79,-0.74,0.63,0.72,0.1,0.16,24,512,254,-75,12,37,415,421,507,0
189,2016,9,16,37607,10:26:47,2,63,13.5,-3276.8,-43,0.01,0.03,3.848,41,1,65535,255,3.76,1.38,38,65535,100,65535,1,22,-0.78,-0.73,0.65,0.72,0.12,0.16,24,512,254,1,12,37,408,412,486,0
190,2016,9,16,37608,10:26:48,2,62,13.3,-3276.8,-43,0.01,0.03,3.848,41,1,65535,255,3.76,1.78,46,65535,100,65535,1,23,-0.78,-0.74,0.65,0.73,0.09,0.18,24,512,254,3,12,37,415,421,507,0
191,2016,9,16,37609,10:26:49,2,61,13.3,-3276.8,-43,0.01,0.03,3.848,41,1,65535,255,3.76,1.58,52,65535,100,65535,1,24,-0.79,-0.73,0.65,0.73,0.09,0.16,24,512,254,-75,12,37,420,428,517,0
192,2016,9,16,37610,10:26:50,2,60,13.2,-3276.8,-42,0.01,0.03,3.848,41,1,65535,255,3.76,1.68,57,65535,100,65535,1,25,-0.78,-0.74,0.65,0.73,0.1,0.16,24,512,254,4,12,37,415,422,507,0
193,2016,9,16,37611,10:26:51,2,59,13.2,-3276.8,-42,0.01,0.03,3.848,41,1,65535,255,3.76,1.62,62,65535,100,65535,1,26,-0.79,-0.74,0.65,0.73,0.1,0.16,24,512,254,2,12,37,415,421,507,0
194,2016,9,16,37612,10:26:52,2,58,12.8,-3276.8,-42,0.01,0.03,3.848,41,1,65535,255,3.76,1.44,67,65535,100,65535,1,27,-0.79,-0.75,0.66,0.73,0.09,0.16,24,512,254,-75,12,37,415,421,492,0
195,2016,9,16,37613,10:26:53,2,57,12.8,-3276.8,-42,0.02,0.1,3.848,41,1,65535,255,3.5,1.48,71,65535,100,65535,1,28,-0.95,-0.74,0.62,0.73,0.09,0.16,24,512,254,2,12,37,415,421,508,0
196,2016,9,16,37614,10:26:54,2,57,12.4,-3276.8,-43,0.01,0.04,3.848,41,1,65535,255,3.5,1.3,75,65535,100,65535,1,29,-0.78,-0.73,0.63,0.73,0.08,0.16,24,512,254,0,12,37,414,421,507,0
197,2016,9,16,37615,10:26:55,2,56,12.4,-3276.8,-43,0.01,0.03,3.848,41,1,65535,255,3.5,1.22,78,65535,100,65535,1,30,-0.8,-0.73,0.66,0.73,0.1,0.18,24,512,254,-75,12,37,415,422,508,0
198,2016,9,16,37616,10:26:56,2,55,11.8,-3276.8,-43,0.01,0.02,3.848,41,1,65535,255,3.5,1.5,81,65535,100,65535,1,31,-0.78,-0.74,0.65,0.73,0.1,0.16,24,512,254,0,12,37,415,421,508,0
199,2016,9,16,37617,10:26:57,2,54,11.8,-3276.8,-43,0.01,0.04,3.848,41,1,65535,255,3.5,1.38,83,65535,100,65535,1,32,-0.78,-0.73,0.65,0.73,0.08,0.16,24,512,254,-75,12,37,415,421,507,0
200,2016,9,16,37618,10:26:58,2,54,11.2,-3276.8,-43,0.03,0.06,3.848,41,0,65535,255,3.5,1.88,85,65535,100,65535,1,33,-0.78,-0.71,0.63,0.77,0.12,0.18,24,512,254,0,12,37,415,420,507,0
201,2016,9,16,37619,10:26:59,2,54,11.2,-3276.8,-43,0.02,0.06,3.848,41,0,65535,255,3.5,1.74,87,65535,100,65535,1,34,-0.79,-0.73,0.62,0.74,0.08,0.16,24,512,254,1,12,37,415,421,507,0
202,2016,9,16,37620,10:27:0,2,53,10.1,-3276.8,-41,0.02,0.12,3.848,41,0,65535,255,3.5,1.58,76,65535,100,65535,1,35,-0.79,-0.57,0.62,0.71,0.09,0.18,24,512,254,-75,12,37,414,420,507,0
203,2016,9,16,37621,10:27:1,2,52,10.1,-3276.8,-42,0.01,0.04,3.848,41,0,65535,255,3.5,1.66,67,65535,100,65535,1,36,-0.79,-0.74,0.62,0.71,0.09,0.18,24,512,254,0,12,37,416,422,508,0
204,2016,9,16,37622,10:27:2,2,52,9.1,-3276.8,-41,0.01,0.04,3.848,41,0,65535,255,3.5,1.48,59,65535,100,65535,1,37,-0.81,-0.74,0.65,0.72,0.08,0.16,24,512,254,-75,12,36.9,416,422,508,0
205,2016,9,16,37623,10:27:3,2,51,9.1,-3276.8,-41,0.01,0.03,3.848,41,0,65535,255,3.5,1.64,51,65535,100,65535,1,38,-0.79,-0.75,0.63,0.71,0.09,0.16,24,512,254,-75,12,36.9,415,422,507,0
206,2016,9,16,37624,10:27:4,2,51,8.2,-3276.8,-42,0.02,0.04,3.848,41,0,65535,255,3.5,1.4,45,65535,100,65535,1,39,-0.8,-0.74,0.62,0.72,0.1,0.16,24,512,254,0,12,36.9,407,415,506,0
207,2016,9,16,37625,10:27:5,2,51,8.2,-3276.8,-42,0.02,0.04,3.848,41,0,65535,255,3.5,1.68,40,65535,100,65535,1,40,-0.78,-0.75,0.65,0.72,0.09,0.18,24,512,254,-75,12,36.9,415,421,507,0
208,2016,9,16,37626,10:27:6,2,51,7.7,-3276.8,-43,0.03,0.07,3.848,41,0,65535,255,3.5,1.74,35,65535,100,65535,1,41,-0.8,-0.72,0.62,0.75,0.06,0.18,24,512,254,-75,12,36.9,428,431,517,0
209,2016,9,16,37627,10:27:7,2,51,7.7,-3276.8,-43,0.03,0.04,3.848,41,1,65535,255,3.5,3.28,31,65535,100,65535,1,42,-0.77,-0.73,0.65,0.74,0.12,0.19,24,512,254,0,12,36.9,415,421,507,0
210,2016,9,16,37628,10:27:8,2,51,7.5,-3276.8,-41,0.05,0.14,3.848,41,1,65535,255,3.5,3.3,27,65535,100,65535,1,43,-0.84,-0.73,0.54,0.75,0.07,0.19,24,512,254,-75,12,36.9,415,421,508,0
211,2016,9,16,37629,10:27:9,2,51,7.5,-3276.8,-41,0.02,0.12,3.848,41,1,65535,255,3.5,2.56,24,65535,100,65535,1,44,-0.84,-0.74,0.56,0.71,0.09,0.18,24,512,254,0,12,36.9,416,421,507,0
212,2016,9,16,37630,10:27:10,2,52,7.4,-3276.8,-40,0.02,0.04,3.848,41,1,65535,255,3.5,1.98,28,65535,100,65535,1,45,-0.8,-0.75,0.61,0.71,0.1,0.18,24,512,254,-75,12,36.9,414,421,507,0
213,2016,9,16,37631,10:27:11,2,52,7.4,-3276.8,-40,0.01,0.04,3.848,41,1,65535,255,3.5,1.82,34,65535,100,65535,1,46,-0.8,-0.75,0.61,0.71,0.09,0.18,24.1,512,254,-75,12,36.9,414,421,508,0
214,2016,9,16,37632,10:27:12,2,52,7.2,-3276.8,-40,0.03,0.07,3.848,41,1,65535,255,3.5,2.9,38,65535,100,65535,1,47,-0.85,-0.75,0.6,0.72,0.09,0.18,24.1,512,254,-75,12,36.9,415,421,508,0
215,2016,9,16,37633,10:27:13,2,51,7.2,-3276.8,-40,0.02,0.06,3.848,41,1,65535,255,3.5,2.98,46,65535,100,65535,1,48,-0.8,-0.73,0.59,0.72,0.07,0.18,24.1,512,254,-75,12,36.9,417,422,509,0
216,2016,9,16,37634,10:27:14,2,51,7.4,-3276.8,-38,0.09,0.12,3.848,41,1,65535,255,3.5,4.76,53,65535,100,65535,1,49,-0.89,-0.72,0.56,0.73,0.04,0.21,24.1,512,254,-75,12,36.9,415,422,507,0
217,2016,9,16,37635,10:27:15,2,52,7.4,-3276.8,-36,0.04,0.2,3.848,41,1,65535,255,3.5,3.5,59,65535,100,65535,1,50,-0.96,-0.78,0.44,0.62,0.09,0.18,24.1,512,254,0,12,36.9,415,420,507,0
218,2016,9,16,37636,10:27:16,2,51,7.6,-3276.8,-36,0.01,0.06,3.848,41,2,65535,255,3.5,3,64,65535,100,65535,1,51,-0.86,-0.79,0.54,0.61,0.1,0.18,24.1,512,254,-75,12,36.9,411,422,502,0
219,2016,9,16,37637,10:27:17,2,51,7.6,-3276.8,-36,0.01,0.04,3.848,41,2,65535,255,3.5,2.16,68,65535,100,65535,1,52,-0.86,-0.78,0.54,0.61,0.1,0.18,24.1,512,254,0,12,36.9,414,421,507,0
220,2016,9,16,37638,10:27:18,2,50,7.7,-3276.8,-36,0.01,0.03,3.848,41,2,65535,255,3.5,1.86,72,65535,100,65535,1,53,-0.86,-0.78,0.55,0.6,0.12,0.18,24.1,512,254,1,12,36.9,415,420,518,0
221,2016,9,16,37639,10:27:19,2,50,7.7,-3276.8,-36,0.01,0.03,3.848,41,2,65535,255,3.5,2.08,76,65535,100,65535,1,54,-0.85,-0.78,0.56,0.61,0.13,0.18,24.1,512,254,-75,12,36.9,415,421,507,0
222,2016,9,16,37640,10:27:20,2,49,7.8,-3276.8,-36,0.01,0.03,3.848,41,2,65535,255,3.5,2.12,79,65535,100,65535,1,55,-0.85,-0.78,0.55,0.61,0.1,0.18,24.1,512,254,0,12,36.9,415,421,507,0
223,2016,9,16,37641,10:27:21,2,49,7.8,-3276.8,-36,0.01,0.03,3.848,41,2,65535,255,3.5,2.42,82,65535,100,65535,1,56,-0.86,-0.78,0.57,0.61,0.1,0.18,24.1,512,254,-75,12,36.9,415,413,494,0
224,2016,9,16,37642,10:27:22,2,48,7.9,-3276.8,-36,0.01,0.03,3.848,41,2,65535,255,3.5,2.46,80,65535,100,65535,1,57,-0.86,-0.78,0.55,0.62,0.1,0.18,24.1,512,254,-75,12,36.9,415,420,507,0
225,2016,9,16,37643,10:27:23,2,48,7.9,-3276.8,-36,0.01,0.03,3.848,41,2,65535,255,3.5,2.64,70,65535,100,65535,1,58,-0.86,-0.79,0.56,0.62,0.13,0.18,24.1,512,254,4,12,36.9,414,421,507,0
226,2016,9,16,37644,10:27:24,2,48,8,-3276.8,-36,0.01,0.04,3.848,41,2,65535,255,3.5,2.18,62,65535,100,65535,1,59,-0.89,-0.78,0.56,0.6,0.12,0.18,24.1,512,254,-75,12,36.9,415,421,507,0
227,2016,9,16,37645,10:27:25,2,48,8,-3276.8,-36,0.01,0.03,3.848,41,1,65535,255,3.5,2.02,54,65535,0,65535,0,0,-0.85,-0.79,0.56,0.62,0.1,0.18,24.1,531,254,-75,12,36.9,415,420,507,0
228,2016,9,16,37646,10:27:26,2,48,7.8,-3276.8,-36,0.01,0.03,3.848,41,1,65535,255,3.5,1.7,47,65535,100,65535,1,0,-0.86,-0.78,0.56,0.61,0.12,0.18,24.1,512,254,-75,12,36.9,415,420,507,0
229,2016,9,16,37647,10:27:27,2,48,7.8,-3276.8,-36,0.02,0.1,3.848,41,1,65535,255,3.34,1.74,42,65535,100,65535,1,1,-0.87,-0.78,0.4,0.63,0.12,0.18,24.1,512,254,-75,12,36.9,415,421,507,0
230,2016,9,16,37648,10:27:28,2,47,7.4,-3276.8,-36,0.01,0.03,3.848,41,1,65535,255,3.34,1.92,37,65535,100,65535,1,2,-0.84,-0.78,0.56,0.61,0.1,0.18,24.1,512,254,3,12,36.9,415,421,507,0
231,2016,9,16,37649,10:27:29,2,48,7.4,-3276.8,-36,0.02,0.03,3.848,41,1,65535,255,3.34,2.04,32,65535,100,65535,1,3,-0.86,-0.78,0.55,0.61,0.12,0.16,24.1,512,254,-75,12,36.9,415,421,507,0
232,2016,9,16,37650,10:27:30,2,48,6.9,-3276.8,-36,0.02,0.06,3.848,41,1,65535,255,3.34,2.18,28,65535,100,65535,1,4,-0.87,-0.78,0.56,0.62,0.08,0.18,24.1,512,254,-75,12,36.9,415,421,508,0
233,2016,9,16,37651,10:27:31,2,48,6.9,-3276.8,-36,0.01,0.03,3.848,41,1,65535,255,3.34,1.68,25,65535,100,65535,1,5,-0.86,-0.78,0.55,0.62,0.12,0.18,24.1,512,254,0,12,36.9,415,421,507,0
234,2016,9,16,37652,10:27:32,2,48,6.5,-3276.8,-36,0.01,0.03,3.848,41,1,65535,255,3.34,1.78,22,65535,100,65535,1,6,-0.86,-0.78,0.55,0.61,0.09,0.18,24.1,512,254,-75,12,36.9,414,421,507,0
235,2016,9,16,37653,10:27:33,2,48,6.5,-3276.8,-36,0.02,0.06,3.847,41,1,65535,255,3.34,1.66,19,65535,0,65535,1,7,-0.89,-0.78,0.56,0.62,0.08,0.18,24.1,528,254,-75,12,36.9,416,422,507,0
236,2016,9,16,37654,10:27:34,2,48,6.2,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.34,1.6,17,65535,0,65535,1,8,-0.86,-0.78,0.55,0.61,0.12,0.18,24.1,528,254,0,12,36.9,414,421,507,0
237,2016,9,16,37655,10:27:35,2,48,6.2,-3276.8,-36,0.01,0.06,3.847,41,1,65535,255,3.34,1.66,15,65535,0,65535,1,9,-0.85,-0.78,0.56,0.63,0.09,0.18,24.1,528,254,-75,12,36.9,416,422,508,0
238,2016,9,16,37656,10:27:36,2,47,5.9,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.34,1.64,13,65535,0,65535,1,10,-0.86,-0.78,0.55,0.61,0.1,0.18,24.1,528,254,-75,12,36.9,414,420,508,0
239,2016,9,16,37657,10:27:37,2,47,5.9,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,3.34,1.74,12,65535,0,65535,1,11,-0.87,-0.78,0.56,0.62,0.12,0.18,24.1,528,254,0,12,36.9,414,421,507,0
240,2016,9,16,37658,10:27:38,2,47,5.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.34,1.7,10,65535,0,65535,1,12,-0.85,-0.78,0.56,0.62,0.12,0.18,24.1,528,254,-75,12,36.9,415,421,508,0
241,2016,9,16,37659,10:27:39,2,47,5.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.34,1.8,9,65535,0,65535,1,13,-0.85,-0.78,0.56,0.61,0.1,0.18,24.1,528,254,1,12,36.9,415,420,507,0
242,2016,9,16,37660,10:27:40,2,47,5.3,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,3.34,1.72,8,65535,0,65535,1,14,-0.84,-0.78,0.56,0.62,0.12,0.18,24.1,528,254,-75,12,36.9,417,422,509,0
243,2016,9,16,37661,10:27:41,2,47,5.3,-3276.8,-37,0.01,0.03,3.847,41,0,65535,255,3.34,1.62,7,65535,0,65535,1,15,-0.84,-0.78,0.55,0.61,0.12,0.18,24.1,528,254,-75,12,36.9,415,421,508,0
244,2016,9,16,37662,10:27:42,2,47,5.1,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,3.34,1.56,6,65535,0,65535,1,16,-0.85,-0.78,0.55,0.61,0.1,0.18,24.1,528,254,2,12,36.9,415,421,508,0
245,2016,9,16,37663,10:27:43,2,47,5.1,-3276.8,-36,0.01,0.03,3.847,41,0,65535,255,3.34,1.64,13,65535,0,65535,1,17,-0.85,-0.78,0.55,0.61,0.12,0.18,24.1,528,254,-75,12,36.9,415,421,508,0
246,2016,9,16,37664,10:27:44,2,48,4.9,-3276.8,-36,0.01,0.03,3.847,41,0,65535,255,3.34,1.58,18,65535,0,65535,1,18,-0.85,-0.77,0.56,0.62,0.12,0.18,24.2,528,254,-75,12,36.9,415,421,507,0
247,2016,9,16,37665,10:27:45,2,47,4.9,-3276.8,-36,0.01,0.03,3.847,41,0,65535,255,3.34,1.5,23,65535,100,65535,1,19,-0.85,-0.78,0.56,0.61,0.12,0.18,24.2,512,254,0,12,36.9,415,421,508,0
248,2016,9,16,37666,10:27:46,2,47,4.7,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,3.34,1.72,27,65535,100,65535,1,20,-0.84,-0.78,0.56,0.63,0.1,0.18,24.2,512,254,-75,12,36.9,415,421,507,0
249,2016,9,16,37667,10:27:47,2,48,4.7,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,3.34,1.48,31,65535,100,65535,1,21,-0.85,-0.78,0.55,0.62,0.12,0.18,24.2,512,254,-75,12,36.9,414,421,507,0
250,2016,9,16,37668,10:27:48,2,48,4.8,-3276.8,-37,0.01,0.13,3.847,41,1,65535,255,3.34,1.58,34,65535,100,65535,1,22,-0.85,-0.78,0.39,0.61,0.1,0.18,24.2,512,254,0,12,36.9,416,402,491,0
251,2016,9,16,37669,10:27:49,2,47,4.8,-3276.8,-37,0.01,0.06,3.847,41,1,65535,255,3.34,1.52,35,65535,100,65535,1,23,-0.89,-0.78,0.56,0.62,0.12,0.18,24.2,512,254,-75,12,36.9,414,421,508,0
252,2016,9,16,37670,10:27:50,2,48,4.9,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,3.34,1.66,31,65535,100,65535,1,24,-0.85,-0.78,0.56,0.62,0.1,0.16,24.2,512,254,2,12,36.9,415,422,508,0
253,2016,9,16,37671,10:27:51,2,48,4.9,-3276.8,-36,0.01,0.03,3.847,41,0,65535,255,3.34,1.66,27,65535,100,65535,1,25,-0.85,-0.78,0.56,0.62,0.12,0.18,24.2,512,254,-75,12,36.9,415,421,507,0
254,2016,9,16,37672,10:27:52,2,48,5,-3276.8,-37,0.01,0.03,3.847,41,0,65535,255,3.34,1.64,24,65535,100,65535,1,26,-0.85,-0.78,0.56,0.62,0.12,0.18,24.2,512,254,-75,12,36.9,415,420,507,0
255,2016,9,16,37673,10:27:53,2,48,5,-3276.8,-36,0.01,0.03,3.847,41,0,65535,255,3.76,1.54,21,65535,100,65535,1,27,-0.85,-0.78,0.55,0.61,0.12,0.18,24.2,512,254,2,12,36.9,416,420,507,0
0,2016,9,16,37674,10:27:54,2,48,4.8,-3276.8,-37,0.01,0.03,3.847,41,0,65535,255,3.76,1.76,19,65535,0,65535,1,28,-0.85,-0.78,0.56,0.61,0.1,0.18,24.2,528,254,-75,12,36.9,415,421,508,0
1,2016,9,16,37675,10:27:55,2,48,4.8,-3276.8,-37,0.01,0.03,3.847,41,0,65535,255,3.68,1.46,16,65535,0,65535,1,29,-0.86,-0.78,0.56,0.62,0.12,0.18,24.2,528,254,-75,12,36.9,414,420,507,0
2,2016,9,16,37676,10:27:56,2,48,5,-3276.8,-37,0.01,0.02,3.847,41,1,65535,255,3.68,1.6,14,65535,0,65535,1,30,-0.85,-0.78,0.56,0.61,0.12,0.18,24.2,528,254,0,12,36.9,415,420,507,0
3,2016,9,16,37677,10:27:57,2,48,5,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,3.68,1.62,13,65535,0,65535,1,31,-0.85,-0.78,0.56,0.62,0.12,0.18,24.2,528,254,-75,12,36.9,415,420,507,0
4,2016,9,16,37678,10:27:58,2,48,5.1,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,3.68,1.58,11,65535,0,65535,1,32,-0.85,-0.78,0.56,0.62,0.1,0.18,24.2,528,254,-75,12,36.9,415,421,508,0
5,2016,9,16,37679,10:27:59,2,48,5.1,-3276.8,-37,0.01,0.03,3.847,41,0,65535,255,3.68,1.66,10,65535,0,65535,1,33,-0.84,-0.78,0.55,0.62,0.12,0.18,24.2,528,254,0,12,36.9,415,421,507,0
6,2016,9,16,37680,10:28:0,2,48,5.1,-3276.8,-37,0.01,0.1,3.847,41,1,65535,255,3.68,1.64,9,65535,0,65535,1,34,-0.86,-0.78,0.56,0.77,0.12,0.18,24.2,528,254,-75,12,36.9,417,424,508,0
7,2016,9,16,37681,10:28:1,2,48,5.1,-3276.8,-37,0.01,0.03,3.847,41,0,65535,255,3.68,1.86,8,65535,0,65535,1,35,-0.84,-0.78,0.56,0.63,0.12,0.18,24.2,528,254,0,12,36.9,414,421,507,0
8,2016,9,16,37682,10:28:2,2,48,5.2,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,3.68,1.82,7,65535,0,65535,1,36,-0.84,-0.78,0.55,0.63,0.12,0.18,24.2,528,254,-75,12,36.8,415,421,507,0
9,2016,9,16,37683,10:28:3,2,0,5.2,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,0.8,1.8,6,65535,0,65535,1,37,-0.84,-0.78,0.55,0.63,0.12,0.18,24.2,528,254,-75,12,36.8,411,408,515,0
10,2016,9,16,37684,10:28:4,2,57,5.3,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,0.8,1.48,5,65535,0,65535,3,0,-0.86,-0.78,0.56,0.62,0.1,0.18,24.2,528,254,0,12,36.8,415,421,506,0
