Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
True,0.024381721510256405,100.0,0.01923413491763082,1.0,0,6.129553738851527,4.1,6.129553738851527,4.1
True,0.05417206002335198,97.0,-0.4677411555593758,1.0,0,6.129553738851527,4.1,6.129553738851527,4.1
True,0.057851900919018234,97.0,-0.3666101774221253,1.0,0,6.129553738851527,4.1,6.129553738851527,4.1
