SeqNo, Year, Month, Day, ms, ECG Data
0,2016,09,16,3796269,522
,,,,,521
,,,,,520
,,,,,519
,,,,,518
,,,,,517
,,,,,519
,,,,,522
,,,,,524
,,,,,526
,,,,,528
,,,,,529
,,,,,528
,,,,,527
,,,,,526
,,,,,526
,,,,,526
,,,,,525
,,,,,525
,,,,,525
,,,,,524
,,,,,523
,,,,,521
,,,,,519
,,,,,518
,,,,,516
,,,,,516
,,,,,517
,,,,,519
,,,,,520
,,,,,522
,,,,,523
,,,,,524
,,,,,524
,,,,,524
,,,,,525
,,,,,526
,,,,,527
,,,,,528
,,,,,530
,,,,,531
,,,,,531
,,,,,530
,,,,,529
,,,,,528
,,,,,527
,,,,,527
,,,,,527
,,,,,528
,,,,,528
,,,,,528
,,,,,527
,,,,,526
,,,,,524
,,,,,522
,,,,,520
,,,,,519
,,,,,519
,,,,,520
,,,,,520
,,,,,519
,,,,,519
,,,,,517
1,2016,09,16,3796521,516
,,,,,514
,,,,,514
,,,,,513
,,,,,512
,,,,,512
,,,,,513
,,,,,513
,,,,,514
,,,,,514
,,,,,514
,,,,,513
,,,,,512
,,,,,512
,,,,,513
,,,,,516
,,,,,518
,,,,,520
,,,,,522
,,,,,522
,,,,,522
,,,,,520
,,,,,519
,,,,,519
,,,,,519
,,,,,520
,,,,,520
,,,,,521
,,,,,520
,,,,,519
,,,,,518
,,,,,518
,,,,,518
,,,,,518
,,,,,519
,,,,,522
,,,,,523
,,,,,524
,,,,,525
,,,,,526
,,,,,526
,,,,,526
,,,,,526
,,,,,526
,,,,,527
,,,,,527
,,,,,528
,,,,,528
,,,,,529
,,,,,528
,,,,,528
,,,,,527
,,,,,527
,,,,,527
,,,,,528
,,,,,529
,,,,,530
,,,,,531
,,,,,531
,,,,,530
,,,,,530
,,,,,530
,,,,,529
2,2016,09,16,3796773,529
,,,,,530
,,,,,531
,,,,,532
,,,,,532
,,,,,533
,,,,,533
,,,,,532
,,,,,531
,,,,,531
,,,,,531
,,,,,531
,,,,,532
,,,,,533
,,,,,533
,,,,,533
,,,,,532
,,,,,532
,,,,,532
,,,,,531
,,,,,531
,,,,,532
,,,,,534
,,,,,535
,,,,,536
,,,,,536
,,,,,536
,,,,,536
,,,,,536
,,,,,535
,,,,,536
,,,,,537
,,,,,538
,,,,,538
,,,,,539
,,,,,539
,,,,,539
,,,,,538
,,,,,538
,,,,,538
,,,,,538
,,,,,539
,,,,,540
,,,,,542
,,,,,543
,,,,,544
,,,,,545
,,,,,545
,,,,,545
,,,,,544
,,,,,544
,,,,,544
,,,,,545
,,,,,545
,,,,,545
,,,,,545
,,,,,544
,,,,,543
,,,,,541
,,,,,541
,,,,,541
,,,,,542
,,,,,542
3,2016,09,16,3797025,543
,,,,,545
,,,,,545
,,,,,545
,,,,,545
,,,,,545
,,,,,544
,,,,,544
,,,,,544
,,,,,546
,,,,,551
,,,,,558
,,,,,568
,,,,,577
,,,,,581
,,,,,577
,,,,,566
,,,,,552
,,,,,538
,,,,,527
,,,,,521
,,,,,520
,,,,,521
,,,,,522
,,,,,524
,,,,,528
,,,,,535
,,,,,541
,,,,,547
,,,,,552
,,,,,555
,,,,,556
,,,,,555
,,,,,554
,,,,,553
,,,,,552
,,,,,553
,,,,,554
,,,,,556
,,,,,558
,,,,,560
,,,,,562
,,,,,563
,,,,,563
,,,,,563
,,,,,561
,,,,,560
,,,,,559
,,,,,558
,,,,,556
,,,,,555
,,,,,554
,,,,,552
,,,,,549
,,,,,546
,,,,,543
,,,,,542
,,,,,541
,,,,,541
,,,,,543
,,,,,545
,,,,,547
,,,,,548
4,2016,09,16,3797277,550
,,,,,550
,,,,,550
,,,,,550
,,,,,552
,,,,,553
,,,,,555
,,,,,556
,,,,,558
,,,,,558
,,,,,558
,,,,,556
,,,,,555
,,,,,555
,,,,,554
,,,,,554
,,,,,553
,,,,,553
,,,,,551
,,,,,549
,,,,,546
,,,,,544
,,,,,542
,,,,,539
,,,,,538
,,,,,537
,,,,,537
,,,,,536
,,,,,535
,,,,,534
,,,,,532
,,,,,530
,,,,,528
,,,,,526
,,,,,524
,,,,,523
,,,,,522
,,,,,522
,,,,,523
,,,,,523
,,,,,522
,,,,,522
,,,,,521
,,,,,520
,,,,,520
,,,,,520
,,,,,521
,,,,,522
,,,,,522
,,,,,522
,,,,,521
,,,,,520
,,,,,518
,,,,,516
,,,,,516
,,,,,515
,,,,,514
,,,,,513
,,,,,512
,,,,,512
,,,,,510
,,,,,508
,,,,,507
5,2016,09,16,3797529,506
,,,,,506
,,,,,506
,,,,,506
,,,,,508
,,,,,508
,,,,,508
,,,,,507
,,,,,506
,,,,,505
,,,,,504
,,,,,503
,,,,,503
,,,,,504
,,,,,504
,,,,,504
,,,,,504
,,,,,503
,,,,,502
,,,,,500
,,,,,500
,,,,,499
,,,,,499
,,,,,500
,,,,,500
,,,,,501
,,,,,501
,,,,,500
,,,,,500
,,,,,499
,,,,,499
,,,,,498
,,,,,499
,,,,,500
,,,,,500
,,,,,500
,,,,,499
,,,,,498
,,,,,497
,,,,,496
,,,,,495
,,,,,495
,,,,,495
,,,,,496
,,,,,496
,,,,,497
,,,,,497
,,,,,496
,,,,,494
,,,,,494
,,,,,494
,,,,,494
,,,,,494
,,,,,495
,,,,,496
,,,,,497
,,,,,497
,,,,,497
,,,,,497
,,,,,497
,,,,,497
,,,,,496
,,,,,497
6,2016,09,16,3797781,497
,,,,,497
,,,,,496
,,,,,496
,,,,,496
,,,,,495
,,,,,494
,,,,,493
,,,,,493
,,,,,493
,,,,,493
,,,,,494
,,,,,495
,,,,,495
,,,,,494
,,,,,493
,,,,,493
,,,,,493
,,,,,493
,,,,,493
,,,,,494
,,,,,494
,,,,,496
,,,,,501
,,,,,508
,,,,,517
,,,,,524
,,,,,526
,,,,,521
,,,,,510
,,,,,496
,,,,,483
,,,,,474
,,,,,468
,,,,,466
,,,,,465
,,,,,467
,,,,,471
,,,,,477
,,,,,484
,,,,,492
,,,,,497
,,,,,500
,,,,,501
,,,,,500
,,,,,499
,,,,,498
,,,,,497
,,,,,498
,,,,,500
,,,,,502
,,,,,504
,,,,,505
,,,,,507
,,,,,508
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,507
,,,,,507
7,2016,09,16,3798033,506
,,,,,504
,,,,,502
,,,,,500
,,,,,499
,,,,,498
,,,,,498
,,,,,499
,,,,,500
,,,,,500
,,,,,501
,,,,,502
,,,,,503
,,,,,503
,,,,,504
,,,,,506
,,,,,507
,,,,,509
,,,,,510
,,,,,512
,,,,,513
,,,,,513
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,513
,,,,,514
,,,,,515
,,,,,515
,,,,,514
,,,,,512
,,,,,511
,,,,,508
,,,,,506
,,,,,504
,,,,,503
,,,,,503
,,,,,502
,,,,,501
,,,,,500
,,,,,499
,,,,,497
,,,,,495
,,,,,494
,,,,,494
,,,,,494
,,,,,494
,,,,,494
,,,,,494
,,,,,493
,,,,,491
,,,,,491
,,,,,492
,,,,,492
,,,,,493
,,,,,493
,,,,,494
,,,,,495
,,,,,495
,,,,,495
,,,,,496
,,,,,496
8,2016,09,16,3798285,496
,,,,,496
,,,,,496
,,,,,497
,,,,,496
,,,,,496
,,,,,497
,,,,,496
,,,,,495
,,,,,493
,,,,,492
,,,,,492
,,,,,492
,,,,,492
,,,,,493
,,,,,495
,,,,,495
,,,,,496
,,,,,496
,,,,,496
,,,,,496
,,,,,495
,,,,,495
,,,,,496
,,,,,497
,,,,,497
,,,,,497
,,,,,497
,,,,,497
,,,,,496
,,,,,495
,,,,,495
,,,,,495
,,,,,495
,,,,,496
,,,,,497
,,,,,497
,,,,,497
,,,,,496
,,,,,496
,,,,,495
,,,,,495
,,,,,495
,,,,,496
,,,,,497
,,,,,498
,,,,,498
,,,,,498
,,,,,498
,,,,,497
,,,,,496
,,,,,495
,,,,,495
,,,,,496
,,,,,496
,,,,,497
,,,,,497
,,,,,498
,,,,,497
,,,,,496
,,,,,496
,,,,,496
,,,,,496
9,2016,09,16,3798537,496
,,,,,497
,,,,,498
,,,,,499
,,,,,498
,,,,,498
,,,,,497
,,,,,497
,,,,,496
,,,,,496
,,,,,497
,,,,,498
,,,,,499
,,,,,500
,,,,,500
,,,,,499
,,,,,499
,,,,,498
,,,,,499
,,,,,500
,,,,,501
,,,,,502
,,,,,502
,,,,,502
,,,,,502
,,,,,500
,,,,,499
,,,,,498
,,,,,497
,,,,,496
,,,,,496
,,,,,497
,,,,,498
,,,,,498
,,,,,497
,,,,,497
,,,,,496
,,,,,495
,,,,,495
,,,,,495
,,,,,496
,,,,,497
,,,,,498
,,,,,498
,,,,,498
,,,,,498
,,,,,500
,,,,,507
,,,,,516
,,,,,526
,,,,,531
,,,,,530
,,,,,521
,,,,,506
,,,,,491
,,,,,479
,,,,,472
,,,,,469
,,,,,468
,,,,,469
,,,,,474
,,,,,480
,,,,,488
10,2016,09,16,3798789,496
,,,,,501
,,,,,504
,,,,,504
,,,,,503
,,,,,502
,,,,,502
,,,,,502
,,,,,503
,,,,,505
,,,,,507
,,,,,509
,,,,,510
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,512
,,,,,512
,,,,,511
,,,,,510
,,,,,508
,,,,,507
,,,,,505
,,,,,503
,,,,,503
,,,,,503
,,,,,502
,,,,,503
,,,,,504
,,,,,504
,,,,,504
,,,,,504
,,,,,504
,,,,,505
,,,,,506
,,,,,508
,,,,,509
,,,,,511
,,,,,512
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,512
,,,,,513
,,,,,514
,,,,,515
,,,,,515
,,,,,515
,,,,,515
,,,,,514
,,,,,512
,,,,,511
,,,,,509
,,,,,508
,,,,,507
,,,,,505
,,,,,505
,,,,,504
,,,,,503
,,,,,501
11,2016,09,16,3799041,499
,,,,,497
,,,,,496
,,,,,495
,,,,,495
,,,,,495
,,,,,496
,,,,,495
,,,,,495
,,,,,494
,,,,,492
,,,,,490
,,,,,489
,,,,,490
,,,,,492
,,,,,493
,,,,,494
,,,,,494
,,,,,494
,,,,,493
,,,,,493
,,,,,493
,,,,,494
,,,,,495
,,,,,496
,,,,,498
,,,,,499
,,,,,499
,,,,,497
,,,,,496
,,,,,495
,,,,,494
,,,,,492
,,,,,492
,,,,,493
,,,,,493
,,,,,494
,,,,,495
,,,,,496
,,,,,496
,,,,,496
,,,,,495
,,,,,496
,,,,,496
,,,,,497
,,,,,498
,,,,,499
,,,,,500
,,,,,500
,,,,,499
,,,,,498
,,,,,497
,,,,,496
,,,,,495
,,,,,495
,,,,,496
,,,,,497
,,,,,496
,,,,,496
,,,,,495
,,,,,494
,,,,,492
,,,,,491
12,2016,09,16,3799293,491
,,,,,491
,,,,,491
,,,,,492
,,,,,493
,,,,,493
,,,,,491
,,,,,490
,,,,,489
,,,,,489
,,,,,488
,,,,,488
,,,,,488
,,,,,489
,,,,,488
,,,,,488
,,,,,487
,,,,,487
,,,,,486
,,,,,486
,,,,,486
,,,,,487
,,,,,487
,,,,,488
,,,,,488
,,,,,488
,,,,,487
,,,,,486
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,486
,,,,,487
,,,,,488
,,,,,488
,,,,,487
,,,,,487
,,,,,486
,,,,,485
,,,,,485
,,,,,485
,,,,,486
,,,,,486
,,,,,486
,,,,,486
,,,,,487
,,,,,487
,,,,,486
,,,,,486
,,,,,487
,,,,,487
,,,,,487
,,,,,487
,,,,,487
,,,,,487
,,,,,486
,,,,,485
,,,,,484
,,,,,484
,,,,,484
,,,,,484
,,,,,484
13,2016,09,16,3799545,485
,,,,,486
,,,,,486
,,,,,486
,,,,,486
,,,,,487
,,,,,487
,,,,,488
,,,,,489
,,,,,490
,,,,,491
,,,,,492
,,,,,496
,,,,,502
,,,,,511
,,,,,520
,,,,,528
,,,,,529
,,,,,521
,,,,,508
,,,,,493
,,,,,481
,,,,,472
,,,,,468
,,,,,466
,,,,,467
,,,,,470
,,,,,476
,,,,,483
,,,,,491
,,,,,498
,,,,,502
,,,,,504
,,,,,505
,,,,,504
,,,,,503
,,,,,501
,,,,,502
,,,,,502
,,,,,504
,,,,,507
,,,,,510
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,511
,,,,,511
,,,,,510
,,,,,509
,,,,,508
,,,,,506
,,,,,504
,,,,,504
,,,,,504
,,,,,505
,,,,,507
,,,,,508
,,,,,510
14,2016,09,16,3799797,510
,,,,,511
,,,,,511
,,,,,512
,,,,,513
,,,,,515
,,,,,517
,,,,,519
,,,,,520
,,,,,520
,,,,,520
,,,,,519
,,,,,519
,,,,,518
,,,,,518
,,,,,518
,,,,,519
,,,,,520
,,,,,520
,,,,,520
,,,,,520
,,,,,519
,,,,,518
,,,,,517
,,,,,517
,,,,,517
,,,,,518
,,,,,518
,,,,,518
,,,,,517
,,,,,516
,,,,,514
,,,,,513
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,510
,,,,,508
,,,,,507
,,,,,506
,,,,,506
,,,,,506
,,,,,507
,,,,,508
,,,,,508
,,,,,508
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,511
,,,,,511
,,,,,511
,,,,,512
,,,,,511
,,,,,510
,,,,,509
,,,,,508
,,,,,508
15,2016,09,16,3800049,507
,,,,,507
,,,,,509
,,,,,511
,,,,,512
,,,,,514
,,,,,515
,,,,,516
,,,,,516
,,,,,515
,,,,,514
,,,,,515
,,,,,515
,,,,,515
,,,,,516
,,,,,518
,,,,,518
,,,,,516
,,,,,515
,,,,,514
,,,,,514
,,,,,513
,,,,,514
,,,,,515
,,,,,516
,,,,,516
,,,,,515
,,,,,515
,,,,,514
,,,,,513
,,,,,513
,,,,,513
,,,,,514
,,,,,515
,,,,,516
,,,,,517
,,,,,517
,,,,,517
,,,,,517
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,517
,,,,,518
,,,,,518
,,,,,518
,,,,,517
,,,,,517
,,,,,516
,,,,,516
,,,,,517
,,,,,518
,,,,,519
,,,,,519
,,,,,520
,,,,,520
,,,,,520
,,,,,519
,,,,,519
,,,,,519
,,,,,520
16,2016,09,16,3800301,520
,,,,,522
,,,,,523
,,,,,524
,,,,,524
,,,,,524
,,,,,524
,,,,,524
,,,,,525
,,,,,526
,,,,,528
,,,,,530
,,,,,531
,,,,,530
,,,,,529
,,,,,529
,,,,,528
,,,,,527
,,,,,527
,,,,,528
,,,,,529
,,,,,529
,,,,,530
,,,,,530
,,,,,529
,,,,,529
,,,,,528
,,,,,528
,,,,,529
,,,,,530
,,,,,531
,,,,,533
,,,,,535
,,,,,535
,,,,,534
,,,,,534
,,,,,534
,,,,,536
,,,,,541
,,,,,550
,,,,,562
,,,,,571
,,,,,574
,,,,,568
,,,,,556
,,,,,539
,,,,,524
,,,,,514
,,,,,511
,,,,,510
,,,,,512
,,,,,516
,,,,,523
,,,,,529
,,,,,536
,,,,,541
,,,,,545
,,,,,547
,,,,,549
,,,,,549
,,,,,550
,,,,,551
,,,,,551
17,2016,09,16,3800553,552
,,,,,553
,,,,,554
,,,,,555
,,,,,556
,,,,,557
,,,,,560
,,,,,562
