Trusted?,Disparity,Health,Time Remaining,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
False,0.0,99.0,120,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.13337375223467374,64.0,100,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.09554407158193216,61.0,88,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.07764357536570451,61.0,80,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.05966207648703926,61.0,70,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.11497456192109926,61.0,62,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.08682433143871829,61.0,52,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.015417433212953796,60.0,25,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.14389664734074797,56.0,19,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.05831799321779894,53.0,10,0.0,0,6.258540132052236,5.5,6.258540132052236,5.5
False,0.1858116800793472,59.0,97,0.0,1,3.83,4.766114269175766,3.83,4.766114269175766
False,0.11271138040766794,55.0,83,0.0,1,3.83,4.766114269175766,3.83,4.766114269175766
False,0.07998293332604534,61.0,85,0.0,2,2.1,5.287333799513926,2.1,5.287333799513926
False,0.621321929368563,60.0,74,0.0,2,2.1,5.287333799513926,2.1,5.287333799513926
False,0.07065891679817156,43.0,60,0.0,2,2.1,5.287333799513926,2.1,5.287333799513926
False,0.05239162265827978,49.0,69,0.0,3,4.501806934034338,4.6,4.501806934034338,4.6
False,0.09861334233265996,49.0,64,0.0,3,4.501806934034338,4.6,4.501806934034338,4.6
False,0.25666173793091757,59.0,59,0.0,4,2.96419736448265,4.6,2.96419736448265,4.6
