SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
29,2016,09,18,63014028,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1.01,-0.97,-0.01,0.04,-0.03,0.03,0,65535,,,0,8290
30,2016,09,18,63015028,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1,-0.96,0,0.06,-0.02,0.04,0,65535,,,0,8290
31,2016,09,18,63016028,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1.01,-0.96,0,0.06,-0.01,0.04,0,65535,,,0,8290
32,2016,09,18,63017028,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1,-0.97,0,0.06,-0.02,0.04,0,65535,,,0,8290
33,2016,09,18,63018029,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1.01,-0.97,0,0.08,-0.02,0.04,0,65535,,,0,8290
34,2016,09,18,63019029,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
35,2016,09,18,63020029,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.78,-1.01,-0.96,0,0.04,-0.02,0.04,0,65535,,,0,8290
36,2016,09,18,63021030,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.8,-1,-0.97,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
37,2016,09,18,63022031,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1,-0.96,0,0.06,-0.02,0.04,0,65535,,,0,8290
38,2016,09,18,63023031,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1.02,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
39,2016,09,18,63024031,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1.02,-0.97,0,0.06,-0.02,0.04,0,65535,,,0,8290
40,2016,09,18,63025031,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,0.84,-1.01,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
41,2016,09,18,63026031,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1.02,-0.97,0,0.04,-0.02,0.03,0,65535,,,0,8290
42,2016,09,18,63027032,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.86,-1,-0.97,0,0.07,-0.01,0.04,0,65535,,,0,8290
43,2016,09,18,63028033,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.8,-1.01,-0.97,0,0.07,-0.02,0.03,0,65535,,,0,8290
44,2016,09,18,63029033,0,6553.5,-3276.8,-1,0.01,0.14,4.188,0,0.8,0.82,-1.02,-0.97,0,0.06,-0.2,0.03,0,65535,,,0,8290
45,2016,09,18,63030033,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1,-0.96,0,0.06,-0.01,0.04,0,65535,,,0,8290
46,2016,09,18,63031034,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.88,-1.01,-0.97,-0.01,0.07,-0.01,0.03,0,65535,,,0,8290
47,2016,09,18,63032034,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1.03,-0.96,0,0.06,-0.01,0.03,0,65535,,,0,8290
48,2016,09,18,63033034,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.84,-1.01,-0.97,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
49,2016,09,18,63034035,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.86,-1.01,-0.97,-0.01,0.04,-0.02,0.04,0,65535,,,0,8290
50,2016,09,18,63035035,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1.01,-0.96,0,0.06,-0.01,0.03,0,65535,,,0,8290
51,2016,09,18,63036035,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,0.84,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
52,2016,09,18,63037035,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.86,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
53,2016,09,18,63038035,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1.02,-0.96,0,0.06,-0.02,0.03,0,65535,,,0,8290
54,2016,09,18,63039035,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1,-0.97,0.01,0.04,-0.02,0.04,0,65535,,,0,8290
55,2016,09,18,63040037,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.86,-1.01,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
56,2016,09,18,63041037,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.01,-0.97,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
57,2016,09,18,63042037,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.86,-1.01,-0.97,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
58,2016,09,18,63043037,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.86,-1.01,-0.96,0,0.06,-0.01,0.03,0,65535,,,0,8290
59,2016,09,18,63044038,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1,-0.96,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
60,2016,09,18,63045038,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.8,-1.01,-0.96,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
61,2016,09,18,63046039,0,6553.5,-3276.8,-1,0.01,0.04,4.188,0,0.8,0.84,-1,-0.97,-0.01,0.04,-0.02,0.04,0,65535,,,0,8290
62,2016,09,18,63047039,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.84,-1.01,-0.96,0,0.06,-0.01,0.03,0,65535,,,0,8290
63,2016,09,18,63048040,0,6553.5,-3276.8,-1,0,0.03,4.188,0,0.8,0.9,-1.01,-0.97,0,0.04,-0.01,0.04,0,65535,,,0,8290
64,2016,09,18,63049040,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.86,-1.01,-0.96,0,0.06,-0.01,0.04,0,65535,,,0,8290
65,2016,09,18,63050040,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.9,-1.02,-0.97,0.01,0.06,-0.03,0.03,0,65535,,,0,8290
66,2016,09,18,63051040,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.92,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
67,2016,09,18,63052040,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.92,-1.01,-0.97,-0.01,0.07,-0.02,0.03,0,65535,,,0,8290
68,2016,09,18,63053040,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.86,-1.01,-0.97,0,0.07,-0.02,0.04,0,65535,,,0,8290
69,2016,09,18,63054040,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.86,-1,-0.97,0,0.07,-0.03,0.03,0,65535,,,0,8290
70,2016,09,18,63055041,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.9,-1.01,-0.96,0,0.06,-0.02,0.03,0,65535,,,0,8290
71,2016,09,18,63056041,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.88,-1.01,-0.97,0,0.04,-0.02,0.03,0,65535,,,0,8290
72,2016,09,18,63057041,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1.01,-0.96,0,0.04,-0.02,0.04,0,65535,,,0,8290
73,2016,09,18,63058041,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.8,-1.01,-0.96,0,0.04,-0.02,0.03,0,65535,,,0,8290
74,2016,09,18,63059042,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1.01,-0.96,0,0.04,-0.03,0.03,0,65535,,,0,8290
75,2016,09,18,63060042,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.8,-1.02,-0.96,0.01,0.06,-0.01,0.04,0,65535,,,0,8290
76,2016,09,18,63061042,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.01,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
77,2016,09,18,63062042,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.8,-1.01,-0.97,0,0.06,-0.02,0.04,0,65535,,,0,8290
78,2016,09,18,63063042,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.8,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
79,2016,09,18,63064042,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.8,-1.02,-0.97,0.01,0.06,-0.01,0.03,0,65535,,,0,8290
80,2016,09,18,63065043,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.01,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
81,2016,09,18,63066043,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.8,-1,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
82,2016,09,18,63067043,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
83,2016,09,18,63068043,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1.02,-0.97,0,0.07,-0.02,0.04,0,65535,,,0,8290
84,2016,09,18,63069043,0,6553.5,-3276.8,-1,0.01,0.04,4.188,0,0.8,0.8,-1,-0.97,0.01,0.08,-0.02,0.03,0,65535,,,0,8290
85,2016,09,18,63070043,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,0.8,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
86,2016,09,18,63071043,0,6553.5,-3276.8,-1,0.01,0.04,4.188,0,0.8,0.74,-1.02,-0.97,0,0.06,-0.02,0.04,0,65535,,,0,8290
87,2016,09,18,63072043,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.76,-1,-0.96,0,0.06,-0.01,0.03,0,65535,,,0,8290
88,2016,09,18,63073043,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.8,-1.01,-0.96,0,0.07,-0.02,0.03,0,65535,,,0,8290
89,2016,09,18,63074043,0,6553.5,-3276.8,-1,0,0.03,4.188,0,0.8,0.76,-1.01,-0.96,0.01,0.07,-0.02,0.02,0,65535,,,0,8290
90,2016,09,18,63075043,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.74,-1.01,-0.96,0.01,0.06,-0.01,0.04,0,65535,,,0,8290
91,2016,09,18,63076043,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.74,-1.01,-0.96,0,0.06,-0.02,0.04,0,65535,,,0,8290
92,2016,09,18,63077043,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.74,-1.01,-0.97,-0.01,0.06,-0.02,0.04,0,65535,,,0,8290
93,2016,09,18,63078043,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.74,-1,-0.97,0,0.06,-0.02,0.04,0,65535,,,0,8290
94,2016,09,18,63079044,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.76,-1.01,-0.96,0,0.06,-0.02,0.04,0,65535,,,0,8290
95,2016,09,18,63080044,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.78,-1,-0.96,0,0.06,-0.02,0.03,0,65535,,,0,8290
96,2016,09,18,63081044,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.9,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
97,2016,09,18,63082045,0,6553.5,-3276.8,-1,0.01,0.13,4.188,0,0.8,0.88,-1.01,-0.97,-0.18,0.04,-0.02,0.03,0,65535,,,0,8290
98,2016,09,18,63083045,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.86,-1.01,-0.97,0,0.04,-0.02,0.03,0,65535,,,0,8290
99,2016,09,18,63084045,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.88,-1,-0.97,-0.01,0.07,-0.02,0.04,0,65535,,,0,8290
100,2016,09,18,63085045,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.86,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
101,2016,09,18,63086045,0,6553.5,-3276.8,-1,0.01,0.13,4.188,0,0.8,0.84,-1.01,-0.97,0,0.06,-0.2,0.03,0,65535,,,0,8290
102,2016,09,18,63087045,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.01,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
103,2016,09,18,63088045,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1.01,-0.96,-0.01,0.04,-0.03,0.03,0,65535,,,0,8290
104,2016,09,18,63089045,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.01,-0.96,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
105,2016,09,18,63090045,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.01,-0.96,0,0.04,-0.02,0.03,0,65535,,,0,8290
106,2016,09,18,63091045,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.86,-1.01,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
107,2016,09,18,63092045,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.88,-1.01,-0.97,0,0.07,-0.02,0.03,0,65535,,,0,8290
108,2016,09,18,63093045,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.84,-1.01,-0.96,0,0.06,-0.03,0.02,0,65535,,,0,8290
109,2016,09,18,63094045,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,0.9,-1.01,-0.96,0,0.04,-0.02,0.03,0,65535,,,0,8290
110,2016,09,18,63095045,0,6553.5,-3276.8,-1,0.01,0.04,4.188,0,0.8,0.82,-1.01,-0.96,0,0.04,-0.01,0.06,0,65535,,,0,8290
111,2016,09,18,63096045,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.8,-1.02,-0.96,0.01,0.06,-0.01,0.04,0,65535,,,0,8290
112,2016,09,18,63097046,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,0.82,-1.02,-0.97,0.01,0.04,-0.01,0.03,0,65535,,,0,8290
113,2016,09,18,63098047,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.82,-1.02,-0.96,0,0.06,-0.02,0.03,0,65535,,,0,8290
114,2016,09,18,63099047,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,0.86,-1.01,-0.97,-0.01,0.06,-0.01,0.03,0,65535,,,0,8290
115,2016,09,18,63100048,0,6553.5,-3276.8,-1,0.01,0.12,4.188,0,0.8,1.14,-1.13,-0.97,-0.03,0.06,-0.02,0.06,0,65535,,,0,8290
116,2016,09,18,63101048,0,6553.5,-3276.8,-1,0.01,0.09,4.188,0,0.8,4.28,-1.03,-0.97,-0.09,0.12,-0.02,0.06,0,65535,,,0,8290
117,2016,09,18,63102048,0,6553.5,-3276.8,-1,0.01,0.12,4.188,0,0.8,2.5,-1.01,-0.9,-0.04,0.2,-0.07,0.03,0,65535,,,0,8290
118,2016,09,18,63103048,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,1.7,-1,-0.97,0.01,0.06,-0.01,0.03,0,65535,,,0,8290
119,2016,09,18,63104048,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.98,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
120,2016,09,18,63105048,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,1.86,-1.01,-0.97,0,0.07,-0.01,0.03,0,65535,,,0,8290
121,2016,09,18,63106048,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.94,-1.01,-0.97,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
122,2016,09,18,63107048,0,6553.5,-3276.8,-1,0,0.03,4.188,0,0.8,1.54,-1.01,-0.96,0.01,0.06,-0.01,0.03,0,65535,,,0,8290
123,2016,09,18,63108047,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.64,-1.01,-0.97,0.01,0.06,-0.01,0.04,0,65535,,,0,8290
124,2016,09,18,63109047,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.94,-1.01,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
125,2016,09,18,63110048,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,1.7,-1.01,-0.97,0,0.06,-0.02,0.02,0,65535,,,0,8290
126,2016,09,18,63111048,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.42,-1.01,-0.97,0,0.06,-0.01,0.03,0,65535,,,0,8290
127,2016,09,18,63112048,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.3,-1.01,-0.97,0,0.06,-0.02,0.04,0,65535,,,0,8290
128,2016,09,18,63113048,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.38,-1.02,-0.96,0.01,0.06,-0.02,0.04,0,65535,,,0,8290
129,2016,09,18,63114048,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.66,-1.01,-0.97,0,0.06,-0.01,0.04,0,65535,,,0,8290
130,2016,09,18,63115049,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.42,-1.01,-0.97,0,0.04,-0.02,0.03,0,65535,,,0,8290
131,2016,09,18,63116049,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.32,-1,-0.97,0,0.07,-0.02,0.04,0,65535,,,0,8290
132,2016,09,18,63117049,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.72,-1.01,-0.97,0,0.04,-0.01,0.03,0,65535,,,0,8290
133,2016,09,18,63118049,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.72,-1.02,-0.97,0,0.07,-0.01,0.04,0,65535,,,0,8290
134,2016,09,18,63119050,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.42,-1.01,-0.96,0,0.06,-0.02,0.03,0,65535,,,0,8290
135,2016,09,18,63120050,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.42,-1.01,-0.97,0,0.06,-0.01,0.04,0,65535,,,0,8290
136,2016,09,18,63121050,0,6553.5,-3276.8,-1,0,0.03,4.188,0,0.8,1.56,-1.01,-0.96,0,0.04,-0.02,0.02,0,65535,,,0,8290
137,2016,09,18,63122050,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.34,-1.02,-0.97,0,0.06,-0.02,0.04,0,65535,,,0,8290
138,2016,09,18,63123050,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.26,-1,-0.96,0,0.06,-0.02,0.04,0,65535,,,0,8290
139,2016,09,18,63124050,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.3,-1.02,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
140,2016,09,18,63125050,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.28,-1.02,-0.97,0,0.07,-0.02,0.03,0,65535,,,0,8290
141,2016,09,18,63126050,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,1.2,-1.01,-0.97,0,0.04,-0.01,0.03,0,65535,,,0,8290
142,2016,09,18,63127050,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.3,-1.01,-0.96,0.01,0.07,-0.01,0.03,0,65535,,,0,8290
143,2016,09,18,63128050,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.24,-1,-0.97,0,0.07,-0.02,0.03,0,65535,,,0,8290
144,2016,09,18,63129050,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.64,-1.02,-0.96,-0.01,0.06,-0.02,0.02,0,65535,,,0,8290
145,2016,09,18,63130050,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,1.5,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
146,2016,09,18,63131050,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.46,-1.01,-0.97,0.01,0.06,-0.02,0.03,0,65535,,,0,8290
147,2016,09,18,63132054,0,6553.5,-3276.8,-1,0,0.02,4.188,0,0.8,1.34,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
148,2016,09,18,63133052,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.2,-1,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
149,2016,09,18,63134051,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.14,-1.01,-0.96,0,0.07,-0.02,0.03,0,65535,,,0,8290
150,2016,09,18,63135053,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.16,-1.01,-0.97,0.01,0.06,-0.02,0.04,0,65535,,,0,8290
151,2016,09,18,63136055,0,6553.5,-3276.8,-1,0.01,0.03,4.188,0,0.8,1.14,-1.01,-0.97,-0.01,0.07,-0.02,0.06,0,65535,,,0,8290
152,2016,09,18,63137056,0,6553.5,-3276.8,-1,0.01,0.02,4.188,0,0.8,1.18,-1.01,-0.97,0,0.06,-0.02,0.03,0,65535,,,0,8290
153,2016,09,18,63138060,0,6553.5,-3276.8,-1,0.01,0.13,4.188,0,0.8,1.12,-1.07,-0.97,0,0.1,-0.15,0.06,0,65535,,,0,8290
154,2016,09,18,63139058,0,6553.5,-3276.8,-1,0.01,0.07,4.188,0,0.8,1.14,-1.02,-0.96,-0.01,0.07,-0.06,0.1,0,65535,,,0,8290
