Time, Type, Data
26/09/2016 16:45:27.351,RX,02-14-00-00-06-02-BD-00-00-06
26/09/2016 16:45:27.451,RX,02-15-00-00-06-02-19-00-00-06-02-16-00-00-06-02-21-20-59-E0-07-09-1A-6C-C9-98-03-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-D8-03-02-24-2D-59-E0-07-09-1A-6C-C9-98-03-02-02-02-02-02-02-02-02-02-02-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-46-03-02-1E-00-00-06-02-BC-00-00-06
26/09/2016 16:45:27.551,RX,02-22-58-67-E0-07-09-1A-81-CC-98-03-37-B2-18-A2-85-09-EE-B7-5E-76-C7-DD-A6-1A-68-98-51-46-59-65-98-71-06-5A-68-A0-75-86-99-64-8D-21-46-58-60-7D-E1-45-17-5C-6B-95-E5-15-56-53-3D-C5-94-52-44-F1-14-D3-49-1C-45-A4-10-42-0B-49-C4-51-4A-39-31-15-56-5E-92-A9-F6-9B-74-E5-D9-67-20-58-03
26/09/2016 16:45:27.749,RX,02-22-58-68-E0-07-09-1A-7D-CD-98-03-17-AA-A8-63-91-4B-2E-29-E4-8B-15-DE-57-9D-6C-91-CD-65-15-4E-19-E5-83-CD-2D-95-D8-C1-C5-12-42-08-51-44-12-4B-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4B-34-91-C4-0F-34-DC-30-05-22-C7-E8-13-D1-42-F4-6C-C3-0C-32-C8-28-F3-0C-01-03
26/09/2016 16:45:27.967,RX,02-20-35-00-E0-07-09-1A-55-CF-98-03-38-00-7E-00-00-80-E3-FF-02-00-04-00-97-0F-04-00-D8-0E-14-0F-A3-FF-AB-FF-2E-00-36-00-02-00-0C-00-00-00-FF-FF-00-00-00-00-01-00-41-A0-A1-03
26/09/2016 16:45:28.073,RX,02-2B-47-61-E0-07-09-1A-55-CF-98-03-02-38-00-7E-00-00-80-E3-FF-02-00-04-00-97-0F-41-04-00-FF-FF-FF-D8-0E-14-0F-05-FF-FF-00-FF-FF-11-00-A3-FF-AB-FF-2E-00-36-00-02-00-0C-00-F8-00-10-02-FE-FA-0C-75-01-9D-01-A3-01-F8-01-00-00-97-03-02-22-58-69-E0-07-09-1A-79-CE-98-03-D8-88-B3-CE-3B-F0-C0-E3-4E-3B-EF-C0-03-CF-3B-EF-CC-B3-8F-41-12-7D-94-92-4C-3C-25-85-D5-59-76-15-46-19-69-B5-1D-A7-1D-7B-FE-45-58-62-8E-4B-6A-69-A6-9B-71-C6-D9-A6-99-5E-5A-09-A5-92-42-E2-E8-22-89-19-32-D8-5F-7B-DB-2D-07-1C-6E-B1-A5-06-1A-F2-03
26/09/2016 16:45:28.241,RX,02-22-58-6A-E0-07-09-1A-75-CF-98-03-97-39-56-D8-5F-7C-F1-B5-97-5E-79-DD-65-57-5D-77-E1-75-57-5D-72-C1-E5-16-5B-6B-A9-85-96-59-64-95-75-56-5A-6C-B5-D5-56-5A-64-81-D5-D5-56-5A-65-75-D5-54-4E-29-65-D4-50-42-0D-75-D4-52-4E-41-25-D5-54-55-61-D5-D5-58-68-BD-85-17-60-86-25-A6-18-30-03
26/09/2016 16:45:28.288,TX,02-23-00-00-03
26/09/2016 16:45:28.360,RX,02-23-00-00-03
26/09/2016 16:45:28.467,RX,02-21-20-5A-E0-07-09-1A-5D-CD-98-03-00-02-08-20-80-00-02-08-20-80-00-02-08-E0-7F-FF-FD-F7-DF-7F-FF-01-08-93-03-02-24-2D-5A-E0-07-09-1A-5D-CD-98-03-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-83-F9-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-EE-03
26/09/2016 16:45:28.583,RX,02-22-58-6B-E0-07-09-1A-71-D0-98-03-8B-31-F6-58-65-9D-91-A6-5A-6C-B8-F1-F6-1B-70-C2-15-A7-5C-74-D9-81-57-5E-7A-EB-B5-E7-5E-7B-ED-B9-17-9F-7D-FE-19-D8-A0-85-26-02-19-66-A0-9C-B6-7A-2B-AF-C2-26-EB-AC-B3-CC-2A-7B-6C-B0-B8-B2-DA-E9-A2-78-92-19-A5-8F-2B-6E-D8-60-80-F6-B9-A7-1E-D0-03
26/09/2016 16:45:28.754,RX,02-22-58-6C-E0-07-09-1A-6D-D1-98-03-E8-AD-07-5F-7E-02-32-78-21-89-33-0A-29-A5-98-70-F2-49-28-A3-92-5E-CA-29-A8-A4-A6-DA-AA-AC-B9-06-9B-AC-B4-DC-9A-0B-AF-BE-03-2B-EC-70-C4-14-5F-AC-F1-C7-25-B3-1C-F3-CC-33-CF-3C-73-CD-39-FF-4C-74-D2-4C-3F-1D-B5-D4-54-5B-7D-F5-D4-4C-13-BD-33-F6-03
26/09/2016 16:45:28.958,RX,02-20-35-01-E0-07-09-1A-3E-D3-98-03-38-00-7C-00-00-80-E3-FF-02-00-04-00-97-0F-04-00-D8-0E-E4-0C-A4-FF-AB-FF-2E-00-38-00-02-00-0C-00-00-00-FF-FF-00-00-00-00-01-00-41-A0-98-03
26/09/2016 16:45:29.078,RX,02-2B-47-62-E0-07-09-1A-3E-D3-98-03-02-38-00-7C-00-00-80-E3-FF-02-00-04-00-97-0F-41-04-00-FF-FF-FF-D8-0E-E4-0C-05-FF-FF-00-FF-FF-19-00-A4-FF-AB-FF-2E-00-38-00-02-00-0C-00-F8-00-10-02-FE-B5-0C-75-01-9F-01-A4-01-FB-01-00-00-99-03-02-22-58-6D-E0-07-09-1A-69-D2-98-03-32-A7-1C-B2-C6-12-2F-4C-B0-BF-F5-AE-0B-6E-B5-CA-FE-5A-6B-AB-A7-8A-FA-29-A7-9A-5A-3A-29-A4-8E-32-AA-A8-A2-89-1E-4A-28-A0-7F-FA-09-68-A1-8D-52-CA-A9-A8-A8-AE-CA-6A-AB-B1-E6-4A-6C-B4-E0-B2-5B-AF-BE-FE-0A-5C-70-C2-0D-4F-6C-F1-C5-16-4F-DC-30-DF-03
26/09/2016 16:45:29.260,RX,02-22-58-6E-E0-07-09-1A-66-D3-98-03-06-07-EC-6F-BF-FD-F6-DB-EF-BE-F8-CE-DB-AE-B9-DC-4A-9B-AC-B0-B9-B2-CA-E9-A1-70-5E-F9-23-8A-13-FE-D7-9E-77-D0-05-07-1B-67-84-9D-55-94-48-00-8D-E3-0C-31-C2-10-A3-4C-34-D8-74-13-4E-3A-F8-38-94-52-52-69-1D-E6-D9-6B-B9-F1-66-5B-6B-A3-69-26-19-F4-03
26/09/2016 16:45:29.291,TX,02-23-00-00-03
26/09/2016 16:45:29.414,RX,02-21-20-5B-E0-07-09-1A-4D-D1-98-03-00-02-08-20-80-00-02-08-20-80-00-02-08-E0-7F-FF-FD-F7-DF-7F-FF-FD-07-0E-03
26/09/2016 16:45:29.529,RX,02-24-2D-5B-E0-07-09-1A-4D-D1-98-03-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-B3-03-02-22-58-6F-E0-07-09-1A-62-D4-98-03-89-05-96-D7-5B-63-4D-05-94-49-08-B1-63-8D-31-BB-C0-32-CA-24-81-C4-41-06-17-56-48-F1-44-13-4B-24-81-44-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-91-C4-11-44-0C-81-84-15-6D-2C-C2-4A-33-E9-04-34-11-48-27-A5-74-12-48-17-29-D4-8F-3C-E9-84-63-0D-D7-03
26/09/2016 16:45:29.761,RX,02-22-58-70-E0-07-09-1A-5E-D5-98-03-C7-D0-02-0A-23-79-A8-D1-C5-14-4C-20-61-C4-10-41-18-31-05-1A-83-84-02-CC-37-FF-78-C4-D3-55-6E-09-46-19-69-B5-19-A7-9D-7B-01-4E-68-62-8E-4B-6E-A9-66-9D-7B-F2-89-27-9C-65-62-C9-64-90-36-9E-58-A1-7F-E3-1D-B7-5A-64-75-51-F5-D2-42-EA-40-B3-0B-2C-03
26/09/2016 16:45:29.963,RX,02-20-35-02-E0-07-09-1A-26-D7-98-03-38-00-7C-00-00-80-E2-FF-02-00-04-00-97-0F-03-00-D8-0E-AC-12-A4-FF-AC-FF-31-00-38-00-02-00-0C-00-00-00-FF-FF-00-00-00-00-01-00-41-A0-63-03
26/09/2016 16:45:30.081,RX,02-2B-47-63-E0-07-09-1A-26-D7-98-03-02-38-00-7C-00-00-80-E2-FF-02-00-04-00-97-0F-41-03-00-FF-FF-FF-D8-0E-AC-12-04-FF-FF-00-FF-FF-21-00-A4-FF-AC-FF-31-00-38-00-02-00-0C-00-F8-00-10-02-FE-FF-0C-75-01-A0-01-A5-01-FB-01-00-00-30-03-02-22-58-71-E0-07-09-1A-5A-D6-98-03-A8-50-E2-07-1A-56-2C-71-84-11-47-24-A1-44-12-48-24-B1-84-13-54-6C-11-46-19-67-A8-D1-06-1C-71-BC-A1-06-19-5C-54-F1-C4-12-48-1C-81-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4B-2C-71-04-EB-03
26/09/2016 16:45:30.267,RX,02-22-58-72-E0-07-09-1A-56-D7-98-03-3F-E8-40-44-18-8C-C0-E2-8B-2B-89-88-71-C4-0F-43-1C-A1-C4-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-04-CE-03
26/09/2016 16:45:30.298,TX,02-23-00-00-03
26/09/2016 16:45:30.437,RX,02-21-20-5C-E0-07-09-1A-3E-D5-98-03-FF-FD-F7-DF-7F-FF-FD-F7-DF-7F-FF-FD-F7-DF-7F-FF-FD-F7-1F-80-00-02-08-09-03
26/09/2016 16:45:30.553,RX,02-24-2D-5C-E0-07-09-1A-3E-D5-98-03-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-1D-04-E7-F6-E7-F6-E7-F6-E7-F6-3A-03-02-22-58-73-E0-07-09-1A-52-D8-98-03-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-E1-84-12-3F-C4-E0-02-12-84-5C-93-52-58-74-A5-35-95-4F-2F-5D-14-0F-CE-03
26/09/2016 16:45:30.754,RX,02-2C-0D-BE-E0-07-09-1A-25-DA-98-03-40-10-64-00-23-03
26/09/2016 16:45:30.873,RX,02-22-58-74-E0-07-09-1A-4E-D9-98-03-BE-20-B2-45-10-3A-F8-60-C4-12-4B-28-A1-84-12-4E-64-01-84-03-E4-EF-4F-08-5F-9D-32-BE-40-06-EC-F3-5E-FA-EC-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-79-03
