Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins
True,0.30280783721571086,96.0,0.2742821481715061,1.0,0
True,0.24213737731612509,94.0,-0.9005260295335581,1.0,1
True,0.29102282810086305,81.0,0.014823811070653115,1.0,1
True,0.17326871793109358,56.0,-0.1572460766606869,1.0,2
False,0.5662138588183416,51.0,-1.3308517791074033,0.8,2
False,0.29293304215436505,32.0,-0.629192908251988,0.6666666666666666,2
False,0.25257461444550566,31.0,-1.3390935607559344,0.5714285714285714,2
False,0.49168633909580667,10.0,-1.060008016138219,0.5,4
