Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
True,0.032095557358542734,100.0,-0.9515758932415104,1.0,0,5.281421294445296,2.8,5.281421294445296,2.8
True,0.025087186688366375,97.0,-0.5659682016126202,1.0,0,5.281421294445296,2.8,5.281421294445296,2.8
True,0.027877214351897227,93.0,0.2894578922254514,1.0,0,5.281421294445296,2.8,5.281421294445296,2.8
True,0.028364595317312228,100,-0.662037386569525,1.0,1,5.73,4.60290556631683,5.73,4.60290556631683
