Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins
True,0.014337331051759453,89.0,-0.1047346574944874,1.0,0
True,0.4836831708086033,89.0,-0.243098947113634,1.0,0
True,0.056784523192041275,88.0,-0.39628487215453556,1.0,0
True,0.47578901007723107,73.0,-0.02518831814691591,1.0,0
True,0.017240709037320407,78.0,-0.0753664200900177,1.0,1
