Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
True,0.09649154670438911,100,-1.0005870951040512,1.0,1,6.23,3.7255214715234204,6.23,3.7255214715234204
True,0.053559912767368247,97,-0.4235586108953857,1.0,2,2.147107364412488,2.8,2.147107364412488,2.8
True,0.12285465731283277,94,-0.00731585350674413,1.0,2,2.147107364412488,2.8,2.147107364412488,2.8
True,0.04241218671660563,91,-0.7668677967316966,1.0,2,2.147107364412488,2.8,2.147107364412488,2.8
True,0.24589958872610446,85,-1.2232565418325743,1.0,2,2.147107364412488,2.8,2.147107364412488,2.8
True,0.10604135108406468,85,-0.3751675444734781,1.0,2,2.147107364412488,2.8,2.147107364412488,2.8
True,0.07528354484159272,85,0.1480373650704303,1.0,2,2.147107364412488,2.8,2.147107364412488,2.8
True,0.14343754659958624,83,-0.6716826700994134,1.0,2,2.147107364412488,2.8,2.147107364412488,2.8
True,0.07931572422334372,81,-0.32674813643470824,1.0,2,2.147107364412488,2.8,2.147107364412488,2.8
