11:3:43,40
11:4:30,40
11:4:41,50
11:4:51,50
11:5:25,70
11:5:57,70
11:6:9,60
11:6:55,60
11:7:14,40
11:7:39,50
11:8:5,50
11:8:16,50
11:8:33,50
11:10:37,50
