14:49:59,50
14:50:0,50
14:50:10,50
14:50:21,70
14:50:25,70
14:50:36,60
14:50:43,60
14:51:17,60
14:51:2,60
14:51:4,60
14:51:50,50
14:52:22,50
14:52:3,50
14:52:40,60
14:52:47,50
14:53:15,50
14:53:32,50
14:53:8,50
