Time, Type, Data
26/09/2016 12:11:01.022,RX,02-22-58-04-E0-07-09-1A-F4-8A-9D-02-2C-B2-B8-E2-8A-2B-AE-B8-A2-8A-29-9E-58-22-89-23-8A-18-22-88-20-82-F8-A1-87-1C-6E-A8-61-86-19-66-88-A1-85-13-46-E8-E0-82-08-1E-68-60-81-04-0E-18-A0-7F-FB-E5-87-1F-7E-F8-E5-A7-9F-7E-F9-E1-87-DF-7D-F5-D5-67-DF-7D-F8-E1-87-DF-7D-F4-C5-F7-1E-66-03
26/09/2016 12:11:01.244,RX,02-22-58-05-E0-07-09-1A-F0-8B-9D-02-EE-B5-C7-DE-7A-EB-A9-A7-9E-7A-EB-AD-C7-1E-7B-ED-B5-B7-9E-7A-E9-9D-67-5E-79-E7-A1-97-9E-7A-EB-AD-97-1E-7A-E6-95-47-1E-79-E4-95-57-5E-79-E4-91-37-9E-78-E1-89-37-1E-79-E4-95-47-DE-78-E2-89-27-9E-78-E2-8D-37-9E-78-E0-7D-F7-9D-77-DE-79-F7-1D-CC-03
26/09/2016 12:11:01.507,RX,02-22-58-06-E0-07-09-1A-EC-8C-9D-02-DF-79-D7-5D-77-DC-6D-A7-DD-76-DC-71-D7-DD-77-E0-81-07-DE-77-DE-79-E7-9D-77-E0-81-F7-DD-77-DE-75-D7-5D-77-DE-7D-F7-DD-77-DF-79-D7-1D-77-DC-75-D7-9D-77-E0-81-07-DE-77-DF-7D-07-5E-78-E2-8D-37-5E-78-DE-71-97-DD-75-D6-59-77-1D-76-DB-7D-17-1E-AA-03
26/09/2016 12:11:01.607,TX,02-23-00-00-03
26/09/2016 12:11:01.649,RX,02-21-20-01-E0-07-09-1A-C0-8A-9D-02-00-02-08-20-80-00-02-08-20-80-00-02-F8-DF-7F-FF-FD-F7-DF-7F-FF-FD-07-EF-03
26/09/2016 12:11:01.761,RX,02-20-35-02-E0-07-09-1A-7F-8E-9D-02-68-00-3F-00-00-80-F8-FF-03-00-08-00-F6-0F-02-00-74-04-20-03-9C-FF-9F-FF-02-00-0A-00-0F-00-13-00-00-00-FF-FF-00-00-00-00-01-00-51-A0-96-03-02-2B-47-02-E0-07-09-1A-7F-8E-9D-02-02-68-00-3F-00-00-80-F8-FF-03-00-08-00-F6-0F-51-02-00-FF-FF-FF-74-04-20-03-03-FF-FF-00-FF-FF-79-01-9C-FF-9F-FF-02-00-0A-00-0F-00-13-00-D2-00-10-02-FE-00-0C-73-01-9F-01-A6-01-FC-01-00-00-99-03-02-24-2D-01-E0-07-09-1A-F8-8A-9D-02-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-15-FE-3C-08-C4-03
26/09/2016 12:11:01.876,RX,02-22-58-07-E0-07-09-1A-E8-8D-9D-02-E2-81-F7-5D-77-DD-79-07-9E-78-E3-85-F7-9D-77-DD-79-17-5E-79-E9-AD-D7-5E-7B-EC-A5-87-DE-79-E7-A1-97-9E-7A-EA-A5-77-1E-79-E1-79-C7-DD-76-DA-69-97-DD-75-D5-49-E7-DC-72-C9-19-47-9C-70-C1-FD-C6-5B-6E-B7-D5-36-5B-6C-B0-C1-06-DB-6B-AF-C1-16-1B-AB-03
26/09/2016 12:11:02.017,RX,02-22-58-08-E0-07-09-1A-E3-8E-9D-02-B2-D1-66-5B-6E-BC-FD-26-DC-70-C4-11-67-1C-72-CA-2D-C7-9C-73-CE-35-C7-DC-72-CA-29-C7-DC-73-D2-55-77-5D-76-DA-69-A7-9D-76-DB-71-C7-9D-77-DF-7D-07-5E-78-E2-8D-57-9E-79-E8-A5-97-5E-7A-EA-A9-A7-DE-7A-ED-B9-E7-9E-7B-EE-B9-C7-DE-7A-EB-B1-D7-1E-13-03
26/09/2016 12:11:02.270,RX,02-22-58-09-E0-07-09-1A-DF-8F-9D-02-EE-BD-07-1F-7C-EF-BD-F7-9E-7B-EE-BD-07-9F-7C-F2-C9-27-5F-7C-F0-C1-27-1F-7D-F4-D5-57-5F-7D-F4-CD-37-DF-7C-F3-D1-67-1F-7E-F9-E5-87-1F-7E-F7-DD-77-5F-7E-FA-ED-C7-5F-7F-FD-F5-C7-1F-7F-FD-F5-D7-9F-7F-FE-F5-C7-DF-7E-FA-E5-97-5F-7E-FA-ED-B7-1F-06-03
26/09/2016 12:11:02.517,RX,02-22-58-0A-E0-07-09-1A-DB-90-9D-02-FC-F5-D7-9F-7F-FE-F9-E7-1F-7F-FB-E9-87-9F-7D-F3-C5-07-1F-7C-F2-D1-67-9F-7D-F5-CD-27-9F-7C-F4-DD-A7-DF-7E-FC-F5-F7-5F-80-04-22-C8-20-84-12-52-58-A1-85-16-5A-68-E1-85-17-62-98-A1-86-1A-66-88-A1-85-14-46-F8-60-83-0C-2E-98-20-82-06-12-18-20-66-03
26/09/2016 12:11:02.617,TX,02-23-00-00-03
26/09/2016 12:11:02.688,RX,02-21-20-02-E0-07-09-1A-AF-8E-9D-02-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-06-18-60-80-01-06-08-97-03
26/09/2016 12:11:02.809,RX,02-20-35-03-E0-07-09-1A-68-92-9D-02-68-00-3F-00-00-80-F7-FF-02-00-07-00-F6-0F-02-00-38-04-6C-02-9A-FF-A0-FF-02-00-0C-00-0F-00-13-00-00-00-FF-FF-00-00-00-00-01-00-51-A0-7E-03-02-2B-47-03-E0-07-09-1A-68-92-9D-02-02-68-00-3F-00-00-80-F7-FF-02-00-07-00-F6-0F-51-02-00-FF-FF-FF-38-04-6C-02-03-FF-FF-00-FF-FF-81-01-9A-FF-A0-FF-02-00-0C-00-0F-00-13-00-D2-00-10-02-FE-B5-0C-73-01-9F-01-A7-01-FB-01-00-00-88-03-02-24-2D-02-E0-07-09-1A-E7-8E-9D-02-3C-08-3C-08-3C-08-3C-08-3C-08-3C-08-3C-08-3C-08-3C-08-3C-08-3C-08-3C-08-9C-FC-9C-FC-9C-FC-9C-FC-9C-FC-9C-FC-7D-03-02-22-58-0B-E0-07-09-1A-D7-91-9D-02-00-FE-F7-9F-7F-FF-FD-E7-5F-7F-FC-E9-87-9F-7D-F5-D1-47-DF-7C-F1-C1-E7-DE-7A-E8-95-37-5E-78-E0-81-17-1E-79-E7-AD-17-9F-7D-FC-0D-98-A0-83-10-46-18-E1-83-0E-32-C8-E0-82-09-16-18-20-7F-F5-B9-87-DE-78-E0-7D-17-5E-79-E8-B1-17-9F-7D-FC-05-88-20-3D-03
26/09/2016 12:11:03.022,RX,02-22-58-0C-E0-07-09-1A-D4-92-9D-02-0E-4E-78-A1-86-1C-72-B8-61-86-16-4E-F8-E0-82-07-0E-F8-9F-7E-F5-C5-D7-DE-7A-EB-B5-07-9F-7C-F4-DD-87-9F-7E-FD-01-58-60-82-0D-46-38-61-85-16-5E-98-A1-86-1B-72-C8-E1-86-18-5A-38-61-84-0E-32-B8-A0-82-08-1A-58-E0-80-02-02-08-60-80-03-16-88-20-73-03
26/09/2016 12:11:03.275,RX,02-22-58-0D-E0-07-09-1A-D0-93-9D-02-0B-32-C8-20-83-0C-2E-98-60-82-09-2A-A8-E0-82-0B-2E-98-E0-81-05-12-28-60-80-00-FA-B7-5F-7E-F9-E9-C7-5F-7F-FF-01-08-E0-7F-00-06-28-E0-80-03-0E-38-E0-80-04-1A-88-A0-82-0B-32-D8-60-83-0D-36-D8-20-83-0B-2E-B8-E0-82-0B-2E-B8-E0-82-09-22-78-20-82-03
26/09/2016 12:11:03.474,RX,02-23-00-00-03
26/09/2016 12:11:03.590,RX,02-22-58-0E-E0-07-09-1A-CC-94-9D-02-05-12-38-A0-80-02-0A-18-60-80-00-FA-B7-1F-7E-F6-D5-47-1F-7D-F5-D1-37-DF-7C-F2-C5-07-DF-7B-F0-C5-17-5F-7C-F2-C9-17-1F-7C-EF-BD-F7-DE-7B-F1-C9-27-9F-7C-F1-C5-17-5F-7C-F2-CD-37-9F-7C-F2-C9-27-1F-7D-F6-E5-C7-DF-7F-00-06-08-60-7F-FA-DD-57-1F-B4-03
26/09/2016 12:11:03.621,TX,02-23-00-00-03
26/09/2016 12:11:03.706,RX,02-20-35-04-E0-07-09-1A-50-96-9D-02-68-00-3B-00-00-80-F6-FF-03-00-09-00-F6-0F-02-00-38-04-30-02-9C-FF-A0-FF-04-00-0E-00-FF-FF-13-00-00-00-FF-FF-00-00-00-00-01-00-51-A0-4D-03-02-2B-47-04-E0-07-09-1A-50-96-9D-02-02-68-00-3B-00-00-80-F6-FF-03-00-09-00-F6-0F-51-02-00-FF-FF-FF-38-04-30-02-02-FF-FF-00-FF-FF-89-01-9C-FF-A0-FF-04-00-0E-00-FF-FF-13-00-D2-00-10-02-C3-00-0C-75-01-9F-01-A6-01-FC-01-00-00-DE-03-02-21-20-03-E0-07-09-1A-A0-92-9D-02-01-06-18-60-80-01-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-98-03
26/09/2016 12:11:03.821,RX,02-24-2D-03-E0-07-09-1A-D8-92-9D-02-9C-FC-9C-FC-9C-FC-1A-01-1A-01-1A-01-1A-01-91-FE-91-FE-91-FE-91-FE-91-FE-91-FE-91-FE-91-FE-91-FE-D7-01-D7-01-22-03-02-22-58-0F-E0-07-09-1A-C8-95-9D-02-F4-D1-57-9F-7D-F5-D1-37-DF-7C-F2-C5-17-5F-7C-F2-CD-47-9F-7D-F6-D9-67-9F-7D-F7-DD-87-9F-7E-FB-ED-B7-DF-7E-FB-E9-A7-1F-7F-FD-FD-07-20-80-01-02-F8-DF-7F-FF-FD-07-20-80-00-02-E8-1F-7F-FB-E9-97-1F-7E-F8-E5-87-DF-7D-F6-D5-47-DF-7C-F2-C9-27-1F-27-03
26/09/2016 12:11:04.021,RX,02-22-58-10-E0-07-09-1A-C4-96-9D-02-F2-C5-17-1F-7C-EE-B5-C7-DE-7A-EB-AD-C7-5E-7B-EE-B9-F7-DE-7B-EF-B5-C7-DE-7A-EB-A9-97-5E-7A-E8-A1-97-1E-7B-EF-C5-27-9F-7C-F0-B9-C7-1E-7B-ED-B9-F7-DE-7B-EF-B9-E7-DE-7B-F0-C9-47-9F-7D-F8-E5-A7-9F-7E-FA-E9-A7-9F-7E-FB-F1-E7-DF-7F-00-02-F8-1F-C1-03
26/09/2016 12:11:04.264,RX,02-22-58-11-E0-07-09-1A-C0-97-9D-02-FD-ED-97-DF-7D-F6-D9-67-9F-7D-F6-D5-47-9F-7C-F0-BD-E7-9E-7B-EF-BD-07-DF-7B-EE-B5-B7-DE-7A-EA-A9-B7-1E-7B-EC-B1-B7-DE-7A-EA-A9-A7-1E-7B-ED-BD-07-5F-7C-F1-C1-F7-9E-7B-EE-B9-E7-9E-7B-EE-B5-C7-DE-7A-EB-B1-D7-DE-7B-F1-CD-37-9F-7C-F1-BD-D7-1E-AF-03
26/09/2016 12:11:04.526,RX,02-22-58-12-E0-07-09-1A-BC-98-9D-02-EC-B5-E7-DE-7B-F1-C9-27-5F-7C-F0-C1-07-1F-7C-F1-CD-57-9F-7D-F7-DD-77-9F-7D-F6-D9-67-DF-7D-F7-D9-67-5F-7D-F4-CD-37-1F-7D-F4-D5-57-5F-7D-F5-D1-37-9F-7C-F1-C1-F7-DE-7B-F0-BD-F7-DE-7B-EE-B5-D7-9E-7B-EE-BD-07-1F-7C-F0-B9-D7-1E-7B-EB-A9-97-1E-79-03
26/09/2016 12:11:04.626,TX,02-23-00-00-03
26/09/2016 12:11:04.666,RX,02-20-35-05-E0-07-09-1A-38-9A-9D-02-68-00-3B-00-00-80-F6-FF-03-00-07-00-F6-0F-02-00-38-04-CC-01-9C-FF-9F-FF-03-00-0F-00-0E-00-13-00-00-00-FF-FF-00-00-00-00-01-00-51-A0-4D-03
26/09/2016 12:11:04.791,RX,02-2B-47-05-E0-07-09-1A-38-9A-9D-02-02-68-00-3B-00-00-80-F6-FF-03-00-07-00-F6-0F-51-02-00-FF-FF-FF-38-04-CC-01-02-FF-FF-00-FF-FF-91-01-9C-FF-9F-FF-03-00-0F-00-0E-00-13-00-D2-00-10-02-FE-00-0C-75-01-9F-01-A6-01-FB-01-00-00-E8-03-02-21-20-04-E0-07-09-1A-90-96-9D-02-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-1D-03-02-24-2D-04-E0-07-09-1A-C8-96-9D-02-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-97-03
26/09/2016 12:11:04.901,RX,02-22-58-13-E0-07-09-1A-B8-99-9D-02-EA-AD-B7-9E-7A-EA-A9-A7-9E-7A-EB-B9-07-9F-7C-F3-CD-07-5F-7B-EA-A1-67-5E-79-E5-99-77-5E-7A-EA-AD-A7-1E-7A-E6-95-57-9E-79-E7-A1-87-DE-79-E5-8D-37-1E-79-E6-A1-B7-5E-7B-ED-B5-C7-DE-7A-EA-AD-C7-9E-7B-F0-C9-37-DF-7C-F2-C5-07-DF-7B-EE-B9-E7-1E-31-03
26/09/2016 12:11:05.040,RX,02-22-58-14-E0-07-09-1A-B4-9A-9D-02-EE-B5-C7-9E-7A-E9-A5-87-1E-7A-E8-A5-97-1E-7A-E7-9D-67-9E-79-E6-A1-A7-DE-7A-ED-BD-F7-1E-7C-F2-D1-87-9F-7E-FD-FD-07-E0-7F-FD-F1-B7-DF-7E-FA-E9-97-1F-7E-F6-D5-37-1F-7C-EE-B5-E7-1E-7C-F3-D5-87-DF-7E-FC-F5-E7-9F-7F-FE-F9-F7-1F-80-00-FE-F7-1F-54-03
26/09/2016 12:11:05.297,RX,02-22-58-15-E0-07-09-1A-B0-9B-9D-02-FF-F9-E7-9F-7F-FE-F9-D7-1F-7F-FC-ED-A7-9F-7E-FB-F1-D7-9F-7F-FF-FD-F7-9F-7F-FE-F9-E7-9F-7F-00-02-18-60-80-00-02-E8-5F-7F-FC-F1-C7-1F-7F-FB-ED-A7-1F-7E-F7-DD-77-9F-7D-F6-D9-67-5F-7D-F4-CD-37-9F-7C-F2-CD-57-9F-7D-F7-DD-77-DF-7D-F6-DD-87-1F-4C-03
26/09/2016 12:11:05.543,RX,02-22-58-16-E0-07-09-1A-AC-9C-9D-02-FB-F5-F7-1F-80-FF-F5-A7-1F-7E-F6-D5-47-1F-7D-F6-DD-97-DF-7E-FC-F1-B7-9F-7E-FB-F1-E7-5F-80-03-12-38-60-80-01-06-38-60-81-07-26-A8-A0-82-0A-26-88-E0-81-07-22-A8-20-83-0D-3A-D8-E0-82-09-1E-58-20-81-02-06-F8-5F-7F-FA-E1-67-5F-7D-F4-D5-57-1F-5D-03
26/09/2016 12:11:05.632,TX,02-23-00-00-03
26/09/2016 12:11:05.664,RX,02-20-35-06-E0-07-09-1A-20-9E-9D-02-68-00-39-00-00-80-F6-FF-01-00-06-00-F6-0F-02-00-38-04-B8-01-9B-FF-9F-FF-07-00-10-00-0E-00-12-00-00-00-FF-FF-00-00-00-00-01-00-51-A0-DE-03
26/09/2016 12:11:05.781,RX,02-2B-47-06-E0-07-09-1A-20-9E-9D-02-02-68-00-39-00-00-80-F6-FF-01-00-06-00-F6-0F-51-02-00-FF-FF-FF-38-04-B8-01-02-FF-FF-00-FF-FF-99-01-9B-FF-9F-FF-07-00-10-00-0E-00-12-00-D2-00-10-02-C3-B5-0C-75-01-A0-01-A6-01-FB-01-00-00-40-03-02-21-20-05-E0-07-09-1A-80-9A-9D-02-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-18-60-80-01-06-08-11-03-02-24-2D-05-E0-07-09-1A-B8-9A-9D-02-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-D7-01-9B-F8-9B-F8-9B-F8-9B-F8-9B-F8-9B-F8-15-03
26/09/2016 12:11:05.885,RX,02-22-58-17-E0-07-09-1A-A8-9D-9D-02-F5-D5-57-1F-7D-F4-CD-37-DF-7C-F4-D1-47-1F-7D-F3-C9-17-5F-7C-F1-C9-47-5F-7D-F7-DD-77-DF-7D-F7-DD-77-1F-7E-F9-E5-97-5F-7E-F7-D5-27-1F-7C-F0-C5-37-9F-7D-F9-F1-D7-1F-7F-FB-E9-87-DF-7D-F7-DD-77-DF-7D-F7-D9-67-5F-7D-F5-D9-67-DF-7D-F7-DD-67-1F-D0-03
26/09/2016 12:11:06.042,RX,02-22-58-18-E0-07-09-1A-A4-9E-9D-02-F5-D1-47-1F-7D-F4-D5-57-9F-7D-F6-D9-57-5F-7D-F4-D1-47-9F-7D-F7-E1-87-DF-7D-F5-CD-27-9F-7C-F3-D1-47-1F-7D-F3-C5-F7-5E-7B-EC-B1-B7-1E-7B-ED-B5-C7-1E-7B-EC-AD-A7-9E-7A-EB-B1-D7-9E-7B-F0-C5-17-9F-7C-F2-C9-07-DF-7B-EE-B5-C7-9E-7A-E8-A1-87-1E-2A-03
26/09/2016 12:11:06.293,RX,02-22-58-19-E0-07-09-1A-A0-9F-9D-02-E9-B1-E7-1E-7C-F0-B9-C7-DE-7A-EB-B1-F7-9E-7C-F3-D1-57-5F-7D-F6-D9-77-5F-7E-F9-E9-B7-1F-7F-FC-ED-C7-1F-7F-FD-FD-07-A0-80-04-12-48-A0-80-00-FA-B7-9F-7E-FA-E5-97-9F-7E-FA-E5-87-9F-7D-F4-C9-17-1F-7C-F0-C1-F7-9E-7B-ED-B1-A7-5E-7A-E9-A5-97-1E-4E-03
26/09/2016 12:11:06.472,RX,02-23-00-00-03
26/09/2016 12:11:06.587,RX,02-22-58-1A-E0-07-09-1A-9C-A0-9D-02-EA-AD-B7-9E-7A-EA-A5-97-5E-7A-E9-AD-C7-5E-7B-ED-B5-C7-1E-7B-EC-B1-D7-9E-7B-EE-BD-F7-1E-7C-F1-CD-57-1F-7E-FA-ED-C7-1F-7F-FA-E1-67-5F-7D-F3-CD-37-1F-7D-F4-D5-47-1F-7D-F3-C9-27-DF-7C-F5-D9-87-5F-7E-FA-E9-97-1F-7E-F8-DD-77-1F-7E-F9-E5-97-1F-EC-03
26/09/2016 12:11:06.641,TX,02-23-00-00-03
26/09/2016 12:11:06.688,RX,02-20-35-07-E0-07-09-1A-08-A2-9D-02-68-00-39-00-00-80-F6-FF-01-00-03-00-F6-0F-02-00-84-03-A4-01-9A-FF-9F-FF-07-00-10-00-0E-00-12-00-00-00-FF-FF-00-00-00-00-01-00-51-A0-6D-03-02-2B-47-07-E0-07-09-1A-08-A2-9D-02-02-68-00-39-00-00-80-F6-FF-01-00-03-00-F6-0F-51-02-00-FF-FF-FF-84-03-A4-01-02-FF-FF-00-FF-FF-A1-01-9A-FF-9F-FF-07-00-10-00-0E-00-12-00-D2-00-10-02-FE-00-0C-75-01-9F-01-A6-01-FC-01-00-00-A6-03
26/09/2016 12:11:06.789,RX,02-21-20-06-E0-07-09-1A-70-9E-9D-02-01-06-18-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-C9-03-02-24-2D-06-E0-07-09-1A-A8-9E-9D-02-9B-F8-9B-F8-9B-F8-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-3F-01-EB-03
26/09/2016 12:11:06.895,RX,02-22-58-1B-E0-07-09-1A-98-A1-9D-02-F8-D9-47-5F-7C-F0-C5-17-9F-7C-F3-D1-37-9F-7C-F1-C5-27-DF-7C-F4-DD-87-1F-7E-F8-DD-67-5F-7D-F5-D1-57-5F-7D-F4-D1-47-1F-7D-F4-CD-27-5F-7C-EF-B9-D7-1E-7B-EA-A5-97-9E-7A-ED-C1-47-DF-7D-F8-D9-47-DF-7C-F4-D5-87-DF-7E-FD-F9-E7-DF-7F-FF-FD-F7-1F-38-03
26/09/2016 12:11:07.040,RX,02-22-58-1C-E0-07-09-1A-94-A2-9D-02-00-02-08-20-80-00-02-F8-9F-7F-FE-F9-F7-1F-80-02-12-58-20-81-03-06-E8-DF-7E-F8-D9-57-1F-7D-F3-CD-17-1F-7C-EE-B1-C7-DE-7A-EB-B1-D7-1E-7B-EB-A9-97-1E-7A-E7-9D-87-5E-7A-E9-A9-A7-9E-7A-EA-A9-A7-DE-7A-EC-B5-F7-1E-7C-F1-C1-07-1F-7C-EF-BD-F7-1E-BC-03
26/09/2016 12:11:07.313,RX,02-22-58-1D-E0-07-09-1A-90-A3-9D-02-F0-C5-17-5F-7C-F2-C9-37-DF-7C-F5-DD-77-DF-7D-F6-D1-17-DF-7B-ED-B1-B7-DE-7A-EC-B5-D7-1E-7B-EB-A5-87-DE-79-E7-A1-97-9E-7A-EB-AD-B7-DE-7A-EA-A9-A7-9E-7A-EB-B5-E7-DE-7B-EE-B5-C7-1E-7B-EC-B9-07-5F-7C-F1-C5-07-DF-7B-ED-B1-C7-5E-7B-EE-BD-07-1F-A0-03
26/09/2016 12:11:07.545,RX,02-22-58-1E-E0-07-09-1A-8C-A4-9D-02-F0-BD-E7-9E-7B-EE-B9-E7-1E-7C-F1-CD-57-9F-7D-F8-E1-77-9F-7D-F6-D5-47-DF-7C-F3-C9-17-9F-7C-F4-DD-97-DF-7E-FC-ED-A7-5F-7E-F9-ED-E7-1F-80-02-12-58-A0-81-07-26-B8-60-83-0F-42-28-A1-84-12-4A-18-21-84-0F-42-18-E1-84-15-5A-78-E1-85-14-4A-F8-20-24-03
26/09/2016 12:11:07.645,TX,02-23-00-00-03
26/09/2016 12:11:07.661,RX,02-20-35-08-E0-07-09-1A-F0-A5-9D-02-68-00-33-00-00-80-F5-FF-01-00-06-00-F6-0F-02-00-84-03-90-01-9B-FF-A0-FF-08-00-13-00-0D-00-13-00-00-00-FF-FF-00-00-00-00-01-00-51-A0-D1-03
26/09/2016 12:11:07.777,RX,02-2B-47-08-E0-07-09-1A-F0-A5-9D-02-02-68-00-33-00-00-80-F5-FF-01-00-06-00-F6-0F-51-02-00-FF-FF-FF-84-03-90-01-02-FF-FF-00-FF-FF-A9-01-9B-FF-A0-FF-08-00-13-00-0D-00-13-00-D2-00-10-02-FE-FD-0C-75-01-94-01-9A-01-D9-01-00-00-04-03-02-21-20-07-E0-07-09-1A-60-A2-9D-02-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-4F-03-02-24-2D-07-E0-07-09-1A-98-A2-9D-02-3F-01-3F-01-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-F8-FB-24-03
26/09/2016 12:11:07.883,RX,02-22-58-1F-E0-07-09-1A-88-A5-9D-02-0B-22-58-E0-80-02-06-08-E0-7F-FD-ED-97-1F-7E-F8-E1-87-5F-7E-FA-E5-97-5F-7E-F9-E9-B7-5F-7F-00-0A-38-60-81-06-1A-68-E0-81-09-2E-D8-E0-83-10-42-F8-60-83-0B-2A-88-E0-81-07-1E-78-E0-81-08-22-98-20-82-08-26-98-60-82-08-1E-68-20-81-03-12-48-20-71-03
26/09/2016 12:11:08.064,RX,02-22-58-20-E0-07-09-1A-84-A6-9D-02-05-1A-78-E0-81-07-1A-58-20-81-03-0E-48-A0-81-08-22-98-60-82-08-1E-78-E0-81-08-26-B8-60-83-0E-3E-E8-A0-83-0E-3A-08-A1-84-13-52-28-61-84-0F-36-B8-A0-82-0A-26-88-E0-81-06-12-28-20-80-00-FE-E7-9F-7F-FE-FD-F7-1F-80-00-06-18-60-80-00-02-F8-1F-BD-03
