SeqNo, Year, Month, Day, ms, ECG Data
0,2016,09,26,73902361,82
,,,,,70
,,,,,41
,,,,,9
,,,,,9
,,,,,77
,,,,,231
,,,,,446
,,,,,669
,,,,,847
,,,,,951
,,,,,987
,,,,,983
,,,,,965
,,,,,958
,,,,,950
,,,,,947
,,,,,948
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,942
,,,,,954
,,,,,967
,,,,,981
,,,,,991
,,,,,955
,,,,,877
,,,,,753
,,,,,598
,,,,,439
,,,,,295
,,,,,182
,,,,,106
,,,,,65
,,,,,46
,,,,,54
,,,,,65
,,,,,68
,,,,,79
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,77
,,,,,76
,,,,,69
,,,,,40
,,,,,24
,,,,,43
,,,,,110
1,2016,09,26,73902613,240
,,,,,394
,,,,,526
,,,,,620
,,,,,673
,,,,,711
,,,,,756
,,,,,815
,,,,,874
,,,,,923
,,,,,944
,,,,,954
,,,,,959
,,,,,952
,,,,,952
,,,,,952
,,,,,947
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,946
,,,,,952
,,,,,950
,,,,,956
,,,,,968
,,,,,962
,,,,,951
,,,,,914
,,,,,840
,,,,,754
,,,,,655
,,,,,556
,,,,,470
,,,,,394
,,,,,322
,,,,,259
,,,,,194
,,,,,137
,,,,,101
,,,,,68
,,,,,58
,,,,,65
,,,,,64
2,2016,09,26,73902865,73
,,,,,78
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,81
,,,,,77
,,,,,55
,,,,,23
