clicks,mouse movements,decision intervals,Cognitive Stress Prediction(rf),h:m:s
0.0,0.58833679799,1.31130218506e-05,-0.6003211,2016_9_26-15_5_14
7.0,6.87133067618,18.9776761532,-0.3494402,2016_9_26-15_5_54
5.0,3.52105406535,11.9679079056,-0.6173106,2016_9_26-15_6_19
6.0,2.48047980649,7.52952289581,-0.6247817,2016_9_26-15_6_46
4.0,2.20900895572,5.04650402069,-0.4402224,2016_9_26-15_7_3
