Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins
True,0.5996023545958892,94.0,0.21264121852268492,1.0,0
True,0.27914665973499786,93.0,0.07967879811940781,1.0,1
False,0.08567162493278882,91.0,10.940070442481325,0.6666666666666666,2
True,0.2502134669180618,87.0,0.5808844405939544,0.75,3
