Time, Type, Data
26/09/2016 16:37:20.168,RX,02-22-58-D9-E0-07-09-1A-66-5C-91-03-4B-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4B-2C-C1-04-13-4C-30-D1-C4-13-51-48-31-05-15-56-5C-A1-C5-17-65-A8-E1-86-1C-76-E4-C1-C7-1F-84-20-92-88-22-8A-2C-B2-08-23-90-58-C2-09-22-03-02-14-00-00-06-02-BD-00-00-06
26/09/2016 16:37:20.268,RX,02-15-00-00-06-02-19-00-00-06-02-16-00-00-06
26/09/2016 16:37:20.368,RX,02-1E-00-00-06-02-BC-00-00-06-02-22-58-DA-E0-07-09-1A-62-5D-91-03-A4-B4-62-4B-2F-C2-18-A3-CC-33-D4-68-23-4E-3A-EE-C0-03-4F-3B-EA-A4-B3-0E-3C-F2-CC-23-4F-3C-F0-C4-53-0F-3F-04-31-64-91-48-2E-E5-24-94-52-51-5D-F5-95-5A-76-05-D6-18-66-A2-AD-46-9B-6F-C9-51-07-9E-7B-FD-29-68-61-88-2B-CA-88-23-8F-3F-06-09-24-CB-03
26/09/2016 16:37:20.493,RX,02-21-20-76-E0-07-09-1A-4A-5B-91-03-FF-FD-F7-DF-7F-FF-FD-07-20-80-00-02-08-20-80-00-02-08-20-80-00-02-08-2A-03
26/09/2016 16:37:20.594,RX,02-24-2D-76-E0-07-09-1A-4A-5B-91-03-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-28-FF-38-03
26/09/2016 16:37:20.694,RX,02-22-58-DB-E0-07-09-1A-5E-5E-91-03-40-0A-59-64-92-4F-66-59-26-9D-84-5E-8A-AA-AD-C1-32-7B-2D-B8-E8-BA-3B-EF-BD-F9-F2-2B-B0-C1-0A-3F-4C-71-C6-1B-77-DC-71-C7-1A-5B-3C-F1-C3-0B-23-6C-70-C1-03-FB-7B-6F-BC-EA-8E-FB-6D-B7-DB-62-4B-2D-B4-CB-1A-3B-EC-B0-C4-0E-3B-EC-B0-C2-02-CB-2B-B8-03
26/09/2016 16:37:20.825,RX,02-22-58-DC-E0-07-09-1A-5A-5F-91-03-B8-CE-FA-6A-AB-AD-C2-4A-EB-AD-BC-0E-AB-2C-B4-D4-5A-8B-6D-B6-DC-8E-BB-2E-BC-F2-C2-AB-2E-B8-D6-36-6B-AC-AF-B5-BA-9A-EA-A9-A7-AE-2A-6B-AE-C0-1A-AB-6C-B2-C5-FE-BA-6B-AE-B9-EE-FA-2B-B1-C6-12-0B-AC-AE-B4-BE-EA-EA-AB-AF-B6-AA-AA-A9-A2-7E-EA-29-60-03
26/09/2016 16:37:20.925,RX,02-2C-0D-BF-E0-07-09-1A-A9-60-91-03-00-10-00-01-68-03-02-20-35-00-E0-07-09-1A-AA-60-91-03-32-00-A5-00-00-80-E3-FF-01-00-0C-00-9D-0F-02-00-BC-0C-48-08-A1-FF-AA-FF-2B-00-35-00-0D-00-24-00-00-00-FF-FF-00-00-00-00-01-00-42-A0-2A-03-02-2B-47-7A-E0-07-09-1A-AA-60-91-03-02-32-00-A5-00-00-80-E3-FF-01-00-0C-00-9D-0F-42-02-00-FF-FF-FF-BC-0C-48-08-08-FF-FF-00-FF-FF-01-00-A1-FF-AA-FF-2B-00-35-00-0D-00-24-00-E9-00-10-02-FE-00-0C-76-01-9E-01-A4-01-FB-01-00-00-90-03
26/09/2016 16:37:21.073,RX,02-22-58-DD-E0-07-09-1A-56-60-91-03-A1-96-9A-2A-AB-AF-BE-DA-AA-AA-A7-96-2A-6A-A8-A3-9E-BA-2A-AB-AC-A2-1A-6A-A6-93-52-7A-29-A7-9F-82-DA-A9-A5-90-3A-1A-69-A5-9B-8A-7A-AA-A9-A0-62-FA-28-A2-84-0E-4A-28-A1-83-06-FA-67-9E-6F-92-C9-25-96-58-66-B9-A5-96-54-32-59-64-90-3E-F2-A8-23-58-03
26/09/2016 16:37:21.141,TX,02-23-00-00-03
