SeqNo,Year,Month,Day,ms,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
136,2016,09,26,59873115,2,52,20.1,-3276.8,-29,0.01,0.04,3.997,66,2,65535,255,3.22,1.84,12,65535,0,65535,1,5,-0.95,-0.85,0.44,0.53,0.13,0.18,23.3,528,254,-3,12,37.4,416,422,508,0
137,2016,09,26,59874115,2,52,20.1,-3276.8,-28,0.01,0.12,3.997,66,2,65535,255,3.22,1.52,15,65535,0,65535,1,6,-0.95,-0.86,0.44,0.5,0.13,0.36,23.3,528,254,-75,12,37.4,416,421,508,0
138,2016,09,26,59875115,2,52,20.2,-3276.8,-29,0.01,0.03,3.997,66,2,65535,255,3.22,1.3,13,65535,0,65535,1,7,-0.96,-0.87,0.43,0.51,0.13,0.18,23.3,528,254,-3,12,37.4,416,421,507,0
139,2016,09,26,59876116,2,52,20.2,-3276.8,-28,0.02,0.03,3.997,66,2,65535,255,3.22,1.7,12,65535,0,65535,1,8,-0.95,-0.85,0.43,0.5,0.12,0.18,23.3,528,254,0,12,37.4,416,422,507,0
140,2016,09,26,59877115,2,52,20.3,-3276.8,-29,0.03,0.04,3.997,66,2,65535,255,3.22,1.74,10,65535,0,65535,1,9,-0.95,-0.85,0.43,0.51,0.12,0.18,23.3,528,254,0,12,37.4,415,421,507,0
141,2016,09,26,59878116,2,52,20.3,-3276.8,-29,0.02,0.07,3.997,66,2,65535,255,3.22,1.4,9,65535,0,65535,1,10,-0.93,-0.84,0.46,0.55,0.14,0.18,23.3,528,254,0,12,37.4,414,418,502,0
142,2016,09,26,59879116,2,52,20.1,-3276.8,-29,0.01,0.1,3.997,66,2,65535,255,3.22,1.24,8,65535,0,65535,1,11,-0.93,-0.85,0.46,0.53,-0.01,0.19,23.3,528,254,0,12,37.4,415,421,507,0
143,2016,09,26,59880116,2,52,20.1,-3276.8,-29,0.01,0.03,3.997,66,2,65535,255,3.22,1.46,7,65535,0,65535,1,12,-0.93,-0.84,0.46,0.53,0.14,0.18,23.3,528,254,-75,12,37.4,417,422,508,0
144,2016,09,26,59881116,2,52,19.6,-3276.8,-29,0.02,0.04,3.997,66,2,65535,255,3.22,1.52,6,65535,0,65535,1,13,-0.95,-0.85,0.45,0.53,0.14,0.19,23.3,528,254,0,12,37.4,415,420,507,0
145,2016,09,26,59882112,2,52,19.6,-3276.8,-29,0.06,0.04,3.997,66,3,65535,255,3.22,0.92,6,65535,0,65535,0,0,-0.96,-0.86,0.43,0.51,0.13,0.19,23.3,531,254,-75,12,37.4,415,417,506,0
146,2016,09,26,59883116,2,52,19.1,-3276.8,-27,0.07,0.14,3.997,66,4,65535,255,3.22,2.14,5,65535,0,65535,1,0,-0.96,-0.81,0.4,0.56,0.03,0.24,23.3,528,254,0,12,37.4,416,421,507,0
147,2016,09,26,59884114,2,51,19.1,-3276.8,-24,0.07,0.1,3.997,66,5,65535,255,3.22,2.12,5,65535,0,65535,0,0,-0.96,-0.89,0.32,0.46,0.09,0.21,23.3,531,254,0,12,37.4,415,421,507,0
148,2016,09,26,59885118,2,51,18.7,-3276.8,-23,0.03,0.12,3.997,66,5,65535,255,3.22,1.44,4,65535,0,65535,0,1,-0.97,-0.89,0.3,0.4,0.15,0.22,23.3,528,254,-75,12,37.4,416,419,500,0
149,2016,09,26,59886112,2,52,18.7,-3276.8,-22,0.02,0.12,3.997,66,5,65535,255,3.22,0.92,4,65535,0,65535,0,2,-0.97,-0.91,0.31,0.39,-0.01,0.2,23.3,528,254,-75,12,37.4,415,421,507,0
150,2016,09,26,59887117,2,52,18,-3276.8,-22,0.01,0.07,3.997,66,6,65535,255,3.22,1.26,3,65535,0,65535,0,3,-0.96,-0.92,0.28,0.38,0.15,0.19,23.3,528,254,0,12,37.4,412,416,504,0
151,2016,09,26,59888117,2,53,18,-3276.8,-22,0.01,0.03,3.997,66,6,65535,255,3.22,3.38,3,65535,0,65535,0,4,-0.97,-0.93,0.32,0.38,0.14,0.2,23.3,528,254,-2,12,37.4,415,422,507,0
152,2016,09,26,59889117,2,53,17.1,-3276.8,-23,0.1,0.07,3.997,66,6,65535,255,3.22,1.56,3,65535,0,65535,1,0,-0.97,-0.91,0.31,0.42,0.09,0.18,23.3,528,254,0,12,37.4,415,423,508,0
153,2016,09,26,59890117,2,53,17.1,-3276.8,-25,0.03,0.2,3.997,66,7,65535,255,3.2,2.42,2,65535,0,65535,0,0,-0.96,-0.8,0.36,0.51,0.01,0.18,23.3,531,195,-75,12,37.4,415,422,507,0
154,2016,09,26,59891116,2,53,16.3,-3276.8,-26,0.03,0.06,3.997,66,9,65535,255,3.2,1.1,2,65535,0,65535,0,0,-0.96,-0.9,0.34,0.46,0.09,0.18,23.3,531,254,-6,12,37.3,414,421,507,0
155,2016,09,26,59892115,2,54,16.3,-3276.8,-26,0.03,0.06,3.997,66,10,65535,255,3.2,2.28,2,65535,0,65535,0,1,-0.96,-0.89,0.42,0.5,0.09,0.18,23.3,528,254,-11,12,37.3,414,420,507,0
156,2016,09,26,59893116,2,54,15.3,-3276.8,-27,0.03,0.06,3.997,66,11,65535,255,3.2,2.54,2,65535,0,65535,0,2,-0.96,-0.87,0.42,0.5,0.12,0.18,23.4,528,254,-75,12,37.3,415,422,507,0
157,2016,09,26,59894115,2,54,15.3,-3276.8,-27,0.01,0.06,3.997,66,11,65535,255,3.2,2.98,2,65535,0,65535,0,3,-0.96,-0.86,0.43,0.51,0.14,0.19,23.4,528,254,-12,12,37.3,406,408,518,0
158,2016,09,26,59895118,2,54,14.7,-3276.8,-27,0.01,0.04,3.997,66,10,65535,255,3.2,2.84,2,65535,0,65535,0,4,-0.96,-0.85,0.43,0.49,0.13,0.19,23.4,528,254,-1,12,37.3,416,422,508,0
159,2016,09,26,59896118,2,54,14.7,-3276.8,-27,0.01,0.03,3.997,66,9,65535,255,3.2,2.74,2,65535,0,65535,1,0,-0.96,-0.89,0.43,0.5,0.14,0.18,23.4,528,254,0,12,37.3,415,421,522,0
160,2016,09,26,59897117,2,55,13.8,-3276.8,-27,0.01,0.03,3.997,66,8,65535,255,3.2,2.86,1,65535,0,65535,1,1,-0.95,-0.86,0.43,0.5,0.14,0.18,23.4,528,254,-2,12,37.3,416,422,507,0
161,2016,09,26,59898117,2,55,13.8,-3276.8,-27,0.01,0.03,3.997,66,8,65535,255,3.2,2.86,1,65535,0,65535,1,2,-0.96,-0.87,0.42,0.5,0.13,0.18,23.4,528,254,-8,12,37.3,415,422,506,0
162,2016,09,26,59899118,2,55,13.3,-3276.8,-27,0.02,0.03,3.997,66,8,65535,255,3.2,3.86,1,65535,0,65535,1,3,-0.96,-0.89,0.42,0.49,0.13,0.18,23.4,528,254,0,12,37.3,416,421,507,0
163,2016,09,26,59900117,2,55,13.3,-3276.8,-28,0.02,0.1,3.997,66,8,65535,255,3.2,3.22,1,65535,0,65535,1,4,-0.96,-0.8,0.42,0.51,0.15,0.2,23.4,528,215,-6,12,37.3,416,421,508,0
164,2016,09,26,59901117,2,56,13.2,-3276.8,-28,0.02,0.04,3.997,66,8,65535,255,3.2,4.28,1,65535,0,65535,1,5,-0.96,-0.86,0.43,0.53,0.13,0.18,23.4,528,254,-75,12,37.3,415,421,508,0
165,2016,09,26,59902119,2,56,13.2,-3276.8,-28,0.01,0.04,3.997,66,9,65535,255,3.2,2.7,1,65535,0,65535,1,6,-0.96,-0.86,0.42,0.51,0.13,0.18,23.4,528,254,-75,12,37.3,414,422,507,0
166,2016,09,26,59903118,2,56,12.8,-3276.8,-27,0.02,0.03,3.997,66,9,65535,255,3.2,2.2,8,65535,0,65535,1,7,-0.96,-0.89,0.43,0.51,0.14,0.18,23.5,528,254,-75,12,37.3,407,410,493,0
167,2016,09,26,59904121,2,57,12.8,-3276.8,-28,0.01,0.03,3.997,66,9,65535,255,3.2,2.7,14,65535,0,65535,1,8,-0.96,-0.87,0.42,0.53,0.13,0.18,23.5,528,254,-75,12,37.3,415,421,508,0
168,2016,09,26,59905117,2,57,12.4,-3276.8,-28,0.02,0.09,3.997,66,8,65535,255,3.2,2.12,18,65535,0,65535,1,9,-0.96,-0.81,0.43,0.51,0.14,0.18,23.5,528,254,0,12,37.3,416,421,507,0
169,2016,09,26,59906119,2,57,12.4,-3276.8,-27,0.01,0.03,3.997,66,8,65535,255,3.2,1.72,23,65535,100,65535,1,10,-0.96,-0.89,0.43,0.51,0.14,0.19,23.6,512,254,-75,12,37.3,415,421,508,0
170,2016,09,26,59907121,2,57,12.1,-3276.8,-27,0.01,0.04,3.997,66,7,65535,255,3.2,1.72,26,65535,100,65535,1,11,-0.95,-0.85,0.4,0.5,0.13,0.19,23.6,512,254,-6,12,37.3,415,422,507,0
171,2016,09,26,59908118,2,57,12.1,-3276.8,-28,0.01,0.04,3.997,66,6,65535,255,3.2,2.5,25,65535,100,65535,1,12,-0.95,-0.86,0.44,0.5,0.14,0.19,23.6,512,254,-10,12,37.3,416,423,507,0
172,2016,09,26,59909119,2,57,12.1,-3276.8,-27,0.02,0.12,3.997,66,6,65535,255,3.2,2.12,25,65535,100,65535,1,13,-0.95,-0.85,0.42,0.5,0.15,0.36,23.6,512,95,-75,12,37.3,416,421,508,0
173,2016,09,26,59910118,2,57,12.1,-3276.8,-27,0.01,0.03,3.997,66,5,65535,255,3.2,1.8,22,65535,100,65535,1,14,-0.96,-0.87,0.43,0.49,0.14,0.19,23.6,512,254,-7,12,37.3,417,415,490,0
174,2016,09,26,59911121,2,57,12.4,-3276.8,-27,0.01,0.03,3.997,66,5,65535,255,3.2,1.48,19,65535,0,65535,1,15,-0.96,-0.89,0.4,0.49,0.14,0.19,23.6,528,235,-13,12,37.3,416,422,507,0
175,2016,09,26,59912121,2,57,12.4,-3276.8,-27,0.01,0.03,3.997,66,5,65535,255,3.2,1.36,17,65535,0,65535,1,16,-0.96,-0.89,0.42,0.48,0.15,0.19,23.6,528,195,-2,12,37.3,414,421,507,0
176,2016,09,26,59913121,2,57,12.9,-3276.8,-27,0.01,0.03,3.997,66,4,65535,255,3.2,1.18,15,65535,0,65535,1,17,-0.96,-0.87,0.4,0.46,0.15,0.19,23.6,528,254,-3,12,37.3,415,421,507,0
177,2016,09,26,59914122,2,57,12.9,-3276.8,-27,0.01,0.03,3.997,66,4,65535,255,2.62,1.1,13,65535,0,65535,1,18,-0.96,-0.9,0.39,0.48,0.14,0.19,23.6,528,254,-9,12,37.3,415,422,507,0
178,2016,09,26,59915119,2,57,13.4,-3276.8,-26,0.01,0.03,3.997,66,3,65535,255,2.62,1.08,11,65535,0,65535,1,19,-0.96,-0.89,0.39,0.48,0.15,0.18,23.6,528,254,-75,12,37.3,415,421,508,0
179,2016,09,26,59916122,2,57,13.4,-3276.8,-26,0.01,0.12,3.997,66,3,65535,255,2.36,1.08,10,65535,0,65535,1,20,-0.96,-0.89,0.4,0.48,-0.01,0.18,23.6,528,195,-10,12,37.3,415,422,507,0
180,2016,09,26,59917123,2,57,13.9,-3276.8,-26,0.01,0.04,3.997,66,3,65535,255,2.36,1.84,9,65535,0,65535,1,21,-0.96,-0.87,0.4,0.48,0.15,0.18,23.6,528,235,-5,12,37.3,415,421,508,0
181,2016,09,26,59918123,2,57,13.9,-3276.8,-26,0.01,0.04,3.997,66,3,65535,255,2.36,2.98,8,65535,0,65535,1,22,-0.96,-0.89,0.4,0.49,0.14,0.19,23.6,528,254,0,12,37.3,415,421,507,0
182,2016,09,26,59919122,2,58,14,-3276.8,-26,0.01,0.04,3.997,66,2,65535,255,2.36,2.7,7,65535,0,65535,1,23,-0.96,-0.86,0.4,0.46,0.14,0.19,23.6,528,195,-9,12,37.3,407,416,503,0
183,2016,09,26,59920123,2,58,14,-3276.8,-26,0.01,0.03,3.997,66,3,65535,255,2.36,2.12,6,65535,0,65535,1,24,-0.96,-0.89,0.4,0.48,0.14,0.19,23.6,528,254,-75,12,37.3,415,421,507,0
184,2016,09,26,59921123,2,59,14.1,-3276.8,-26,0.01,0.02,3.997,66,2,65535,255,2.36,1.6,6,65535,0,65535,1,25,-0.96,-0.89,0.4,0.46,0.15,0.19,23.6,528,254,0,12,37.3,415,421,508,0
185,2016,09,26,59922122,2,59,14.1,-3276.8,-26,0.01,0.02,3.997,66,2,65535,255,2.36,1.42,5,65535,0,65535,1,26,-0.96,-0.89,0.4,0.46,0.15,0.18,23.6,528,254,-2,12,37.3,415,421,508,0
186,2016,09,26,59923123,2,59,14.2,-3276.8,-26,0.01,0.04,3.997,66,2,65535,255,2.36,1.32,5,65535,0,65535,1,27,-0.96,-0.87,0.4,0.48,0.14,0.18,23.6,528,254,-75,12,37.3,416,422,508,0
187,2016,09,26,59924119,2,60,14.2,-3276.8,-26,0.01,0.04,3.997,66,2,65535,255,2.36,1.06,9,65535,0,65535,1,28,-0.96,-0.87,0.4,0.48,0.15,0.18,23.6,528,235,-21,12,37.3,415,422,507,0
188,2016,09,26,59925123,2,61,14.3,-3276.8,-29,0.08,0.12,3.997,66,2,65535,255,2.36,1.9,16,65535,0,65535,0,0,-0.96,-0.84,0.42,0.56,0.15,0.22,23.6,531,254,0,12,37.3,417,424,508,0
189,2016,09,26,59926123,2,62,14.3,-3276.8,-31,0.06,0.2,3.997,66,3,65535,255,2.36,17.44,22,65535,0,65535,0,0,-0.95,-0.78,0.43,0.61,0.14,0.33,23.6,531,254,0,12,37.3,414,420,507,0
190,2016,09,26,59927123,2,62,14.9,-3276.8,-29,0.06,0.09,3.997,66,4,65535,255,2.36,10.16,19,65535,0,65535,0,0,-1.01,-0.78,0.39,0.56,0.13,0.3,23.6,531,254,0,12,37.3,414,419,507,0
191,2016,09,26,59928122,2,62,14.9,-3276.8,-31,0.11,0.2,3.997,66,5,65535,255,2.36,8.94,17,65535,0,65535,0,0,-0.96,-0.74,0.37,0.66,0.01,0.27,23.6,531,254,-75,12,37.3,410,415,500,0
192,2016,09,26,59929123,2,62,15.5,-3276.8,-29,0.08,0.18,3.997,66,5,65535,255,2.36,10.64,15,65535,0,65535,0,0,-0.96,-0.73,0.39,0.69,0.03,0.18,23.6,531,135,-14,12,37.3,418,424,508,0
193,2016,09,26,59930123,2,62,15.5,-3276.8,-27,0.07,0.14,3.997,66,6,65535,255,2.36,5.98,13,65535,0,65535,0,0,-0.97,-0.84,0.36,0.51,0.01,0.18,23.6,531,254,0,12,37.3,412,417,520,0
194,2016,09,26,59931122,2,62,16.1,-3276.8,-27,0.06,0.13,3.997,66,5,65535,255,2.36,7.38,12,65535,0,65535,0,0,-0.96,-0.89,0.36,0.46,0.16,0.28,23.6,531,195,0,12,37.3,415,422,507,0
195,2016,09,26,59932122,2,61,16.1,-3276.8,-27,0.02,0.06,3.997,66,5,65535,255,2.36,4.1,10,65535,0,65535,1,0,-0.96,-0.85,0.38,0.51,0.14,0.2,23.7,528,254,0,12,37.3,414,422,508,0
196,2016,09,26,59933123,2,61,16.3,-3276.8,-27,0.02,0.04,3.997,66,5,65535,255,2.36,3.82,9,65535,0,65535,1,1,-0.96,-0.86,0.42,0.49,0.15,0.19,23.7,528,135,-75,12,37.3,413,419,507,0
197,2016,09,26,59934122,2,61,16.3,-3276.8,-27,0.02,0.1,3.997,66,5,65535,255,2.36,6.32,13,65535,0,65535,1,2,-0.96,-0.85,0.42,0.5,0.14,0.36,23.7,528,254,-75,12,37.3,415,422,507,0
198,2016,09,26,59935122,2,61,16.4,-3276.8,-27,0.01,0.03,3.997,66,5,65535,255,2.36,4.98,16,65535,0,65535,1,3,-0.96,-0.87,0.43,0.5,0.13,0.18,23.7,528,254,0,12,37.3,416,424,508,0
199,2016,09,26,59936123,2,61,16.4,-3276.8,-27,0.01,0.03,3.997,66,5,65535,255,2.36,4.3,19,65535,0,65535,1,4,-0.96,-0.87,0.43,0.49,0.13,0.19,23.7,528,254,-75,12,37.3,414,421,507,0
200,2016,09,26,59937123,2,61,16.9,-3276.8,-27,0.01,0.03,3.997,66,5,65535,255,2.36,3.7,25,65535,100,65535,1,5,-0.96,-0.89,0.4,0.49,0.13,0.18,23.7,512,254,-1,12,37.3,422,414,504,0
201,2016,09,26,59938123,2,61,16.9,-3276.8,-27,0.01,0.03,3.997,66,4,65535,255,2.36,3.06,25,65535,100,65535,1,6,-0.96,-0.89,0.4,0.48,0.14,0.18,23.7,512,254,0,12,37.3,415,421,507,0
202,2016,09,26,59939123,2,62,17.6,-3276.8,-27,0.01,0.03,3.997,66,4,65535,255,2.36,2.32,25,65535,100,65535,1,7,-0.96,-0.89,0.4,0.48,0.15,0.19,23.7,512,254,-75,12,37.3,415,421,510,0
203,2016,09,26,59940123,2,61,17.6,-3276.8,-26,0.01,0.04,3.997,66,4,65535,255,2.36,1.92,23,65535,100,65535,1,8,-0.96,-0.86,0.4,0.48,0.14,0.19,23.7,512,254,-75,12,37.3,416,421,508,0
204,2016,09,26,59941123,2,62,17.9,-3276.8,-26,0.01,0.03,3.997,66,3,65535,255,2.36,1.6,25,65535,100,65535,1,9,-0.96,-0.89,0.4,0.46,0.15,0.18,23.7,512,254,0,12,37.3,414,422,507,0
205,2016,09,26,59942124,2,63,17.9,-3276.8,-28,0.05,0.09,3.997,66,3,65535,255,2.36,1.58,22,65535,100,65535,1,10,-0.96,-0.83,0.42,0.53,0.15,0.2,23.7,512,254,0,12,37.3,416,422,508,0
206,2016,09,26,59943125,2,64,18.5,-3276.8,-28,0.03,0.08,3.997,66,3,65535,255,2.36,2.96,19,65535,0,65535,0,0,-0.93,-0.84,0.45,0.55,0.12,0.21,23.7,531,254,0,12,37.3,416,422,508,0
207,2016,09,26,59944125,2,64,18.5,-3276.8,-28,0.03,0.07,3.997,66,3,65535,255,2.36,13.9,17,65535,0,65535,0,0,-0.96,-0.83,0.42,0.51,0.09,0.19,23.8,531,254,0,12,37.3,414,421,507,0
208,2016,09,26,59945124,2,64,19.4,-3276.8,-28,0.03,0.09,3.997,66,3,65535,255,2.36,17.04,15,65535,0,65535,0,0,-0.96,-0.81,0.43,0.51,0.1,0.18,23.8,531,254,-75,12,37.3,415,421,507,0
209,2016,09,26,59946123,2,64,19.4,-3276.8,-28,0.02,0.04,3.997,66,2,65535,255,2.36,15.3,13,65535,0,65535,0,0,-0.96,-0.85,0.43,0.5,0.12,0.18,23.8,531,254,0,12,37.3,417,420,507,0
210,2016,09,26,59947128,2,64,19.5,-3276.8,-29,0.04,0.08,3.997,66,2,65535,255,2.36,11.08,12,65535,0,65535,1,0,-0.96,-0.84,0.42,0.53,0.12,0.22,23.8,528,254,-75,12,37.3,417,425,510,0
211,2016,09,26,59948127,2,65,19.5,-3276.8,-27,0.05,0.1,3.997,66,3,65535,255,2.36,4.78,10,65535,0,65535,0,0,-0.96,-0.8,0.39,0.55,0.07,0.2,23.8,531,215,0,12,37.3,415,421,507,0
212,2016,09,26,59949126,2,65,19.7,-3276.8,-26,0.05,0.08,3.997,66,4,65535,255,2.36,9.86,9,65535,0,65535,0,0,-0.96,-0.91,0.36,0.44,0.15,0.24,23.8,531,215,0,12,37.3,415,421,507,0
213,2016,09,26,59950126,2,65,19.7,-3276.8,-26,0.03,0.07,3.997,66,5,65535,255,2.36,4.26,8,65535,0,65535,0,0,-0.96,-0.91,0.36,0.42,0.18,0.22,23.8,531,254,0,12,37.3,415,421,508,0
214,2016,09,26,59951126,2,65,19.5,-3276.8,-25,0.01,0.04,3.997,66,5,65535,255,2.36,3.56,7,65535,0,65535,0,0,-0.96,-0.9,0.36,0.43,0.18,0.22,23.8,531,254,-12,12,37.3,415,419,507,0
215,2016,09,26,59952126,2,64,19.5,-3276.8,-25,0.01,0.03,3.997,66,6,65535,255,2.36,3.04,6,65535,0,65535,0,1,-0.96,-0.9,0.37,0.44,0.18,0.21,23.8,528,254,0,12,37.3,416,421,507,0
216,2016,09,26,59953126,2,65,19.4,-3276.8,-25,0.01,0.03,3.997,66,6,65535,255,2.36,2.82,6,65535,0,65535,0,2,-0.96,-0.9,0.37,0.42,0.16,0.22,23.8,528,254,-75,12,37.3,415,421,507,0
217,2016,09,26,59954126,2,65,19.4,-3276.8,-24,0.05,0.13,3.997,66,6,65535,255,2.36,1.8,6,65535,0,65535,0,0,-0.97,-0.9,0.34,0.45,0.03,0.2,23.8,531,95,0,12,37.3,417,423,507,0
218,2016,09,26,59955126,2,66,18.9,-3276.8,-25,0.06,0.15,3.997,66,7,65535,255,2.36,5.26,7,65535,0,65535,0,0,-0.96,-0.8,0.33,0.51,0.02,0.32,23.8,531,254,-75,12,37.3,406,418,485,0
219,2016,09,26,59956126,2,66,18.9,-3276.8,-25,0.02,0.13,3.997,66,10,65535,255,2.36,5.66,6,65535,0,65535,0,1,-1.14,-0.87,0.34,0.48,0.12,0.18,23.8,528,254,-8,12,37.3,415,422,507,0
220,2016,09,26,59957126,2,67,18.2,-3276.8,-26,0.02,0.12,3.997,66,12,65535,255,2.36,5.16,6,65535,0,65535,0,2,-0.96,-0.89,0.4,0.48,-0.01,0.19,23.8,528,254,0,12,37.3,415,420,507,0
221,2016,09,26,59958126,2,67,18.2,-3276.8,-27,0.02,0.06,3.996,66,11,65535,255,2.36,4.46,5,65535,0,65535,1,0,-0.95,-0.87,0.43,0.49,0.13,0.18,23.8,528,254,0,12,37.3,416,422,507,0
222,2016,09,26,59959127,2,67,17.6,-3276.8,-27,0.01,0.03,3.995,65,10,65535,255,2.36,3.94,5,65535,0,65535,1,1,-0.96,-0.89,0.42,0.49,0.14,0.19,23.8,528,254,0,12,37.3,416,421,508,0
223,2016,09,26,59960127,2,67,17.6,-3276.8,-27,0.01,0.03,3.995,65,10,65535,255,2.36,3.3,4,65535,0,65535,1,2,-0.96,-0.89,0.4,0.49,0.13,0.18,23.8,528,254,0,12,37.3,415,422,508,0
224,2016,09,26,59961127,2,67,17.4,-3276.8,-27,0.01,0.03,3.995,65,9,65535,255,2.36,2.74,4,65535,0,65535,1,3,-0.96,-0.87,0.42,0.49,0.14,0.19,23.8,528,254,0,12,37.3,416,422,507,0
225,2016,09,26,59962128,2,67,17.4,-3276.8,-27,0.01,0.03,3.995,65,9,65535,255,2.36,2.4,3,65535,0,65535,1,4,-0.96,-0.89,0.42,0.49,0.14,0.18,23.8,528,254,0,12,37.3,413,425,505,0
226,2016,09,26,59963130,2,67,16.8,-3276.8,-27,0.01,0.03,3.995,65,8,65535,255,2.36,1.86,3,65535,0,65535,1,5,-0.96,-0.87,0.42,0.48,0.14,0.18,23.8,528,254,-3,12,37.3,414,423,507,0
227,2016,09,26,59964131,2,67,16.8,-3276.8,-27,0.04,0.15,3.995,65,9,65535,255,2.36,1.98,3,65535,0,65535,1,6,-0.96,-0.81,0.4,0.5,0.14,0.33,23.8,528,254,0,12,37.3,416,423,507,0
228,2016,09,26,59965131,2,67,16,-3276.8,-27,0.05,0.14,3.995,65,11,65535,255,2.36,0.9,2,65535,0,65535,0,0,-0.96,-0.83,0.3,0.54,0.15,0.31,23.8,531,254,-20,12,37.3,417,422,508,0
