Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins
False,0.21995845930422075,98.0,1443990739.570199,0.0,0
True,0.09188468126120339,98.0,0.0814034765064009,0.5,0
True,0.03277297700763848,95.0,0.08798905128096157,0.6666666666666666,0
