SeqNo, Year, Month, Day, ms, ECG Data
250,2016,09,26,52591524,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,77
,,,,,75
,,,,,65
,,,,,52
,,,,,45
,,,,,62
,,,,,114
,,,,,196
,,,,,287
,,,,,365
,,,,,417
,,,,,446
,,,,,466
,,,,,487
,,,,,519
,,,,,556
,,,,,596
,,,,,639
,,,,,683
,,,,,731
,,,,,785
,,,,,841
,,,,,892
,,,,,932
,,,,,957
,,,,,965
,,,,,961
,,,,,953
,,,,,948
,,,,,948
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
251,2016,09,26,52591776,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,950
,,,,,952
,,,,,954
,,,,,956
,,,,,954
,,,,,941
,,,,,916
,,,,,883
,,,,,847
,,,,,813
,,,,,783
,,,,,758
,,,,,735
,,,,,713
,,,,,691
,,,,,674
,,,,,666
,,,,,670
,,,,,684
,,,,,706
,,,,,731
,,,,,753
,,,,,765
,,,,,763
,,,,,749
,,,,,727
,,,,,698
,,,,,666
,,,,,635
,,,,,609
,,,,,591
,,,,,580
,,,,,577
,,,,,578
,,,,,575
,,,,,564
,,,,,543
,,,,,519
,,,,,497
,,,,,478
,,,,,463
,,,,,452
,,,,,439
,,,,,418
252,2016,09,26,52592028,388
,,,,,354
,,,,,318
,,,,,281
,,,,,245
,,,,,210
,,,,,179
,,,,,150
,,,,,124
,,,,,103
,,,,,89
,,,,,78
,,,,,70
,,,,,67
,,,,,69
,,,,,79
,,,,,95
,,,,,117
,,,,,146
,,,,,180
,,,,,216
,,,,,252
,,,,,288
,,,,,321
,,,,,349
,,,,,373
,,,,,396
,,,,,418
,,,,,438
,,,,,454
,,,,,468
,,,,,481
,,,,,491
,,,,,500
,,,,,509
,,,,,520
,,,,,533
,,,,,547
,,,,,561
,,,,,576
,,,,,591
,,,,,602
,,,,,613
,,,,,626
,,,,,641
,,,,,658
,,,,,675
,,,,,695
,,,,,716
,,,,,736
,,,,,754
,,,,,770
,,,,,783
,,,,,789
,,,,,790
,,,,,788
,,,,,786
,,,,,782
,,,,,777
,,,,,773
,,,,,771
,,,,,772
,,,,,775
253,2016,09,26,52592280,780
,,,,,788
,,,,,797
,,,,,806
,,,,,815
,,,,,827
,,,,,838
,,,,,848
,,,,,854
,,,,,861
,,,,,868
,,,,,872
,,,,,873
,,,,,872
,,,,,870
,,,,,866
,,,,,859
,,,,,854
,,,,,851
,,,,,851
,,,,,851
,,,,,853
,,,,,859
,,,,,866
,,,,,873
,,,,,882
,,,,,894
,,,,,906
,,,,,914
,,,,,918
,,,,,920
,,,,,921
,,,,,919
,,,,,917
,,,,,917
,,,,,919
,,,,,922
,,,,,923
,,,,,923
,,,,,924
,,,,,926
,,,,,928
,,,,,931
,,,,,934
,,,,,939
,,,,,942
,,,,,945
,,,,,949
,,,,,951
,,,,,951
,,,,,950
,,,,,948
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
254,2016,09,26,52592532,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
255,2016,09,26,52592784,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
0,2016,09,26,52593042,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,951
,,,,,952
,,,,,952
,,,,,949
,,,,,947
,,,,,941
,,,,,929
,,,,,913
,,,,,895
,,,,,879
,,,,,864
,,,,,851
,,,,,838
,,,,,822
,,,,,804
,,,,,783
,,,,,764
,,,,,751
,,,,,742
,,,,,733
,,,,,724
,,,,,717
,,,,,708
,,,,,697
,,,,,682
,,,,,666
,,,,,650
,,,,,630
,,,,,610
,,,,,593
,,,,,579
,,,,,566
,,,,,551
,,,,,537
,,,,,522
,,,,,506
,,,,,486
,,,,,467
,,,,,451
,,,,,434
,,,,,414
,,,,,393
,,,,,370
,,,,,343
,,,,,310
,,,,,275
,,,,,240
1,2016,09,26,52593294,208
,,,,,177
,,,,,146
,,,,,118
,,,,,94
,,,,,76
,,,,,66
,,,,,65
,,,,,69
,,,,,74
,,,,,75
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,74
,,,,,75
,,,,,75
,,,,,72
,,,,,64
,,,,,57
,,,,,61
,,,,,85
,,,,,132
,,,,,187
,,,,,230
,,,,,244
,,,,,225
,,,,,184
,,,,,139
,,,,,102
,,,,,81
,,,,,71
,,,,,69
,,,,,69
,,,,,71
,,,,,73
2,2016,09,26,52593546,75
,,,,,74
,,,,,74
,,,,,74
,,,,,76
,,,,,79
,,,,,73
,,,,,56
,,,,,30
,,,,,20
,,,,,57
,,,,,160
,,,,,318
,,,,,497
,,,,,658
,,,,,776
,,,,,847
,,,,,884
,,,,,904
,,,,,921
,,,,,930
,,,,,936
,,,,,935
,,,,,924
,,,,,905
,,,,,882
,,,,,868
,,,,,875
,,,,,902
,,,,,933
,,,,,949
,,,,,944
,,,,,921
,,,,,887
,,,,,849
,,,,,809
,,,,,768
,,,,,721
,,,,,669
,,,,,616
,,,,,563
,,,,,503
,,,,,428
,,,,,340
,,,,,251
,,,,,180
,,,,,140
,,,,,134
,,,,,158
,,,,,196
,,,,,231
,,,,,255
,,,,,265
,,,,,259
,,,,,237
,,,,,200
,,,,,153
,,,,,106
,,,,,65
,,,,,35
,,,,,24
,,,,,38
,,,,,96
3,2016,09,26,52593798,206
,,,,,366
,,,,,557
,,,,,742
,,,,,887
,,,,,971
,,,,,997
,,,,,987
,,,,,966
,,,,,950
,,,,,945
,,,,,947
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,949
,,,,,948
,,,,,940
,,,,,946
,,,,,982
,,,,,4
,,,,,16
,,,,,964
,,,,,776
,,,,,510
4,2016,09,26,52594046,244
,,,,,57
,,,,,1007
,,,,,1020
,,,,,41
,,,,,77
,,,,,83
,,,,,76
,,,,,74
,,,,,74
,,,,,74
