SeqNo,Year,Month,Day,ms,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
153,2016,09,26,52611243,2,91,9.1,-3276.8,-16,0.17,0.25,4.046,74,10,65535,255,11.68,1.9,1,65535,0,65535,0,0,-1.02,-0.95,0.01,0.1,0.19,0.32,24.5,531,235,0,12,37.4,420,426,512,0
154,2016,09,26,52612243,2,91,8.8,-3276.8,-14,0.1,0.15,4.046,74,10,65535,255,11.68,3.72,1,65535,0,65535,0,1,-1.01,-0.96,-0.01,0.06,0.19,0.26,24.5,528,254,0,12,37.4,417,422,508,0
155,2016,09,26,52613243,2,91,8.8,-3276.8,-12,0.05,0.09,4.046,74,9,65535,255,11.68,2.72,1,65535,0,65535,0,2,-0.98,-0.95,-0.02,0.03,0.19,0.26,24.5,528,254,0,12,37.4,417,422,508,0
156,2016,09,26,52614243,2,91,8.3,-3276.8,-12,0.03,0.06,4.046,74,8,65535,255,8.52,2.22,1,65535,0,65535,0,3,-1.01,-0.95,-0.01,0.03,0.19,0.25,24.5,528,254,0,12,37.4,412,418,515,0
157,2016,09,26,52615245,2,91,8.3,-3276.8,-12,0.02,0.14,4.046,74,9,65535,255,8.52,4.26,1,65535,0,65535,1,0,-1.01,-0.95,-0.18,0.03,0.18,0.27,24.5,528,254,-75,12,37.4,416,422,508,0
158,2016,09,26,52616243,2,91,7.7,-3276.8,-12,0.03,0.07,4.046,74,9,65535,255,8.52,6.32,1,65535,0,65535,0,0,-1,-0.95,-0.07,0.03,0.18,0.3,24.5,531,254,0,12,37.4,416,422,508,0
159,2016,09,26,52617246,2,91,7.7,-3276.8,-11,0.01,0.07,4.046,74,8,65535,255,8.52,7.22,1,65535,0,65535,0,0,-1.03,-0.95,-0.04,0.06,0.15,0.25,24.5,531,254,-6,12,37.4,416,422,507,0
160,2016,09,26,52618244,2,91,7.3,-3276.8,-11,0.16,0.43,4.046,74,11,65535,255,8.52,3.88,1,65535,0,65535,0,1,-1.32,-0.78,-0.39,0.14,0.03,0.28,24.5,528,254,0,12,37.4,416,421,507,0
161,2016,09,26,52619242,2,91,7.3,-3276.8,-18,0.4,0.69,4.046,74,16,65535,255,8.52,8.64,1,65535,0,65535,0,0,-1.66,-0.39,-0.31,0.45,0,0.48,24.5,531,254,0,12,37.4,416,421,507,0
162,2016,09,26,52620244,2,91,6.9,-3276.8,-26,0.25,0.37,4.046,74,16,65535,255,8.52,8.64,1,65535,0,65535,0,1,-0.9,-0.77,0.37,0.44,0.37,0.51,24.5,528,254,-3,12,37.4,416,421,508,0
163,2016,09,26,52621245,2,91,6.9,-3276.8,-32,0.15,0.22,4.046,74,20,65535,255,8.52,6.28,1,65535,0,65535,0,2,-0.86,-0.75,0.39,0.48,0.4,0.51,24.5,528,195,-6,12,37.4,415,421,508,0
164,2016,09,26,52622245,2,91,6.5,-3276.8,-35,0.08,0.15,4.046,74,19,65535,255,8.52,5.48,1,65535,0,65535,0,3,-0.83,-0.77,0.4,0.48,0.42,0.5,24.5,528,215,0,12,37.4,415,421,507,0
165,2016,09,26,52623245,2,91,6.5,-3276.8,-37,0.04,0.08,4.046,74,17,65535,255,8.52,4,1,65535,0,65535,1,0,-0.81,-0.78,0.4,0.48,0.42,0.51,24.5,528,254,0,12,37.4,416,422,507,0
166,2016,09,26,52624245,2,91,6.2,-3276.8,-37,0.03,0.06,4.046,74,15,65535,255,8.52,3.28,1,65535,0,65535,1,1,-0.8,-0.77,0.4,0.48,0.43,0.51,24.5,528,254,0,12,37.4,416,421,507,0
167,2016,09,26,52625245,2,91,6.2,-3276.8,-38,0.02,0.04,4.046,74,14,65535,255,8.52,3.66,1,65535,0,65535,1,2,-0.83,-0.75,0.42,0.49,0.43,0.5,24.5,528,254,-2,12,37.4,416,421,507,0
168,2016,09,26,52626245,2,91,6,-3276.8,-39,0.02,0.04,4.046,74,12,65535,255,8.52,2.98,1,65535,0,65535,1,3,-0.81,-0.77,0.4,0.49,0.43,0.51,24.5,528,215,-75,12,37.4,416,403,492,0
169,2016,09,26,52627245,2,91,6,-3276.8,-39,0.01,0.03,4.046,74,11,65535,255,8.52,2.4,1,65535,0,65535,1,4,-0.83,-0.77,0.4,0.48,0.43,0.53,24.5,528,254,0,12,37.4,415,421,507,0
170,2016,09,26,52628245,2,90,5.8,-3276.8,-38,0.01,0.06,4.046,74,9,65535,255,8.52,2.66,1,65535,0,65535,1,5,-0.8,-0.78,0.4,0.49,0.42,0.51,24.5,528,254,0,12,37.4,416,423,509,0
171,2016,09,26,52629245,2,90,5.8,-3276.8,-39,0.02,0.04,4.046,74,9,65535,255,8.52,2.36,12,65535,0,65535,1,6,-0.8,-0.77,0.4,0.48,0.43,0.53,24.5,528,254,-75,12,37.4,416,421,508,0
172,2016,09,26,52630245,2,89,5.7,-3276.8,-39,0.01,0.04,4.046,74,8,65535,255,8.52,2.26,21,65535,100,65535,1,7,-0.81,-0.78,0.4,0.49,0.43,0.51,24.6,512,254,0,12,37.4,415,420,507,0
173,2016,09,26,52631245,2,89,5.7,-3276.8,-39,0.01,0.04,4.046,74,8,65535,255,8.52,2.76,29,65535,100,65535,1,8,-0.81,-0.78,0.4,0.48,0.42,0.5,24.6,512,254,-75,12,37.4,411,424,507,0
174,2016,09,26,52632245,2,89,5.1,-3276.8,-39,0.01,0.03,4.046,74,8,65535,255,8.52,4.12,35,65535,100,65535,1,9,-0.81,-0.78,0.42,0.48,0.42,0.51,24.6,512,254,-75,12,37.4,415,421,507,0
175,2016,09,26,52633245,2,89,5.1,-3276.8,-39,0.02,0.04,4.046,74,9,65535,255,8.52,3.68,31,65535,100,65535,1,10,-0.8,-0.77,0.4,0.48,0.43,0.53,24.6,512,215,-5,12,37.4,415,421,508,0
176,2016,09,26,52634245,2,88,4.6,-3276.8,-39,0.01,0.04,4.046,74,9,65535,255,8.52,3.68,27,65535,100,65535,1,11,-0.8,-0.77,0.4,0.48,0.43,0.53,24.6,512,195,-75,12,37.4,416,421,507,0
177,2016,09,26,52635245,2,88,4.6,-3276.8,-39,0.01,0.03,4.046,74,8,65535,255,8.52,3.44,24,65535,100,65535,1,12,-0.81,-0.77,0.39,0.46,0.44,0.53,24.6,512,254,-2,12,37.4,414,422,507,0
178,2016,09,26,52636247,2,88,4.5,-3276.8,-39,0.01,0.03,4.046,74,8,65535,255,8.52,2.2,21,65535,100,65535,1,13,-0.8,-0.77,0.4,0.48,0.44,0.53,24.6,512,0,-19,12,37.4,416,421,507,0
179,2016,09,26,52637246,2,88,4.5,-3276.8,-39,0.01,0.03,4.046,74,8,65535,255,8.52,1.58,19,65535,0,65535,1,14,-0.81,-0.75,0.39,0.48,0.43,0.53,24.6,528,195,-9,12,37.4,415,421,507,0
180,2016,09,26,52638246,2,88,4.3,-3276.8,-39,0.02,0.03,4.046,74,7,65535,255,8.52,1.56,16,65535,0,65535,1,15,-0.81,-0.77,0.4,0.48,0.43,0.51,24.6,528,235,0,12,37.4,415,422,508,0
181,2016,09,26,52639246,2,87,4.3,-3276.8,-39,0.01,0.04,4.046,74,7,65535,255,8.52,1.72,14,65535,0,65535,1,16,-0.83,-0.77,0.39,0.46,0.42,0.53,24.6,528,175,-75,12,37.4,415,421,506,0
182,2016,09,26,52640246,2,87,4.5,-3276.8,-38,0.02,0.04,4.046,74,7,65535,255,8.24,2.2,13,65535,0,65535,1,17,-0.81,-0.77,0.39,0.46,0.42,0.51,24.6,528,0,0,12,37.4,416,422,507,0
183,2016,09,26,52641246,2,87,4.5,-3276.8,-39,0.01,0.03,4.046,74,7,65535,255,8.24,2.68,11,65535,0,65535,1,18,-0.81,-0.77,0.4,0.48,0.43,0.5,24.6,528,254,-17,12,37.4,415,421,507,0
184,2016,09,26,52642246,2,87,4.9,-3276.8,-39,0.01,0.03,4.046,74,6,65535,255,8.24,2.18,10,65535,0,65535,1,19,-0.81,-0.78,0.39,0.46,0.44,0.51,24.6,528,254,0,12,37.4,415,421,508,0
185,2016,09,26,52643246,2,86,4.9,-3276.8,-39,0.01,0.06,4.046,74,6,65535,255,8.24,2.26,9,65535,0,65535,1,20,-0.83,-0.77,0.37,0.48,0.42,0.51,24.6,528,235,0,12,37.4,421,422,504,0
186,2016,09,26,52644246,2,85,5.3,-3276.8,-39,0.01,0.04,4.046,74,6,65535,255,8.18,2.98,20,65535,100,65535,1,21,-0.83,-0.77,0.39,0.46,0.42,0.51,24.6,512,195,0,12,37.4,415,420,506,0
187,2016,09,26,52645245,2,84,5.3,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,8.18,2.74,30,65535,100,65535,1,22,-0.83,-0.77,0.4,0.48,0.43,0.53,24.6,512,254,0,12,37.4,415,422,508,0
188,2016,09,26,52646246,2,83,6,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,8,1.94,39,65535,100,65535,1,23,-0.81,-0.77,0.39,0.49,0.44,0.53,24.6,512,215,0,12,37.4,415,421,507,0
189,2016,09,26,52647246,2,81,6,-3276.8,-39,0.01,0.04,4.046,74,6,65535,255,8,1.6,47,65535,100,65535,1,24,-0.83,-0.77,0.39,0.46,0.43,0.53,24.6,512,50,-75,12,37.4,415,421,508,0
190,2016,09,26,52648247,2,81,6.6,-3276.8,-39,0.01,0.03,4.046,74,5,65535,255,7.9,2.3,51,65535,100,65535,1,25,-0.81,-0.75,0.4,0.48,0.43,0.51,24.7,512,254,-75,12,37.4,415,421,507,0
191,2016,09,26,52649251,2,81,6.6,-3276.8,-39,0.01,0.03,4.046,74,5,65535,255,7.9,1.82,54,65535,100,65535,1,26,-0.81,-0.77,0.4,0.48,0.44,0.51,24.7,512,235,-8,12,37.4,415,422,507,0
192,2016,09,26,52650249,2,81,7.4,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,7.9,2.66,58,65535,100,65535,1,27,-0.83,-0.77,0.4,0.46,0.43,0.51,24.7,512,190,-14,12,37.4,416,421,508,0
193,2016,09,26,52651247,2,81,7.4,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,7.9,3.24,60,65535,100,65535,1,28,-0.81,-0.78,0.4,0.46,0.42,0.53,24.7,512,195,-7,12,37.4,416,421,507,0
194,2016,09,26,52652247,2,81,8.5,-3276.8,-39,0.05,0.04,4.046,74,5,65535,255,7.9,2.18,53,65535,100,65535,1,29,-0.84,-0.77,0.4,0.48,0.44,0.53,24.7,512,254,0,12,37.4,416,423,509,0
195,2016,09,26,52653247,2,81,8.5,-3276.8,-38,0.04,0.14,4.046,74,5,65535,255,7.9,2.38,46,65535,0,65535,0,0,-0.93,-0.67,0.42,0.55,0.37,0.48,24.7,531,254,-12,12,37.4,413,418,506,0
196,2016,09,26,52654247,2,82,9.4,-3276.8,-39,0.03,0.09,4.046,74,6,65535,255,7.9,1.5,41,65535,100,65535,1,0,-0.86,-0.71,0.4,0.53,0.37,0.5,24.7,512,254,0,12,37.4,416,420,507,0
197,2016,09,26,52655247,2,82,9.4,-3276.8,-39,0.02,0.1,4.046,74,6,65535,255,7.9,1.66,36,65535,100,65535,1,1,-0.9,-0.73,0.42,0.54,0.39,0.51,24.7,512,254,-12,12,37.4,410,417,481,0
198,2016,09,26,52656247,2,82,10.3,-3276.8,-39,0.02,0.04,4.046,74,6,65535,255,7.9,2.54,31,65535,100,65535,1,2,-0.84,-0.77,0.43,0.5,0.39,0.51,24.7,512,235,-11,12,37.4,415,421,507,0
199,2016,09,26,52657247,2,82,10.3,-3276.8,-39,0.01,0.06,4.046,74,5,65535,255,7.9,2.96,28,65535,100,65535,1,3,-0.81,-0.77,0.42,0.49,0.42,0.5,24.7,512,195,-75,12,37.4,416,421,509,0
200,2016,09,26,52658247,2,82,11.1,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,7.9,3.54,24,65535,100,65535,1,4,-0.8,-0.77,0.42,0.49,0.42,0.5,24.7,512,90,-75,12,37.4,415,422,507,0
201,2016,09,26,52659248,2,82,11.1,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,7.9,3.16,21,65535,100,65535,1,5,-0.81,-0.77,0.42,0.49,0.42,0.51,24.7,512,215,-75,12,37.4,415,421,507,0
202,2016,09,26,52660247,2,82,11.5,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,7.9,3.08,19,65535,0,65535,1,6,-0.81,-0.77,0.4,0.49,0.42,0.51,24.7,528,195,0,12,37.4,415,421,507,0
203,2016,09,26,52661247,2,82,11.5,-3276.8,-39,0.02,0.04,4.046,74,4,65535,255,7.9,2.46,17,65535,0,65535,1,7,-0.81,-0.77,0.42,0.5,0.4,0.53,24.7,528,254,-75,12,37.4,415,421,507,0
204,2016,09,26,52662248,2,82,11.8,-3276.8,-39,0.01,0.03,4.046,74,5,65535,255,7.48,2.24,15,65535,0,65535,1,8,-0.84,-0.78,0.42,0.49,0.42,0.5,24.7,528,254,-75,12,37.4,406,411,481,0
205,2016,09,26,52663247,2,82,11.8,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,7.48,2.32,13,65535,0,65535,1,9,-0.81,-0.77,0.42,0.49,0.4,0.5,24.7,528,215,0,12,37.4,415,421,508,0
206,2016,09,26,52664248,2,81,12.1,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,7.48,2.38,11,65535,0,65535,1,10,-0.81,-0.77,0.43,0.49,0.4,0.51,24.7,528,190,-3,12,37.4,416,422,507,0
207,2016,09,26,52665247,2,81,12.1,-3276.8,-39,0.01,0.06,4.046,74,5,65535,255,7.48,1.72,10,65535,0,65535,1,11,-0.81,-0.75,0.4,0.51,0.4,0.5,24.7,528,175,-75,12,37.4,415,422,508,0
208,2016,09,26,52666249,2,79,12.4,-3276.8,-38,0.01,0.04,4.046,74,5,65535,255,7.48,1.82,21,65535,100,65535,1,12,-0.83,-0.77,0.42,0.49,0.42,0.51,24.7,512,235,0,12,37.4,416,421,507,0
209,2016,09,26,52667250,2,78,12.4,-3276.8,-39,0.01,0.04,4.046,74,5,65535,255,7.48,2.54,31,65535,100,65535,1,13,-0.81,-0.77,0.4,0.49,0.42,0.49,24.7,512,254,0,12,37.4,416,422,508,0
210,2016,09,26,52668247,2,76,12.7,-3276.8,-38,0.01,0.04,4.046,74,4,65535,255,7.48,1.6,40,65535,100,65535,1,14,-0.81,-0.75,0.42,0.49,0.4,0.51,24.7,512,195,0,12,37.4,415,421,507,0
211,2016,09,26,52669249,2,75,12.7,-3276.8,-38,0.01,0.03,4.046,74,4,65535,255,7.48,1.96,47,65535,100,65535,1,15,-0.81,-0.77,0.42,0.49,0.4,0.49,24.7,512,235,-75,12,37.4,413,428,507,0
212,2016,09,26,52670247,2,75,12.9,-3276.8,-39,0.01,0.04,4.046,74,4,65535,255,7.4,2.64,54,65535,100,65535,1,16,-0.81,-0.75,0.43,0.51,0.4,0.5,24.7,512,195,-75,12,37.4,415,420,507,0
213,2016,09,26,52671250,2,74,12.9,-3276.8,-38,0.01,0.04,4.046,74,3,65535,255,7.4,1.84,60,65535,100,65535,1,17,-0.8,-0.77,0.43,0.51,0.42,0.49,24.7,512,235,0,12,37.4,415,422,507,0
214,2016,09,26,52672249,2,73,13.1,-3276.8,-38,0.01,0.04,4.046,74,4,65535,255,7.4,2.14,65,65535,100,65535,1,18,-0.81,-0.77,0.42,0.5,0.4,0.5,24.7,512,195,-75,12,37.4,414,421,508,0
215,2016,09,26,52673250,2,72,13.1,-3276.8,-39,0.01,0.03,4.046,74,4,65535,255,7.4,2,57,65535,100,65535,1,19,-0.81,-0.77,0.42,0.49,0.4,0.5,24.7,512,195,0,12,37.4,415,422,507,0
216,2016,09,26,52674250,2,72,13.3,-3276.8,-39,0.01,0.04,4.046,74,3,65535,255,7.4,1.16,50,65535,100,65535,1,20,-0.81,-0.77,0.43,0.5,0.42,0.5,24.7,512,254,0,12,37.4,416,422,507,0
217,2016,09,26,52675248,2,71,13.3,-3276.8,-39,0.01,0.03,4.046,74,3,65535,255,7.4,1.46,44,65535,0,65535,0,0,-0.81,-0.77,0.42,0.49,0.42,0.49,24.7,531,254,0,12,37.4,415,420,507,0
218,2016,09,26,52676251,2,72,13.5,-3276.8,-39,0.01,0.03,4.046,74,3,65535,255,7.4,1.18,38,65535,100,65535,1,0,-0.81,-0.78,0.43,0.5,0.42,0.5,24.7,512,254,0,12,37.4,407,408,495,0
219,2016,09,26,52677251,2,72,13.5,-3276.8,-39,0.01,0.03,4.046,74,3,65535,255,7.4,2.3,34,65535,100,65535,1,1,-0.81,-0.77,0.43,0.5,0.42,0.5,24.7,512,254,-11,12,37.4,416,421,507,0
220,2016,09,26,52678251,2,71,13.9,-3276.8,-39,0.01,0.04,4.046,74,3,65535,255,7.12,2.68,29,65535,100,65535,1,2,-0.8,-0.77,0.42,0.49,0.4,0.49,24.7,512,254,-3,12,37.4,422,432,519,0
221,2016,09,26,52679251,2,71,13.9,-3276.8,-39,0.01,0.04,4.046,74,3,65535,255,7.12,2.14,26,65535,100,65535,1,3,-0.8,-0.77,0.42,0.51,0.4,0.5,24.7,512,254,-75,12,37.4,415,422,507,0
222,2016,09,26,52680253,2,71,14.3,-3276.8,-39,0.01,0.04,4.046,74,3,65535,255,7.12,3.2,23,65535,100,65535,1,4,-0.81,-0.77,0.4,0.49,0.4,0.5,24.7,512,254,0,12,37.4,415,420,508,0
223,2016,09,26,52681255,2,71,14.3,-3276.8,-38,0.01,0.04,4.046,74,3,65535,255,7.12,2,20,65535,100,65535,1,5,-0.83,-0.78,0.42,0.5,0.42,0.51,24.7,512,215,-75,12,37.4,415,421,507,0
224,2016,09,26,52682251,2,71,14.7,-3276.8,-38,0.01,0.03,4.046,74,3,65535,255,7.12,2.92,18,65535,0,65535,1,6,-0.81,-0.75,0.42,0.49,0.4,0.48,24.7,528,254,-75,12,37.4,414,421,507,0
225,2016,09,26,52683251,2,71,14.7,-3276.8,-38,0.01,0.04,4.046,74,3,65535,255,7.12,2.78,16,65535,0,65535,1,7,-0.81,-0.77,0.43,0.48,0.4,0.5,24.7,528,175,0,12,37.4,415,421,507,0
226,2016,09,26,52684251,2,71,15,-3276.8,-38,0.01,0.03,4.046,74,3,65535,255,7.04,2.54,14,65535,0,65535,1,8,-0.81,-0.77,0.4,0.48,0.4,0.49,24.7,528,254,-15,12,37.4,415,421,507,0
227,2016,09,26,52685251,2,71,15,-3276.8,-38,0.01,0.03,4.046,74,3,65535,255,7.04,2.98,12,65535,0,65535,1,9,-0.83,-0.77,0.42,0.49,0.4,0.49,24.7,528,254,0,12,37.4,416,421,508,0
228,2016,09,26,52686251,2,71,15.3,-3276.8,-39,0.01,0.03,4.046,74,3,65535,255,7.04,2.72,11,65535,0,65535,1,10,-0.8,-0.77,0.43,0.49,0.4,0.49,24.7,528,254,-12,12,37.4,415,422,507,0
229,2016,09,26,52687253,2,70,15.3,-3276.8,-38,0.02,0.04,4.046,74,3,65535,255,7.04,1.88,15,65535,0,65535,1,11,-0.81,-0.77,0.42,0.49,0.4,0.5,24.7,528,254,0,12,37.4,415,421,507,0
230,2016,09,26,52688254,2,71,15.9,-3276.8,-38,0.01,0.04,4.046,74,3,65535,255,6.92,1.8,22,65535,100,65535,1,12,-0.81,-0.78,0.43,0.49,0.4,0.49,24.7,512,254,-75,12,37.4,404,418,479,0
231,2016,09,26,52689253,2,70,15.9,-3276.8,-38,0.01,0.04,4.046,74,3,65535,255,6.92,1.82,31,65535,100,65535,1,13,-0.81,-0.78,0.42,0.5,0.42,0.49,24.7,512,254,-11,12,37.4,415,421,507,0
232,2016,09,26,52690254,2,70,16.1,-3276.8,-38,0.01,0.03,4.046,74,3,65535,255,6.92,1.12,28,65535,100,65535,1,14,-0.8,-0.77,0.42,0.49,0.42,0.49,24.7,512,15,-14,12,37.4,419,426,513,0
233,2016,09,26,52691255,2,70,16.1,-3276.8,-39,0.01,0.04,4.046,74,3,65535,255,6.92,2,24,65535,100,65535,1,15,-0.83,-0.77,0.42,0.49,0.4,0.49,24.7,512,195,-75,12,37.4,415,421,508,0
234,2016,09,26,52692255,2,70,16.3,-3276.8,-39,0.01,0.04,4.046,74,3,65535,255,6.92,1.9,21,65535,100,65535,1,16,-0.81,-0.77,0.42,0.49,0.39,0.49,24.7,512,254,0,12,37.4,415,420,508,0
235,2016,09,26,52693256,2,70,16.3,-3276.8,-39,0.01,0.04,4.046,74,3,65535,255,6.92,1.78,19,65535,0,65535,1,17,-0.8,-0.75,0.43,0.5,0.4,0.5,24.7,528,254,-75,12,37.4,420,426,492,0
236,2016,09,26,52694256,2,70,16.7,-3276.8,-38,0.03,0.1,4.046,74,4,65535,255,6.92,3.12,17,65535,0,65535,0,0,-0.87,-0.75,0.42,0.5,0.39,0.54,24.7,531,90,0,12,37.4,415,420,507,0
237,2016,09,26,52695256,2,69,16.7,-3276.8,-39,0.02,0.09,4.046,74,7,65535,255,6.92,9.04,15,65535,0,65535,0,0,-0.84,-0.74,0.44,0.54,0.38,0.46,24.7,531,254,0,12,37.4,414,421,507,0
238,2016,09,26,52696257,2,69,16.9,-3276.8,-39,0.02,0.07,4.046,74,7,65535,255,6.92,6.54,13,65535,0,65535,1,0,-0.86,-0.72,0.42,0.51,0.38,0.49,24.7,528,254,-2,12,37.4,415,421,507,0
239,2016,09,26,52697257,2,69,16.9,-3276.8,-39,0.01,0.04,4.046,74,6,65535,255,6.92,4.5,11,65535,0,65535,1,1,-0.81,-0.77,0.42,0.49,0.4,0.49,24.7,528,254,-11,12,37.4,415,421,507,0
240,2016,09,26,52698259,2,69,16.7,-3276.8,-39,0.01,0.03,4.046,74,6,65535,255,6.92,4.1,10,65535,0,65535,1,2,-0.81,-0.77,0.43,0.5,0.4,0.5,24.7,528,254,-8,12,37.4,414,421,507,0
241,2016,09,26,52699257,2,70,16.7,-3276.8,-39,0.01,0.04,4.046,74,6,65535,255,6.92,3.04,17,65535,0,65535,1,3,-0.81,-0.75,0.42,0.5,0.39,0.49,24.7,528,0,-75,12,37.4,415,421,507,0
242,2016,09,26,52700258,2,69,16.5,-3276.8,-39,0.02,0.04,4.046,74,6,65535,255,6.92,2.94,24,65535,100,65535,1,4,-0.81,-0.77,0.42,0.5,0.42,0.5,24.7,512,254,-10,12,37.4,415,421,507,0
