Time, Type, Data
26/09/2016 14:36:14.904,RX,02-14-00-00-06
26/09/2016 14:36:15.004,RX,02-BD-00-00-06-02-15-00-00-06-02-19-00-00-06-02-16-00-00-06-02-1E-00-00-06
26/09/2016 14:36:15.105,RX,02-BC-00-00-06-02-22-58-02-E0-07-09-1A-8A-83-22-03-4B-28-A1-84-12-4C-3C-91-04-0E-1E-50-90-03-28-3E-C5-27-29-C2-4F-D3-8D-78-E6-A2-A3-7E-3A-E7-89-CB-4D-F6-DA-86-97-5E-3B-EC-99-DF-1D-75-CA-00-47-DB-29-9A-33-DE-C7-1A-55-FB-D0-C2-88-21-9E-10-73-CE-3F-09-0D-D4-0E-32-99-A8-11-C4-08-18-98-00-06-97-03
26/09/2016 14:36:15.205,RX,02-2C-0D-75-E0-07-09-1A-E5-84-22-03-40-10-64-00-E8-03-02-21-20-80-E0-07-09-1A-82-81-22-03-FC-F1-C7-1F-7F-FC-F1-C7-1F-7F-FC-F1-C7-1F-7F-FC-F1-D7-5F-7F-FD-F5-07-D7-03
26/09/2016 14:36:15.305,RX,02-24-2D-80-E0-07-09-1A-82-81-22-03-27-02-27-02-27-02-27-02-27-02-27-02-27-02-27-02-27-02-27-02-27-02-27-02-27-02-FB-F6-FB-F6-FB-F6-FB-F6-FB-F6-27-03-02-22-58-03-E0-07-09-1A-86-84-22-03-CE-B8-D5-A2-B9-77-2F-5F-FE-F6-C6-DB-1E-FB-EC-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-4E-3B-EB-B2-5B-4F-00-04-C4-23-EC-1F-A1-03
26/09/2016 14:36:15.469,RX,02-20-35-00-E0-07-09-1A-3E-86-22-03-5D-00-98-00-00-80-F9-FF-0E-00-0A-00-CE-0F-11-00-A0-2D-AC-1C-9B-FF-A7-FF-06-00-19-00-01-00-13-00-00-00-FF-FF-00-00-00-00-00-00-4A-20-5A-03
26/09/2016 14:36:15.571,RX,02-2B-47-88-E0-07-09-1A-3E-86-22-03-02-5D-00-98-00-00-80-F9-FF-0E-00-0A-00-CE-0F-4A-11-00-FF-FF-FF-A0-2D-AC-1C-02-FF-FF-00-FF-FF-00-00-9B-FF-A7-FF-06-00-19-00-01-00-13-00-F5-00-13-02-FE-00-0C-76-01-9F-01-A4-01-FB-01-00-00-B9-03-02-22-58-04-E0-07-09-1A-7E-85-22-03-F4-E4-F0-3E-FF-29-34-31-05-13-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-44-14-51-F4-20-C1-FC-0E-3C-12-D7-9E-61-9F-9F-80-FB-C5-C7-0E-3B-ED-B5-D7-5E-3B-3F-03
26/09/2016 14:36:15.771,RX,02-22-58-05-E0-07-09-1A-7A-86-22-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-4E-FB-EC-B7-0B-DF-3C-F3-B0-DB-7D-72-B4-82-0A-89-E0-71-76-65-E4-0B-1D-41-90-C0-81-09-44-E8-D1-8C-4E-AA-15-28-64-95-3E-2E-F8-DB-5A-17-35-F3-88-18-49-F8-D0-03-F4-03
26/09/2016 14:36:15.887,RX,02-23-00-00-03
26/09/2016 14:36:15.887,TX,02-23-00-00-03
26/09/2016 14:36:16.018,RX,02-22-58-06-E0-07-09-1A-76-87-22-03-46-38-31-44-09-0B-50-20-46-40-D6-C1-CA-75-F0-E2-6F-8F-FC-EE-B3-CB-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-BA-03
26/09/2016 14:36:16.197,RX,02-21-20-81-E0-07-09-1A-6E-85-22-03-FD-F1-C7-DF-7E-FC-F1-D7-9F-7F-00-06-28-E0-80-04-12-48-20-81-03-0E-08-32-03
26/09/2016 14:36:16.315,RX,02-24-2D-81-E0-07-09-1A-6E-85-22-03-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-3B-01-45-03-02-22-58-07-E0-07-09-1A-72-88-22-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-3B-1C-03
26/09/2016 14:36:16.470,RX,02-20-35-01-E0-07-09-1A-2B-8A-22-03-5D-00-98-00-00-80-F6-FF-17-00-28-00-CE-0F-10-00-A0-2D-E4-25-7A-FF-B5-FF-E5-FF-1A-00-00-00-16-00-00-00-FF-FF-00-00-00-00-00-00-4A-20-12-03
26/09/2016 14:36:16.589,RX,02-2B-47-89-E0-07-09-1A-2B-8A-22-03-02-5D-00-98-00-00-80-F6-FF-17-00-28-00-CE-0F-4A-10-00-FF-FF-FF-A0-2D-E4-25-01-FF-FF-00-FF-FF-00-00-7A-FF-B5-FF-E5-FF-1A-00-00-00-16-00-F5-00-13-02-EB-F8-0C-76-01-9F-01-A4-01-FB-01-00-00-52-03-02-22-58-08-E0-07-09-1A-73-89-22-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-EE-BA-EC-CC-DB-BF-40-F6-40-3F-89-94-1D-08-E4-BF-41-10-50-3C-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-04-F8-03
26/09/2016 14:36:16.771,RX,02-22-58-09-E0-07-09-1A-6F-8A-22-03-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-C4-14-53-C4-F0-7F-F9-1E-38-93-1D-BC-BD-5B-C0-C0-F6-B3-AB-4E-3B-2F-03
26/09/2016 14:36:16.887,TX,02-23-00-00-03
26/09/2016 14:36:17.034,RX,02-22-58-0A-E0-07-09-1A-6B-8B-22-03-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-5E-7B-ED-B5-D7-2E-3B-EB-B6-7B-BF-40-03-AF-87-FB-5C-33-23-AC-2F-40-0C-51-48-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-34-81-84-0F-33-C8-60-C4-1C-BB-6C-74-18-C0-03
26/09/2016 14:36:17.203,RX,02-21-20-82-E0-07-09-1A-63-89-22-03-01-06-08-20-80-00-02-F8-DF-7F-FE-F9-D7-5F-7F-FD-F9-F7-DF-7F-FF-FD-07-ED-03
