clicks,mouse movements,decision intervals,Cognitive Stress Prediction(rf),h_m_s
0.0,0.0909600803214,1.59740447998e-05,-0.6044302,2016_9_30-13_18_18
2.0,1.0834635357,13.1597011089,-0.6381988,2016_9_30-13_18_35
2.0,0.887112226438,0.425207853317,-0.6017857,2016_9_30-13_18_48
2.0,0.894560917279,0.101318120956,-0.6017857,2016_9_30-13_19_0
2.0,1.04073283096,0.0660049915314,-0.6061851,2016_9_30-13_19_18
2.0,1.03944681914,0.0524520874023,-0.6061851,2016_9_30-13_19_40
