clicks,mouse movements,decision intervals,Cognitive Stress Prediction(rf),h_m_s
0.0,0.096346730556,1.81198120117e-05,-0.6044302,2016_9_30-13_38_22
2.0,1.30871835649,5.55470585823,-0.5312816,2016_9_30-13_38_32
