SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
10,2016,9,16,3179068,19:52:59,2,77,15.1,-3276.8,-37,0.01,0.02,3.907,51,3,65535,255,3.44,0.3,100,65535,100,65535,1,94,-0.84,-0.78,0.55,0.61,0.19,0.22,24.3,512,254,-75,12,37.1,422,425,523,0
11,2016,9,16,3180073,19:53:0,2,75,15.1,-3276.8,-37,0.01,0.12,3.907,51,3,65535,255,3.44,0.32,100,65535,100,65535,1,95,-0.84,-0.78,0.55,0.77,0.18,0.21,24.4,512,254,-75,12,37.1,415,421,507,0
12,2016,9,16,3181071,19:53:1,2,76,14.8,-3276.8,-37,0.01,0.03,3.907,51,3,65535,255,3.46,0.32,100,65535,100,65535,1,96,-0.86,-0.78,0.55,0.61,0.19,0.22,24.4,512,254,-75,12,37.1,415,421,508,0
13,2016,9,16,3182073,19:53:2,2,77,14.8,-3276.8,-37,0.01,0.02,3.907,51,3,65535,255,3.46,0.3,100,65535,100,65535,1,97,-0.85,-0.78,0.55,0.6,0.18,0.21,24.4,512,254,0,12,37.1,415,421,507,0
14,2016,9,16,3183074,19:53:3,2,77,14.8,-3276.8,-37,0.01,0.03,3.906,51,3,65535,255,3.52,0.3,100,65535,100,65535,1,98,-0.85,-0.78,0.55,0.6,0.19,0.21,24.4,512,254,-75,12,37.1,415,420,508,0
15,2016,9,16,3184071,19:53:4,2,76,14.8,-3276.8,-37,0.01,0.03,3.906,51,3,65535,255,3.52,0.32,100,65535,100,65535,1,99,-0.84,-0.78,0.54,0.61,0.18,0.21,24.4,512,254,-75,12,37.1,415,422,508,0
16,2016,9,16,3185072,19:53:5,2,77,15.1,-3276.8,-37,0.01,0.03,3.906,51,3,65535,255,3.6,0.38,100,65535,100,65535,1,100,-0.85,-0.78,0.55,0.6,0.16,0.22,24.4,512,254,0,12,37.1,415,421,507,0
17,2016,9,16,3186069,19:53:6,2,75,15.1,-3276.8,-37,0.01,0.02,3.906,51,3,65535,255,3.6,0.44,100,65535,100,65535,1,101,-0.83,-0.78,0.56,0.61,0.18,0.22,24.4,512,254,0,12,37.1,416,421,501,0
18,2016,9,16,3187068,19:53:7,2,74,15.1,-3276.8,-37,0.01,0.02,3.906,51,3,65535,255,3.68,0.4,100,65535,100,65535,1,102,-0.85,-0.78,0.55,0.61,0.19,0.21,24.4,512,254,-75,12,37.1,415,421,507,0
19,2016,9,16,3188073,19:53:8,2,74,15.1,-3276.8,-37,0.01,0.03,3.906,51,3,65535,255,3.68,0.36,100,65535,100,65535,1,103,-0.85,-0.78,0.54,0.6,0.19,0.22,24.4,512,254,0,12,37.1,422,429,509,0
20,2016,9,16,3189070,19:53:9,2,73,15.1,-3276.8,-36,0.01,0.03,3.906,51,3,65535,255,3.62,0.34,100,65535,100,65535,1,104,-0.85,-0.78,0.54,0.6,0.16,0.22,24.4,512,254,0,12,37.1,414,421,507,0
21,2016,9,16,3190069,19:53:10,2,71,15.1,-3276.8,-36,0.01,0.02,3.906,51,3,65535,255,3.62,0.38,100,65535,100,65535,1,105,-0.84,-0.78,0.55,0.6,0.16,0.21,24.5,512,254,0,12,37.1,415,421,507,0
22,2016,9,16,3191074,19:53:11,2,74,15.1,-3276.8,-36,0.01,0.02,3.906,51,4,65535,255,3.48,0.38,100,65535,100,65535,1,106,-0.85,-0.78,0.54,0.6,0.19,0.21,24.5,512,215,0,12,37.1,415,421,507,0
23,2016,9,16,3192070,19:53:12,2,76,15.1,-3276.8,-36,0.01,0.03,3.906,51,4,65535,255,3.48,0.38,100,65535,100,65535,1,107,-0.86,-0.78,0.54,0.6,0.19,0.22,24.5,512,254,-75,12,37.1,414,421,507,0
24,2016,9,16,3193069,19:53:13,2,76,15.1,-3276.8,-36,0.01,0.03,3.906,51,3,65535,255,3.56,0.34,100,65535,100,65535,1,108,-0.85,-0.78,0.55,0.61,0.18,0.21,24.6,512,254,0,12,37.1,415,421,506,0
25,2016,9,16,3194069,19:53:14,2,75,15.1,-3276.8,-35,0.03,0.03,3.905,50,3,65535,255,3.56,1.24,93,65535,100,65535,1,109,-0.85,-0.78,0.54,0.61,0.16,0.22,24.6,512,254,-3,12,37.1,415,421,508,0
26,2016,9,16,3195070,19:53:15,2,75,15.1,-3276.8,-34,0.04,0.13,3.905,50,6,65535,255,3.42,4.54,81,65535,100,65535,1,110,-0.92,-0.77,0.45,0.59,0.09,0.24,24.6,512,254,-75,12,37.1,418,424,509,0
27,2016,9,16,3196071,19:53:16,2,73,15.1,-3276.8,-35,0.03,0.08,3.905,50,7,65535,255,3.42,4.54,71,65535,100,65535,1,111,-0.91,-0.8,0.49,0.57,0.16,0.2,24.6,512,254,0,12,37.1,415,422,507,0
28,2016,9,16,3197070,19:53:17,2,73,15.1,-3276.8,-35,0.02,0.08,3.905,50,7,65535,255,3.54,2.92,62,65535,100,65535,1,112,-0.92,-0.77,0.51,0.59,0.18,0.26,24.6,512,254,0,12,37.2,415,421,508,0
29,2016,9,16,3198071,19:53:18,2,74,15.1,-3276.8,-34,0.05,0.09,3.905,50,7,65535,255,3.54,2.78,55,65535,100,65535,1,113,-0.86,-0.78,0.39,0.6,0.19,0.25,24.6,512,254,-75,12,37.2,420,425,499,0
30,2016,9,16,3199075,19:53:19,2,74,15.7,-3276.8,-34,0.04,0.12,3.905,50,7,65535,255,3.54,2.4,49,65535,100,65535,1,114,-0.95,-0.78,0.48,0.6,0.08,0.3,24.6,512,254,0,12,37.2,415,422,507,0
31,2016,9,16,3200071,19:53:20,2,74,15.7,-3276.8,-35,0.03,0.1,3.905,50,7,65535,255,3.54,1.42,46,65535,100,65535,1,115,-0.96,-0.77,0.5,0.59,0.18,0.26,24.6,512,254,0,12,37.2,420,428,508,0
32,2016,9,16,3201071,19:53:21,2,74,15.9,-3276.8,-36,0.02,0.06,3.905,50,6,65535,255,3.5,1.02,45,65535,100,65535,1,116,-0.87,-0.78,0.54,0.61,0.19,0.21,24.6,512,254,-75,12,37.2,415,420,508,0
33,2016,9,16,3202077,19:53:22,2,74,15.9,-3276.8,-36,0.01,0.03,3.905,50,6,65535,255,3.5,0.72,50,65535,100,65535,1,117,-0.85,-0.78,0.53,0.6,0.18,0.24,24.6,512,175,-75,12,37.2,415,421,508,0
34,2016,9,16,3203076,19:53:23,2,75,15.8,-3276.8,-36,0.01,0.03,3.905,50,6,65535,255,3.18,0.54,56,65535,100,65535,1,118,-0.86,-0.77,0.54,0.6,0.19,0.22,24.6,512,254,-75,12,37.2,418,417,486,0
35,2016,9,16,3204076,19:53:24,2,73,15.8,-3276.8,-36,0.01,0.03,3.905,50,6,65535,255,3.18,0.44,62,65535,100,65535,1,119,-0.84,-0.78,0.54,0.61,0.19,0.22,24.6,512,254,0,12,37.2,416,421,507,0
36,2016,9,16,3205077,19:53:25,2,73,15.4,-3276.8,-36,0.01,0.02,3.905,50,6,65535,255,3.24,0.36,66,65535,100,65535,1,120,-0.84,-0.78,0.55,0.6,0.19,0.22,24.6,512,254,-75,12,37.2,429,431,517,0
37,2016,9,16,3206078,19:53:26,2,74,15.4,-3276.8,-36,0.01,0.03,3.905,50,6,65535,255,3.24,0.42,71,65535,100,65535,1,121,-0.84,-0.78,0.54,0.61,0.18,0.21,24.7,512,254,-75,12,37.2,416,421,507,0
38,2016,9,16,3207078,19:53:27,2,73,15.1,-3276.8,-36,0.01,0.03,3.905,50,6,65535,255,3.58,0.38,74,65535,100,65535,1,122,-0.84,-0.78,0.54,0.61,0.19,0.21,24.7,512,254,0,12,37.2,416,421,507,0
39,2016,9,16,3208078,19:53:28,2,72,15.1,-3276.8,-36,0.01,0.03,3.904,50,5,65535,255,3.58,0.36,77,65535,100,65535,1,123,-0.85,-0.78,0.54,0.6,0.18,0.22,24.8,512,254,-75,12,37.2,411,411,484,0
40,2016,9,16,3209079,19:53:29,2,72,14.8,-3276.8,-36,0.01,0.03,3.904,50,5,65535,255,3.56,0.34,80,65535,100,65535,1,124,-0.84,-0.78,0.54,0.61,0.19,0.22,24.8,512,254,-75,12,37.2,415,421,508,0
41,2016,9,16,3210078,19:53:30,2,75,14.8,-3276.8,-36,0.01,0.03,3.904,50,5,65535,255,3.56,0.86,80,65535,100,65535,1,125,-0.84,-0.78,0.55,0.6,0.18,0.22,24.8,512,254,0,12,37.2,425,432,519,0
42,2016,9,16,3211079,19:53:31,2,78,14.5,-3276.8,-36,0.01,0.02,3.904,50,5,65535,255,3.68,0.66,82,65535,100,65535,1,126,-0.84,-0.78,0.54,0.59,0.19,0.24,24.8,512,254,-75,12,37.2,415,421,507,0
43,2016,9,16,3212080,19:53:32,2,77,14.5,-3276.8,-37,0.01,0.03,3.904,50,5,65535,255,3.68,0.52,85,65535,100,65535,1,127,-0.84,-0.78,0.55,0.6,0.19,0.22,24.8,512,254,-75,12,37.2,416,420,508,0
44,2016,9,16,3213080,19:53:33,2,73,14.6,-3276.8,-37,0.01,0.02,3.904,50,6,65535,255,3.78,0.44,87,65535,100,65535,1,128,-0.84,-0.78,0.55,0.61,0.18,0.22,24.8,512,254,-75,12,37.2,408,415,500,0
45,2016,9,16,3214080,19:53:34,2,72,14.6,-3276.8,-36,0.03,0.13,3.904,50,6,65535,255,3.78,0.7,88,65535,100,65535,1,129,-0.95,-0.78,0.49,0.61,0.18,0.22,24.8,512,254,-75,12,37.2,414,421,508,0
46,2016,9,16,3215076,19:53:35,2,72,14.6,-3276.8,-36,0.02,0.07,3.904,50,6,65535,255,3.78,0.72,90,65535,100,65535,1,130,-0.87,-0.78,0.51,0.62,0.18,0.21,24.8,512,254,-1,12,37.2,417,423,508,0
47,2016,9,16,3216081,19:53:36,2,71,14.6,-3276.8,-33,0.11,0.15,3.904,50,8,65535,255,3.78,4,79,65535,100,65535,1,131,-0.96,-0.78,0.44,0.61,0.14,0.26,24.8,512,254,-75,12,37.2,415,421,507,0
48,2016,9,16,3217081,19:53:37,2,70,14.9,-3276.8,-29,0.07,0.2,3.904,50,9,65535,255,3.62,2.72,69,65535,100,65535,1,132,-0.97,-0.8,0.36,0.49,0.19,0.32,24.8,512,254,-75,12,37.2,415,420,507,0
49,2016,9,16,3218081,19:53:38,2,70,14.9,-3276.8,-29,0.02,0.1,3.904,50,9,65535,255,3.62,1.8,63,65535,100,65535,1,133,-0.95,-0.85,0.38,0.5,0.19,0.26,24.8,512,254,0,12,37.2,414,421,507,0
50,2016,9,16,3219081,19:53:39,2,69,14.7,-3276.8,-29,0.01,0.04,3.904,50,9,65535,255,3.06,1.16,60,65535,100,65535,1,134,-0.93,-0.85,0.4,0.5,0.19,0.25,24.8,512,254,-75,12,37.2,415,420,507,0
51,2016,9,16,3220077,19:53:40,2,68,14.7,-3276.8,-29,0.01,0.04,3.904,50,9,65535,255,3.06,0.76,62,65535,100,65535,1,135,-0.93,-0.83,0.42,0.49,0.19,0.25,24.8,512,254,-75,12,37.2,415,421,508,0
52,2016,9,16,3221080,19:53:41,2,67,14.4,-3276.8,-29,0.04,0.09,3.904,50,10,65535,255,3.3,1.4,58,65535,100,65535,1,136,-0.96,-0.8,0.4,0.54,0.18,0.28,24.8,512,254,0,12,37.2,415,420,507,0
53,2016,9,16,3222081,19:53:42,2,67,14.4,-3276.8,-31,0.05,0.1,3.904,50,9,65535,255,3.3,2.16,51,65535,100,65535,1,137,-0.96,-0.79,0.43,0.56,0.15,0.24,24.8,512,254,-75,12,37.2,415,421,508,0
54,2016,9,16,3223080,19:53:43,2,67,14.5,-3276.8,-32,0.04,0.09,3.904,50,8,65535,255,3.04,1.44,45,65535,100,65535,1,138,-0.89,-0.79,0.5,0.59,0.16,0.21,24.8,512,254,-75,12,37.2,415,420,508,0
55,2016,9,16,3224081,19:53:44,2,67,14.5,-3276.8,-33,0.04,0.08,3.904,50,8,65535,255,3.04,2.3,39,65535,100,65535,1,139,-0.87,-0.79,0.53,0.59,0.16,0.19,24.8,512,254,-75,12,37.2,415,420,507,0
56,2016,9,16,3225081,19:53:45,2,68,14.5,-3276.8,-34,0.04,0.07,3.904,50,7,65535,255,3.16,2.76,34,65535,100,65535,1,140,-0.85,-0.78,0.53,0.6,0.16,0.24,24.8,512,254,-75,12,37.2,414,421,508,0
57,2016,9,16,3226081,19:53:46,2,68,14.5,-3276.8,-18,0.49,0.59,3.904,50,7,65535,255,3.16,4.14,30,65535,100,65535,1,141,-1.16,-0.73,-0.1,0.59,0.12,0.32,24.8,512,254,2,12,37.2,415,421,507,0
58,2016,9,16,3227081,19:53:47,2,68,14.6,-3276.8,-14,0.25,0.95,3.904,50,13,65535,255,3.24,12.18,26,65535,100,65535,1,142,-1.39,-0.65,-0.5,0.21,-0.33,0.22,24.8,512,254,-75,12,37.2,415,420,507,0
59,2016,9,16,3228081,19:53:48,2,68,14.6,-3276.8,-15,0.07,0.3,3.904,50,16,65535,255,3.24,27.68,23,65535,100,65535,1,143,-1.08,-0.89,0.16,0.32,-0.15,0.42,24.8,512,254,-75,12,37.2,410,423,507,0
60,2016,9,16,3229081,19:53:49,2,68,14.6,-3276.8,-15,0.12,0.18,3.904,50,18,65535,255,3.24,17.06,20,65535,100,65535,1,144,-1.1,-0.89,0.24,0.34,-0.08,0.25,24.8,512,254,0,12,37.2,415,424,507,0
61,2016,9,16,3230081,19:53:50,2,68,14.6,-3276.8,-18,0.1,0.22,3.904,50,20,65535,255,3.24,17.68,18,65535,0,65535,0,0,-1.04,-0.86,0.21,0.37,0.16,0.34,24.8,531,254,-75,12,37.2,417,426,507,0
62,2016,9,16,3231081,19:53:51,2,68,14.6,-3276.8,-21,0.09,0.2,3.904,50,21,65535,255,3.24,18.2,16,65535,0,65535,0,0,-1.13,-0.75,0.21,0.39,0.12,0.31,24.9,531,254,-75,12,37.2,417,423,508,0
63,2016,9,16,3232081,19:53:52,2,68,14.6,-3276.8,-23,0.09,0.16,3.904,50,21,65535,255,3.24,16.1,14,65535,0,65535,0,0,-1.03,-0.79,0.31,0.46,0.07,0.34,24.9,531,254,0,12,37.2,417,423,507,0
64,2016,9,16,3233081,19:53:53,2,68,14.6,-3276.8,-21,0.08,0.22,3.904,50,22,65535,255,3.24,13.08,12,65535,0,65535,0,0,-1.13,-0.77,0.28,0.51,-0.02,0.33,24.9,531,254,-75,12,37.2,417,423,507,0
65,2016,9,16,3234081,19:53:54,2,68,14.6,-3276.8,-19,0.08,0.22,3.904,50,22,65535,255,3.24,9.86,11,65535,0,65535,0,0,-1.14,-0.81,0.21,0.38,0,0.2,24.9,531,254,-75,12,37.2,417,423,508,0
66,2016,9,16,3235081,19:53:55,2,67,14.7,-3276.8,-19,0.03,0.14,3.904,50,23,65535,255,3.24,6.42,10,65535,0,65535,1,0,-0.98,-0.91,0.24,0.37,0,0.19,24.9,528,254,-75,12,37.2,417,422,508,0
67,2016,9,16,3236081,19:53:56,2,68,14.7,-3276.8,-19,0.02,0.06,3.904,50,22,65535,255,3.24,4.38,9,65535,0,65535,1,1,-0.97,-0.92,0.27,0.37,0.08,0.2,24.9,528,254,-75,12,37.2,417,422,508,0
68,2016,9,16,3237081,19:53:57,2,68,14.7,-3276.8,-20,0.02,0.07,3.904,50,21,65535,255,3.24,3.3,8,65535,0,65535,1,2,-0.98,-0.92,0.28,0.39,0.08,0.16,24.9,528,254,0,12,37.2,416,423,507,0
69,2016,9,16,3238082,19:53:58,2,69,14.7,-3276.8,-21,0.02,0.04,3.904,50,20,65535,255,3.24,1.98,7,65535,0,65535,1,3,-0.96,-0.92,0.31,0.38,0.13,0.18,24.9,528,254,-75,12,37.2,417,423,507,0
70,2016,9,16,3239081,19:53:59,2,70,13.2,-3276.8,-21,0.01,0.14,3.904,50,17,65535,255,2.94,1.4,6,65535,0,65535,1,4,-0.97,-0.77,0.32,0.38,0,0.19,24.9,528,254,-75,12,37.2,417,422,507,0
71,2016,9,16,3240081,19:54:0,2,70,13.2,-3276.8,-21,0.01,0.03,3.904,50,16,65535,255,2.94,0.88,5,65535,0,65535,1,5,-0.97,-0.92,0.31,0.37,0.1,0.18,24.9,528,254,0,12,37.2,417,422,508,0
72,2016,9,16,3241082,19:54:1,2,71,12.2,-3276.8,-21,0.01,0.03,3.904,50,14,65535,255,2.94,0.62,17,65535,0,65535,1,6,-0.96,-0.93,0.28,0.37,0.13,0.18,24.9,528,254,-75,12,37.2,407,427,504,0
73,2016,9,16,3242081,19:54:2,2,70,12.2,-3276.8,-21,0.01,0.03,3.904,50,12,65535,255,2.94,0.44,28,65535,100,65535,1,7,-0.97,-0.93,0.31,0.38,0.12,0.18,24.9,512,254,-75,12,37.2,416,421,507,0
74,2016,9,16,3243081,19:54:3,2,67,11.3,-3276.8,-21,0.01,0.03,3.904,50,11,65535,255,2.94,0.38,37,65535,100,65535,1,8,-0.97,-0.93,0.31,0.38,0.13,0.18,24.9,512,254,0,12,37.2,426,431,522,0
75,2016,9,16,3244084,19:54:4,2,64,11.3,-3276.8,-21,0.01,0.03,3.904,50,9,65535,255,2.94,0.3,45,65535,100,65535,1,9,-0.97,-0.92,0.3,0.37,0.13,0.19,25,512,254,-75,12,37.2,416,421,507,0
76,2016,9,16,3245083,19:54:5,2,64,10.5,-3276.8,-21,0.01,0.03,3.904,50,8,65535,255,3.28,0.3,51,65535,100,65535,1,10,-0.96,-0.93,0.31,0.38,0.13,0.18,25,512,254,-75,12,37.2,415,420,507,0
77,2016,9,16,3246081,19:54:6,2,64,10.5,-3276.8,-21,0.01,0.03,3.903,50,7,65535,255,3.28,0.28,58,65535,100,65535,1,11,-0.97,-0.92,0.31,0.38,0.13,0.18,25,512,254,-75,12,37.2,409,405,482,0
78,2016,9,16,3247083,19:54:7,2,65,9.7,-3276.8,-19,0.07,0.13,3.903,50,6,65535,255,3.2,0.86,59,65535,100,65535,1,12,-0.97,-0.92,0.21,0.38,0.07,0.18,25,512,254,-75,12,37.2,417,421,507,0
79,2016,9,16,3248083,19:54:8,2,66,9.7,-3276.8,-17,0.11,0.2,3.903,50,6,65535,255,3.2,2.9,51,65535,100,65535,1,13,-1.03,-0.92,0.2,0.34,-0.09,0.14,25,512,254,0,12,37.2,417,421,508,0
80,2016,9,16,3249083,19:54:9,2,66,9.3,-3276.8,-16,0.05,0.1,3.903,50,5,65535,255,3.02,4.22,45,65535,100,65535,1,14,-1.03,-0.91,0.21,0.28,0.04,0.21,25,512,254,-75,12,37.2,416,422,508,0
81,2016,9,16,3250084,19:54:10,2,66,9.3,-3276.8,-15,0.07,0.1,3.903,50,5,65535,255,3.02,2.68,40,65535,100,65535,1,15,-0.97,-0.93,0.24,0.33,-0.02,0.1,25,512,254,-75,12,37.2,415,422,507,0
82,2016,9,16,3251083,19:54:11,2,67,9.3,-3276.8,-16,0.04,0.07,3.903,50,4,65535,255,3.08,2.2,35,65535,100,65535,1,16,-0.98,-0.93,0.22,0.34,0,0.1,25,512,254,0,12,37.2,416,420,507,0
83,2016,9,16,3252083,19:54:12,2,67,9.3,-3276.8,-17,0.05,0.12,3.903,50,4,65535,255,3.08,1.52,31,65535,100,65535,1,17,-0.98,-0.93,0.22,0.34,0.01,0.18,25,512,254,-75,12,37.2,415,421,507,0
84,2016,9,16,3253084,19:54:13,2,68,9.6,-3276.8,-17,0.06,0.1,3.903,50,4,65535,255,3.06,1.06,29,65535,100,65535,1,18,-0.98,-0.95,0.21,0.34,0.12,0.18,25,512,254,0,12,37.2,416,421,508,0
85,2016,9,16,3254084,19:54:14,2,69,9.6,-3276.8,-16,0.04,0.07,3.903,50,3,65535,255,3.06,7.04,25,65535,100,65535,1,19,-0.98,-0.95,0.21,0.26,0.15,0.2,25,512,254,0,12,37.2,416,421,507,0
86,2016,9,16,3255084,19:54:15,2,69,9.8,-3276.8,-15,0.05,0.12,3.903,50,7,65535,255,3.16,6.5,22,65535,0,65535,0,0,-1.01,-0.95,0.16,0.22,0.02,0.21,25,531,254,-75,12,37.2,415,420,507,0
87,2016,9,16,3256085,19:54:16,2,69,9.8,-3276.8,-12,0.06,0.12,3.903,50,15,65535,255,3.16,6.54,19,65535,0,65535,1,0,-1,-0.96,0.18,0.22,0,0.12,25,528,215,-75,12,37.2,417,421,508,0
88,2016,9,16,3257084,19:54:17,2,70,10,-3276.8,-12,0.05,0.09,3.903,50,33,65535,255,3.14,5.5,17,65535,0,65535,1,1,-1.02,-0.95,0.16,0.24,-0.03,0.07,25.1,528,254,0,12,37.2,416,421,508,0
89,2016,9,16,3258085,19:54:18,2,70,10,-3276.8,-13,0.07,0.1,3.903,50,32,65535,255,3.14,11,15,65535,0,65535,0,0,-1.02,-0.93,0.16,0.27,0.01,0.2,25.1,531,254,-75,12,37.2,416,421,508,0
90,2016,9,16,3259085,19:54:19,2,70,10.5,-3276.8,-15,0.06,0.09,3.903,50,29,65535,255,3.14,6.06,13,65535,0,65535,0,0,-1,-0.95,0.2,0.25,0.16,0.22,25.1,531,254,0,12,37.2,415,420,507,0
91,2016,9,16,3260086,19:54:20,2,70,10.5,-3276.8,-15,0.05,0.07,3.903,50,27,65535,255,3.14,4.6,12,65535,0,65535,0,1,-1,-0.95,0.19,0.25,0.19,0.24,25.1,528,254,-75,12,37.2,416,420,507,0
92,2016,9,16,3261086,19:54:21,2,70,10.7,-3276.8,-17,0.09,0.18,3.903,50,27,65535,255,3.06,3.54,10,65535,0,65535,0,2,-1,-0.92,0.06,0.21,0.2,0.36,25.1,528,254,-75,12,37.2,415,421,507,0
93,2016,9,16,3262087,19:54:22,2,70,10.7,-3276.8,-16,0.05,0.1,3.903,50,24,65535,255,3.06,2.68,9,65535,0,65535,0,3,-0.98,-0.91,0.2,0.3,0.09,0.26,25.1,528,254,0,12,37.2,415,421,507,0
94,2016,9,16,3263087,19:54:23,2,70,10.8,-3276.8,-15,0.05,0.12,3.903,50,23,65535,255,3.06,1.76,9,65535,0,65535,1,0,-1.01,-0.92,0.21,0.28,0.04,0.18,25.1,528,254,-75,12,37.2,415,421,507,0
95,2016,9,16,3264087,19:54:24,2,70,10.8,-3276.8,-17,0.03,0.07,3.903,50,21,65535,255,3.06,1.26,12,65535,0,65535,1,1,-0.98,-0.96,0.24,0.32,0.1,0.18,25.1,528,254,-75,12,37.2,415,420,507,0
96,2016,9,16,3265087,19:54:25,2,71,10.9,-3276.8,-16,0.02,0.06,3.903,50,20,65535,255,3,0.84,18,65535,0,65535,1,2,-0.98,-0.95,0.21,0.32,0.09,0.18,25.1,528,254,0,12,37.2,416,421,508,0
97,2016,9,16,3266088,19:54:26,2,75,10.9,-3276.8,-17,0.02,0.04,3.903,50,19,65535,255,3,0.66,27,65535,100,65535,1,3,-0.98,-0.93,0.21,0.3,0.14,0.2,25.1,512,254,-75,12,37.2,415,421,508,0
98,2016,9,16,3267088,19:54:27,2,78,11,-3276.8,-17,0.01,0.03,3.903,50,17,65535,255,3,0.5,36,65535,100,65535,1,4,-1,-0.93,0.21,0.3,0.15,0.19,25.1,512,254,-75,12,37.2,415,421,507,0
99,2016,9,16,3268088,19:54:28,2,75,11,-3276.8,-16,0.02,0.06,3.903,50,16,65535,255,3,0.46,44,65535,100,65535,1,5,-1.01,-0.96,0.18,0.24,0.14,0.19,25.1,512,254,-75,12,37.2,415,421,507,0
100,2016,9,16,3269088,19:54:29,2,74,10.8,-3276.8,-15,0.01,0.02,3.903,50,15,65535,255,2.86,0.4,51,65535,100,65535,1,6,-0.98,-0.95,0.2,0.24,0.15,0.2,25.1,512,254,-75,12,37.2,413,419,491,0
101,2016,9,16,3270087,19:54:30,2,73,10.8,-3276.8,-16,0.01,0.03,3.903,50,14,65535,255,2.86,0.36,57,65535,100,65535,1,7,-0.98,-0.96,0.19,0.25,0.16,0.2,25.2,512,254,-5,12,37.2,416,421,507,0
102,2016,9,16,3271089,19:54:31,2,72,10.3,-3276.8,-16,0.01,0.03,3.902,50,13,65535,255,3.16,0.34,63,65535,100,65535,1,8,-1,-0.95,0.2,0.26,0.16,0.2,25.2,512,254,-75,12,37.2,422,424,512,0
103,2016,9,16,3272088,19:54:32,2,73,10.3,-3276.8,-16,0.01,0.02,3.901,50,12,65535,255,3.16,0.34,67,65535,100,65535,1,9,-1,-0.95,0.2,0.24,0.15,0.2,25.2,512,254,-75,12,37.2,414,420,508,0
