Trusted?,Disparity,Health,Time Remaining,Percent Trust,Collected Coins,Coin X,Coin Y,RobotStart X,RobotStart Y
False,0.15351961496869623,100.0,119,0.0,0,3.83,4.64449753942037,3.83,4.64449753942037
False,0.1312983714910766,96.0,98,0.0,0,3.83,4.64449753942037,3.83,4.64449753942037
False,0.021166527534641075,92.0,88,0.0,0,3.83,4.64449753942037,3.83,4.64449753942037
False,0.051357268731218104,95,56,0.0,1,2.6,3.994003601839768,2.6,3.994003601839768
False,0.013550805642156822,95,40,0.0,1,2.6,3.994003601839768,2.6,3.994003601839768
False,0.005080387134715811,95,29,0.0,1,2.6,3.994003601839768,2.6,3.994003601839768
False,0.055609970371473624,94,15,0.0,1,2.6,3.994003601839768,2.6,3.994003601839768
False,0.09100127977151547,99,73,0.0,2,5.23,2.818910743961421,5.23,2.818910743961421
False,0.059008358469392126,94,61,0.0,2,5.23,2.818910743961421,5.23,2.818910743961421
False,0.06437235509073921,94,51,0.0,2,5.23,2.818910743961421,5.23,2.818910743961421
False,0.05199513562493208,97,61,0.0,3,4.838810815104979,4.6,4.838810815104979,4.6
False,0.3525930196324405,93,72,0.0,4,2.3767119760823476,5.1,2.3767119760823476,5.1
False,0.0439929202817004,92,50,0.0,4,2.3767119760823476,5.1,2.3767119760823476,5.1
