Trusted?,Disparity,Health,Delay,Percent Trust,Collected Coins
True,0.035241570763492186,97.0,0.3082604387138943,1.0,0
True,0.0350387174088429,92.0,-0.2751210753673661,1.0,0
True,0.044134413007666635,92.0,-0.20376395046034212,1.0,0
True,0.05186009803318266,88.0,-0.9223827491166581,1.0,1
False,0.19073678226608126,88.0,15.061073801939322,0.8,1
True,0.23419894906034558,87.0,-0.1725422206058349,0.8333333333333334,1
True,0.35230355318026146,80.0,-0.5289378709600685,0.8571428571428571,1
True,0.08350638701959347,77.0,0.24415841751769918,0.875,2
True,0.37953560798709424,76.0,0.21544250194275438,0.8888888888888888,3
