3,0.568721197203556,1.013933,-0.0176446,True,1
4,1.04366703635592,2.020501,-0.0358809,True,1
2,1.11068539746143,5.273275,-0.0701646,True,1
4,1.06175687675799,6.280517,-0.10679,True,1
2,1.11118241138423,9.474239,-0.154567,True,1
4,1.60831994258361,10.489348,-0.169755,True,1
4,1.74070979114768,11.493819,-0.221196,True,1
3,2.03343709215496,12.502505,-0.259058,True,1
3,1.91365304283604,15.729118,-0.230713,True,1
4,2.01987384855753,16.736396,-0.261167,True,1
3,1.90783659204221,17.743029,-0.265063,True,1
3,1.93583258793289,18.74938,-0.284166,True,1
3,1.80844403038243,24.167238,-0.336448,True,1
3,1.76961012614988,25.180386,-0.336083,True,1
2,1.38936436704045,28.407805,-0.384715,True,1
3,2.56173695291836,31.626184,-0.397699,True,1
4,2.98288259052309,32.632325,-0.411106,True,1
5,2.86256202123994,33.639711,-0.465634,True,1
5,2.44827367217939,34.645161,-0.484094,True,1
3,1.71312564741204,37.849001,-0.534654,True,1
2,1.78804683976853,38.858059,-0.513269,True,1
4,2.35465134053103,39.866323,-0.568061,True,1
4,2.75006463311802,40.870522,-0.5859,True,1
3,2.36347917504831,44.010363,-0.648535,True,1
4,2.71534297340023,45.019349,-0.619687,True,1
3,2.83113898298851,48.258602,-0.671757,True,1
4,3.11718715381264,49.266517,-0.706957,True,1
2,2.31634720617436,50.269862,-0.721794,True,1
4,2.99210523827377,51.275111,-0.713513,True,1
3,4.04691628390977,54.451836,-0.827965,True,1
3,5552.39737,11.603326,-0.0433855,False,2
4,9743.54929,20.56948,-0.0736819,False,2
3,8953.365264,36.344928,-0.115728,False,2
6,20525.772756,45.430826,-0.145426,False,2
4,16387.759751,49.785288,-0.21568,False,2
8,27222.930355,52.075487,-0.243812,False,2
5,18507.488926,61.066766,-0.2867,False,2
4,19806.959844,70.157503,-0.310478,False,2
5,20462.669747,75.829337,-0.27805,False,2
5,22714.576242,84.816491,-0.310576,False,2
5,30557.468401,93.873894,-0.334529,False,2
6,34972.357346,99.461952,-0.365646,False,2
6,33071.357016,105.073215,-0.410499,False,2
5,31424.509489,114.02266,-0.438507,False,2
6,35304.312337,119.651872,-0.452981,False,2
4,22059.615126,124.094392,-0.489151,False,2
8,50679.159096,128.563233,-0.491031,False,2
7,46096.858995,132.914699,-0.526597,False,2
8,48144.53581,135.163216,-0.520835,False,2
7,48995.45412,139.665398,-0.553787,False,2
4,35494.334624,143.970874,-0.551682,False,2
5,38788.85248,149.603911,-0.608363,False,2
6,37490.075603,158.527195,-0.616497,False,2
5,36957.595112,162.98025,-0.644419,False,2
7,55548.607456,165.1793,-0.671271,False,2
5,40144.433774,174.094252,-0.70809,False,2
5,49126.054363,183.083402,-0.715331,False,2
5,53431.661729,192.050962,-0.721186,False,2
4,46754.271548,196.426654,-0.74086,False,2
6,52878.310988,198.585139,-0.852838,False,2
10,5.90368915384868,11.603326,-0.0183955,True,2
5,3.75706179001482,19.467393,-0.0849418,True,2
6,5.09448945043446,27.352561,-0.114579,True,2
5,5.06906173831227,31.707023,-0.193858,True,2
6,6.4274990860341,36.11608,-0.189923,True,2
8,8.61655384582814,45.206817,-0.229907,True,2
6,7.47769744178304,50.878651,-0.23746,True,2
6,7.59390451610798,55.328979,-0.23437,True,2
6,8.8016856181633,63.178591,-0.266716,True,2
6,7.41604983712197,71.086131,-0.316961,True,2
6,6.75373100377634,78.875883,-0.317925,True,2
6,9.32611986558282,86.666003,-0.342884,True,2
4,5.78280780429349,91.100031,-0.374364,True,2
5,6.85669973145235,95.496621,-0.401054,True,2
6,10.7645323882764,99.939141,-0.43505,True,2
7,11.8676925543182,102.163617,-0.474045,True,2
9,16.4355613880275,104.412134,-0.496233,True,2
8,13.171437335856,108.914316,-0.506237,True,2
7,11.2709775121471,113.219792,-0.513507,True,2
7,13.3100372346046,120.816842,-0.549542,True,2
4,10.7904783137001,125.223486,-0.631363,True,2
7,16.9685832790285,127.422536,-0.620012,True,2
6,12.0114572568605,131.769233,-0.668598,True,2
5,13.7478672344674,139.519623,-0.668986,True,2
6,16.1037231275853,148.487183,-0.725495,True,2
6,12.8567539468562,149.494944,-0.712365,True,2
6,9.78719298766226,153.870636,-0.728881,True,2
5,13.2088741843882,166.083067,-0.753186,True,2
4,11.0955388894769,169.291028,-0.797542,True,2
5,14.6284547796266,174.726911,-0.914169,True,2
3,5552.39737,11.603326,-0.0433855,True,2
4,9743.54929,20.56948,-0.0736819,True,2
3,8953.365264,36.344928,-0.115728,True,2
6,20525.772756,45.430826,-0.145426,True,2
4,16387.759751,49.785288,-0.21568,True,2
8,27222.930355,52.075487,-0.243812,True,2
5,18507.488926,61.066766,-0.2867,True,2
4,19806.959844,70.157503,-0.310478,True,2
5,20462.669747,75.829337,-0.27805,True,2
5,22714.576242,84.816491,-0.310576,True,2
5,30557.468401,93.873894,-0.334529,True,2
6,34972.357346,99.461952,-0.365646,True,2
6,33071.357016,105.073215,-0.410499,True,2
5,31424.509489,114.02266,-0.438507,True,2
6,35304.312337,119.651872,-0.452981,True,2
4,22059.615126,124.094392,-0.489151,True,2
8,50679.159096,128.563233,-0.491031,True,2
7,46096.858995,132.914699,-0.526597,True,2
8,48144.53581,135.163216,-0.520835,True,2
7,48995.45412,139.665398,-0.553787,True,2
4,35494.334624,143.970874,-0.551682,True,2
5,38788.85248,149.603911,-0.608363,True,2
6,37490.075603,158.527195,-0.616497,True,2
5,36957.595112,162.98025,-0.644419,True,2
7,55548.607456,165.1793,-0.671271,True,2
5,40144.433774,174.094252,-0.70809,True,2
5,49126.054363,183.083402,-0.715331,True,2
5,53431.661729,192.050962,-0.721186,True,2
4,46754.271548,196.426654,-0.74086,True,2
6,52878.310988,198.585139,-0.852838,True,2
10,5.90368915384868,11.603326,-0.0183955,False,2
5,3.75706179001482,19.467393,-0.0849418,False,2
6,5.09448945043446,27.352561,-0.114579,False,2
5,5.06906173831227,31.707023,-0.193858,False,2
6,6.4274990860341,36.11608,-0.189923,False,2
8,8.61655384582814,45.206817,-0.229907,False,2
6,7.47769744178304,50.878651,-0.23746,False,2
6,7.59390451610798,55.328979,-0.23437,False,2
6,8.8016856181633,63.178591,-0.266716,False,2
6,7.41604983712197,71.086131,-0.316961,False,2
6,6.75373100377634,78.875883,-0.317925,False,2
6,9.32611986558282,86.666003,-0.342884,False,2
4,5.78280780429349,91.100031,-0.374364,False,2
5,6.85669973145235,95.496621,-0.401054,False,2
6,10.7645323882764,99.939141,-0.43505,False,2
7,11.8676925543182,102.163617,-0.474045,False,2
9,16.4355613880275,104.412134,-0.496233,False,2
8,13.171437335856,108.914316,-0.506237,False,2
7,11.2709775121471,113.219792,-0.513507,False,2
7,13.3100372346046,120.816842,-0.549542,False,2
4,10.7904783137001,125.223486,-0.631363,False,2
7,16.9685832790285,127.422536,-0.620012,False,2
6,12.0114572568605,131.769233,-0.668598,False,2
5,13.7478672344674,139.519623,-0.668986,False,2
6,16.1037231275853,148.487183,-0.725495,False,2
6,12.8567539468562,149.494944,-0.712365,False,2
6,9.78719298766226,153.870636,-0.728881,False,2
5,13.2088741843882,166.083067,-0.753186,False,2
4,11.0955388894769,169.291028,-0.797542,False,2
5,14.6284547796266,174.726911,-0.914169,False,2
12,50969.177525,28.973038,-0.0501749,False,3
14,61277.179852,40.595737,-0.12862,False,3
7,38268.278939,53.313783,-0.162477,False,3
7,40468.321343,68.370011,-0.195382,False,3
8,40019.861298,76.435469,-0.163816,False,3
11,66022.892717,83.183995,-0.209145,False,3
6,40190.414461,88.869464,-0.238624,False,3
13,82614.295126,94.804928,-0.234917,False,3
10,82327.578817,106.194261,-0.293349,False,3
