2016_9_26-12_13_10,60
2016_9_26-12_13_28,50
2016_9_26-12_13_54,30
2016_9_26-12_14_5,60
2016_9_26-12_14_18,50
2016_9_26-12_14_29,50
2016_9_26-12_14_45,50
2016_9_26-12_15_4,50
2016_9_26-12_15_12,50
2016_9_26-12_15_23,50
2016_9_26-12_16_2,50
