SeqNo, Year, Month, Day, ms, Breathing Waveform
0,2010,01,03,4607787,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,511
,,,,,511
1,2010,01,03,4608795,511
,,,,,511
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,514
,,,,,514
,,,,,514
2,2010,01,03,4609803,514
,,,,,515
,,,,,515
,,,,,515
,,,,,515
,,,,,515
,,,,,515
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
3,2010,01,03,4610812,514
,,,,,514
,,,,,514
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,512
,,,,,512
,,,,,512
,,,,,512
4,2010,01,03,4611820,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
5,2010,01,03,4612831,510
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,511
,,,,,511
,,,,,511
6,2010,01,03,4613837,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
7,2010,01,03,4614845,514
,,,,,514
,,,,,514
,,,,,514
,,,,,515
,,,,,515
,,,,,515
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,517
,,,,,516
,,,,,516
,,,,,516
,,,,,515
,,,,,515
,,,,,515
8,2010,01,03,4615857,515
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,514
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,513
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
9,2010,01,03,4616865,512
,,,,,512
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,513
,,,,,513
10,2010,01,03,4617873,514
,,,,,514
,,,,,515
,,,,,516
,,,,,517
,,,,,517
,,,,,517
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,515
,,,,,516
,,,,,516
,,,,,516
,,,,,517
,,,,,517
,,,,,517
11,2010,01,03,4618881,517
,,,,,517
,,,,,517
,,,,,517
,,,,,517
,,,,,516
,,,,,516
,,,,,515
,,,,,514
,,,,,514
,,,,,513
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,511
,,,,,511
12,2010,01,03,4619889,510
,,,,,510
,,,,,510
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,510
,,,,,512
,,,,,512
,,,,,513
,,,,,514
,,,,,514
,,,,,515
,,,,,516
,,,,,516
,,,,,517
13,2010,01,03,4620897,517
,,,,,518
,,,,,518
,,,,,519
,,,,,519
,,,,,519
,,,,,519
,,,,,520
,,,,,520
,,,,,521
,,,,,522
,,,,,524
,,,,,526
,,,,,527
,,,,,532
,,,,,534
,,,,,539
,,,,,541
14,2010,01,03,4621905,543
,,,,,543
,,,,,542
,,,,,539
,,,,,537
,,,,,536
,,,,,534
,,,,,534
,,,,,534
,,,,,534
,,,,,535
,,,,,535
,,,,,535
,,,,,534
,,,,,533
,,,,,532
,,,,,531
,,,,,530
15,2010,01,03,4622913,530
,,,,,530
,,,,,529
,,,,,529
,,,,,529
,,,,,529
,,,,,529
,,,,,528
,,,,,528
,,,,,527
,,,,,527
,,,,,527
,,,,,526
,,,,,526
,,,,,525
,,,,,525
,,,,,525
,,,,,525
16,2010,01,03,4623926,525
,,,,,525
,,,,,525
,,,,,525
,,,,,525
,,,,,525
,,,,,524
,,,,,524
,,,,,524
,,,,,524
,,,,,523
,,,,,523
,,,,,522
,,,,,521
,,,,,521
,,,,,520
,,,,,520
,,,,,519
17,2010,01,03,4624931,519
,,,,,518
,,,,,518
,,,,,517
,,,,,517
,,,,,517
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,515
,,,,,515
,,,,,515
,,,,,515
,,,,,514
,,,,,514
,,,,,514
,,,,,513
18,2010,01,03,4625939,513
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,511
,,,,,511
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
19,2010,01,03,4626949,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
20,2010,01,03,4627956,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
21,2010,01,03,4628968,510
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,511
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
22,2010,01,03,4629972,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,511
,,,,,511
,,,,,510
,,,,,510
,,,,,510
,,,,,509
,,,,,509
23,2010,01,03,4630979,509
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
,,,,,508
24,2010,01,03,4631988,508
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
25,2010,01,03,4632995,509
,,,,,509
,,,,,509
,,,,,509
,,,,,509
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,511
,,,,,511
,,,,,511
,,,,,512
,,,,,512
,,,,,512
26,2010,01,03,4634005,512
,,,,,513
,,,,,513
,,,,,513
,,,,,514
