0.0,1.1791930888,1.00135803223e-05,-0.1738643,2016_9_26-17_2_50,False,2
4.0,3.00536773993,19.273731947,-0.2392607,2016_9_26-17_3_20,False,2
6.0,2.01686545574,34.1077299119,-0.2894063,2016_9_26-17_3_48,False,2
4.0,2.48901228319,42.0932550431,-0.4028002,2016_9_26-17_4_4,False,2
2.0,1.31590370891,47.4473741055,-0.3639091,2016_9_26-17_4_21,False,2
4.0,1.97488448078,52.8577771188,-0.4057687,2016_9_26-17_4_31,False,2
0.0,0.889495377422,1.4066696167e-05,-0.1738643,2016_9_26-17_2_50,True,2
4.0,2.39394957766,5.51360416413,-0.2153331,2016_9_26-17_3_11,True,2
4.0,2.21714239619,18.3856482506,-0.2311018,2016_9_26-17_3_45,True,2
4.0,1.89154816044,21.5349252224,-0.2230397,2016_9_26-17_3_56,True,2
4.0,3.42825278125,28.7622461319,-0.3030466,2016_9_26-17_4_24,True,2
0,0.676912846,1.00135803223e-05,-0.1738643,2016_09_16-20_44_1,True,2
6,4.2019274668,6.58363604548,-0.1395005,2016_09_16-20_44_24,True,2
2,1.5947783638,14.9393160344,-0.2269048,2016_09_16-20_44_36,True,2
4,2.2408262563,24.5104022027,-0.2311018,2016_09_16-20_44_49,True,2
5,2.7033266844,34.3097190858,-0.3671198,2016_09_16-20_45_3,True,2
3,1.5245603479,46.0331311227,-0.3754183,2016_09_16-20_45_19,True,2
2,0.683815511,49.7852010728,-0.3840110,2016_09_16-20_45_27,True,2
4,4.081642807,65.7040569783,-0.3187094,2016_09_16-20_45_59,True,2
3,4.0615789449,77.3966360093,-0.3608331,2016_09_16-20_46_21,True,2
4,1.3133525184,85.7851459981,-0.2774775,2016_09_16-20_46_33,True,2
3,3.4656263107,98.5681381227,-0.3894573,2016_09_16-20_46_50,True,2
6,3.3330646718,112.832337141,-0.4085530,2016_09_16-20_47_9,True,2
3,2.5371434569,120.535799265,-0.5384189,2016_09_16-20_47_22,True,2
3,5.0104533653,160.84046936,-0.5908318,2016_09_16-20_48_17,True,2
3,1.8175709433,168.812357426,-0.6820179,2016_09_16-20_48_29,True,2
3,1.4398288756,172.826566458,-0.6316216,2016_09_16-20_48_42,True,2
0,0.3409969959,1.5974e-05,-0.1738643,2016_09_16-20_33_35,True,2
4,4.4050061394,11.7001390457,-0.1480506,2016_09_16-20_33_55,True,2
4,1.9517241116,19.0021510124,-0.2311018,2016_09_16-20_34_8,True,2
4,1.9393393625,28.5567350387,-0.2922566,2016_09_16-20_34_29,True,2
2,0.8617547776,34.0113990306,-0.3315836,2016_09_16-20_34_36,True,2
5,3.4669513452,50.8553709983,-0.2893032,2016_09_16-20_34_57,True,2
6,2.3430076207,71.2240331172,-0.4117463,2016_09_16-20_35_23,True,2
4,4.2218512462,89.0463411807,-0.3303392,2016_09_16-20_35_44,True,2
10,7.2847335413,124.857309103,-0.2851040,2016_09_16-20_36_25,True,2
11,8.1147662246,148.819653988,-0.4262061,2016_09_16-20_37_34,True,2
0,0.3244288622,2.88486480713e-05,-0.1738643,2016_09_16-20_33_35,False,2
4,4.4453317975,16.9067919254,-0.1605425,2016_09_16-20_33_56,False,2
5,2.2981792216,27.7342028618,-0.2631376,2016_09_16-20_34_11,False,2
5,2.0942742344,43.7284936905,-0.3222201,2016_09_16-20_34_32,False,2
5,3.8594372015,57.3830666542,-0.2639973,2016_09_16-20_34_59,False,2
6,2.6103462708,63.3131856918,-0.3491552,2016_09_16-20_35_24,False,2
13,10.5146653192,100.272741795,-0.2640643,2016_09_16-20_36_19,False,2
5,4.4503264245,110.763119936,-0.3421247,2016_09_16-20_36_44,False,2
4,2.9666044913,123.500674963,-0.4913079,2016_09_16-20_36_59,False,2
3,2.5994577147,178.216605902,-0.6305170,2016_09_16-20_38_18,False,2
0,0.6445549712,9.05990600586e-06,-0.1738643,2016_09_16-20_44_1,False,2
4,3.2241644706,13.128152132,-0.2310498,2016_09_16-20_44_18,False,2
2,1.4293480573,17.7928731441,-0.2245672,2016_09_16-20_44_27,False,2
5,2.8775643271,31.2145910263,-0.2884884,2016_09_16-20_44_44,False,2
5,2.2151851178,39.8523280621,-0.3222201,2016_09_16-20_44_57,False,2
6,3.2363455855,51.361522913,-0.3284824,2016_09_16-20_45_27,False,2
4,4.3843923624,59.7286379338,-0.3263661,2016_09_16-20_46_0,False,2
7,5.1574602275,83.253686905,-0.2240052,2016_09_16-20_46_34,False,2
4,4.0532846864,86.8263750077,-0.2946664,2016_09_16-20_46_52,False,2
2,1.3803817881,89.5809199811,-0.3214316,2016_09_16-20_47_2,False,2
6,3.8158745922,97.3618659974,-0.3379883,2016_09_16-20_47_22,False,2
1,1.5660573993,100.304289103,-0.3178288,2016_09_16-20_47_53,False,2
0.0,0.0,1.69277191162e-05,-0.1738643,2016_9_26-20_32_14,True,2
11.0,6.15216102728,9.11127400398,-0.1349489,2016_9_26-20_32_36,True,2
4.0,1.71340308414,10.2101409435,-0.1472022,2016_9_26-20_32_43,True,2
5.0,3.09764791283,11.0065808296,-0.1933619,2016_9_26-20_32_52,True,2
2.0,0.723432362451,13.2821707725,-0.1838752,2016_9_26-20_32_57,True,2
4.0,2.1953936139,17.8644137382,-0.2311018,2016_9_26-20_33_8,True,2
4.0,1.61922449714,23.1698536873,-0.1974676,2016_9_26-20_33_18,True,2
5.0,2.72027686931,27.5037226677,-0.2552839,2016_9_26-20_33_32,True,2
3.0,1.05196364467,29.2945787907,-0.2415238,2016_9_26-20_33_36,True,2
13.0,5.53414613123,32.7404048443,-0.1663706,2016_9_26-20_33_55,True,2
5.0,1.76148856545,33.7693758011,-0.2259109,2016_9_26-20_34_0,True,2
13.0,5.43324504472,43.7972967625,-0.2178799,2016_9_26-20_34_18,True,2
5.0,1.83155352605,49.3984708786,-0.3816435,2016_9_26-20_34_27,True,2
5.0,3.06528316766,49.6577908993,-0.4180837,2016_9_26-20_34_38,True,2
3.0,1.23854420553,50.7831177712,-0.3793282,2016_9_26-20_34_46,True,2
7.0,3.23030006508,56.9617917538,-0.3619368,2016_9_26-20_34_57,True,2
11.0,4.78541527603,67.1996388436,-0.2184236,2016_9_26-20_35_12,True,2
2.0,2.14812162387,67.4689338208,-0.5060872,2016_9_26-20_35_18,True,2
6.0,2.61674664493,69.6349008084,-0.4117463,2016_9_26-20_35_28,True,2
6.0,2.46325024604,71.6695957184,-0.4117463,2016_9_26-20_35_37,True,2
2.0,1.45492163602,71.7693126202,-0.3531069,2016_9_26-20_35_41,True,2
18.0,8.25461129807,73.7962677479,-0.2172230,2016_9_26-20_36_15,True,2
6.0,2.81550860527,76.5529658795,-0.4117463,2016_9_26-20_36_23,True,2
5.0,2.30022624646,78.5726368428,-0.4266638,2016_9_26-20_36_30,True,2
7.0,2.2860796004,81.9167587758,-0.3564163,2016_9_26-20_36_39,True,2
3.0,1.18976190714,84.4183228016,-0.3368507,2016_9_26-20_36_44,True,2
4.0,1.7103055211,87.9513368607,-0.2774775,2016_9_26-20_36_50,True,2
5.0,1.1639864096,93.9002089501,-0.2448083,2016_9_26-20_37_0,True,2
11.0,3.08053889079,103.333738089,-0.3524067,2016_9_26-20_37_19,True,2
6.0,2.57507927829,103.576910257,-0.4290295,2016_9_26-20_37_31,True,2
8.0,2.68508494598,105.66947031,-0.3655082,2016_9_26-20_37_45,True,2
5.0,1.39249448023,107.792102337,-0.2691408,2016_9_26-20_37_51,True,2
11.0,4.66378269418,109.20934248,-0.2509361,2016_9_26-20_38_12,True,2
1.0,0.753323927249,109.414171457,-0.3204848,2016_9_26-20_38_30,True,2
0.0,0.00219184321079,8.82148742676e-06,-0.1738643,2016_9_26-20_32_14,False,2
5.0,3.33442365698,6.04382371903,-0.2060057,2016_9_26-20_32_25,False,2
4.0,1.68751911878,6.97532868386,-0.1583381,2016_9_26-20_32_31,False,2
2.0,0.981663058142,8.41802573205,-0.1738643,2016_9_26-20_32_35,False,2
5.0,1.87066112852,12.6419067383,-0.1980148,2016_9_26-20_32_43,False,2
3.0,2.68562397163,15.1363296509,-0.2283331,2016_9_26-20_32_51,False,2
4.0,1.65227099395,16.377263546,-0.1928453,2016_9_26-20_33_1,False,2
3.0,1.66768422939,21.8264834881,-0.2268443,2016_9_26-20_33_10,False,2
6.0,2.88565858526,31.0855815411,-0.2793096,2016_9_26-20_33_24,False,2
3.0,1.45320080517,35.9831056595,-0.3221749,2016_9_26-20_33_31,False,2
6.0,2.81699171351,40.7051718235,-0.3073026,2016_9_26-20_33_40,False,2
4.0,1.97414192454,45.2995636463,-0.3845889,2016_9_26-20_33_47,False,2
9.0,2.77602249197,45.9791858196,-0.2465842,2016_9_26-20_33_58,False,2
5.0,2.23487199995,47.7904016972,-0.3222201,2016_9_26-20_34_5,False,2
8.0,2.89943680964,50.9486675262,-0.2993458,2016_9_26-20_34_14,False,2
9.0,3.87170354939,58.6189424992,-0.1998948,2016_9_26-20_34_33,False,2
1.0,1.25002800672,58.6844835281,-0.3523357,2016_9_26-20_34_36,False,2
3.0,1.52782420368,60.0707345009,-0.3592263,2016_9_26-20_34_41,False,2
6.0,2.21479810784,68.4507474899,-0.3455012,2016_9_26-20_34_53,False,2
5.0,2.44389778772,71.0778534412,-0.3846042,2016_9_26-20_34_59,False,2
7.0,3.16415289762,75.2014403343,-0.3143567,2016_9_26-20_35_9,False,2
2.0,1.57719948368,75.3936965466,-0.3283914,2016_9_26-20_35_14,False,2
6.0,2.53936466503,77.2825155258,-0.3575939,2016_9_26-20_35_22,False,2
2.0,1.32642237478,77.852748394,-0.3214316,2016_9_26-20_35_28,False,2
7.0,3.42965571054,78.1139633656,-0.3143567,2016_9_26-20_35_39,False,2
3.0,1.91262712936,79.8222613335,-0.4089156,2016_9_26-20_35_49,False,2
7.0,3.15024491446,84.7370152473,-0.3143567,2016_9_26-20_36_1,False,2
3.0,0.799594007916,85.7059352398,-0.3051754,2016_9_26-20_36_5,False,2
5.0,2.92004765862,88.5160522461,-0.3944021,2016_9_26-20_36_13,False,2
5.0,1.72370575909,89.830034256,-0.2563817,2016_9_26-20_36_19,False,2
6.0,2.4950865868,92.7846822739,-0.3673918,2016_9_26-20_36_28,False,2
