SeqNo, Year, Month, Day, ms, ECG Data
0,2016,09,01,76888521,483
,,,,,483
,,,,,484
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,485
,,,,,486
,,,,,487
,,,,,487
,,,,,487
,,,,,487
,,,,,487
,,,,,487
,,,,,486
,,,,,486
,,,,,486
,,,,,486
,,,,,486
,,,,,486
,,,,,487
,,,,,488
,,,,,488
,,,,,489
,,,,,489
,,,,,489
,,,,,489
,,,,,489
,,,,,489
,,,,,490
,,,,,489
,,,,,489
,,,,,489
,,,,,490
,,,,,490
,,,,,491
,,,,,492
,,,,,493
,,,,,494
,,,,,494
,,,,,494
,,,,,494
,,,,,494
,,,,,493
,,,,,493
,,,,,493
,,,,,493
,,,,,493
,,,,,492
,,,,,492
,,,,,491
,,,,,490
,,,,,488
,,,,,487
,,,,,486
,,,,,486
1,2016,09,01,76888773,486
,,,,,487
,,,,,489
,,,,,490
,,,,,491
,,,,,492
,,,,,493
,,,,,494
,,,,,496
,,,,,497
,,,,,499
,,,,,500
,,,,,500
,,,,,500
,,,,,499
,,,,,499
,,,,,497
,,,,,496
,,,,,496
,,,,,495
,,,,,495
,,,,,496
,,,,,498
,,,,,499
,,,,,499
,,,,,499
,,,,,498
,,,,,498
,,,,,497
,,,,,497
,,,,,497
,,,,,498
,,,,,499
,,,,,499
,,,,,499
,,,,,500
,,,,,501
,,,,,502
,,,,,504
,,,,,506
,,,,,508
,,,,,509
,,,,,511
,,,,,512
,,,,,512
,,,,,511
,,,,,511
,,,,,514
,,,,,521
,,,,,531
,,,,,543
,,,,,554
,,,,,563
,,,,,565
,,,,,562
,,,,,552
,,,,,535
,,,,,514
,,,,,495
,,,,,483
,,,,,480
,,,,,484
,,,,,492
2,2016,09,01,76889026,501
,,,,,508
,,,,,513
,,,,,516
,,,,,519
,,,,,521
,,,,,523
,,,,,525
,,,,,526
,,,,,527
,,,,,527
,,,,,525
,,,,,523
,,,,,521
,,,,,519
,,,,,518
,,,,,517
,,,,,518
,,,,,519
,,,,,520
,,,,,520
,,,,,519
,,,,,517
,,,,,514
,,,,,511
,,,,,509
,,,,,509
,,,,,510
,,,,,512
,,,,,513
,,,,,516
,,,,,518
,,,,,519
,,,,,521
