SeqNo,Year,Month,Day,ms,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
14,2016,09,26,62658057,2,54,7.5,-3276.8,-26,0.05,0.07,3.949,58,182,65535,255,11.084,6.9,2,65535,0,65535,0,0,-0.96,-0.91,0.38,0.46,0.08,0.16,24.5,531,254,-75,12,-0.1,414,417,508,0
15,2016,09,26,62659056,2,52,7.9,-3276.8,-26,0.04,0.09,3.949,58,156,65535,255,9.524,14.26,2,65535,0,65535,0,0,-0.96,-0.86,0.38,0.51,0.12,0.19,24.5,531,254,0,12,-0.1,417,422,507,0
16,2016,09,26,62660056,2,51,7.9,-3276.8,-24,0.05,0.1,3.949,58,137,65535,255,9.524,7.44,1,65535,0,65535,0,0,-0.96,-0.85,0.39,0.48,0.01,0.21,24.5,531,254,0,12,-0.1,416,420,507,0
17,2016,09,26,62661057,2,50,8.3,-3276.8,-25,0.02,0.12,3.949,58,119,65535,255,0.86,3.42,1,65535,0,65535,0,0,-0.96,-0.9,0.38,0.49,0,0.15,24.5,531,254,0,12,-0.1,415,420,512,0
18,2016,09,26,62662056,2,50,8.3,-3276.8,-25,0.02,0.04,3.949,58,103,65535,255,0.86,8.42,1,65535,0,65535,0,0,-0.96,-0.9,0.39,0.46,0.07,0.16,24.5,531,254,0,12,-0.1,415,420,507,0
19,2016,09,26,62663056,2,50,8.7,-3276.8,-26,0.04,0.08,3.949,58,91,65535,255,0.86,3.88,1,65535,0,65535,0,0,-0.96,-0.84,0.42,0.49,0.07,0.15,24.5,531,254,0,12,-0.1,414,421,508,0
20,2016,09,26,62664057,2,50,8.7,-3276.8,-27,0.03,0.1,3.949,58,80,65535,255,0.86,5.98,1,65535,0,65535,0,0,-0.95,-0.85,0.45,0.55,0.03,0.14,24.5,531,254,0,12,-0.1,416,421,507,0
21,2016,09,26,62665055,2,50,9,-3276.8,-27,0.02,0.06,3.949,58,70,65535,255,0.86,5.36,1,65535,0,65535,0,0,-0.95,-0.85,0.44,0.51,0.03,0.13,24.5,531,254,-75,12,-0.1,421,429,517,0
22,2016,09,26,62666057,2,50,9,-3276.8,-27,0.02,0.06,3.949,58,61,65535,255,0.86,2.32,1,65535,0,65535,0,0,-0.95,-0.86,0.43,0.53,0.03,0.14,24.5,531,254,-10,12,-0.1,415,420,508,0
23,2016,09,26,62667057,2,0,9.3,-3276.8,-27,0.02,0.06,3.949,58,53,65535,255,0.8,7.68,1,65535,0,65535,0,0,-0.96,-0.89,0.44,0.51,0.02,0.15,24.5,531,235,0,12,-0.1,415,420,508,0
24,2016,09,26,62668056,2,0,9.3,-3276.8,-27,0.03,0.06,3.949,58,48,65535,255,0.8,10.26,1,65535,0,65535,0,0,-0.95,-0.85,0.44,0.51,0.03,0.14,24.5,531,155,-1,12,-0.1,415,420,508,0
25,2016,09,26,62669057,2,0,9.6,-3276.8,-27,0.02,0.06,3.949,58,41,65535,255,0.8,14.84,1,65535,0,65535,0,0,-0.96,-0.86,0.44,0.54,0.03,0.15,24.5,531,254,-75,12,-0.1,415,420,508,0
26,2016,09,26,62670056,2,0,9.6,-3276.8,-27,0.02,0.04,3.949,58,36,65535,255,0.8,12.1,1,65535,0,65535,0,0,-0.93,-0.86,0.45,0.53,0.03,0.12,24.5,531,235,0,12,-0.1,417,420,496,0
27,2016,09,26,62671056,2,0,10.1,-3276.8,-27,0.02,0.04,3.949,58,31,65535,255,0.8,5.58,1,65535,0,65535,0,0,-0.96,-0.87,0.45,0.53,0.02,0.14,24.5,531,254,0,12,-0.1,415,420,507,0
28,2016,09,26,62672056,2,0,10.1,-3276.8,-27,0.01,0.06,3.949,58,27,65535,255,0.8,4.38,1,65535,0,65535,0,0,-0.96,-0.87,0.44,0.53,0.01,0.1,24.5,531,254,-75,12,-0.1,414,421,507,0
29,2016,09,26,62673056,2,0,10.9,-3276.8,-27,0.02,0.03,3.949,58,23,65535,255,0.8,7.34,1,65535,0,65535,0,0,-0.95,-0.87,0.45,0.53,0.03,0.12,24.5,531,254,-14,12,-0.1,416,420,507,0
30,2016,09,26,62674061,2,0,10.9,-3276.8,-27,0.02,0.06,3.949,58,20,65535,255,0.8,5.94,1,65535,0,65535,0,0,-0.96,-0.84,0.44,0.53,0.04,0.13,24.5,531,254,-6,12,-0.1,417,423,509,0
31,2016,09,26,62675061,2,65,11,-3276.8,-27,0.02,0.04,3.949,58,18,65535,255,0.8,6.08,1,65535,0,65535,0,1,-0.95,-0.85,0.44,0.53,0.03,0.13,24.5,528,254,-1,12,-0.1,415,420,507,0
32,2016,09,26,62676062,2,73,11,-3276.8,-27,0.02,0.04,3.949,58,15,65535,255,9.644,3.4,1,65535,0,65535,0,0,-0.96,-0.85,0.43,0.54,0.02,0.13,24.5,531,254,-75,12,-0.1,415,421,507,0
33,2016,09,26,62677060,2,77,11.1,-3276.8,-27,0.01,0.04,3.949,58,14,65535,255,9.644,2.84,1,65535,0,65535,0,1,-0.95,-0.87,0.45,0.51,0.06,0.13,24.5,528,254,0,12,-0.1,409,424,494,0
34,2016,09,26,62678058,2,79,11.1,-3276.8,-27,0.02,0.04,3.949,58,12,65535,255,10.56,1.22,1,65535,0,65535,0,0,-0.95,-0.86,0.44,0.51,0.04,0.12,24.5,531,254,0,12,-0.1,415,421,507,0
35,2016,09,26,62679060,2,79,10.9,-3276.8,-27,0.01,0.03,3.949,58,11,65535,255,10.56,1.92,1,65535,0,65535,0,0,-0.96,-0.89,0.44,0.51,0.04,0.14,24.5,531,254,-10,12,-0.1,415,420,507,0
36,2016,09,26,62680059,2,80,10.9,-3276.8,-27,0.01,0.03,3.949,58,10,65535,255,10.56,2.7,1,65535,0,65535,0,1,-0.95,-0.89,0.44,0.53,0.04,0.14,24.5,528,254,0,12,-0.1,415,421,507,0
37,2016,09,26,62681066,2,80,11,-3276.8,-27,0.02,0.04,3.949,58,9,65535,255,10.56,3.46,1,65535,0,65535,0,0,-0.95,-0.87,0.44,0.51,0.03,0.13,24.5,531,254,0,12,-0.1,418,423,510,0
38,2016,09,26,62682064,2,80,11,-3276.8,-27,0.01,0.04,3.949,58,7,65535,255,10.56,8.24,1,65535,0,65535,0,0,-0.96,-0.86,0.44,0.53,0.06,0.12,24.5,531,254,0,12,-0.1,415,420,507,0
39,2016,09,26,62683062,2,80,11.1,-3276.8,-27,0.01,0.03,3.949,58,7,65535,255,10.56,6.74,1,65535,0,65535,0,1,-0.96,-0.89,0.45,0.53,0.06,0.13,24.5,528,254,-7,12,-0.1,415,421,507,0
40,2016,09,26,62684061,2,75,11.1,-3276.8,-27,0.01,0.03,3.949,58,6,65535,255,10.56,3.54,1,65535,0,65535,1,0,-0.96,-0.87,0.44,0.51,0.06,0.13,24.5,528,254,-15,12,-0.1,415,421,508,0
41,2016,09,26,62685062,2,69,11.2,-3276.8,-27,0.01,0.03,3.949,58,5,65535,255,10.56,3.52,1,65535,0,65535,1,1,-0.96,-0.87,0.45,0.53,0.06,0.13,24.5,528,254,-75,12,-0.1,415,420,507,0
42,2016,09,26,62686062,2,67,11.2,-3276.8,-27,0.01,0.04,3.949,58,5,65535,255,9.78,1.72,1,65535,0,65535,1,2,-0.95,-0.87,0.45,0.53,0.06,0.15,24.5,528,155,0,12,-0.1,416,421,507,0
43,2016,09,26,62687063,2,66,11.3,-3276.8,-27,0.02,0.03,3.949,58,4,65535,255,9.78,1.76,1,65535,0,65535,1,3,-0.95,-0.86,0.46,0.53,0.04,0.13,24.5,528,254,0,12,-0.1,415,420,508,0
44,2016,09,26,62688063,2,65,11.3,-3276.8,-27,0.02,0.04,3.949,58,4,65535,255,9.78,1.78,1,65535,0,65535,1,4,-0.95,-0.87,0.48,0.53,0.06,0.14,24.5,528,254,-75,12,-0.1,426,434,523,0
45,2016,09,26,62689063,2,65,11.6,-3276.8,-27,0.02,0.04,3.949,58,4,65535,255,9.78,2.92,1,65535,0,65535,1,5,-0.96,-0.87,0.45,0.51,0.04,0.15,24.5,528,254,-75,12,37.1,415,422,507,0
46,2016,09,26,62690063,2,65,11.6,-3276.8,-27,0.02,0.04,3.949,58,3,65535,255,9.78,1.64,1,65535,0,65535,0,0,-0.95,-0.86,0.45,0.54,0.06,0.14,24.5,531,175,-4,12,37.1,415,420,507,0
47,2016,09,26,62691063,2,65,11.7,-3276.8,-27,0.02,0.04,3.949,58,3,65535,255,9.78,1.94,1,65535,0,65535,1,0,-0.95,-0.87,0.44,0.53,0.04,0.14,24.5,528,95,-75,12,37.1,415,421,507,0
48,2016,09,26,62692063,2,65,11.7,-3276.8,-27,0.02,0.04,3.949,58,3,65535,255,9.78,2.64,1,65535,0,65535,0,0,-0.95,-0.87,0.44,0.53,0.06,0.14,24.5,531,215,0,12,37.1,415,421,507,0
49,2016,09,26,62693063,2,65,11.4,-3276.8,-27,0.01,0.03,3.949,58,3,65535,255,9.78,1.2,1,65535,0,65535,0,0,-0.95,-0.87,0.45,0.51,0.04,0.14,24.5,531,135,0,12,37.1,401,413,501,0
50,2016,09,26,62694064,2,65,11.4,-3276.8,-27,0.01,0.03,3.949,58,3,65535,255,9.78,2.02,1,65535,0,65535,0,1,-0.95,-0.87,0.44,0.51,0.06,0.14,24.5,528,254,-75,12,37.1,415,421,507,0
51,2016,09,26,62695063,2,65,11.2,-3276.8,-27,0.02,0.04,3.949,58,3,65535,255,9.78,4.4,1,65535,0,65535,0,0,-0.95,-0.86,0.45,0.53,0.04,0.15,24.5,531,254,-21,12,37.1,421,430,513,0
52,2016,09,26,62696065,2,65,11.2,-3276.8,-28,0.01,0.04,3.949,58,3,65535,255,9.78,3.64,1,65535,0,65535,0,1,-0.95,-0.85,0.45,0.55,0.06,0.14,24.5,528,195,-75,12,37.1,415,421,507,0
53,2016,09,26,62697064,2,65,10.7,-3276.8,-27,0.02,0.03,3.948,58,3,65535,255,9.78,2.54,1,65535,0,65535,0,0,-0.96,-0.89,0.44,0.53,0.06,0.13,24.5,531,254,0,12,37.1,415,421,507,0
54,2016,09,26,62698063,2,65,10.7,-3276.8,-28,0.02,0.04,3.948,58,2,65535,255,9.78,3.4,1,65535,0,65535,0,1,-0.95,-0.86,0.45,0.53,0.06,0.14,24.5,528,254,-13,12,37.1,416,420,508,0
55,2016,09,26,62699063,2,65,10.2,-3276.8,-27,0.01,0.04,3.948,58,2,65535,255,9.78,1.66,1,65535,0,65535,0,0,-0.95,-0.87,0.45,0.55,0.04,0.14,24.5,531,254,-75,12,37.1,415,420,508,0
56,2016,09,26,62700063,2,0,10.2,-3276.8,-27,0.02,0.04,3.948,58,2,65535,255,0.8,1.32,1,65535,0,65535,0,1,-0.96,-0.87,0.45,0.53,0.06,0.14,24.5,528,155,-75,12,37.1,403,407,502,0
57,2016,09,26,62701063,2,60,9.5,-3276.8,-27,0.01,0.03,3.948,58,2,65535,255,0.8,3.66,1,65535,0,65535,3,0,-0.93,-0.86,0.45,0.53,0.06,0.13,24.5,528,254,-10,12,37.1,415,421,507,0
58,2016,09,26,62702064,2,61,9.5,-3276.8,-27,0.02,0.04,3.948,58,2,65535,255,35.58,2.34,1,65535,0,65535,3,1,-0.95,-0.87,0.44,0.53,0.06,0.14,24.5,528,235,-75,12,37.1,425,420,514,0
59,2016,09,26,62703064,2,65,8.8,-3276.8,-27,0.02,0.06,3.948,58,2,65535,255,35.58,3.92,1,65535,0,65535,3,2,-0.96,-0.86,0.45,0.54,0.06,0.14,24.5,528,254,0,12,37.1,415,421,507,0
60,2016,09,26,62704063,2,67,8.8,-3276.8,-27,0.02,0.06,3.948,58,2,65535,255,35.28,5.34,1,65535,0,65535,3,3,-0.95,-0.87,0.44,0.51,0.06,0.15,24.5,528,135,0,12,37.1,415,421,508,0
61,2016,09,26,62705063,2,68,8.6,-3276.8,-27,0.02,0.04,3.948,58,1,65535,255,35.28,3.34,1,65535,0,65535,3,4,-0.96,-0.86,0.44,0.53,0.07,0.14,24.5,528,115,-15,12,37.1,415,421,508,0
62,2016,09,26,62706063,2,68,8.6,-3276.8,-27,0.01,0.04,3.948,58,1,65535,255,33.58,3.02,1,65535,0,65535,1,0,-0.96,-0.86,0.46,0.53,0.04,0.14,24.5,528,254,-7,12,37.1,415,420,508,0
63,2016,09,26,62707063,2,69,8.3,-3276.8,-27,0.02,0.03,3.947,57,1,65535,255,33.58,2.64,1,65535,0,65535,0,0,-0.96,-0.87,0.45,0.53,0.06,0.14,24.5,531,195,0,12,37.1,414,414,492,0
64,2016,09,26,62708063,2,69,8.3,-3276.8,-27,0.02,0.03,3.947,57,1,65535,255,20.98,2.2,1,65535,0,65535,0,1,-0.96,-0.87,0.45,0.53,0.07,0.14,24.5,528,254,-75,12,37.1,414,420,507,0
65,2016,09,26,62709064,2,69,7.8,-3276.8,-28,0.02,0.06,3.947,57,1,65535,255,20.98,6.04,1,65535,0,65535,0,0,-0.95,-0.86,0.46,0.53,0.07,0.16,24.5,531,235,-1,12,37.1,415,421,508,0
66,2016,09,26,62710063,2,69,7.8,-3276.8,-28,0.01,0.04,3.947,57,1,65535,255,20.98,4.16,1,65535,0,65535,0,1,-0.95,-0.87,0.46,0.53,0.06,0.14,24.5,528,254,0,12,37.1,414,421,507,0
67,2016,09,26,62711064,2,69,7.3,-3276.8,-27,0.02,0.06,3.947,57,1,65535,255,20.98,1.9,1,65535,0,65535,0,0,-0.95,-0.86,0.44,0.53,0.04,0.14,24.5,531,254,-75,12,37.1,415,420,507,0
68,2016,09,26,62712065,2,0,7.3,-3276.8,-28,0.02,0.06,3.947,57,1,65535,255,0.8,5.16,1,65535,0,65535,0,0,-0.95,-0.89,0.44,0.53,0.06,0.16,24.5,531,254,0,12,37.1,415,421,507,0
69,2016,09,26,62713068,2,0,6.9,-3276.8,-28,0.02,0.04,3.947,57,1,65535,255,0.8,2.38,1,65535,0,65535,0,0,-0.95,-0.85,0.44,0.53,0.06,0.15,24.5,531,254,-75,12,37.1,415,421,507,0
70,2016,09,26,62714064,2,0,6.9,-3276.8,-28,0.02,0.04,3.947,57,1,65535,255,0.8,1.48,1,65535,0,65535,0,0,-0.95,-0.86,0.45,0.53,0.08,0.15,24.5,531,254,0,12,37.1,416,414,505,0
71,2016,09,26,62715065,2,0,6.5,-3276.8,-27,0.02,0.03,3.947,57,2,65535,255,0.8,4,1,65535,0,65535,0,1,-0.96,-0.87,0.44,0.53,0.06,0.13,24.5,528,254,0,12,37.1,415,421,508,0
72,2016,09,26,62716065,2,60,6.5,-3276.8,-27,0.02,0.03,3.947,57,3,65535,255,0.8,2.1,1,65535,0,65535,0,2,-0.96,-0.87,0.44,0.5,0.04,0.14,24.5,528,254,0,12,37.1,415,420,507,0
73,2016,09,26,62717065,2,54,6.2,-3276.8,-27,0.02,0.04,3.947,57,3,65535,255,4.844,0.96,1,65535,0,65535,0,0,-0.96,-0.89,0.42,0.49,0.04,0.14,24.5,531,254,0,12,37.1,415,421,508,0
74,2016,09,26,62718065,2,52,6.2,-3276.8,-27,0.02,0.04,3.947,57,4,65535,255,4.844,1.72,1,65535,0,65535,0,0,-0.96,-0.87,0.43,0.5,0.03,0.12,24.5,531,254,0,12,37.1,415,422,508,0
75,2016,09,26,62719065,2,51,5.8,-3276.8,-27,0.02,0.06,3.947,57,3,65535,255,34.4,2.42,1,65535,0,65535,1,0,-0.95,-0.85,0.44,0.5,0.06,0.14,24.5,528,254,0,12,37.1,416,419,507,0
76,2016,09,26,62720065,2,50,5.8,-3276.8,-27,0.02,0.04,3.947,57,3,65535,255,34.4,4.74,1,65535,0,65535,1,1,-0.95,-0.87,0.44,0.53,0.06,0.13,24.5,528,254,0,12,37.1,415,421,507,0
77,2016,09,26,62721067,2,45,5.6,-3276.8,-27,0.02,0.04,3.947,57,3,65535,255,32.22,5.38,1,65535,0,65535,0,0,-0.96,-0.89,0.44,0.5,0.03,0.14,24.5,531,254,0,12,37.1,409,409,493,0
78,2016,09,26,62722067,2,40,5.6,-3276.8,-27,0.02,0.04,3.947,57,3,65535,255,32.22,4.52,1,65535,0,65535,0,0,-0.96,-0.87,0.43,0.53,0.02,0.12,24.5,531,254,-2,12,37.1,415,421,507,0
79,2016,09,26,62723066,2,37,5.3,-3276.8,-26,0.02,0.04,3.947,57,3,65535,255,20.98,3.68,1,65535,0,65535,0,1,-0.96,-0.89,0.42,0.49,0.02,0.1,24.5,528,254,-1,12,37.1,426,423,510,0
80,2016,09,26,62724077,2,36,5.3,-3276.8,-26,0.01,0.03,3.947,57,3,65535,255,20.98,2.5,1,65535,0,65535,0,2,-0.96,-0.9,0.4,0.49,0.03,0.12,24.5,528,254,-75,12,37.1,414,420,507,0
81,2016,09,26,62725067,2,35,4.8,-3276.8,-26,0.01,0.04,3.947,57,3,65535,255,20.98,2.94,1,65535,0,65535,0,3,-0.96,-0.89,0.43,0.5,0.02,0.1,24.5,528,254,-5,12,37.1,415,421,508,0
82,2016,09,26,62726067,2,27,4.8,-3276.8,-26,0.01,0.04,3.947,57,4,65535,255,20.98,5.14,1,65535,0,65535,3,0,-0.96,-0.89,0.43,0.5,0.02,0.1,24.5,528,254,-75,12,37.1,415,421,507,0
83,2016,09,26,62727067,2,23,4.6,-3276.8,-26,0.02,0.04,3.947,57,4,65535,255,16.2,2.38,1,65535,0,65535,0,0,-0.96,-0.87,0.42,0.49,0.03,0.12,24.5,531,254,-75,12,37.1,415,421,507,0
84,2016,09,26,62728067,2,21,4.6,-3276.8,-25,0.02,0.04,3.947,57,5,65535,255,16.2,2.46,1,65535,0,65535,0,0,-0.96,-0.89,0.4,0.5,0.03,0.12,24.5,531,254,0,12,37.1,416,407,506,0
85,2016,09,26,62729072,2,21,4.5,-3276.8,-26,0.01,0.04,3.947,57,4,65535,255,14.36,2.52,1,65535,0,65535,0,1,-0.96,-0.89,0.43,0.49,0.03,0.13,24.5,528,254,-75,12,37.1,415,420,508,0
86,2016,09,26,62730068,2,20,4.5,-3276.8,-25,0.01,0.03,3.947,57,4,65535,255,14.36,2.58,1,65535,0,65535,0,2,-0.96,-0.89,0.42,0.5,0.04,0.1,24.5,528,254,-1,12,37.1,423,432,520,0
87,2016,09,26,62731072,2,20,4.3,-3276.8,-25,0.01,0.13,3.947,57,5,65535,255,14.36,1.18,1,65535,0,65535,0,0,-1.14,-0.9,0.42,0.49,0.03,0.1,24.5,531,215,-75,12,37.1,415,420,507,0
88,2016,09,26,62732072,2,20,4.3,-3276.8,-26,0.02,0.03,3.947,57,5,65535,255,14.36,1.08,1,65535,0,65535,0,1,-0.96,-0.9,0.4,0.48,0.04,0.12,24.5,528,254,0,12,37.1,415,421,507,0
89,2016,09,26,62733069,2,20,4.2,-3276.8,-25,0.02,0.04,3.947,57,6,65535,255,14.36,1.8,1,65535,0,65535,0,2,-0.96,-0.89,0.42,0.5,0.03,0.12,24.5,528,254,0,12,37.1,415,420,507,0
90,2016,09,26,62734074,2,20,4.2,-3276.8,-23,0.05,0.06,3.946,57,6,65535,255,14.36,0.78,1,65535,0,65535,0,0,-0.96,-0.89,0.38,0.5,0.03,0.12,24.5,531,254,-75,12,37.1,416,421,507,0
91,2016,09,26,62735074,2,20,4.4,-3276.8,-24,0.03,0.09,3.946,57,6,65535,255,10.64,1.64,1,65535,0,65535,3,0,-0.96,-0.93,0.32,0.4,0.01,0.13,24.5,528,254,0,12,37.1,414,420,507,0
92,2016,09,26,62736075,2,0,4.4,-3276.8,-26,0.05,0.08,3.946,57,7,65535,255,0.8,0.7,1,65535,0,65535,0,0,-0.97,-0.89,0.38,0.51,0.02,0.1,24.5,531,254,-75,12,37.1,415,419,507,0
93,2016,09,26,62737076,2,0,4.5,-3276.8,-27,0.03,0.08,3.946,57,7,65535,255,0.8,3.44,1,65535,0,65535,0,1,-0.96,-0.87,0.45,0.54,0.02,0.14,24.5,528,254,0,12,37.1,415,421,507,0
94,2016,09,26,62738075,2,60,4.5,-3276.8,-27,0.02,0.07,3.946,57,7,65535,255,0.8,1.68,1,65535,0,65535,0,2,-0.95,-0.85,0.45,0.53,0.04,0.14,24.5,528,235,-1,12,37.1,414,421,507,0
95,2016,09,26,62739076,2,54,4.7,-3276.8,-27,0.02,0.04,3.946,57,8,65535,255,29.5,0.82,1,65535,0,65535,0,3,-0.96,-0.87,0.44,0.53,0.03,0.14,24.5,528,254,-75,12,37.1,415,421,507,0
96,2016,09,26,62740078,2,52,4.7,-3276.8,-26,0.02,0.04,3.946,57,8,65535,255,29.5,1.14,1,65535,0,65535,0,0,-0.96,-0.9,0.43,0.5,0.03,0.1,24.5,531,254,-75,12,37.1,408,417,478,0
97,2016,09,26,62741074,2,46,4.8,-3276.8,-27,0.02,0.04,3.946,57,7,65535,255,26.54,0.94,1,65535,0,65535,0,1,-0.96,-0.89,0.42,0.5,0.03,0.12,24.5,528,254,0,12,37.1,415,421,507,0
98,2016,09,26,62742077,2,40,4.8,-3276.8,-27,0.02,0.06,3.946,57,7,65535,255,26.54,0.4,1,65535,0,65535,0,0,-0.95,-0.86,0.44,0.51,0.04,0.12,24.5,531,254,0,12,37.1,422,427,513,0
99,2016,09,26,62743074,2,37,4.9,-3276.8,-27,0.01,0.04,3.946,57,7,65535,255,13.2,1.26,1,65535,0,65535,0,0,-0.96,-0.87,0.43,0.51,0.04,0.12,24.5,531,254,-75,12,37.1,415,421,507,0
100,2016,09,26,62744076,2,31,4.9,-3276.8,-27,0.01,0.03,3.946,57,6,65535,255,13.2,3.2,1,65535,0,65535,3,0,-0.96,-0.89,0.44,0.51,0.03,0.1,24.5,528,254,0,12,37.1,414,420,507,0
101,2016,09,26,62745076,2,25,5,-3276.8,-27,0.02,0.04,3.946,57,6,65535,255,13.2,1.48,1,65535,0,65535,0,0,-0.95,-0.87,0.43,0.5,0.03,0.13,24.5,531,254,-75,12,37.1,415,421,507,0
102,2016,09,26,62746077,2,22,5,-3276.8,-27,0.02,0.06,3.946,57,5,65535,255,13.2,1.48,1,65535,0,65535,0,1,-0.96,-0.89,0.43,0.5,0.03,0.13,24.5,528,235,-1,12,37.1,414,421,508,0
103,2016,09,26,62747075,2,21,4.8,-3276.8,-27,0.01,0.06,3.945,57,5,65535,255,7.22,3.6,1,65535,0,65535,0,2,-0.96,-0.87,0.43,0.5,0.04,0.13,24.5,528,254,0,12,37.1,413,421,507,0
104,2016,09,26,62748076,2,20,4.8,-3276.8,-26,0.02,0.04,3.945,57,4,65535,255,7.22,2.6,1,65535,0,65535,0,3,-0.96,-0.9,0.43,0.49,0.04,0.13,24.5,528,215,0,12,37.1,415,420,507,0
105,2016,09,26,62749076,2,20,4.6,-3276.8,-27,0.01,0.06,3.945,57,4,65535,255,7.22,2.88,1,65535,0,65535,0,4,-0.96,-0.87,0.44,0.5,0.04,0.13,24.5,528,254,0,12,37.2,415,421,507,0
106,2016,09,26,62750076,2,20,4.6,-3276.8,-26,0.02,0.03,3.945,57,3,65535,255,7.22,4.22,1,65535,0,65535,0,0,-0.96,-0.9,0.44,0.5,0.06,0.14,24.5,531,254,-75,12,37.2,415,421,507,0
107,2016,09,26,62751077,2,15,4.5,-3276.8,-27,0.02,0.04,3.945,57,3,65535,255,7.22,3.68,1,65535,0,65535,0,0,-0.95,-0.89,0.42,0.5,0.03,0.12,24.5,531,155,0,12,37.2,416,420,507,0
108,2016,09,26,62752077,2,9,4.5,-3276.8,-27,0.02,0.04,3.945,57,3,65535,255,7.22,4.02,1,65535,0,65535,3,0,-0.96,-0.87,0.44,0.51,0.04,0.13,24.5,528,254,0,12,37.2,413,422,512,0
